u0_opt,u1_opt,u2_opt
0.242981,0.191471,0.772607
0.242981,0.18798,0.934168
0.242981,0.18449,1.12152
0.242981,0.180999,1.33054
0.242981,0.177508,1.55449
0.242981,0.174018,1.78445
0.242981,0.170527,2.01309
0.242981,0.167036,2.23384
0.242981,0.163546,2.44346
0.242981,0.160055,2.18664
0.242981,0.160057,2.11709
0.496889,0.133849,0.349066
0.496889,0.130359,0.349066
0.496889,0.133849,0.349066
0.496889,0.13734,0.349066
0.496889,0.140831,0.349066
0.496889,0.144321,0.349066
0.496889,0.147812,0.349066
0.496889,0.151303,0.349066
0.496889,0.154793,0.349066
0.496889,0.158284,0.349066
0.496889,0.161775,0.349066
0.496889,0.165265,0.349066
0.496889,0.168756,0.349066
0.496889,0.172247,0.349066
0.496889,0.175737,0.349066
0.496889,0.179228,0.349066
0.496889,0.182719,0.349066
0.496889,0.186209,0.349066
0.496889,0.1897,0.349066
0.496889,0.193191,0.367246
0.496889,0.196681,0.387009
0.496889,0.200172,0.449366
0.496889,0.196963,0.531661
0.496889,0.193472,0.639386
0.496889,0.189981,0.773998
0.496889,0.186491,0.935886
0.496889,0.183,1.1235
0.496889,0.179509,1.33264
0.496889,0.176019,1.55655
0.496889,0.172528,1.78633
0.496889,0.169037,2.01458
0.496889,0.165547,2.23469
0.496889,0.162056,2.44346
0.496889,0.158565,2.40989
0.496889,0.158511,2.39765
0.5,0.121138,0.349066
0.5,0.117647,0.349066
0.5,0.121138,0.349066
0.5,0.124629,0.349066
0.5,0.128119,0.349066
0.5,0.13161,0.349066
0.5,0.135101,0.349066
0.5,0.138591,0.349066
0.5,0.142082,0.349066
0.5,0.145573,0.349066
0.5,0.149063,0.349066
0.5,0.152554,0.349066
0.5,0.156045,0.349066
0.5,0.159535,0.349066
0.5,0.163026,0.349066
0.5,0.166517,0.349066
0.5,0.170007,0.349066
0.5,0.173498,0.349066
0.5,0.176989,0.349066
0.5,0.173498,0.349066
0.5,0.176231,0.352335
0.5,0.178693,0.397897
0.5,0.175203,0.466883
0.5,0.171712,0.559389
0.5,0.168221,0.676955
0.5,0.164731,0.820757
0.5,0.16124,0.990494
0.5,0.157749,1.18347
0.5,0.154259,1.39416
0.5,0.150768,1.61467
0.5,0.147277,1.83798
0.5,0.143787,2.05414
0.5,0.140296,2.25692
0.5,0.136805,2.44346
0.5,0.136792,2.29682
0.5,0.121317,0.349066
0.5,0.117826,0.349066
0.5,0.121317,0.349066
0.5,0.124807,0.349066
0.5,0.128298,0.349066
0.5,0.131789,0.349066
0.5,0.135279,0.349066
0.5,0.13877,0.349066
0.5,0.142261,0.349066
0.5,0.145751,0.349066
0.5,0.149242,0.349066
0.5,0.152733,0.349066
0.5,0.156223,0.349066
0.5,0.159714,0.349066
0.5,0.163205,0.349066
0.5,0.166695,0.349066
0.5,0.170186,0.349066
0.5,0.173677,0.349066
0.5,0.177167,0.349066
0.5,0.173677,0.349066
0.5,0.177167,0.352054
0.5,0.175848,0.399377
0.5,0.172357,0.468214
0.5,0.168866,0.560741
0.5,0.165376,0.678433
0.5,0.161885,0.822413
0.5,0.158394,0.992329
0.5,0.154904,1.18543
0.5,0.151413,1.39615
0.5,0.147922,1.61653
0.5,0.144432,1.83964
0.5,0.140941,2.0554
0.5,0.13745,2.25763
0.5,0.13396,2.44346
0.5,0.133947,2.29627
0.367874,0.121513,0.349066
0.367874,0.118022,0.349066
0.367874,0.121513,0.349066
0.367874,0.125003,0.349066
0.367874,0.128494,0.349066
0.367874,0.131985,0.349066
0.367874,0.135475,0.349066
0.367874,0.138966,0.349066
0.367874,0.142457,0.349066
0.367874,0.145947,0.349066
0.367874,0.149438,0.349066
0.367874,0.152929,0.349066
0.367874,0.156419,0.349066
0.367874,0.15991,0.349066
0.367874,0.163401,0.349066
0.367874,0.166891,0.349066
0.367874,0.170382,0.349066
0.367874,0.173873,0.349066
0.367874,0.177363,0.349066
0.367874,0.173873,0.349203
0.367874,0.177363,0.351475
0.367874,0.175403,0.399117
0.367874,0.171912,0.46854
0.367874,0.168422,0.561555
0.367874,0.164931,0.679686
0.367874,0.16144,0.824063
0.367874,0.15795,0.994312
0.367874,0.154459,1.18764
0.367874,0.150968,1.39844
0.367874,0.147478,1.61871
0.367874,0.143987,1.84158
0.367874,0.140496,2.0569
0.367874,0.137006,2.25848
0.367874,0.133515,2.44346
0.367874,0.133378,2.34975
0.500011,0.123225,0.349066
0.500011,0.119735,0.349066
0.500011,0.123225,0.349066
0.500011,0.126716,0.349066
0.500011,0.130207,0.349066
0.500011,0.133697,0.349066
0.500011,0.137188,0.349066
0.500011,0.140679,0.349066
0.500011,0.144169,0.349066
0.500011,0.14766,0.349066
0.500011,0.151151,0.349066
0.500011,0.154641,0.349066
0.500011,0.158132,0.349066
0.500011,0.161623,0.349066
0.500011,0.165113,0.349066
0.500011,0.168604,0.349066
0.500011,0.172095,0.349066
0.500011,0.175585,0.349066
0.500011,0.179076,0.349066
0.500011,0.182567,0.362597
0.500011,0.186057,0.397909
0.500011,0.189548,0.433313
0.500011,0.193039,0.518471
0.500011,0.189548,0.623563
0.500011,0.186057,0.755333
0.500011,0.182567,0.914543
0.500011,0.179076,1.10013
0.500011,0.175585,1.30843
0.500011,0.172095,1.53317
0.500011,0.168604,1.76471
0.500011,0.165113,1.9967
0.500011,0.161623,2.22236
0.500011,0.158132,2.43823
0.500011,0.154641,2.32689
0.500011,0.154626,2.21169
0.49731,0.12312,0.349066
0.49731,0.11963,0.349066
0.49731,0.12312,0.349066
0.49731,0.126611,0.349066
0.49731,0.130102,0.349066
0.49731,0.133592,0.349066
0.49731,0.137083,0.349066
0.49731,0.140574,0.349066
0.49731,0.144064,0.349066
0.49731,0.147555,0.349066
0.49731,0.151046,0.349066
0.49731,0.154536,0.349066
0.49731,0.158027,0.349066
0.49731,0.161518,0.349066
0.49731,0.165008,0.349066
0.49731,0.168499,0.349066
0.49731,0.17199,0.349066
0.49731,0.17548,0.349066
0.49731,0.178971,0.349066
0.49731,0.182462,0.362773
0.49731,0.185952,0.396282
0.49731,0.189443,0.434658
0.49731,0.192934,0.520115
0.49731,0.189443,0.625563
0.49731,0.185952,0.757721
0.49731,0.182462,0.917315
0.49731,0.178971,1.10322
0.49731,0.17548,1.31174
0.49731,0.17199,1.5365
0.49731,0.168499,1.76803
0.49731,0.165008,1.9998
0.49731,0.161518,2.22509
0.49731,0.158027,2.4405
0.49731,0.154536,2.40712
0.49731,0.154561,2.34159
0.5,0.123008,0.349066
0.5,0.119517,0.349066
0.5,0.123008,0.349066
0.5,0.126498,0.349066
0.5,0.129989,0.349066
0.5,0.13348,0.349066
0.5,0.13697,0.349066
0.5,0.140461,0.349066
0.5,0.143952,0.349066
0.5,0.147442,0.349066
0.5,0.150933,0.349066
0.5,0.154424,0.349066
0.5,0.157914,0.349066
0.5,0.161405,0.349066
0.5,0.164896,0.349066
0.5,0.168386,0.349066
0.5,0.171877,0.349066
0.5,0.175368,0.349066
0.5,0.178858,0.349066
0.5,0.182349,0.362931
0.5,0.18584,0.394628
0.5,0.189331,0.436047
0.5,0.192821,0.521791
0.5,0.189331,0.627586
0.5,0.18584,0.760127
0.5,0.182349,0.920098
0.5,0.178858,1.10633
0.5,0.175368,1.31504
0.5,0.171877,1.53983
0.5,0.168386,1.77133
0.5,0.164896,2.00289
0.5,0.161405,2.2278
0.5,0.157914,2.44275
0.5,0.154424,2.2729
0.5,0.154409,2.17744
0.215403,0.122885,0.349066
0.215403,0.119394,0.349066
0.215403,0.122885,0.349066
0.215403,0.126376,0.349066
0.215403,0.129866,0.349066
0.215403,0.133357,0.349066
0.215403,0.136848,0.349066
0.215403,0.140338,0.349066
0.215403,0.143829,0.349066
0.215403,0.14732,0.349066
0.215403,0.15081,0.349066
0.215403,0.154301,0.349066
0.215403,0.157792,0.349066
0.215403,0.161282,0.349066
0.215403,0.164773,0.349066
0.215403,0.168264,0.349066
0.215403,0.171754,0.349066
0.215403,0.175245,0.349066
0.215403,0.178736,0.349066
0.215403,0.182226,0.363025
0.215403,0.185717,0.392748
0.215403,0.189208,0.437415
0.215403,0.192698,0.523386
0.215403,0.189208,0.62946
0.215403,0.185717,0.762302
0.215403,0.182226,0.922553
0.215403,0.178736,1.10899
0.215403,0.175245,1.31777
0.215403,0.171754,1.54246
0.215403,0.168264,1.77376
0.215403,0.164773,2.00491
0.215403,0.161282,2.22925
0.215403,0.157792,2.44346
0.215403,0.154301,2.36904
0.215403,0.154296,2.31028
0.51164,0.122752,0.349066
0.51164,0.119261,0.349066
0.51164,0.122752,0.349066
0.51164,0.126242,0.349066
0.51164,0.129733,0.349066
0.51164,0.133224,0.349066
0.51164,0.136714,0.349066
0.51164,0.140205,0.349066
0.51164,0.143696,0.349066
0.51164,0.147186,0.349066
0.51164,0.150677,0.349066
0.51164,0.154168,0.349066
0.51164,0.157658,0.349066
0.51164,0.161149,0.349066
0.51164,0.16464,0.349066
0.51164,0.16813,0.349066
0.51164,0.171621,0.349066
0.51164,0.175112,0.349066
0.51164,0.178602,0.349066
0.51164,0.182093,0.363076
0.51164,0.185584,0.390743
0.51164,0.189074,0.438802
0.51164,0.192565,0.524964
0.51164,0.189074,0.631279
0.51164,0.185584,0.764378
0.51164,0.182093,0.92486
0.51164,0.178602,1.11144
0.51164,0.175112,1.32024
0.51164,0.171621,1.54476
0.51164,0.16813,1.77578
0.51164,0.16464,2.00644
0.51164,0.161149,2.23009
0.51164,0.157658,2.44346
0.51164,0.154168,2.31744
0.51164,0.1547,2.23581
0.522009,0.12261,0.349066
0.522009,0.119119,0.349066
0.522009,0.12261,0.349066
0.522009,0.1261,0.349066
0.522009,0.129591,0.349066
0.522009,0.133082,0.349066
0.522009,0.136572,0.349066
0.522009,0.140063,0.349066
0.522009,0.143554,0.349066
0.522009,0.147044,0.349066
0.522009,0.150535,0.349066
0.522009,0.154026,0.349066
0.522009,0.157516,0.349066
0.522009,0.161007,0.349066
0.522009,0.164498,0.349066
0.522009,0.167988,0.349066
0.522009,0.171479,0.349066
0.522009,0.17497,0.349066
0.522009,0.17846,0.349066
0.522009,0.181951,0.363103
0.522009,0.185442,0.388709
0.522009,0.188932,0.440238
0.522009,0.192423,0.526577
0.522009,0.188932,0.633123
0.522009,0.185442,0.766473
0.522009,0.181951,0.927179
0.522009,0.17846,1.11391
0.522009,0.17497,1.32271
0.522009,0.171479,1.54706
0.522009,0.167988,1.77779
0.522009,0.164498,2.00796
0.522009,0.161007,2.23094
0.522009,0.157516,2.44346
0.522009,0.154026,2.27907
0.522009,0.154001,2.20223
0.14499,0.122458,0.349066
0.14499,0.118968,0.349066
0.14499,0.122458,0.349066
0.14499,0.125949,0.349066
0.14499,0.12944,0.349066
0.14499,0.13293,0.349066
0.14499,0.136421,0.349066
0.14499,0.139912,0.349066
0.14499,0.143402,0.349066
0.14499,0.146893,0.349066
0.14499,0.150384,0.349066
0.14499,0.153874,0.349066
0.14499,0.157365,0.349066
0.14499,0.160856,0.349066
0.14499,0.164346,0.349066
0.14499,0.167837,0.349066
0.14499,0.171328,0.349066
0.14499,0.174818,0.349066
0.14499,0.178309,0.349066
0.14499,0.1818,0.363106
0.14499,0.18529,0.386646
0.14499,0.188781,0.44172
0.14499,0.192272,0.528222
0.14499,0.188781,0.63499
0.14499,0.18529,0.768584
0.14499,0.1818,0.929508
0.14499,0.178309,1.11637
0.14499,0.174818,1.32518
0.14499,0.171328,1.54935
0.14499,0.167837,1.7798
0.14499,0.164346,2.00947
0.14499,0.160856,2.23177
0.14499,0.157365,2.44346
0.14499,0.153874,2.37371
0.14499,0.153817,2.24245
0.496888,0.122464,0.349066
0.496888,0.118973,0.349066
0.496888,0.122464,0.349066
0.496888,0.125954,0.349066
0.496888,0.129445,0.349066
0.496888,0.132936,0.349066
0.496888,0.136426,0.349066
0.496888,0.139917,0.349066
0.496888,0.143408,0.349066
0.496888,0.146898,0.349066
0.496888,0.150389,0.349066
0.496888,0.15388,0.349066
0.496888,0.15737,0.349066
0.496888,0.160861,0.349066
0.496888,0.164352,0.349066
0.496888,0.167842,0.349066
0.496888,0.171333,0.349066
0.496888,0.174824,0.349066
0.496888,0.178314,0.349066
0.496888,0.181805,0.363388
0.496888,0.185296,0.385267
0.496888,0.188786,0.445251
0.496888,0.190143,0.529999
0.496888,0.186652,0.636787
0.496888,0.183161,0.770491
0.496888,0.179671,0.931552
0.496888,0.17618,1.11852
0.496888,0.172689,1.32733
0.496888,0.169199,1.55135
0.496888,0.165708,1.78157
0.496888,0.162217,2.01083
0.496888,0.158727,2.23253
0.496888,0.155236,2.44346
0.496888,0.151745,2.38001
0.496888,0.151701,2.27368
0.36551,0.122789,0.349066
0.36551,0.119298,0.349066
0.36551,0.122789,0.349066
0.36551,0.126279,0.349066
0.36551,0.12977,0.349066
0.36551,0.133261,0.349066
0.36551,0.136751,0.349066
0.36551,0.140242,0.349066
0.36551,0.143733,0.349066
0.36551,0.147223,0.349066
0.36551,0.150714,0.349066
0.36551,0.154205,0.349066
0.36551,0.157695,0.349066
0.36551,0.161186,0.349066
0.36551,0.164677,0.349066
0.36551,0.168168,0.349066
0.36551,0.171658,0.349066
0.36551,0.175149,0.349066
0.36551,0.17864,0.349066
0.36551,0.18213,0.364899
0.36551,0.185621,0.385938
0.36551,0.189112,0.446857
0.36551,0.188685,0.530654
0.36551,0.185194,0.637813
0.36551,0.181703,0.771877
0.36551,0.178213,0.933266
0.36551,0.174722,1.12049
0.36551,0.171231,1.32943
0.36551,0.167741,1.55341
0.36551,0.16425,1.78345
0.36551,0.160759,2.01231
0.36551,0.157269,2.23339
0.36551,0.153778,2.44346
0.36551,0.150287,2.28623
0.36551,0.150267,2.20471
0.429568,0.123118,0.349066
0.429568,0.119627,0.349066
0.429568,0.123118,0.349066
0.429568,0.126609,0.349066
0.429568,0.130099,0.349066
0.429568,0.13359,0.349066
0.429568,0.137081,0.349066
0.429568,0.140571,0.349066
0.429568,0.144062,0.349066
0.429568,0.147553,0.349066
0.429568,0.151043,0.349066
0.429568,0.154534,0.349066
0.429568,0.158025,0.349066
0.429568,0.161515,0.349066
0.429568,0.165006,0.349066
0.429568,0.168497,0.349066
0.429568,0.171987,0.349066
0.429568,0.175478,0.349066
0.429568,0.178969,0.349066
0.429568,0.182459,0.366432
0.429568,0.18595,0.386633
0.429568,0.189441,0.448494
0.429568,0.187198,0.531313
0.429568,0.183708,0.638843
0.429568,0.180217,0.773267
0.429568,0.176726,0.934984
0.429568,0.173236,1.12246
0.429568,0.169745,1.33154
0.429568,0.166254,1.55547
0.429568,0.162764,1.78534
0.429568,0.159273,2.0138
0.429568,0.155782,2.23424
0.429568,0.152292,2.44346
0.429568,0.148801,2.38834
0.429568,0.148783,2.35953
0.332672,0.123379,0.349066
0.332672,0.119889,0.349066
0.332672,0.123379,0.349066
0.332672,0.12687,0.349066
0.332672,0.130361,0.349066
0.332672,0.133851,0.349066
0.332672,0.137342,0.349066
0.332672,0.140833,0.349066
0.332672,0.144323,0.349066
0.332672,0.147814,0.349066
0.332672,0.151305,0.349066
0.332672,0.154795,0.349066
0.332672,0.158286,0.349066
0.332672,0.161777,0.349066
0.332672,0.165267,0.349066
0.332672,0.168758,0.349066
0.332672,0.172249,0.349066
0.332672,0.175739,0.349066
0.332672,0.17923,0.349066
0.332672,0.182721,0.36781
0.332672,0.186211,0.386999
0.332672,0.189702,0.449716
0.332672,0.186211,0.53203
0.332672,0.182721,0.639961
0.332672,0.17923,0.774763
0.332672,0.175739,0.936814
0.332672,0.172249,1.12454
0.332672,0.168758,1.33374
0.332672,0.165267,1.55761
0.332672,0.161777,1.78729
0.332672,0.158286,2.01532
0.332672,0.154795,2.23511
0.332672,0.151305,2.44346
0.332672,0.147814,2.27603
0.332672,0.147796,2.19149
0.0486095,0.110778,0.349066
0.0486095,0.107288,0.349066
0.0486095,0.110778,0.349066
0.0486095,0.114269,0.349066
0.0486095,0.11776,0.349066
0.0486095,0.12125,0.349066
0.0486095,0.124741,0.349066
0.0486095,0.128232,0.349066
0.0486095,0.131722,0.349066
0.0486095,0.135213,0.349066
0.0486095,0.138704,0.349066
0.0486095,0.142194,0.349066
0.0486095,0.145685,0.349066
0.0486095,0.149176,0.349066
0.0486095,0.152666,0.349066
0.0486095,0.156157,0.349066
0.0486095,0.159648,0.349066
0.0486095,0.163138,0.349066
0.0486095,0.166629,0.349066
0.0486095,0.163138,0.349066
0.0486095,0.166629,0.352495
0.0486095,0.165689,0.399575
0.0486095,0.162198,0.468028
0.0486095,0.158708,0.560237
0.0486095,0.155217,0.677646
0.0486095,0.151726,0.821372
0.0486095,0.148236,0.991075
0.0486095,0.144745,1.18403
0.0486095,0.141254,1.3947
0.0486095,0.137764,1.61515
0.0486095,0.134273,1.8384
0.0486095,0.130782,2.05446
0.0486095,0.127292,2.2571
0.0486095,0.123801,2.44346
0.0486095,0.123554,2.42494
0.499994,0.110956,0.349066
0.499994,0.107465,0.349066
0.499994,0.110956,0.349066
0.499994,0.114447,0.349066
0.499994,0.117937,0.349066
0.499994,0.121428,0.349066
0.499994,0.124919,0.349066
0.499994,0.128409,0.349066
0.499994,0.1319,0.349066
0.499994,0.135391,0.349066
0.499994,0.138881,0.349066
0.499994,0.142372,0.349066
0.499994,0.145863,0.349066
0.499994,0.149353,0.349066
0.499994,0.152844,0.349066
0.499994,0.156335,0.349066
0.499994,0.159825,0.349066
0.499994,0.163316,0.349066
0.499994,0.166807,0.349066
0.499994,0.163316,0.349066
0.499994,0.166807,0.351803
0.499994,0.165268,0.399265
0.499994,0.161777,0.468322
0.499994,0.158286,0.561031
0.499994,0.154796,0.678886
0.499994,0.151305,0.823012
0.499994,0.147814,0.993051
0.499994,0.144324,1.18624
0.499994,0.140833,1.39699
0.499994,0.137342,1.61733
0.499994,0.133852,1.84034
0.499994,0.130361,2.05595
0.499994,0.12687,2.25794
0.499994,0.12338,2.44346
0.499994,0.123368,2.29627
0.5,0.112848,0.349066
0.5,0.109357,0.349066
0.5,0.112848,0.349066
0.5,0.116338,0.349066
0.5,0.119829,0.349066
0.5,0.12332,0.349066
0.5,0.12681,0.349066
0.5,0.130301,0.349066
0.5,0.133792,0.349066
0.5,0.137282,0.349066
0.5,0.140773,0.349066
0.5,0.144264,0.349066
0.5,0.147754,0.349066
0.5,0.151245,0.349066
0.5,0.154736,0.349066
0.5,0.158226,0.349066
0.5,0.161717,0.349066
0.5,0.165208,0.349066
0.5,0.168698,0.349066
0.5,0.172189,0.362477
0.5,0.17568,0.398928
0.5,0.17917,0.432482
0.5,0.182661,0.517444
0.5,0.17917,0.622307
0.5,0.17568,0.753827
0.5,0.172189,0.912791
0.5,0.168698,1.09817
0.5,0.165208,1.30634
0.5,0.161717,1.53104
0.5,0.158226,1.7626
0.5,0.154736,1.99472
0.5,0.151245,2.22062
0.5,0.147754,2.43679
0.5,0.144264,2.19208
0.5,0.144249,2.06559
0.500018,0.112737,0.349066
0.500018,0.109246,0.349066
0.500018,0.112737,0.349066
0.500018,0.116227,0.349066
0.500018,0.119718,0.349066
0.500018,0.123209,0.349066
0.500018,0.126699,0.349066
0.500018,0.13019,0.349066
0.500018,0.133681,0.349066
0.500018,0.137171,0.349066
0.500018,0.140662,0.349066
0.500018,0.144153,0.349066
0.500018,0.147643,0.349066
0.500018,0.151134,0.349066
0.500018,0.154625,0.349066
0.500018,0.158115,0.349066
0.500018,0.161606,0.349066
0.500018,0.165097,0.349066
0.500018,0.168587,0.349066
0.500018,0.172078,0.362663
0.500018,0.175569,0.397317
0.500018,0.179059,0.4338
0.500018,0.18255,0.519069
0.500018,0.179059,0.624292
0.500018,0.175569,0.756205
0.500018,0.172078,0.915556
0.500018,0.168587,1.10126
0.500018,0.165097,1.30964
0.500018,0.161606,1.53439
0.500018,0.158115,1.76592
0.500018,0.154625,1.99784
0.500018,0.151134,2.22336
0.500018,0.147643,2.43906
0.500018,0.144153,2.36267
0.500018,0.144141,2.23968
0.479896,0.112618,0.349066
0.479896,0.109127,0.349066
0.479896,0.112618,0.349066
0.479896,0.116109,0.349066
0.479896,0.119599,0.349066
0.479896,0.12309,0.349066
0.479896,0.126581,0.349066
0.479896,0.130071,0.349066
0.479896,0.133562,0.349066
0.479896,0.137053,0.349066
0.479896,0.140543,0.349066
0.479896,0.144034,0.349066
0.479896,0.147525,0.349066
0.479896,0.151015,0.349066
0.479896,0.154506,0.349066
0.479896,0.157997,0.349066
0.479896,0.161487,0.349066
0.479896,0.164978,0.349066
0.479896,0.168469,0.349066
0.479896,0.171959,0.362833
0.479896,0.17545,0.39568
0.479896,0.178941,0.435162
0.479896,0.182431,0.520725
0.479896,0.178941,0.626301
0.479896,0.17545,0.7586
0.479896,0.171959,0.918333
0.479896,0.168469,1.10436
0.479896,0.164978,1.31295
0.479896,0.161487,1.53772
0.479896,0.157997,1.76924
0.479896,0.154506,2.00093
0.479896,0.151015,2.22609
0.479896,0.147525,2.44132
0.479896,0.144034,2.3765
0.479896,0.14419,2.25396
0.491714,0.112491,0.349066
0.491714,0.109001,0.349066
0.491714,0.112491,0.349066
0.491714,0.115982,0.349066
0.491714,0.119473,0.349066
0.491714,0.122963,0.349066
0.491714,0.126454,0.349066
0.491714,0.129945,0.349066
0.491714,0.133435,0.349066
0.491714,0.136926,0.349066
0.491714,0.140417,0.349066
0.491714,0.143907,0.349066
0.491714,0.147398,0.349066
0.491714,0.150889,0.349066
0.491714,0.154379,0.349066
0.491714,0.15787,0.349066
0.491714,0.161361,0.349066
0.491714,0.164851,0.349066
0.491714,0.168342,0.349066
0.491714,0.171833,0.362981
0.491714,0.175323,0.394002
0.491714,0.178814,0.436562
0.491714,0.182305,0.522405
0.491714,0.178814,0.628321
0.491714,0.175323,0.760996
0.491714,0.171833,0.921098
0.491714,0.168342,1.10743
0.491714,0.164851,1.31621
0.491714,0.161361,1.54101
0.491714,0.15787,1.77248
0.491714,0.154379,2.00394
0.491714,0.150889,2.22871
0.491714,0.147398,2.44346
0.491714,0.143907,2.27686
0.491714,0.143894,2.17889
0.498927,0.112353,0.349066
0.498927,0.108862,0.349066
0.498927,0.112353,0.349066
0.498927,0.115844,0.349066
0.498927,0.119334,0.349066
0.498927,0.122825,0.349066
0.498927,0.126316,0.349066
0.498927,0.129806,0.349066
0.498927,0.133297,0.349066
0.498927,0.136788,0.349066
0.498927,0.140278,0.349066
0.498927,0.143769,0.349066
0.498927,0.14726,0.349066
0.498927,0.15075,0.349066
0.498927,0.154241,0.349066
0.498927,0.157732,0.349066
0.498927,0.161222,0.349066
0.498927,0.164713,0.349066
0.498927,0.168204,0.349066
0.498927,0.171694,0.363046
0.498927,0.175185,0.392016
0.498927,0.178676,0.437918
0.498927,0.182166,0.523961
0.498927,0.178676,0.630124
0.498927,0.175185,0.763062
0.498927,0.171694,0.923398
0.498927,0.168204,1.10989
0.498927,0.164713,1.31868
0.498927,0.161222,1.54331
0.498927,0.157732,1.7745
0.498927,0.154241,2.00547
0.498927,0.15075,2.22956
0.498927,0.14726,2.44346
0.498927,0.143769,2.36106
0.498927,0.143756,2.36269
0.416492,0.112205,0.349066
0.416492,0.108715,0.349066
0.416492,0.112205,0.349066
0.416492,0.115696,0.349066
0.416492,0.119187,0.349066
0.416492,0.122677,0.349066
0.416492,0.126168,0.349066
0.416492,0.129659,0.349066
0.416492,0.13315,0.349066
0.416492,0.13664,0.349066
0.416492,0.140131,0.349066
0.416492,0.143622,0.349066
0.416492,0.147112,0.349066
0.416492,0.150603,0.349066
0.416492,0.154094,0.349066
0.416492,0.157584,0.349066
0.416492,0.161075,0.349066
0.416492,0.164566,0.349066
0.416492,0.168056,0.349066
0.416492,0.171547,0.363088
0.416492,0.175038,0.39
0.416492,0.178528,0.439325
0.416492,0.182019,0.525553
0.416492,0.178528,0.631954
0.416492,0.175038,0.765146
0.416492,0.171547,0.92571
0.416492,0.168056,1.11235
0.416492,0.164566,1.32115
0.416492,0.161075,1.54561
0.416492,0.157584,1.77652
0.416492,0.154094,2.007
0.416492,0.150603,2.2304
0.416492,0.147112,2.44346
0.416492,0.143622,2.42214
0.416492,0.143674,2.308
0.417149,0.112049,0.349066
0.417149,0.108558,0.349066
0.417149,0.112049,0.349066
0.417149,0.11554,0.349066
0.417149,0.11903,0.349066
0.417149,0.122521,0.349066
0.417149,0.126012,0.349066
0.417149,0.129502,0.349066
0.417149,0.132993,0.349066
0.417149,0.136484,0.349066
0.417149,0.139974,0.349066
0.417149,0.143465,0.349066
0.417149,0.146956,0.349066
0.417149,0.150446,0.349066
0.417149,0.153937,0.349066
0.417149,0.157428,0.349066
0.417149,0.160918,0.349066
0.417149,0.164409,0.349066
0.417149,0.1679,0.349066
0.417149,0.17139,0.363107
0.417149,0.174881,0.387954
0.417149,0.178372,0.440778
0.417149,0.181862,0.527178
0.417149,0.178372,0.633807
0.417149,0.174881,0.767248
0.417149,0.17139,0.928034
0.417149,0.1679,1.11481
0.417149,0.164409,1.32362
0.417149,0.160918,1.5479
0.417149,0.157428,1.77853
0.417149,0.153937,2.00852
0.417149,0.150446,2.23125
0.417149,0.146956,2.44346
0.417149,0.143465,2.27469
0.417149,0.14345,2.18499
0.177266,0.111883,0.349066
0.177266,0.108393,0.349066
0.177266,0.111883,0.349066
0.177266,0.115374,0.349066
0.177266,0.118865,0.349066
0.177266,0.122355,0.349066
0.177266,0.125846,0.349066
0.177266,0.129337,0.349066
0.177266,0.132827,0.349066
0.177266,0.136318,0.349066
0.177266,0.139809,0.349066
0.177266,0.143299,0.349066
0.177266,0.14679,0.349066
0.177266,0.150281,0.349066
0.177266,0.153771,0.349066
0.177266,0.157262,0.349066
0.177266,0.160753,0.349066
0.177266,0.164243,0.349066
0.177266,0.167734,0.349066
0.177266,0.171225,0.363101
0.177266,0.174715,0.385879
0.177266,0.178206,0.442276
0.177266,0.181697,0.528835
0.177266,0.178206,0.635683
0.177266,0.174715,0.769365
0.177266,0.171225,0.930368
0.177266,0.167734,1.11728
0.177266,0.164243,1.32609
0.177266,0.160753,1.55019
0.177266,0.157262,1.78053
0.177266,0.153771,2.01003
0.177266,0.150281,2.23208
0.177266,0.14679,2.44346
0.177266,0.143299,2.35762
0.177266,0.143271,2.32272
0.487249,0.112055,0.349066
0.487249,0.108564,0.349066
0.487249,0.112055,0.349066
0.487249,0.115545,0.349066
0.487249,0.119036,0.349066
0.487249,0.122527,0.349066
0.487249,0.126017,0.349066
0.487249,0.129508,0.349066
0.487249,0.132999,0.349066
0.487249,0.136489,0.349066
0.487249,0.13998,0.349066
0.487249,0.143471,0.349066
0.487249,0.146961,0.349066
0.487249,0.150452,0.349066
0.487249,0.153943,0.349066
0.487249,0.157433,0.349066
0.487249,0.160924,0.349066
0.487249,0.164415,0.349066
0.487249,0.167905,0.349066
0.487249,0.171396,0.363942
0.487249,0.174887,0.385511
0.487249,0.178377,0.445839
0.487249,0.179081,0.53024
0.487249,0.175591,0.637165
0.487249,0.1721,0.771002
0.487249,0.168609,0.932184
0.487249,0.165119,1.11924
0.487249,0.161628,1.32811
0.487249,0.158137,1.55211
0.487249,0.154647,1.78226
0.487249,0.151156,2.01137
0.487249,0.147665,2.23285
0.487249,0.144175,2.44346
0.487249,0.140684,2.27394
0.487249,0.140675,2.17896
0.5,0.11237,0.349066
0.5,0.10888,0.349066
0.5,0.11237,0.349066
0.5,0.115861,0.349066
0.5,0.119352,0.349066
0.5,0.122842,0.349066
0.5,0.126333,0.349066
0.5,0.129824,0.349066
0.5,0.133314,0.349066
0.5,0.136805,0.349066
0.5,0.140296,0.349066
0.5,0.143786,0.349066
0.5,0.147277,0.349066
0.5,0.150768,0.349066
0.5,0.154258,0.349066
0.5,0.157749,0.349066
0.5,0.16124,0.349066
0.5,0.16473,0.349066
0.5,0.168221,0.349066
