u0_opt,u1_opt,u2_opt
0.178213,0.0628389,1.91416
0.180434,0.0593483,2.09799
5.66361e-06,0.0558576,2.27516
6.0017e-06,0.0523669,2.44346
6.37617e-06,0.0558576,2.25036
6.8004e-06,0.0593483,2.08794
7.28503e-06,0.0628389,1.95148
7.84379e-06,0.0663296,1.83836
8.49477e-06,0.0698203,1.74602
9.2624e-06,0.0733109,1.67167
1.01805e-05,0.0768016,1.61249
1.12971e-05,0.0802923,1.56577
1.26835e-05,0.0837829,1.52912
1.44493e-05,0.0872736,1.50053
1.67724e-05,0.0907643,1.47833
1.9963e-05,0.0942549,1.46121
2.46138e-05,0.0977456,1.44812
3.20198e-05,0.101236,1.43826
4.56825e-05,0.104727,1.43102
7.99368e-05,0.108218,1.42595
0.449454,0.108232,1.42274
0.46062,0.108237,1.42118
8.31714e-08,0.160955,0.349066
9.33114e-08,0.157465,0.349066
1.03956e-07,0.153974,0.349066
1.16799e-07,0.150483,0.349066
1.33722e-07,0.146993,0.349066
1.5773e-07,0.143502,0.349066
1.95113e-07,0.140011,0.349066
2.62906e-07,0.136521,0.349066
4.32367e-07,0.13303,0.349066
0.875851,0.129539,0.349066
1,0.126049,0.349066
1,0.122558,0.349066
1,0.119067,0.349066
1,0.115577,0.349066
1,0.112086,0.369798
1,0.108595,0.411789
1,0.105105,0.469007
1,0.101614,0.536698
7.02932e-07,0.0981232,0.609914
2.95149e-07,0.0946325,0.682848
0.0420622,0.0911418,0.773774
0.0986953,0.0876512,0.881964
0.127169,0.0841605,1.00891
0.145259,0.0806698,1.15448
0.157385,0.0771792,1.31727
0.16571,0.0736885,1.49448
0.17151,0.0701978,1.68205
0.175602,0.0667072,1.87513
0.178524,0.0632165,2.06882
2.70588e-06,0.0597258,2.25907
2.85898e-06,0.0562351,2.44346
3.02737e-06,0.0597258,2.25036
3.21683e-06,0.0632165,2.08793
3.4316e-06,0.0667072,1.95145
3.67702e-06,0.0701978,1.8383
3.96002e-06,0.0736885,1.74591
4.28977e-06,0.0771792,1.67152
4.67863e-06,0.0806698,1.61227
5.1437e-06,0.0841605,1.56546
5.7094e-06,0.0876512,1.52871
6.41176e-06,0.0911418,1.49998
7.30631e-06,0.0946325,1.47762
8.4833e-06,0.0981232,1.46028
1.00999e-05,0.101614,1.44691
1.24565e-05,0.105105,1.4367
1.62094e-05,0.108595,1.42901
2.31334e-05,0.112086,1.42336
4.04941e-05,0.115577,1.41941
0.387463,0.115594,1.41691
0.5,0.115603,1.41569
5.18137e-08,0.171524,0.349066
5.65047e-08,0.168033,0.349066
6.1259e-08,0.164543,0.349066
6.64787e-08,0.161052,0.349066
7.25538e-08,0.157561,0.349066
7.99147e-08,0.154071,0.349066
8.91285e-08,0.15058,0.349066
1.01049e-07,0.147089,0.349066
1.17103e-07,0.143599,0.349066
1.39929e-07,0.140108,0.349066
1.75124e-07,0.136617,0.349066
2.37346e-07,0.133127,0.349066
3.84541e-07,0.129636,0.349066
0.542673,0.126145,0.349066
1,0.122655,0.349066
1,0.119164,0.349066
1,0.115673,0.369786
1,0.112183,0.406726
1,0.108692,0.454667
0.625953,0.105201,0.509221
3.56137e-07,0.101711,0.565798
2.30606e-07,0.09822,0.630281
0.078707,0.0947293,0.709018
0.115758,0.0912387,0.80366
0.137819,0.087748,0.915612
0.152276,0.0842573,1.04543
0.162081,0.0807667,1.19261
0.168856,0.077276,1.35537
0.173601,0.0737853,1.53063
0.176966,0.0702946,1.7142
0.179385,0.066804,1.90132
0.181152,0.0633133,2.08739
3.14032e-06,0.0598226,2.26877
3.35113e-06,0.056332,2.44346
3.58888e-06,0.0598226,2.25038
3.86294e-06,0.0633133,2.08801
4.18224e-06,0.066804,1.95163
4.55879e-06,0.0702946,1.83863
5.0092e-06,0.0737853,1.74645
5.55711e-06,0.077276,1.67233
6.23745e-06,0.0807667,1.61343
7.10401e-06,0.0842573,1.56707
8.24419e-06,0.087748,1.53088
9.81018e-06,0.0912387,1.50287
1.20928e-05,0.0947293,1.48142
1.57277e-05,0.09822,1.46524
2.24331e-05,0.101711,1.45335
3.92437e-05,0.105201,1.44502
0.371797,0.105219,1.43974
0.5,0.105227,1.43718
5.62817e-08,0.168042,0.349066
6.15787e-08,0.164551,0.349066
6.69976e-08,0.161061,0.349066
7.30385e-08,0.15757,0.349066
8.01956e-08,0.154079,0.349066
8.90446e-08,0.150589,0.349066
1.00397e-07,0.147098,0.349066
1.15569e-07,0.143607,0.349066
1.36956e-07,0.140117,0.349066
1.69586e-07,0.136626,0.349066
2.26482e-07,0.133135,0.349066
3.5869e-07,0.129645,0.349066
0.176056,0.126154,0.349066
1,0.122663,0.349066
1,0.119173,0.349066
1,0.115682,0.351363
1,0.112191,0.375546
1,0.108701,0.41427
1,0.10521,0.462489
6.09122e-07,0.101719,0.515713
2.79975e-07,0.0982286,0.569152
0.0573927,0.0947379,0.636576
0.105132,0.0912472,0.71763
0.131141,0.0877566,0.815133
0.147841,0.0842659,0.930177
0.159071,0.0807752,1.06303
0.166791,0.0772846,1.21283
0.172175,0.0737939,1.37744
0.175978,0.0703032,1.55336
0.178698,0.0668126,1.73608
0.180674,0.0633219,1.92059
0.182136,0.0598312,2.10217
3.14789e-06,0.0563406,2.27714
3.35936e-06,0.0528499,2.44346
3.59773e-06,0.0563406,2.25038
3.87247e-06,0.0598312,2.08801
4.1925e-06,0.0633219,1.95163
4.56987e-06,0.0668126,1.83863
5.02121e-06,0.0703032,1.74645
5.57022e-06,0.0737939,1.67233
6.25189e-06,0.0772846,1.61343
7.1201e-06,0.0807752,1.56707
8.26239e-06,0.0842659,1.53088
9.8312e-06,0.0877566,1.50287
1.21179e-05,0.0912472,1.48142
1.5759e-05,0.0947379,1.46524
2.24757e-05,0.0982286,1.45335
3.93142e-05,0.101719,1.44502
0.37172,0.101737,1.43974
0.5,0.101745,1.43718
9.75201e-08,0.166042,0.349066
1.06529e-07,0.162551,0.349066
1.15677e-07,0.159061,0.349066
1.25865e-07,0.15557,0.349066
1.37946e-07,0.152079,0.349066
1.52902e-07,0.148589,0.349066
1.72111e-07,0.145098,0.349066
1.97808e-07,0.141607,0.349066
2.34078e-07,0.138117,0.349066
2.89505e-07,0.134626,0.349066
3.86394e-07,0.131135,0.349066
6.12408e-07,0.127645,0.349066
0.604799,0.124154,0.349066
1,0.120663,0.349066
1,0.117173,0.349066
1,0.113682,0.360808
1,0.110191,0.39316
1,0.106701,0.439702
1,0.10321,0.495709
0.0860602,0.0997193,0.556628
5.64927e-07,0.0962286,0.617346
0.05039,0.0927379,0.693555
0.102012,0.0892473,0.784984
0.129208,0.0857566,0.893987
0.146587,0.0822659,1.02132
0.158256,0.0787752,1.16676
0.166274,0.0752846,1.32882
0.171864,0.0717939,1.50471
0.175809,0.0683032,1.69044
0.178629,0.0648126,1.88132
0.180675,0.0613219,2.07271
4.90311e-06,0.0578312,2.2608
5.21275e-06,0.0543406,2.44346
5.55866e-06,0.0578312,2.25037
5.95373e-06,0.0613219,2.08797
6.40921e-06,0.0648126,1.95154
6.93986e-06,0.0683032,1.83846
7.56561e-06,0.0717939,1.74618
8.31404e-06,0.0752846,1.67192
9.22442e-06,0.0787752,1.61284
1.03548e-05,0.0822659,1.56626
1.17944e-05,0.0857566,1.52979
1.36885e-05,0.0892473,1.50141
1.62898e-05,0.0927379,1.4795
2.00816e-05,0.0962286,1.46273
2.61196e-05,0.0997193,1.45009
3.7258e-05,0.10321,1.44081
6.51824e-05,0.106701,1.43432
0.377443,0.106718,1.4302
0.499889,0.106727,1.4282
6.27144e-08,0.162502,0.349066
6.89653e-08,0.159011,0.349066
7.54093e-08,0.155521,0.349066
8.27364e-08,0.15203,0.349066
9.16319e-08,0.148539,0.349066
1.02948e-07,0.145049,0.349066
1.17996e-07,0.141558,0.349066
1.3912e-07,0.138067,0.349066
1.71203e-07,0.134577,0.349066
2.26854e-07,0.131086,0.349066
3.55444e-07,0.127595,0.349066
0.0599386,0.124105,0.349066
1,0.120614,0.349066
1,0.117123,0.349066
1,0.113633,0.349066
1,0.110142,0.365152
1,0.106651,0.400276
1,0.103161,0.448397
0.847695,0.0996701,0.504801
3.44712e-07,0.0961794,0.564769
2.2669e-07,0.0926888,0.628163
0.0754378,0.0891981,0.706907
0.11383,0.0857074,0.802091
0.136601,0.0822168,0.915006
0.151538,0.0787261,1.04609
0.161683,0.0752354,1.1947
0.168702,0.0717448,1.35889
0.173621,0.0682541,1.53537
0.177112,0.0647634,1.71971
0.179621,0.0612727,1.90693
0.181453,0.0577821,2.09222
2.96009e-06,0.0542914,2.27178
3.14731e-06,0.0508007,2.44346
3.35635e-06,0.0542914,2.25037
3.59505e-06,0.0577821,2.08797
3.8702e-06,0.0612727,1.95154
4.19073e-06,0.0647634,1.83846
4.56866e-06,0.0682541,1.74618
5.02066e-06,0.0717448,1.67192
5.57043e-06,0.0752354,1.61284
6.253e-06,0.0787261,1.56626
7.12229e-06,0.0822168,1.52979
8.26597e-06,0.0857074,1.50141
9.83664e-06,0.0891981,1.4795
1.2126e-05,0.0926888,1.46273
1.57714e-05,0.0961794,1.45009
2.24959e-05,0.0996701,1.44081
3.93543e-05,0.103161,1.43432
0.377197,0.103179,1.4302
0.498346,0.103187,1.4282
1.09912e-07,0.16068,0.349066
1.20703e-07,0.157189,0.349066
1.31756e-07,0.153699,0.349066
1.44325e-07,0.150208,0.349066
1.5961e-07,0.146717,0.349066
1.7909e-07,0.143227,0.349066
2.05035e-07,0.139736,0.349066
2.41518e-07,0.136245,0.349066
2.97042e-07,0.132754,0.349066
3.93612e-07,0.129264,0.349066
6.17567e-07,0.125773,0.349066
0.520542,0.122282,0.349066
1,0.118792,0.349066
1,0.115301,0.349066
1,0.11181,0.350309
1,0.10832,0.377487
1,0.104829,0.422638
1,0.101338,0.480663
0.902674,0.0978478,0.547148
6.10765e-07,0.0943571,0.617247
4.02661e-07,0.0908665,0.689095
0.0701603,0.0873758,0.778226
0.11098,0.0838851,0.885152
0.134786,0.0803945,1.01079
0.150349,0.0769038,1.15501
0.160907,0.0734131,1.31648
0.168207,0.0699225,1.4925
0.173321,0.0664318,1.67918
0.176946,0.0629411,1.87185
0.17955,0.0594505,2.06578
4.66804e-06,0.0559598,2.25707
4.94664e-06,0.0524691,2.44346
5.25519e-06,0.0559598,2.25036
5.60475e-06,0.0594505,2.08794
6.00406e-06,0.0629411,1.95148
6.46445e-06,0.0664318,1.83836
7.00081e-06,0.0699225,1.74601
7.63326e-06,0.0734131,1.67167
8.38965e-06,0.0769038,1.61249
9.30966e-06,0.0803945,1.56576
1.04519e-05,0.0838851,1.52912
1.19066e-05,0.0873758,1.50052
1.38204e-05,0.0908665,1.47833
1.64488e-05,0.0943571,1.4612
2.02801e-05,0.0978478,1.44812
2.63808e-05,0.101338,1.43826
3.76351e-05,0.104829,1.43102
6.58505e-05,0.10832,1.42595
0.382545,0.108337,1.42274
0.499885,0.108346,1.42118
7.01027e-08,0.158211,0.349066
7.75123e-08,0.15472,0.349066
8.52097e-08,0.151229,0.349066
9.41457e-08,0.147739,0.349066
1.05285e-07,0.144248,0.349066
1.19926e-07,0.140757,0.349066
1.40276e-07,0.137267,0.349066
1.70815e-07,0.133776,0.349066
2.22842e-07,0.130285,0.349066
3.38572e-07,0.126795,0.349066
1.44516e-06,0.123304,0.349066
1,0.119813,0.349066
1,0.116323,0.349066
1,0.112832,0.349066
1,0.109341,0.354428
1,0.105851,0.383977
1,0.10236,0.430201
1,0.0988692,0.488028
0.682102,0.0953785,0.552873
3.40643e-07,0.0918879,0.61966
0.0303811,0.0883972,0.694079
0.0947505,0.0849065,0.785103
0.124752,0.0814159,0.894293
0.143693,0.0779252,1.02224
0.156371,0.0744345,1.16856
0.16507,0.0709439,1.33161
0.17113,0.0674532,1.50841
0.175403,0.0639625,1.69475
0.178452,0.0604719,1.88576
0.180659,0.0569812,2.07657
2.83927e-06,0.0534905,2.26324
3.00894e-06,0.0499999,2.44346
3.1968e-06,0.0534905,2.25036
3.40958e-06,0.0569812,2.08794
3.65262e-06,0.0604719,1.95148
3.93281e-06,0.0639625,1.83836
4.25922e-06,0.0674532,1.74601
4.64409e-06,0.0709439,1.67167
5.10436e-06,0.0744345,1.61249
5.66416e-06,0.0779252,1.56576
6.35916e-06,0.0814159,1.52912
7.24426e-06,0.0849065,1.50052
8.4087e-06,0.0883972,1.47833
1.00079e-05,0.0918879,1.4612
1.23388e-05,0.0953785,1.44812
1.60504e-05,0.0988692,1.43826
2.28973e-05,0.10236,1.43102
4.00629e-05,0.105851,1.42595
0.382536,0.105868,1.42274
0.5,0.105877,1.42118
7.3879e-08,0.15691,0.349066
8.19603e-08,0.15342,0.349066
9.03902e-08,0.149929,0.349066
1.00288e-07,0.146438,0.349066
1.12809e-07,0.142948,0.349066
1.29575e-07,0.139457,0.349066
1.53479e-07,0.135966,0.349066
1.90723e-07,0.132476,0.349066
2.58073e-07,0.128985,0.349066
4.24887e-07,0.125494,0.349066
0.863422,0.122004,0.349066
1,0.118513,0.349066
1,0.115022,0.349066
1,0.111532,0.349066
1,0.108041,0.358107
1,0.10455,0.389328
1,0.10106,0.435665
1,0.0975689,0.492103
0.321227,0.0940783,0.553942
3.33628e-07,0.0905876,0.615974
0.0685941,0.0870969,0.692032
0.110162,0.0836063,0.784899
0.134267,0.0801156,0.8959
0.150005,0.0766249,1.02558
0.160678,0.0731342,1.17347
0.168055,0.0696436,1.3378
0.173222,0.0661529,1.51541
0.176885,0.0626622,1.70197
0.179514,0.0591716,1.89245
0.181431,0.0556809,2.08192
2.84184e-06,0.0521902,2.26637
3.01173e-06,0.0486996,2.44346
3.19978e-06,0.0521902,2.25036
3.41277e-06,0.0556809,2.08794
3.65603e-06,0.0591716,1.95148
3.93647e-06,0.0626622,1.83836
4.26315e-06,0.0661529,1.74601
4.64833e-06,0.0696436,1.67167
5.10896e-06,0.0731342,1.61249
5.6692e-06,0.0766249,1.56576
6.36472e-06,0.0801156,1.52912
7.25047e-06,0.0836063,1.50052
8.41577e-06,0.0870969,1.47833
1.00161e-05,0.0905876,1.4612
1.23487e-05,0.0940783,1.44812
1.60629e-05,0.0975689,1.43826
2.29146e-05,0.10106,1.43102
4.00919e-05,0.10455,1.42595
0.382549,0.104568,1.42274
0.5,0.104577,1.42118
8.073e-08,0.152652,0.349066
8.99086e-08,0.149161,0.349066
9.9659e-08,0.14567,0.349066
1.11379e-07,0.14218,0.349066
1.26611e-07,0.138689,0.349066
1.47739e-07,0.135198,0.349066
1.79531e-07,0.131708,0.349066
2.34157e-07,0.128217,0.349066
3.59211e-07,0.124726,0.349066
0.500949,0.121236,0.349066
1,0.117745,0.349066
1,0.114254,0.349066
1,0.110764,0.349066
1,0.107273,0.349066
1,0.103782,0.36095
1,0.100292,0.394488
1,0.0968008,0.442738
0.971777,0.0933102,0.500591
3.41019e-07,0.0898195,0.563142
2.27107e-07,0.0863288,0.625969
0.0763851,0.0828382,0.705039
0.114121,0.0793475,0.801061
0.13679,0.0758568,0.915191
0.151749,0.0723662,1.04774
0.161946,0.0688755,1.19793
0.16902,0.0653848,1.36362
0.173989,0.0618942,1.54129
0.177519,0.0584035,1.7263
0.180061,0.0549128,1.91343
0.181919,0.0514222,2.0977
2.84989e-06,0.0479315,2.27513
3.02041e-06,0.0444408,2.44346
3.20906e-06,0.0479315,2.25036
3.42266e-06,0.0514222,2.08794
3.66658e-06,0.0549128,1.95148
3.94771e-06,0.0584035,1.83836
4.27518e-06,0.0618942,1.74601
4.66125e-06,0.0653848,1.67167
5.1229e-06,0.0688755,1.61249
5.68435e-06,0.0723662,1.56576
6.38132e-06,0.0758568,1.52912
7.26888e-06,0.0793475,1.50052
8.43649e-06,0.0828382,1.47833
1.00399e-05,0.0863288,1.4612
1.23768e-05,0.0898195,1.44812
1.60978e-05,0.0933102,1.43826
2.29615e-05,0.0968008,1.43102
4.01684e-05,0.100292,1.42595
0.382401,0.10031,1.42274
0.5,0.100319,1.42118
8.21674e-08,0.153667,0.349066
9.18377e-08,0.150176,0.349066
1.02083e-07,0.146685,0.349066
1.14485e-07,0.143195,0.349066
1.30804e-07,0.139704,0.349066
1.53851e-07,0.136213,0.349066
1.89472e-07,0.132723,0.349066
2.5329e-07,0.129232,0.349066
4.09354e-07,0.125741,0.349066
0.810635,0.122251,0.349066
1,0.11876,0.349066
1,0.115269,0.349066
1,0.111779,0.349066
1,0.108288,0.349066
1,0.104797,0.372707
1,0.101307,0.416013
1,0.097816,0.473357
1,0.0943253,0.540162
0.087538,0.0908347,0.611574
3.35485e-07,0.087344,0.681861
0.0857068,0.0838533,0.769819
0.119401,0.0803627,0.876516
0.140203,0.076872,1.0026
0.154031,0.0733813,1.1478
0.163488,0.0698906,1.31065
0.170062,0.0664,1.48832
0.174687,0.0629093,1.6767
0.17798,0.0594186,1.87088
0.180356,0.055928,2.0659
2.70978e-06,0.0524373,2.25759
2.86334e-06,0.0489466,2.44346
3.03204e-06,0.0524373,2.25036
3.22175e-06,0.055928,2.08793
3.43671e-06,0.0594186,1.95145
3.68228e-06,0.0629093,1.8383
3.9654e-06,0.0664,1.74591
4.29522e-06,0.0698906,1.67152
4.6841e-06,0.0733813,1.61227
5.14914e-06,0.076872,1.56546
5.71474e-06,0.0803627,1.52871
6.4169e-06,0.0838533,1.49998
7.3111e-06,0.087344,1.47762
8.48751e-06,0.0908347,1.46028
1.01031e-05,0.0943253,1.44691
1.24581e-05,0.097816,1.4367
1.6208e-05,0.101307,1.42901
2.31258e-05,0.104797,1.42336
4.04697e-05,0.108288,1.41941
0.387318,0.108306,1.41691
0.5,0.108315,1.41569
5.15567e-08,0.162918,0.349066
5.60491e-08,0.159427,0.349066
6.06464e-08,0.155937,0.349066
6.57281e-08,0.152446,0.349066
7.16595e-08,0.148955,0.349066
7.88481e-08,0.145465,0.349066
8.78345e-08,0.141974,0.349066
9.94334e-08,0.138483,0.349066
1.14999e-07,0.134993,0.349066
1.37021e-07,0.131502,0.349066
1.70741e-07,0.128011,0.349066
2.29748e-07,0.124521,0.349066
3.67271e-07,0.12103,0.349066
0.334382,0.117539,0.349066
1,0.114049,0.349066
1,0.110558,0.349066
1,0.107067,0.372062
1,0.103577,0.410377
1,0.100086,0.459028
0.708746,0.0965952,0.513724
3.55208e-07,0.0931046,0.569907
0.0598618,0.0896139,0.631896
0.106003,0.0861232,0.708317
0.131659,0.0826326,0.801622
0.148241,0.0791419,0.912846
0.159433,0.0756512,1.04236
0.167146,0.0721606,1.18954
0.172536,0.0686699,1.35255
0.176349,0.0651792,1.52823
0.17908,0.0616886,1.71233
0.181066,0.0581979,1.90004
0.182537,0.0547072,2.08666
3.14629e-06,0.0512166,2.26848
3.35777e-06,0.0477259,2.44346
3.59598e-06,0.0512166,2.25038
3.87044e-06,0.0547072,2.08801
4.19007e-06,0.0581979,1.95163
4.5669e-06,0.0616886,1.83863
5.01752e-06,0.0651792,1.74645
5.56559e-06,0.0686699,1.67233
6.246e-06,0.0721606,1.61343
7.11251e-06,0.0756512,1.56707
8.25246e-06,0.0791419,1.53088
9.8179e-06,0.0826326,1.50287
1.20994e-05,0.0861232,1.48142
1.5732e-05,0.0896139,1.46524
2.24323e-05,0.0931046,1.45335
3.92286e-05,0.0965952,1.44502
0.371493,0.0966136,1.43974
0.5,0.0966222,1.43718
5.42144e-08,0.158476,0.349066
5.89887e-08,0.154985,0.349066
6.38767e-08,0.151494,0.349066
6.93065e-08,0.148004,0.349066
7.56807e-08,0.144513,0.349066
8.3448e-08,0.141022,0.349066
9.32098e-08,0.137532,0.349066
1.0588e-07,0.134041,0.349066
1.22992e-07,0.13055,0.349066
1.47386e-07,0.12706,0.349066
1.8509e-07,0.123569,0.349066
2.51867e-07,0.120078,0.349066
4.0997e-07,0.116588,0.349066
0.953249,0.113097,0.349066
1,0.109606,0.349066
1,0.106116,0.349975
1,0.102625,0.374934
1,0.0991343,0.413655
1,0.0956437,0.461112
5.24316e-07,0.092153,0.512793
2.80762e-07,0.0886623,0.563878
0.0723847,0.0851717,0.628814
0.112055,0.081681,0.708503
0.135468,0.0781903,0.804657
0.150832,0.0746996,0.918434
0.161277,0.071209,1.05021
0.168509,0.0677183,1.19928
0.17358,0.0642276,1.36365
0.177179,0.060737,1.53998
0.179767,0.0572463,1.72387
0.181655,0.0537556,1.91033
0.18306,0.050265,2.09464
3.15238e-06,0.0467743,2.27304
3.3644e-06,0.0432836,2.44346
3.60311e-06,0.0467743,2.25038
3.87805e-06,0.050265,2.08801
4.19819e-06,0.0537556,1.95163
4.57554e-06,0.0572463,1.83863
5.02675e-06,0.060737,1.74645
5.57548e-06,0.0642276,1.67233
6.25666e-06,0.0677183,1.61343
7.12407e-06,0.071209,1.56707
8.26513e-06,0.0746996,1.53088
9.83198e-06,0.0781903,1.50287
1.21154e-05,0.081681,1.48142
1.57508e-05,0.0851717,1.46524
2.24559e-05,0.0886623,1.45335
3.92633e-05,0.092153,1.44502
0.371317,0.0921717,1.43974
0.5,0.0921805,1.43718
5.71148e-08,0.157298,0.349066
6.2345e-08,0.153807,0.349066
6.77167e-08,0.150316,0.349066
7.37424e-08,0.146826,0.349066
8.09091e-08,0.143335,0.349066
8.9783e-08,0.139844,0.349066
1.01166e-07,0.136354,0.349066
1.16359e-07,0.132863,0.349066
1.3773e-07,0.129372,0.349066
1.70232e-07,0.125882,0.349066
2.26651e-07,0.122391,0.349066
3.56984e-07,0.1189,0.349066
0.445444,0.11541,0.349066
1,0.111919,0.349066
1,0.108428,0.349066
1,0.104938,0.36283
1,0.101447,0.396304
1,0.0979562,0.443283
1,0.0944655,0.499129
0.295726,0.0909748,0.559315
3.4383e-07,0.0874842,0.618734
0.082546,0.0839935,0.692081
0.117595,0.0805028,0.782319
0.139031,0.0770122,0.890677
0.15324,0.0735215,1.01776
0.162944,0.0700308,1.16324
0.169683,0.0665401,1.32559
0.174421,0.0630495,1.50194
0.177792,0.0595588,1.68827
0.180222,0.0560681,1.87981
0.182002,0.0525775,2.07183
2.98293e-06,0.0490868,2.26045
3.17171e-06,0.0455961,2.44346
3.38232e-06,0.0490868,2.25037
3.62274e-06,0.0525775,2.08797
3.8998e-06,0.0560681,1.95154
4.22248e-06,0.0595588,1.83846
4.6029e-06,0.0630495,1.74618
5.0578e-06,0.0665401,1.67192
5.61105e-06,0.0700308,1.61284
6.29784e-06,0.0735215,1.56626
7.17244e-06,0.0770122,1.52979
8.32298e-06,0.0805028,1.50141
9.90292e-06,0.0839935,1.4795
1.22055e-05,0.0874842,1.46273
1.58717e-05,0.0909748,1.45009
2.2634e-05,0.0944655,1.44081
3.95857e-05,0.0979562,1.43432
0.377145,0.0979745,1.4302
0.5,0.0979835,1.4282
6.14454e-08,0.155011,0.349066
6.72482e-08,0.15152,0.349066
7.32324e-08,0.14803,0.349066
8.00094e-08,0.144539,0.349066
8.81614e-08,0.141048,0.349066
9.83835e-08,0.137558,0.349066
1.11693e-07,0.134067,0.349066
1.29793e-07,0.130576,0.349066
1.55904e-07,0.127086,0.349066
1.97052e-07,0.123595,0.349066
2.72393e-07,0.120104,0.349066
4.61813e-07,0.116613,0.349066
0.959999,0.113123,0.349066
1,0.109632,0.349066
1,0.106141,0.349066
1,0.102651,0.367788
1,0.0991602,0.404064
1,0.0956695,0.452179
0.848991,0.0921788,0.507555
0.0205293,0.0886882,0.565523
0.0618908,0.0851975,0.626155
0.106732,0.0817068,0.701898
0.132095,0.0782161,0.794977
0.148579,0.0747255,0.906351
0.159741,0.0712348,1.03635
0.167451,0.0677441,1.18432
0.172848,0.0642535,1.34835
0.17667,0.0607628,1.5252
0.179411,0.0572721,1.71051
0.181407,0.0537815,1.89928
0.182886,0.0502908,2.08667
2.98941e-06,0.0468001,2.2688
3.17869e-06,0.0433095,2.44346
3.38981e-06,0.0468001,2.25037
3.63078e-06,0.0502908,2.08797
3.90843e-06,0.0537815,1.95154
4.23179e-06,0.0572721,1.83846
4.61298e-06,0.0607628,1.74618
5.06879e-06,0.0642535,1.67192
5.62312e-06,0.0677441,1.61284
6.31123e-06,0.0712348,1.56626
7.18748e-06,0.0747255,1.52979
8.34017e-06,0.0782161,1.50141
9.92301e-06,0.0817068,1.4795
1.22298e-05,0.0851975,1.46273
1.59025e-05,0.0886882,1.45009
2.26768e-05,0.0921788,1.44081
3.96582e-05,0.0956695,1.43432
0.377123,0.0956881,1.4302
0.5,0.0956971,1.4282
6.46811e-08,0.152482,0.349066
7.09713e-08,0.148991,0.349066
7.74894e-08,0.1455,0.349066
8.49501e-08,0.14201,0.349066
9.40424e-08,0.138519,0.349066
1.05625e-07,0.135028,0.349066
1.21022e-07,0.131538,0.349066
1.42606e-07,0.128047,0.349066
1.75301e-07,0.124556,0.349066
2.31782e-07,0.121066,0.349066
3.61539e-07,0.117575,0.349066
0.324543,0.114084,0.349066
1,0.110594,0.349066
1,0.107103,0.349066
1,0.103612,0.353198
1,0.100122,0.382223
1,0.0966309,0.428518
1,0.0931402,0.487131
0.951077,0.0896495,0.553701
0.0111897,0.0861589,0.623384
0.0515718,0.0826682,0.692514
0.101842,0.0791775,0.779139
0.129016,0.0756869,0.884685
0.146556,0.0721962,1.00961
0.158408,0.0687055,1.15357
0.166587,0.0652149,1.31508
0.172307,0.0617242,1.49134
0.176355,0.0582335,1.67837
0.179254,0.0547428,1.87139
0.181361,0.0512522,2.06563
2.83965e-06,0.0477615,2.2571
3.00951e-06,0.0442708,2.44346
3.1974e-06,0.0477615,2.25036
3.41013e-06,0.0512522,2.08794
3.65305e-06,0.0547428,1.95148
3.93303e-06,0.0582335,1.83836
4.25914e-06,0.0617242,1.74601
4.64359e-06,0.0652149,1.67167
5.10331e-06,0.0687055,1.61249
5.66239e-06,0.0721962,1.56576
6.35641e-06,0.0756869,1.52912
7.24017e-06,0.0791775,1.50052
8.40275e-06,0.0826682,1.47833
9.99921e-06,0.0861589,1.4612
1.23259e-05,0.0896495,1.44812
1.60305e-05,0.0931402,1.43826
2.28637e-05,0.0966309,1.43102
3.99937e-05,0.100122,1.42595
0.382341,0.10014,1.42274
0.5,0.100149,1.42118
6.78965e-08,0.150553,0.349066
7.46755e-08,0.147062,0.349066
8.17137e-08,0.143572,0.349066
8.98339e-08,0.140081,0.349066
9.98299e-08,0.13659,0.349066
1.12716e-07,0.1331,0.349066
1.30106e-07,0.129609,0.349066
1.54992e-07,0.126118,0.349066
1.9383e-07,0.122628,0.349066
2.64026e-07,0.119137,0.349066
4.37139e-07,0.115646,0.349066
0.958402,0.112156,0.349066
1,0.108665,0.349066
1,0.105174,0.349066
1,0.101684,0.356942
1,0.0981929,0.387563
1,0.0947022,0.433741
1,0.0912116,0.49053
0.673089,0.0877209,0.553383
3.56393e-07,0.0842302,0.617257
0.07926,0.0807396,0.688504
0.115638,0.0772489,0.777462
0.13777,0.0737582,0.885146
0.152435,0.0702676,1.01204
0.162456,0.0667769,1.15776
0.169417,0.0632862,1.3207
0.174313,0.0597956,1.49793
0.177795,0.0563049,1.6853
0.180305,0.0528142,1.87793
0.182141,0.0493236,2.07091
2.84269e-06,0.0458329,2.26021
3.01279e-06,0.0423422,2.44346
3.20091e-06,0.0458329,2.25036
3.41388e-06,0.0493236,2.08794
3.65704e-06,0.0528142,1.95148
3.93729e-06,0.0563049,1.83836
4.26368e-06,0.0597956,1.74601
4.64847e-06,0.0632862,1.67167
5.10856e-06,0.0667769,1.61249
5.66808e-06,0.0702676,1.56576
6.36263e-06,0.0737582,1.52912
7.24705e-06,0.0772489,1.50052
8.41047e-06,0.0807396,1.47833
1.0008e-05,0.0842302,1.4612
1.23363e-05,0.0877209,1.44812
1.60433e-05,0.0912116,1.43826
2.2881e-05,0.0947022,1.43102
4.00218e-05,0.0981929,1.42595
0.382327,0.0982114,1.42274
