u0_opt,u1_opt,u2_opt,x,z,vel
1.27237e-05,0.11884,0.349066,-2.24072,10.1761,10.9271
1.37475e-05,0.111859,0.349066,-2.02348,10.1999,10.9438
1.48293e-05,0.104878,0.349066,-1.80575,10.2222,10.961
1.59455e-05,0.0978963,0.349066,-1.58752,10.2431,10.9787
1.70698e-05,0.090915,0.349066,-1.36881,10.2625,10.9969
1.81817e-05,0.0839337,0.349066,-1.1496,10.2804,11.0158
1.92775e-05,0.0769523,0.385961,-0.9299,10.2969,11.0352
2.03825e-05,0.069971,0.483954,-0.709705,10.3118,11.0551
2.15581e-05,0.0629897,0.672298,-0.489014,10.3253,11.0756
2.28792e-05,0.0560084,1.10863,-0.267827,10.3373,11.0967
2.44514e-05,0.049027,1.54496,-0.0461411,10.3478,11.1184
2.64509e-05,0.0420457,1.98129,0.176044,10.3568,11.1406
2.8749e-05,0.0350644,2.41763,0.398731,10.3643,11.1635
3.14152e-05,0.0280831,2.44346,0.62192,10.3703,11.1869
3.45422e-05,0.0211017,2.44346,0.845613,10.3747,11.2109
3.82578e-05,0.0141204,2.44346,1.06981,10.3777,11.2355
4.27422e-05,0.00713908,2.44346,1.29452,10.3791,11.2607
4.82607e-05,0.000157757,2.44346,1.51973,10.3789,11.2866
5.52221e-05,-0.00682357,2.44346,1.74546,10.3772,11.313
6.42988e-05,-0.0138049,2.44346,1.9717,10.374,11.3401
7.66979e-05,-0.0207862,2.44346,2.19845,10.3692,11.3678
9.48877e-05,-0.0277675,2.44346,2.42571,10.3629,11.3962
0.000125109,-0.0347489,2.44346,2.6535,10.355,11.4251
0.000191512,-0.0417302,2.44346,2.88181,10.3455,11.4548
0.360097,-0.0487115,2.44346,3.11063,10.3344,11.4851
0.5,-0.0556928,2.44346,3.33999,10.3218,11.4188
0.5,-0.0626742,2.44346,3.56791,10.3074,11.2618
0.5,-0.0696555,2.44346,3.79257,10.2913,11.1028
0.5,-0.0766368,2.44346,4.01391,10.2735,10.9419
0.5,-0.0836181,2.44346,4.2319,10.2542,10.779
0.5,-0.0905994,2.44346,4.44647,10.2334,10.6142
0.5,-0.0975807,2.44346,4.65757,10.211,10.4476
0.5,-0.104562,2.44346,4.86517,10.1872,10.2791
0.5,-0.111543,2.44346,5.0692,10.1621,10.1088
0.499999,-0.118524,2.44346,5.26963,10.1356,9.93677
0.245985,-0.118609,2.44346,5.46641,10.1077,9.76307
0.25,-0.118685,2.44346,5.65949,10.0786,9.74149
6.77695e-06,0.181527,0.592556,-5,9.85,10.25
6.51756e-06,0.174545,0.349066,-4.795,9.85,10.6386
6.8014e-06,0.181527,0.349066,-4.58275,9.86484,10.8195
7.15016e-06,0.188508,0.349066,-4.3676,9.88799,10.9381
7.52432e-06,0.181527,0.349066,-4.15071,9.91658,11.0262
7.9371e-06,0.174545,0.349066,-3.93258,9.94897,11.0733
8.40694e-06,0.167564,0.349066,-3.71369,9.98267,11.1025
8.94719e-06,0.160583,0.349066,-3.49421,10.0163,11.1236
9.56888e-06,0.153602,0.349066,-3.27419,10.0493,11.1412
1.02818e-05,0.14662,0.349066,-3.05365,10.0811,11.1574
1.10943e-05,0.139639,0.349066,-2.8326,10.1116,11.1733
1.20125e-05,0.132658,0.349066,-2.61103,10.1407,11.1894
1.30381e-05,0.125676,0.349066,-2.38897,10.1684,11.2057
1.41655e-05,0.118695,0.349066,-2.16639,10.1946,11.2225
1.53793e-05,0.111714,0.349066,-1.94331,10.2194,11.2399
1.66523e-05,0.104732,0.349066,-1.71971,10.2426,11.2578
1.7948e-05,0.0977509,0.349066,-1.49561,10.2643,11.2762
1.92284e-05,0.0907696,0.349066,-1.27099,10.2846,11.2952
2.0468e-05,0.0837882,0.366022,-1.04587,10.3033,11.3148
2.16711e-05,0.0768069,0.449284,-0.820224,10.3205,11.335
2.28867e-05,0.0698256,0.584758,-0.594066,10.3362,11.3558
2.41999e-05,0.0628443,0.903755,-0.367392,10.3503,11.3771
2.57174e-05,0.0558629,1.34009,-0.1402,10.3629,11.3991
2.76032e-05,0.0488816,1.77642,0.0875125,10.374,11.4216
3.01636e-05,0.0419003,2.21275,0.315746,10.3835,11.4448
3.318e-05,0.034919,2.44346,0.544502,10.3915,11.4686
3.6787e-05,0.0279376,2.44346,0.773783,10.398,11.4929
4.11803e-05,0.0209563,2.44346,1.00359,10.4029,11.5179
4.66593e-05,0.013975,2.44346,1.23393,10.4062,11.5436
5.37102e-05,0.00699365,2.44346,1.46479,10.4079,11.5698
6.31933e-05,1.23275e-05,2.44346,1.69619,10.4081,11.5967
7.68303e-05,-0.006969,2.44346,1.92812,10.4066,11.6243
9.88146e-05,-0.0139503,2.44346,2.16058,10.4036,11.6525
0.000144015,-0.0209317,2.44346,2.39359,10.399,11.6813
0.000422389,-0.027913,2.44346,2.62713,10.3928,11.7108
0.5,-0.0348943,2.44346,2.86122,10.3849,11.741
0.5,-0.0418756,2.44346,3.09585,10.3755,11.5874
0.5,-0.048857,2.44346,3.32732,10.3643,11.4318
0.5,-0.0558383,2.44346,3.55559,10.3513,11.2742
0.5,-0.0628196,2.44346,3.78061,10.3368,11.1146
0.5,-0.0698009,2.44346,4.00231,10.3206,10.9531
0.5,-0.0767822,2.44346,4.22065,10.3028,10.7896
0.5,-0.0837636,2.44346,4.43557,10.2835,10.6242
0.5,-0.0907449,2.44346,4.64703,10.2627,10.4569
0.5,-0.0977262,2.44346,4.85498,10.2404,10.2877
0.5,-0.104707,2.44346,5.05937,10.2167,10.1166
0.5,-0.111689,2.44346,5.26015,10.1917,9.94386
0.5,-0.11867,2.44346,5.45726,10.1653,9.76935
0.245541,-0.118772,2.44346,5.65068,10.1376,9.5932
0.25,-0.11886,2.44346,5.84035,10.1087,9.57123
7.03558e-06,0.186004,0.592556,-5,9.85,10.5
6.7048e-06,0.179022,0.349066,-4.79,9.85,10.9286
7.04608e-06,0.186004,0.349066,-4.57203,9.86623,11.1229
7.39812e-06,0.179022,0.349066,-4.35101,9.89143,11.2468
7.77835e-06,0.172041,0.349066,-4.12821,9.92239,11.3084
8.21018e-06,0.16506,0.349066,-3.90451,9.95567,11.3437
8.70928e-06,0.158078,0.349066,-3.68015,9.98939,11.3678
9.28781e-06,0.151097,0.349066,-3.45523,10.0226,11.3871
9.95663e-06,0.144116,0.349066,-3.22977,10.0547,11.4045
1.07259e-05,0.137134,0.349066,-3.00377,10.0856,11.4213
1.16045e-05,0.130153,0.349066,-2.77725,10.115,11.4382
1.25986e-05,0.123172,0.349066,-2.55021,10.143,11.4554
1.37093e-05,0.11619,0.349066,-2.32264,10.1695,11.473
1.49295e-05,0.109209,0.349066,-2.09454,10.1945,11.4912
1.6241e-05,0.102228,0.349066,-1.86592,10.218,11.5099
1.76134e-05,0.0952463,0.349066,-1.63677,10.2399,11.5293
1.9009e-05,0.088265,0.349066,-1.40708,10.2603,11.5492
2.03938e-05,0.0812837,0.349066,-1.17687,10.2791,11.5697
2.17557e-05,0.0743023,0.377874,-0.946122,10.2964,11.5908
2.31252e-05,0.067321,0.478977,-0.71484,10.3121,11.6125
2.45874e-05,0.0603397,0.691303,-0.483022,10.3263,11.6348
2.6257e-05,0.0533583,1.12764,-0.250667,10.3389,11.6578
2.83115e-05,0.046377,1.56397,-0.0177721,10.3499,11.6813
3.10758e-05,0.0393957,2.0003,0.215664,10.3593,11.7055
3.43779e-05,0.0324144,2.43663,0.449642,10.3672,11.7304
3.8398e-05,0.025433,2.44346,0.684166,10.3734,11.7558
4.34137e-05,0.0184517,2.44346,0.919236,10.3781,11.7819
4.9882e-05,0.0114704,2.44346,1.15485,10.3812,11.8087
5.86247e-05,0.00448906,2.44346,1.39102,10.3826,11.8361
7.13303e-05,-0.00249227,2.44346,1.62774,10.3825,11.8642
9.22954e-05,-0.00947359,2.44346,1.86502,10.3807,11.8929
0.000138292,-0.0164549,2.44346,2.10286,10.3773,11.9223
0.449487,-0.0234362,2.44346,2.34125,10.3722,11.9524
0.5,-0.0304176,2.44346,2.5802,10.3655,11.8363
0.5,-0.0373989,2.44346,2.81678,10.3571,11.6838
0.5,-0.0443802,2.44346,3.05024,10.347,11.5295
0.5,-0.0513615,2.44346,3.28052,10.3351,11.3731
0.5,-0.0583429,2.44346,3.50758,10.3216,11.2147
0.5,-0.0653242,2.44346,3.73136,10.3064,11.0544
0.5,-0.0723055,2.44346,3.95181,10.2896,10.8921
0.5,-0.0792868,2.44346,4.16888,10.2713,10.7279
0.5,-0.0862681,2.44346,4.38252,10.2515,10.5617
0.5,-0.0932495,2.44346,4.59267,10.2301,10.3937
0.5,-0.100231,2.44346,4.79929,10.2073,10.2238
0.5,-0.107212,2.44346,5.00234,10.1832,10.0521
0.5,-0.114193,2.44346,5.20175,10.1576,9.87864
0.5,-0.121174,2.44346,5.39749,10.1308,9.7035
0.5,-0.128155,2.44346,5.58951,10.1027,9.52674
0.244556,-0.12829,2.44346,5.77777,10.0733,9.34845
0.25,-0.128398,2.44346,5.96222,10.0427,9.32637
5.14515e-06,0.152201,0.592556,-5,9.9,8.5
5.01692e-06,0.145219,0.349066,-4.83,9.9,8.68664
5.13217e-06,0.152201,0.349066,-4.65641,9.90703,8.79407
5.275e-06,0.159182,0.349066,-4.48089,9.91829,8.8802
5.44714e-06,0.166163,0.349066,-4.30388,9.9328,8.95363
5.65152e-06,0.173145,0.349066,-4.12563,9.94992,9.01947
5.89297e-06,0.180126,0.349066,-3.94627,9.96924,9.08081
6.1797e-06,0.187107,0.349066,-3.76591,9.99052,9.13954
6.52686e-06,0.194089,0.349066,-3.58458,10.0136,9.19686
6.90205e-06,0.187107,0.349066,-3.40232,10.0384,9.2535
7.3081e-06,0.180126,0.349066,-3.21915,10.0648,9.28993
7.75248e-06,0.173145,0.349066,-3.03531,10.0917,9.31543
8.24059e-06,0.166163,0.349066,-2.85094,10.1185,9.33502
8.77602e-06,0.159182,0.349066,-2.66608,10.1447,9.35149
9.36037e-06,0.152201,0.349066,-2.48077,10.17,9.36637
9.99297e-06,0.145219,0.349066,-2.29503,10.1943,9.38055
1.06703e-05,0.138238,0.349066,-2.10885,10.2175,9.39452
1.13857e-05,0.131257,0.349066,-1.92226,10.2395,9.40855
1.21293e-05,0.124275,0.349066,-1.73524,10.2603,9.42281
1.28887e-05,0.117294,0.349066,-1.54781,10.2799,9.4374
1.36513e-05,0.110313,0.349066,-1.35995,10.2982,9.45236
1.4407e-05,0.103331,0.366229,-1.17168,10.3153,9.46772
1.51522e-05,0.0963501,0.421307,-0.982987,10.3312,9.48351
1.58942e-05,0.0893688,0.50011,-0.793878,10.3457,9.49973
1.6655e-05,0.0823875,0.618467,-0.60435,10.3591,9.51639
1.7472e-05,0.0754061,0.805718,-0.414403,10.3711,9.5335
1.83927e-05,0.0684248,1.12826,-0.224037,10.3819,9.55105
1.94675e-05,0.0614435,1.5646,-0.0332519,10.3913,9.56906
2.07693e-05,0.0544622,2.00093,0.157954,10.3995,9.58753
2.22243e-05,0.0474808,2.43726,0.34958,10.4064,9.60645
2.38591e-05,0.0404995,2.44346,0.541627,10.4121,9.62584
2.57068e-05,0.0335182,2.44346,0.734095,10.4164,9.64569
2.78089e-05,0.0265369,2.44346,0.926985,10.4194,9.66601
3.0218e-05,0.0195555,2.44346,1.1203,10.4211,9.68681
3.30016e-05,0.0125742,2.44346,1.31403,10.4215,9.70807
3.62482e-05,0.00559288,2.44346,1.50819,10.4206,9.72982
4.00754e-05,-0.00138845,2.44346,1.70278,10.4183,9.75205
4.46433e-05,-0.00836977,2.44346,1.89778,10.4148,9.77477
5.01748e-05,-0.0153511,2.44346,2.09322,10.4099,9.79798
5.69896e-05,-0.0223324,2.44346,2.28908,10.4036,9.82168
6.55622e-05,-0.0293137,2.44346,2.48537,10.396,9.84589
7.66274e-05,-0.0362951,2.44346,2.68208,10.3871,9.8706
9.13854e-05,-0.0432764,2.44346,2.87922,10.3768,9.89582
0.000111935,-0.0502577,2.44346,3.0768,10.3651,9.92155
0.000142306,-0.057239,2.44346,3.2748,10.3521,9.94781
0.000191328,-0.0642203,2.44346,3.47323,10.3377,9.97459
0.00028293,-0.0712015,2.44346,3.6721,10.3219,10.0019
0.000515032,-0.0781825,2.44346,3.8714,10.3047,10.0298
0.247438,-0.0781979,2.44346,4.07113,10.2862,10.0581
0.25,-0.0782368,2.44346,4.2713,10.2662,10.0359
5.37209e-06,0.156198,0.592556,-5,9.9,8.75
5.21272e-06,0.149216,0.349066,-4.825,9.9,8.95842
5.34519e-06,0.156198,0.349066,-4.64601,9.90797,9.0745
5.50812e-06,0.163179,0.349066,-4.46496,9.92068,9.1648
5.70558e-06,0.17016,0.349066,-4.28239,9.93695,9.24016
5.94436e-06,0.177142,0.349066,-4.09858,9.95602,9.30681
6.23662e-06,0.184123,0.349066,-3.91367,9.97741,9.36842
6.56903e-06,0.182355,0.349066,-3.72777,10.0008,9.42719
6.9306e-06,0.175374,0.349066,-3.54093,10.0261,9.47146
7.32829e-06,0.168392,0.349066,-3.35333,10.0524,9.50097
7.76918e-06,0.161411,0.349066,-3.16516,10.0788,9.5227
8.25872e-06,0.15443,0.349066,-2.97648,10.1047,9.54038
8.80088e-06,0.147448,0.349066,-2.78733,10.1299,9.55603
9.39794e-06,0.140467,0.349066,-2.59774,10.154,9.57074
1.005e-05,0.133486,0.349066,-2.40772,10.177,9.58513
1.07541e-05,0.126504,0.349066,-2.21727,10.1989,9.59954
1.15035e-05,0.119523,0.349066,-2.02639,10.2195,9.61417
1.22874e-05,0.112542,0.349066,-1.83508,10.2389,9.62913
1.30909e-05,0.10556,0.349066,-1.64335,10.257,9.64446
1.38972e-05,0.0985791,0.349066,-1.4512,10.2738,9.66021
1.46902e-05,0.0915977,0.349066,-1.25862,10.2894,9.6764
1.54602e-05,0.0846164,0.362213,-1.06562,10.3037,9.69304
1.62079e-05,0.0776351,0.425858,-0.872195,10.3166,9.71013
1.69499e-05,0.0706537,0.521384,-0.678344,10.3283,9.72768
1.77204e-05,0.0636724,0.67413,-0.484066,10.3387,9.7457
1.8566e-05,0.0566911,0.962448,-0.289363,10.3477,9.76419
1.95327e-05,0.0497098,1.39878,-0.0942322,10.3555,9.78316
2.06823e-05,0.0427284,1.83511,0.101325,10.3619,9.80259
2.21196e-05,0.0357471,2.27144,0.297311,10.367,9.82251
2.37315e-05,0.0287658,2.44346,0.493725,10.3708,9.84291
2.55494e-05,0.0217845,2.44346,0.690568,10.3732,9.8638
2.76123e-05,0.0148031,2.44346,0.887841,10.3743,9.88517
2.9969e-05,0.00782181,2.44346,1.08554,10.3741,9.90704
3.26821e-05,0.000840489,2.44346,1.28368,10.3725,9.92941
3.58324e-05,-0.00614084,2.44346,1.48225,10.3696,9.95228
3.95259e-05,-0.0131222,2.44346,1.68124,10.3653,9.97565
4.39048e-05,-0.0201035,2.44346,1.88068,10.3596,9.99953
4.91633e-05,-0.0270848,2.44346,2.08054,10.3526,10.0239
5.55736e-05,-0.0340661,2.44346,2.28085,10.3442,10.0489
6.35285e-05,-0.0410475,2.44346,2.48159,10.3344,10.0743
7.36146e-05,-0.0480288,2.44346,2.68276,10.3233,10.1003
8.67465e-05,-0.0550101,2.44346,2.88438,10.3107,10.1268
0.000104427,-0.0619914,2.44346,3.08643,10.2967,10.1538
0.000129303,-0.0689727,2.44346,3.28893,10.2814,10.1814
0.000166483,-0.075954,2.44346,3.49186,10.2646,10.2096
0.000227236,-0.0829353,2.44346,3.69524,10.2464,10.2383
0.000342235,-0.0899165,2.44346,3.89906,10.2267,10.2676
0.00063734,-0.0968973,2.44346,4.10333,10.2057,10.2975
0.247705,-0.0968853,2.44346,4.30805,10.1831,10.3279
0.25,-0.0969087,2.44346,4.51321,10.1592,10.308
3.32697e-06,0.160252,0.592556,-5,9.9,9
3.23294e-06,0.15327,0.349066,-4.82,9.9,9.23227
3.32226e-06,0.160252,0.349066,-4.63557,9.90896,9.35755
3.43063e-06,0.167233,0.349066,-4.44896,9.9232,9.45218
3.56154e-06,0.174214,0.349066,-4.26079,9.94132,9.52953
3.72065e-06,0.181196,0.349066,-4.07137,9.9624,9.59706
3.91568e-06,0.187192,0.349066,-3.88087,9.98592,9.65904
4.12753e-06,0.180211,0.349066,-3.6894,10.0115,9.71639
4.35911e-06,0.173229,0.349066,-3.49702,10.039,9.75216
4.61577e-06,0.166248,0.349066,-3.30399,10.0669,9.77686
4.90154e-06,0.159267,0.349066,-3.11043,10.0946,9.79589
5.21946e-06,0.152285,0.349066,-2.91638,10.1217,9.81209
5.5716e-06,0.145304,0.349066,-2.72188,10.1477,9.82697
5.95883e-06,0.138323,0.349066,-2.52693,10.1727,9.84135
6.38038e-06,0.131341,0.349066,-2.33154,10.1964,9.85567
6.83338e-06,0.12436,0.349066,-2.13571,10.2189,9.87018
7.31235e-06,0.117379,0.349066,-1.93946,10.2402,9.885
7.8092e-06,0.110397,0.349066,-1.74276,10.2601,9.90021
8.31386e-06,0.103416,0.349066,-1.54564,10.2787,9.91585
8.81596e-06,0.0964347,0.349066,-1.34808,10.296,9.93194
9.30755e-06,0.0894534,0.354358,-1.15008,10.312,9.9485
9.7863e-06,0.0824721,0.413112,-0.95165,10.3266,9.96553
1.0259e-05,0.0754907,0.499677,-0.752785,10.34,9.98304
1.07436e-05,0.0685094,0.634879,-0.553484,10.3519,10.001
1.12695e-05,0.0615281,0.859248,-0.353746,10.3626,10.0195
1.18662e-05,0.0545468,1.28369,-0.153571,10.3719,10.0385
1.25721e-05,0.0475654,1.72002,0.0470423,10.3798,10.058
1.34486e-05,0.0405841,2.15635,0.248094,10.3864,10.0779
1.44314e-05,0.0336028,2.44346,0.449585,10.3916,10.0984
1.55396e-05,0.0266215,2.44346,0.651517,10.3954,10.1194
1.67966e-05,0.0196401,2.44346,0.85389,10.3979,10.1409
1.8232e-05,0.0126588,2.44346,1.0567,10.399,10.1629
1.98832e-05,0.00567748,2.44346,1.25996,10.3988,10.1854
2.17986e-05,-0.00130384,2.44346,1.46366,10.3971,10.2084
2.40413e-05,-0.00828517,2.44346,1.66781,10.394,10.232
2.66953e-05,-0.0152665,2.44346,1.8724,10.3896,10.2561
2.98746e-05,-0.0222478,2.44346,2.07744,10.3837,10.2807
3.37375e-05,-0.0292291,2.44346,2.28292,10.3765,10.3059
3.85092e-05,-0.0362105,2.44346,2.48886,10.3678,10.3316
4.45211e-05,-0.0431918,2.44346,2.69525,10.3577,10.3579
5.22783e-05,-0.0501731,2.44346,2.90208,10.3461,10.3847
6.25868e-05,-0.0571544,2.44346,3.10937,10.3332,10.4121
7.68071e-05,-0.0641358,2.44346,3.31711,10.3188,10.4401
9.74086e-05,-0.0711171,2.44346,3.52531,10.3029,10.4686
0.00012933,-0.0780984,2.44346,3.73397,10.2856,10.4977
0.000183917,-0.0850797,2.44346,3.94308,10.2668,10.5274
0.000293529,-0.092061,2.44346,4.15265,10.2465,10.5577
0.000597785,-0.0990422,2.44346,4.36268,10.2248,10.5887
0.248107,-0.099011,2.44346,4.57318,10.2016,10.6202
0.25,-0.0990219,2.44346,4.78414,10.1768,10.6018
5.70333e-06,0.164368,0.592556,-5,9.9,9.25
5.52134e-06,0.157387,0.349066,-4.815,9.9,9.50834
5.68861e-06,0.164368,0.349066,-4.6251,9.91001,9.64343
5.89031e-06,0.171349,0.349066,-4.43288,9.92586,9.74254
6.13641e-06,0.178331,0.349066,-4.23906,9.9459,9.82193
6.44394e-06,0.185312,0.349066,-4.044,9.96908,9.8904
6.778e-06,0.178331,0.349066,-3.84787,9.9948,9.95285
7.14372e-06,0.171349,0.349066,-3.65077,10.0227,9.99069
7.55092e-06,0.164368,0.349066,-3.45301,10.0512,10.0162
8.007e-06,0.157387,0.349066,-3.2547,10.0796,10.0357
8.51775e-06,0.150405,0.349066,-3.0559,10.1073,10.0522
9.08758e-06,0.143424,0.349066,-2.85664,10.1339,10.0673
9.71927e-06,0.136443,0.349066,-2.65692,10.1595,10.0819
1.04134e-05,0.129461,0.349066,-2.45676,10.1838,10.0965
1.11672e-05,0.12248,0.349066,-2.25614,10.2068,10.1114
1.19739e-05,0.115499,0.349066,-2.05509,10.2286,10.1265
1.28221e-05,0.108517,0.349066,-1.85358,10.249,10.1421
1.36958e-05,0.101536,0.349066,-1.65164,10.268,10.1581
1.45771e-05,0.0945548,0.349066,-1.44925,10.2857,10.1746
1.54495e-05,0.0875734,0.349066,-1.24641,10.302,10.1916
1.63043e-05,0.0805921,0.375617,-1.04313,10.317,10.2091
1.71465e-05,0.0736108,0.448809,-0.839401,10.3306,10.2271
1.8001e-05,0.0666295,0.561533,-0.635225,10.3428,10.2456
1.89148e-05,0.0596481,0.747289,-0.430602,10.3537,10.2646
1.99428e-05,0.0526668,1.13271,-0.225529,10.3632,10.2841
2.11517e-05,0.0456855,1.56904,-0.0200071,10.3712,10.3041
2.26453e-05,0.0387042,2.00537,0.185966,10.3779,10.3246
2.43226e-05,0.0317228,2.4417,0.39239,10.3832,10.3457
2.6217e-05,0.0247415,2.44346,0.599267,10.3871,10.3673
2.83697e-05,0.0177602,2.44346,0.806597,10.3896,10.3894
3.08328e-05,0.0107789,2.44346,1.01438,10.3907,10.412
3.36727e-05,0.00379753,2.44346,1.22262,10.3904,10.4352
3.69755e-05,-0.0031838,2.44346,1.43132,10.3886,10.4589
4.0854e-05,-0.0101651,2.44346,1.64047,10.3854,10.4832
4.54594e-05,-0.0171464,2.44346,1.85009,10.3808,10.508
5.09981e-05,-0.0241278,2.44346,2.06016,10.3747,10.5334
5.7759e-05,-0.0311091,2.44346,2.27069,10.3672,10.5594
6.61578e-05,-0.0380904,2.44346,2.48169,10.3583,10.5859
7.68125e-05,-0.0450717,2.44346,2.69315,10.3479,10.613
9.06802e-05,-0.0520531,2.44346,2.90508,10.336,10.6407
0.000109318,-0.0590344,2.44346,3.11747,10.3226,10.669
0.000135428,-0.0660157,2.44346,3.33034,10.3078,10.6978
0.000174101,-0.072997,2.44346,3.54367,10.2914,10.7273
0.000236158,-0.0799783,2.44346,3.75747,10.2736,10.7574
0.000349188,-0.0869596,2.44346,3.97175,10.2543,10.7881
0.000612106,-0.0939409,2.44346,4.1865,10.2334,10.8194
0.00220192,-0.100922,2.44346,4.40173,10.2111,10.8513
0.499993,-0.107903,2.44346,4.61744,10.1872,10.8839
0.248067,-0.107886,2.44346,4.83363,10.1618,10.7254
0.25,-0.107902,2.44346,5.04638,10.1344,10.7075
5.99081e-06,0.16855,0.592556,-5,9.9,9.5
5.78925e-06,0.161569,0.349066,-4.81,9.9,9.78682
5.98408e-06,0.16855,0.349066,-4.61458,9.91112,9.93233
6.22146e-06,0.175532,0.349066,-4.41671,9.92866,10.0361
6.5206e-06,0.182513,0.349066,-4.2172,9.9507,10.1176
6.84622e-06,0.175532,0.349066,-4.01645,9.97606,10.187
7.20456e-06,0.16855,0.349066,-3.81464,10.004,10.2278
7.60705e-06,0.161569,0.349066,-3.61213,10.0329,10.2546
8.06235e-06,0.154588,0.349066,-3.40906,10.0617,10.2748
8.57749e-06,0.147606,0.349066,-3.20549,10.0898,10.2917
9.15836e-06,0.140625,0.349066,-3.00145,10.1169,10.3073
9.80953e-06,0.133644,0.349066,-2.79694,10.1428,10.3223
1.05336e-05,0.126662,0.349066,-2.59197,10.1674,10.3374
1.13299e-05,0.119681,0.349066,-2.38655,10.1908,10.3527
1.21932e-05,0.1127,0.349066,-2.18067,10.2128,10.3683
1.31125e-05,0.105718,0.349066,-1.97433,10.2334,10.3844
1.40699e-05,0.0987371,0.349066,-1.76753,10.2527,10.401
1.50423e-05,0.0917558,0.349066,-1.56028,10.2705,10.418
1.60048e-05,0.0847745,0.349066,-1.35257,10.287,10.4356
1.69382e-05,0.0777931,0.349066,-1.14441,10.3021,10.4537
1.78363e-05,0.0708118,0.396239,-0.93578,10.3158,10.4723
1.87149e-05,0.0638305,0.487837,-0.726693,10.328,10.4914
1.96161e-05,0.0568491,0.636926,-0.517146,10.3389,10.5111
2.05972e-05,0.0498678,0.966341,-0.307137,10.3483,10.5312
2.1721e-05,0.0428865,1.40267,-0.0966648,10.3563,10.5519
2.30777e-05,0.0359052,1.83901,0.114271,10.3629,10.5732
2.4827e-05,0.0289238,2.27534,0.325672,10.3681,10.595
2.68095e-05,0.0219425,2.44346,0.537539,10.3718,10.6173
2.90714e-05,0.0149612,2.44346,0.749874,10.3741,10.6402
3.16716e-05,0.00797986,2.44346,0.962677,10.3749,10.6637
3.4686e-05,0.000998537,2.44346,1.17595,10.3743,10.6877
3.82143e-05,-0.00598279,2.44346,1.38969,10.3722,10.7123
4.23897e-05,-0.0129641,2.44346,1.60391,10.3687,10.7374
4.73946e-05,-0.0199454,2.44346,1.8186,10.3637,10.7631
5.34843e-05,-0.0269268,2.44346,2.03376,10.3572,10.7894
6.10286e-05,-0.0339081,2.44346,2.24941,10.3492,10.8163
7.05821e-05,-0.0408894,2.44346,2.46552,10.3397,10.8438
8.30182e-05,-0.0478707,2.44346,2.68212,10.3288,10.8719
9.97988e-05,-0.0548521,2.44346,2.8992,10.3163,10.9006
0.000123586,-0.0618334,2.44346,3.11677,10.3023,10.9299
0.000159861,-0.0688147,2.44346,3.33482,10.2868,10.9599
0.000222452,-0.075796,2.44346,3.55335,10.2698,10.9904
0.000363975,-0.0827773,2.44346,3.77238,10.2513,11.0216
0.334257,-0.0897586,2.44346,3.99189,10.2312,11.0534
0.499999,-0.0967399,2.44346,4.21189,10.2095,11.0006
0.5,-0.103721,2.44346,4.43066,10.1861,10.8419
0.499999,-0.110702,2.44346,4.64603,10.161,10.681
0.499999,-0.117683,2.44346,4.85797,10.1342,10.5181
0.247255,-0.117713,2.44346,5.06642,10.1059,10.3533
0.25,-0.117754,2.44346,5.27136,10.0763,10.3336
6.20409e-06,0.172802,0.592556,-5,9.9,9.75
5.95524e-06,0.165821,0.349066,-4.805,9.9,10.0679
6.182e-06,0.172802,0.349066,-4.60402,9.9123,10.2245
6.46499e-06,0.179784,0.349066,-4.40044,9.93161,10.333
6.77004e-06,0.172802,0.349066,-4.1952,9.95575,10.4167
7.10464e-06,0.165821,0.349066,-3.9887,9.98336,10.4635
7.48199e-06,0.15884,0.349066,-3.78144,10.0123,10.4931
7.91167e-06,0.151858,0.349066,-3.5736,10.0413,10.5147
8.40145e-06,0.144877,0.349066,-3.36523,10.0697,10.5325
8.95804e-06,0.137896,0.349066,-3.15638,10.0972,10.5487
9.58727e-06,0.130914,0.349066,-2.94704,10.1235,10.5643
1.02936e-05,0.123933,0.349066,-2.73724,10.1484,10.58
1.10791e-05,0.116952,0.349066,-2.52696,10.1721,10.5958
1.19421e-05,0.10997,0.349066,-2.31622,10.1943,10.612
1.28754e-05,0.102989,0.349066,-2.10501,10.2152,10.6287
1.3865e-05,0.0960078,0.349066,-1.89332,10.2346,10.6459
1.48902e-05,0.0890265,0.349066,-1.68117,10.2526,10.6636
1.59254e-05,0.0820451,0.349066,-1.46854,10.2692,10.6818
1.69466e-05,0.0750638,0.349066,-1.25544,10.2844,10.7006
1.79399e-05,0.0680825,0.349066,-1.04187,10.2981,10.7199
1.89111e-05,0.0611011,0.419838,-0.827827,10.3104,10.7397
1.98947e-05,0.0541198,0.536617,-0.613305,10.3212,10.7601
2.09526e-05,0.0471385,0.786951,-0.398308,10.3306,10.7811
2.21535e-05,0.0401572,1.22328,-0.182833,10.3386,10.8025
2.35939e-05,0.0331758,1.65962,0.0331213,10.345,10.8246
2.54389e-05,0.0261945,2.09595,0.249555,10.35,10.8472
2.75411e-05,0.0192132,2.44346,0.466471,10.3536,10.8704
2.99549e-05,0.0122319,2.44346,0.683869,10.3556,10.8941
3.27504e-05,0.00525054,2.44346,0.901751,10.3562,10.9185
3.60206e-05,-0.00173079,2.44346,1.12012,10.3553,10.9434
