z0,vx0,i,u0_opt,u1_opt,u2_opt,x,z,v_abs,v_arg,vx,vz,gripx,gripz,aoa
1.35,11,21,4.88142e-06,0.146918,1.51191,2.1791,1.7414,9.69209,0.104774,9.63894,1.01362,2.26084,1.34984,0.0421444
1.35,11,22,5.11653e-06,0.150409,1.48649,2.37187,1.76168,9.73107,0.10856,9.67378,1.05433,2.4649,1.37264,0.0418491
1.35,11,23,5.37177e-06,0.1539,1.46663,2.56535,1.78276,9.7703,0.112379,9.70867,1.09566,2.66744,1.39601,0.0415212
1.35,11,24,5.64963e-06,0.15739,1.45112,2.75952,1.80468,9.80976,0.116215,9.74359,1.13748,2.86894,1.41993,0.0411756
1.35,11,25,5.95306e-06,0.160881,1.43903,2.9544,1.82742,9.84942,0.12006,9.77852,1.17968,3.06979,1.44443,0.040821
1.35,11,26,6.28558e-06,0.164372,1.4296,3.14997,1.85102,9.88927,0.12391,9.81345,1.22224,3.2703,1.46955,0.0404622
1.35,11,27,6.65136e-06,0.167862,1.42224,3.34624,1.87546,9.92931,0.12776,9.84839,1.26512,3.4707,1.49532,0.0401022
1.35,11,28,7.0555e-06,0.171353,1.41651,3.5432,1.90077,9.96954,0.131611,9.88332,1.30831,3.67117,1.52179,0.0397426
1.35,11,29,7.5043e-06,0.174844,1.41204,3.74087,1.92693,10.01,0.135459,9.91826,1.3518,3.87185,1.54898,0.0393844
1.35,11,30,8.00585e-06,0.178334,1.40856,3.93923,1.95397,10.0506,0.139307,9.9532,1.39558,4.07284,1.57694,0.039028
1.35,11,31,8.57104e-06,0.181825,1.40585,4.1383,1.98188,10.0914,0.143151,9.98814,1.43966,4.27425,1.60569,0.0386737
1.35,11,32,9.21565e-06,0.185316,1.40373,4.33806,2.01067,10.1324,0.146994,10.0231,1.48404,4.47611,1.63525,0.0383217
1.35,11,33,9.96488e-06,0.188806,1.40208,4.53852,2.04035,10.1736,0.150834,10.0581,1.52871,4.6785,1.66565,0.037972
1.35,11,34,1.0807e-05,0.185316,1.4008,4.73968,2.07093,10.215,0.154672,10.093,1.57368,4.87884,1.69591,0.0306434
1.35,11,35,1.17672e-05,0.181825,1.3998,4.94155,2.1024,10.2465,0.155355,10.1231,1.58545,5.07976,1.72704,0.02647
1.35,11,36,1.28794e-05,0.178334,1.39902,5.14401,2.13411,10.2729,0.154254,10.1509,1.57835,5.28121,1.75838,0.0240804
1.35,11,37,1.41869e-05,0.174844,1.39841,5.34702,2.16568,10.2965,0.152156,10.1776,1.56063,5.48314,1.78955,0.0226882
1.35,11,38,1.5748e-05,0.171353,1.39794,5.55058,2.19689,10.3188,0.149503,10.2037,1.53695,5.68556,1.82035,0.02185
1.35,11,39,1.76442e-05,0.167862,1.39757,5.75465,2.22763,10.3403,0.146545,10.2295,1.50991,5.88845,1.85067,0.0213176
1.35,11,40,1.99952e-05,0.164372,1.39729,5.95924,2.25783,10.3616,0.143418,10.2552,1.48095,6.09183,1.88044,0.0209535
1.35,11,41,2.29844e-05,0.160881,1.39707,6.16434,2.28745,10.3827,0.1402,10.2808,1.45089,6.2957,1.90963,0.0206816
1.35,11,42,2.69087e-05,0.15739,1.3969,6.36996,2.31646,10.4038,0.13693,10.3065,1.42015,6.50007,1.93822,0.0204602
1.35,11,43,3.22831e-05,0.1539,1.39676,6.57609,2.34487,10.425,0.133634,10.3321,1.38899,6.70492,1.96618,0.0202662
1.35,11,44,4.00895e-05,0.150409,1.39666,6.78273,2.37265,10.4463,0.130322,10.3577,1.35753,6.91028,1.99353,0.0200873
1.35,11,45,5.24682e-05,0.146918,1.39659,6.98989,2.3998,10.4677,0.127002,10.3834,1.32585,7.11614,2.02025,0.0199164
1.35,11,46,7.51953e-05,0.143428,1.39653,7.19755,2.42631,10.4892,0.123678,10.4091,1.29398,7.3225,2.04633,0.01975
1.35,11,47,0.000131893,0.139937,1.39649,7.40574,2.45219,10.5109,0.120351,10.4349,1.26195,7.52937,2.07178,0.0195859
1.35,11,48,0.24228,0.14012,1.39647,7.61443,2.47743,10.5327,0.117023,10.4606,1.22976,7.73815,2.09705,0.0230966
1.35,11,49,0.25,0.140239,1.39646,7.82365,2.50203,10.5126,0.11658,10.4412,1.22278,7.94741,2.12166,0.0236582
1.35,11.25,0,0.5,0.133285,0.349066,-2,1.35,11.25,-3.30071e-44,11.25,-2.16444e-42,-1.60928,1.26436,0.133285
1.35,11.25,1,0.5,0.129795,0.349066,-1.775,1.35,11.327,0.0599815,11.3066,0.679003,-1.38458,1.26299,0.0698132
1.35,11.25,2,0.5,0.133285,0.349066,-1.54887,1.36358,11.2482,0.0885162,11.2042,0.994352,-1.15814,1.27794,0.0447691
1.35,11.25,3,0.5,0.136776,0.357314,-1.32478,1.38347,11.1241,0.10429,11.0637,1.15803,-0.934471,1.29597,0.0324859
1.35,11.25,4,0.5,0.140267,0.467671,-1.10351,1.40663,10.9797,0.11367,10.9088,1.24537,-0.724758,1.27799,0.026597
1.35,11.25,5,0.5,0.142129,0.652614,-0.885333,1.43154,10.8246,0.119864,10.747,1.29438,-0.53633,1.2361,0.0222654
1.35,11.25,6,0.5,0.138638,0.908868,-0.670394,1.45742,10.661,0.123623,10.5797,1.3146,-0.383293,1.1789,0.015015
1.35,11.25,7,0.5,0.135148,1.17067,-0.4588,1.48371,10.4859,0.123422,10.4061,1.29091,-0.254768,1.13966,0.011726
1.35,11.25,8,0.5,0.131657,1.43247,-0.250677,1.50953,10.3039,0.121173,10.2283,1.2455,-0.14399,1.12402,0.0104842
1.35,11.25,9,0.5,0.128166,1.69427,-0.0461111,1.53444,10.1169,0.117838,10.0468,1.1894,-0.0442326,1.13445,0.0103284
1.35,11.25,10,3.36471e-06,0.124676,1.95607,0.154825,1.55823,9.92608,0.1139,9.86177,1.12813,0.051763,1.17174,0.0107761
1.35,11.25,11,3.47558e-06,0.121185,2.21787,0.35206,1.58079,9.93655,0.104682,9.88215,1.03828,0.151269,1.23484,0.0165027
1.35,11.25,12,3.59768e-06,0.124676,2.0605,0.549703,1.60156,9.95194,0.0980937,9.9041,0.974658,0.406911,1.22791,0.0265821
1.35,11.25,13,3.7306e-06,0.128166,1.92854,0.747785,1.62105,9.97641,0.0961098,9.93037,0.957355,0.656757,1.23155,0.0320566
1.35,11.25,14,3.87411e-06,0.131657,1.81943,0.946393,1.6402,10.0067,0.0966855,9.95993,0.965993,0.899709,1.24293,0.0349716
1.35,11.25,15,4.02845e-06,0.135148,1.73056,1.14559,1.65952,10.0405,0.0986913,9.9916,0.989298,1.13575,1.25964,0.0364565
1.35,11.25,16,4.19421e-06,0.138638,1.65913,1.34542,1.67931,10.0764,0.101497,10.0245,1.02097,1.36554,1.27981,0.0371411
1.35,11.25,17,4.37225e-06,0.142129,1.60229,1.54591,1.69972,10.1137,0.104751,10.0582,1.05748,1.59008,1.30217,0.0373782
1.35,11.25,18,4.56366e-06,0.14562,1.5574,1.74708,1.72087,10.1518,0.108254,10.0923,1.09682,1.81042,1.32592,0.0373657
1.35,11.25,19,4.76976e-06,0.14911,1.52212,1.94892,1.74281,10.1904,0.111896,10.1267,1.13789,2.02752,1.35061,0.0372146
1.35,11.25,20,4.99213e-06,0.152601,1.49448,2.15146,1.76557,10.2295,0.115614,10.1612,1.18004,2.24223,1.376,0.0369869
1.35,11.25,21,5.23261e-06,0.156092,1.47287,2.35468,1.78917,10.2689,0.119374,10.1958,1.22293,2.4552,1.40201,0.0367175
1.35,11.25,22,5.49342e-06,0.159582,1.45599,2.5586,1.81363,10.3085,0.123157,10.2304,1.26636,2.66698,1.42859,0.0364258
1.35,11.25,23,5.7773e-06,0.163073,1.44283,2.76321,1.83895,10.3484,0.12695,10.2651,1.31021,2.87799,1.45578,0.0361226
1.35,11.25,24,6.08773e-06,0.166564,1.43256,2.96851,1.86516,10.3886,0.13075,10.2999,1.35444,3.08855,1.4836,0.0358139
1.35,11.25,25,6.42958e-06,0.170054,1.42455,3.17451,1.89225,10.4289,0.134551,10.3347,1.39899,3.29893,1.51209,0.035503
1.35,11.25,26,6.81027e-06,0.173545,1.41831,3.3812,1.92023,10.4695,0.138353,10.3695,1.44387,3.50932,1.5413,0.0351917
1.35,11.25,27,7.24254e-06,0.177036,1.41344,3.58859,1.94911,10.5103,0.142155,10.4043,1.48906,3.71987,1.57126,0.034881
1.35,11.25,28,7.70979e-06,0.173545,1.40965,3.79668,1.97889,10.5513,0.145955,10.4392,1.53456,3.92807,1.60108,0.0275901
1.35,11.25,29,8.22069e-06,0.170054,1.4067,4.00546,2.00958,10.5826,0.146481,10.4693,1.54462,4.13665,1.6317,0.0235732
1.35,11.25,30,8.78645e-06,0.166564,1.4044,4.21484,2.04047,10.609,0.145218,10.4973,1.53521,4.34558,1.66244,0.0213455
1.35,11.25,31,9.41893e-06,0.163073,1.4026,4.42479,2.07117,10.6329,0.142988,10.5244,1.5152,4.55489,1.69292,0.0200849
1.35,11.25,32,1.01318e-05,0.159582,1.4012,4.63528,2.10148,10.6556,0.140239,10.551,1.48944,4.76458,1.72295,0.0193433
1.35,11.25,33,1.09417e-05,0.156092,1.40011,4.8463,2.13127,10.6777,0.137213,10.5774,1.46053,4.97469,1.75243,0.018879
1.35,11.25,34,1.18693e-05,0.152601,1.39926,5.05785,2.16048,10.6996,0.134039,10.6037,1.42988,5.18524,1.78131,0.018562
1.35,11.25,35,1.29417e-05,0.14911,1.3986,5.26992,2.18908,10.7215,0.130787,10.6299,1.39824,5.39624,1.80955,0.0183232
1.35,11.25,36,1.4194e-05,0.14562,1.39809,5.48252,2.21704,10.7434,0.127494,10.6562,1.36601,5.60771,1.83714,0.0181256
1.35,11.25,37,1.5674e-05,0.142129,1.39769,5.69564,2.24436,10.7654,0.124179,10.6825,1.33341,5.81966,1.86407,0.0179497
1.35,11.25,38,1.74475e-05,0.138638,1.39737,5.90929,2.27103,10.7875,0.120853,10.7089,1.30054,6.0321,1.89035,0.0177852
1.35,11.25,39,1.96079e-05,0.135148,1.39713,6.12347,2.29704,10.8098,0.117521,10.7352,1.26746,6.24504,1.91596,0.0176266
1.35,11.25,40,2.22931e-05,0.131657,1.39694,6.33817,2.32239,10.8322,0.114186,10.7617,1.2342,6.45849,1.94091,0.0174711
1.35,11.25,41,2.57146e-05,0.128166,1.39679,6.55341,2.34707,10.8547,0.110849,10.7881,1.20078,6.67244,1.96519,0.0173172
1.35,11.25,42,3.02152e-05,0.124676,1.39668,6.76917,2.37109,10.8774,0.107512,10.8146,1.1672,6.88691,1.98881,0.0171642
1.35,11.25,43,3.63898e-05,0.121185,1.39659,6.98546,2.39443,10.9003,0.104174,10.8412,1.13347,7.10191,2.01176,0.0170115
1.35,11.25,44,4.53718e-05,0.117694,1.39653,7.20229,2.4171,10.9233,0.100835,10.8678,1.09959,7.31742,2.03403,0.016859
1.35,11.25,45,5.9631e-05,0.114204,1.39648,7.41964,2.43909,10.9465,0.0974971,10.8945,1.06556,7.53346,2.05563,0.0167066
1.35,11.25,46,8.58293e-05,0.110713,1.39644,7.63753,2.4604,10.9698,0.0941588,10.9212,1.03138,7.75002,2.07655,0.0165543
1.35,11.25,47,0.000151197,0.107222,1.39641,7.85596,2.48103,10.9933,0.0908205,10.948,0.997044,7.96711,2.09679,0.016402
1.35,11.25,48,0.243079,0.107475,1.3964,8.07492,2.50097,11.0169,0.0874822,10.9748,0.962557,8.18618,2.11676,0.0199931
1.35,11.25,49,0.25,0.107638,1.39639,8.29441,2.52022,10.9989,0.0868236,10.9574,0.953763,8.40574,2.13603,0.0208146
1.35,11.5,0,0.5,0.137202,0.349066,-2,1.35,11.5,7.7297e-42,11.5,1.09272e-40,-1.60894,1.26589,0.137202
1.35,11.5,1,0.5,0.133711,0.349066,-1.77,1.35,11.6088,0.0638979,11.5851,0.741275,-1.37924,1.26452,0.0698132
1.35,11.5,2,0.5,0.137202,0.349066,-1.5383,1.36483,11.5418,0.0938286,11.4911,1.08137,-1.14724,1.28071,0.0433731
1.35,11.5,3,0.5,0.140692,0.367363,-1.30848,1.38645,11.4248,0.110015,11.3557,1.25436,-0.918708,1.29656,0.0306776
1.35,11.5,4,0.5,0.144183,0.488667,-1.08136,1.41154,11.2861,0.119465,11.2057,1.3451,-0.704861,1.27646,0.0247179
1.35,11.5,5,0.5,0.140692,0.682397,-0.857247,1.43844,11.1366,0.125644,11.0488,1.39557,-0.514515,1.2322,0.0150481
1.35,11.5,6,0.5,0.137202,0.944197,-0.636272,1.46635,10.9719,0.126546,10.8841,1.38475,-0.359603,1.17747,0.0106555
1.35,11.5,7,0.5,0.133711,1.206,-0.418589,1.49405,10.799,0.124836,10.715,1.34461,-0.227341,1.14273,0.00887527
1.35,11.5,8,0.5,0.13022,1.4678,-0.204289,1.52094,10.6209,0.121809,10.5422,1.29052,-0.111844,1.13177,0.00841139
1.35,11.5,9,0.5,0.12673,1.72959,0.00655432,1.54675,10.4386,0.118094,10.3659,1.22988,-0.00627103,1.14696,0.00863548
1.35,11.5,10,3.48999e-06,0.123239,1.99139,0.213873,1.57135,10.2529,0.113996,10.1863,1.16626,0.0966745,1.1889,0.00924258
1.35,11.5,11,3.60777e-06,0.119748,2.25319,0.4176,1.59467,10.2643,0.105033,10.2078,1.07611,0.204228,1.25634,0.0147152
1.35,11.5,12,3.7377e-06,0.123239,2.0903,0.621755,1.6162,10.2806,0.0986678,10.2306,1.01272,0.467364,1.24719,0.0245713
1.35,11.5,13,3.87922e-06,0.12673,1.9534,0.826367,1.63645,10.306,0.0969554,10.2576,0.997655,0.72513,1.24947,0.0297743
1.35,11.5,14,4.03208e-06,0.13022,1.83985,1.03152,1.6564,10.337,0.0977567,10.2876,1.0089,0.976163,1.26025,0.0324637
1.35,11.5,15,4.19653e-06,0.133711,1.7471,1.23727,1.67658,10.3714,0.0999227,10.3196,1.03461,1.22024,1.27694,0.0337883
1.35,11.5,16,4.37326e-06,0.137202,1.67236,1.44366,1.69727,10.4078,0.102831,10.3528,1.06836,1.45792,1.29753,0.0343708
1.35,11.5,17,4.56322e-06,0.140692,1.61278,1.65072,1.71864,10.4454,0.106142,10.3866,1.10662,1.69014,1.32059,0.03455
1.35,11.5,18,4.76766e-06,0.144183,1.56567,1.85845,1.74077,10.4838,0.109672,10.4208,1.14748,1.91796,1.34522,0.0345107
1.35,11.5,19,4.98813e-06,0.147674,1.52861,2.06687,1.76372,10.5227,0.11332,10.4552,1.18989,2.14236,1.37091,0.0343535
1.35,11.5,20,5.22657e-06,0.151164,1.49956,2.27597,1.78752,10.562,0.117031,10.4898,1.23327,2.3642,1.39737,0.0341331
1.35,11.5,21,5.48553e-06,0.154655,1.47683,2.48577,1.81219,10.6016,0.120776,10.5244,1.27731,2.58419,1.42448,0.0338793
1.35,11.5,22,5.7686e-06,0.158146,1.45909,2.69626,1.83773,10.6415,0.124538,10.5591,1.32185,2.80289,1.45221,0.0336082
1.35,11.5,23,6.08146e-06,0.161636,1.44524,2.90744,1.86417,10.6817,0.128308,10.5939,1.36679,3.02074,1.48055,0.0333284
1.35,11.5,24,6.43421e-06,0.165127,1.43444,3.11932,1.8915,10.7221,0.132082,10.6287,1.41209,3.23809,1.50955,0.0330448
1.35,11.5,25,6.81121e-06,0.161636,1.42602,3.33189,1.91975,10.7628,0.135858,10.6636,1.45771,3.45255,1.53838,0.0257783
1.35,11.5,26,7.21852e-06,0.158146,1.41945,3.54516,1.9489,10.7939,0.136282,10.6938,1.46647,3.66699,1.5679,0.0218636
1.35,11.5,27,7.66399e-06,0.154655,1.41434,3.75904,1.97823,10.8204,0.134917,10.7221,1.45543,3.88149,1.59743,0.0197382
1.35,11.5,28,8.1553e-06,0.151164,1.41035,3.97348,2.00734,10.8447,0.132606,10.7495,1.43387,4.09612,1.6266,0.0185579
1.35,11.5,29,8.70083e-06,0.147674,1.40724,4.18847,2.03602,10.8679,0.1298,10.7765,1.4067,4.31096,1.65523,0.0178734
1.35,11.5,30,9.31024e-06,0.144183,1.40482,4.404,2.06415,10.8906,0.126735,10.8033,1.37654,4.52609,1.68324,0.0174476
1.35,11.5,31,9.99521e-06,0.140692,1.40293,4.62007,2.09168,10.9132,0.123536,10.83,1.34475,4.74154,1.71057,0.0171562
1.35,11.5,32,1.07701e-05,0.137202,1.40146,4.83667,2.11858,10.9358,0.120267,10.8568,1.31204,4.95737,1.73722,0.0169345
1.35,11.5,33,1.16529e-05,0.133711,1.40031,5.0538,2.14482,10.9584,0.116962,10.8835,1.2788,5.17361,1.76318,0.0167487
1.35,11.5,34,1.26667e-05,0.13022,1.39942,5.27147,2.17039,10.9811,0.113639,10.9103,1.2452,5.39029,1.78845,0.0165813
1.35,11.5,35,1.38413e-05,0.12673,1.39872,5.48968,2.1953,11.004,0.110306,10.9372,1.21135,5.60743,1.81302,0.0164234
1.35,11.5,36,1.52162e-05,0.123239,1.39818,5.70842,2.21952,11.0271,0.106969,10.964,1.1773,5.82504,1.8369,0.0162703
1.35,11.5,37,1.68448e-05,0.119748,1.39776,5.9277,2.24307,11.0503,0.103629,10.991,1.14308,6.04315,1.86009,0.0161197
1.35,11.5,38,1.8801e-05,0.116258,1.39743,6.14752,2.26593,11.0736,0.100288,11.018,1.10869,6.26176,1.88259,0.0159702
1.35,11.5,39,2.11899e-05,0.112767,1.39718,6.36788,2.28811,11.0972,0.0969457,11.045,1.07414,6.48088,1.9044,0.0158213
1.35,11.5,40,2.41662e-05,0.109276,1.39698,6.58878,2.30959,11.1208,0.0936037,11.0722,1.03943,6.70052,1.92551,0.0156727
1.35,11.5,41,2.79683e-05,0.105786,1.39682,6.81023,2.33038,11.1447,0.0902616,11.0993,1.00457,6.92068,1.94593,0.0155241
1.35,11.5,42,3.2982e-05,0.102295,1.3967,7.03221,2.35047,11.1687,0.0869194,11.1266,0.969556,7.14137,1.96565,0.0153756
1.35,11.5,43,3.98775e-05,0.0988044,1.39661,7.25474,2.36986,11.1929,0.0835773,11.1538,0.934384,7.36259,1.98467,0.0152271
1.35,11.5,44,4.9932e-05,0.0953137,1.39654,7.47782,2.38855,11.2173,0.0802352,11.1812,0.899055,7.58435,2.00299,0.0150785
1.35,11.5,45,6.59286e-05,0.091823,1.39649,7.70144,2.40653,11.2418,0.0768931,11.2086,0.863567,7.80665,2.02061,0.0149299
1.35,11.5,46,9.53735e-05,0.0883324,1.39645,7.92562,2.4238,11.2666,0.0735511,11.2361,0.82792,8.02948,2.03752,0.0147813
1.35,11.5,47,0.000168935,0.0848417,1.39642,8.15034,2.44036,11.2915,0.0702091,11.2636,0.792112,8.25287,2.05372,0.0146326
1.35,11.5,48,0.244076,0.0851396,1.39641,8.37561,2.4562,11.3165,0.0668672,11.2912,0.756142,8.47826,2.0696,0.0182724
1.35,11.5,49,0.25,0.0853312,1.3964,8.60144,2.47132,11.2998,0.0660841,11.2751,0.746193,8.70416,2.08474,0.0192472
1.35,11.75,0,0.5,0.126372,0.349066,-2,1.35,11.75,-1.34287e-44,11.75,-4.01034e-43,-1.60988,1.26166,0.126372
1.35,11.75,1,0.5,0.129862,0.349066,-1.765,1.35,11.8327,0.0600493,11.8113,0.710116,-1.37457,1.26302,0.0698132
1.35,11.75,2,0.5,0.133353,0.349066,-1.52877,1.3642,11.7725,0.0909303,11.7238,1.069,-1.13804,1.27858,0.0424228
1.35,11.75,3,0.5,0.136844,0.374553,-1.2943,1.38558,11.6596,0.107299,11.5925,1.24866,-0.905545,1.29139,0.029545
1.35,11.75,4,0.5,0.140334,0.504452,-1.06245,1.41056,11.5247,0.116706,11.4463,1.34195,-0.688671,1.26811,0.0236282
1.35,11.75,5,0.5,0.136844,0.709795,-0.833521,1.43739,11.379,0.122809,11.2933,1.39393,-0.497399,1.22055,0.0140344
1.35,11.75,6,0.5,0.133353,0.971594,-0.607656,1.46527,11.2182,0.123581,11.1327,1.38284,-0.340147,1.16789,0.0097717
1.35,11.75,7,0.5,0.129862,1.23339,-0.385003,1.49293,11.0496,0.121776,10.9677,1.34225,-0.204824,1.13581,0.00808644
1.35,11.75,8,0.5,0.126372,1.49519,-0.165648,1.51977,10.8758,0.118703,10.7992,1.28795,-0.0854062,1.12791,0.00766906
1.35,11.75,9,0.5,0.122881,1.75699,0.0503366,1.54553,10.698,0.114982,10.6274,1.22738,0.0250275,1.14634,0.00789864
1.35,11.75,10,3.60301e-06,0.11939,2.01879,0.262884,1.57008,10.5169,0.11091,10.4523,1.16404,0.133795,1.19148,0.00848021
1.35,11.75,11,3.72778e-06,0.1159,2.28059,0.47193,1.59336,10.5297,0.102322,10.4747,1.07555,0.248093,1.26186,0.0135777
1.35,11.75,12,3.86536e-06,0.11939,2.11343,0.681423,1.61487,10.5472,0.0962226,10.4984,1.01331,0.517136,1.25017,0.0231679
1.35,11.75,13,4.0152e-06,0.122881,1.97274,0.891391,1.63514,10.5734,0.094773,10.526,1.00058,0.781208,1.25061,0.0281081
1.35,11.75,14,4.17706e-06,0.126372,1.85579,1.10191,1.65515,10.6052,0.0957755,10.5566,1.01416,1.03873,1.26017,0.0305963
1.35,11.75,15,4.35128e-06,0.129862,1.76003,1.31304,1.67543,10.6401,0.0980775,10.589,1.04188,1.28931,1.27614,0.031785
1.35,11.75,16,4.53863e-06,0.133353,1.68272,1.52482,1.69627,10.6769,0.101069,10.6224,1.07726,1.53339,1.29636,0.0322841
1.35,11.75,17,4.74019e-06,0.136844,1.62101,1.73727,1.71782,10.7148,0.104426,10.6564,1.11687,1.77188,1.31932,0.0324178
1.35,11.75,18,4.9574e-06,0.140334,1.57216,1.9504,1.74015,10.7534,0.107976,10.6908,1.15885,2.00581,1.34401,0.0323583
1.35,11.75,19,5.19207e-06,0.143825,1.5337,2.16421,1.76333,10.7925,0.111628,10.7253,1.20224,2.23619,1.36986,0.0321971
1.35,11.75,20,5.44658e-06,0.147316,1.50355,2.37872,1.78738,10.832,0.115333,10.76,1.24652,2.46389,1.39655,0.0319828
1.35,11.75,21,5.72435e-06,0.150806,1.47995,2.59392,1.81231,10.8718,0.119065,10.7948,1.2914,2.68964,1.42393,0.0317411
1.35,11.75,22,6.03079e-06,0.154297,1.46152,2.80982,1.83813,10.9119,0.122811,10.8297,1.33673,2.91403,1.45195,0.0314857
1.35,11.75,23,6.37578e-06,0.157788,1.44714,3.02641,1.86487,10.9522,0.126564,10.8646,1.38246,3.13751,1.48061,0.0312235
1.35,11.75,24,6.74377e-06,0.154297,1.43592,3.2437,1.89252,10.9928,0.13032,10.8996,1.42853,3.35776,1.50913,0.0239772
1.35,11.75,25,7.14057e-06,0.150806,1.42717,3.46169,1.92109,11.024,0.130644,10.9301,1.43613,3.57777,1.5383,0.0201623
1.35,11.75,26,7.57368e-06,0.147316,1.42035,3.68029,1.94981,11.0508,0.129179,10.9587,1.42357,3.79765,1.56741,0.0181364
1.35,11.75,27,8.05025e-06,0.143825,1.41504,3.89947,1.97828,11.0754,0.126792,10.9865,1.40052,4.01752,1.5961,0.0170332
1.35,11.75,28,8.57799e-06,0.140334,1.4109,4.1192,2.00629,11.0992,0.123932,11.014,1.37202,4.2375,1.62419,0.0164028
1.35,11.75,29,9.1657e-06,0.136844,1.40767,4.33948,2.03373,11.1225,0.120831,11.0414,1.34067,4.45768,1.6516,0.0160133
1.35,11.75,30,9.82387e-06,0.133353,1.40515,4.56031,2.06055,11.1457,0.117607,11.0687,1.30779,4.67813,1.67829,0.015746
1.35,11.75,31,1.05653e-05,0.129862,1.40319,4.78168,2.0867,11.1689,0.114322,11.096,1.27407,4.89892,1.70427,0.0155405
1.35,11.75,32,1.1406e-05,0.126372,1.40166,5.0036,2.11218,11.1922,0.111006,11.1234,1.23985,5.12009,1.72952,0.0153662
1.35,11.75,33,1.23659e-05,0.122881,1.40047,5.22607,2.13698,11.2157,0.107674,11.1508,1.20531,5.34168,1.75405,0.0152075
1.35,11.75,34,1.34708e-05,0.11939,1.39954,5.44908,2.16109,11.2393,0.104334,11.1782,1.17052,5.56371,1.77786,0.0150565
1.35,11.75,35,1.47541e-05,0.1159,1.39882,5.67265,2.1845,11.2631,0.10099,11.2057,1.13554,5.78622,1.80096,0.0149093
1.35,11.75,36,1.626e-05,0.112409,1.39826,5.89676,2.20721,11.2871,0.097645,11.2333,1.10038,6.00921,1.82334,0.0147641
1.35,11.75,37,1.80485e-05,0.108918,1.39782,6.12143,2.22922,11.3112,0.0942988,11.261,1.06505,6.2327,1.845,0.0146197
1.35,11.75,38,2.02025e-05,0.105428,1.39748,6.34665,2.25052,11.3355,0.0909521,11.2887,1.02957,6.45671,1.86596,0.0144757
1.35,11.75,39,2.28403e-05,0.101937,1.39721,6.57242,2.27111,11.36,0.0876053,11.3164,0.993923,6.68124,1.8862,0.0143318
1.35,11.75,40,2.61363e-05,0.0984464,1.397,6.79875,2.29099,11.3847,0.0842585,11.3443,0.958119,6.90631,1.90572,0.014188
1.35,11.75,41,3.03592e-05,0.0949558,1.39684,7.02564,2.31015,11.4095,0.0809117,11.3722,0.922154,7.13191,1.92452,0.0140441
1.35,11.75,42,3.59445e-05,0.0914651,1.39672,7.25308,2.32859,11.4345,0.0775649,11.4001,0.886029,7.35805,1.94261,0.0139002
1.35,11.75,43,4.3649e-05,0.0879744,1.39662,7.48108,2.34631,11.4597,0.0742182,11.4282,0.849741,7.58474,1.95998,0.0137562
1.35,11.75,44,5.49155e-05,0.0844838,1.39655,7.70965,2.36331,11.4851,0.0708716,11.4563,0.813289,7.81199,1.97662,0.0136122
1.35,11.75,45,7.2888e-05,0.0809931,1.3965,7.93877,2.37957,11.5107,0.0675251,11.4845,0.776673,8.03978,1.99254,0.013468
1.35,11.75,46,0.000106044,0.0775025,1.39646,8.16846,2.39511,11.5365,0.0641787,11.5128,0.73989,8.26814,2.00773,0.0133238
1.35,11.75,47,0.000189003,0.0740118,1.39643,8.39872,2.40991,11.5625,0.0608323,11.5411,0.70294,8.49705,2.02218,0.0131795
1.35,11.75,48,0.244529,0.0743508,1.39641,8.62954,2.42396,11.5887,0.057486,11.5695,0.66582,8.72801,2.03627,0.0168647
1.35,11.75,49,0.25,0.0745695,1.3964,8.86093,2.43728,11.5735,0.0566694,11.5549,0.65551,8.95949,2.04961,0.0179002
1.35,12,0,0.5,0.137222,0.349066,-2,1.35,12,2.00504e-40,12,2.26146e-39,-1.60894,1.26589,0.137222
1.35,12,1,0.5,0.137508,0.349066,-1.76,1.35,12.1441,0.0676945,12.1163,0.821461,-1.36892,1.26601,0.0698132
1.35,12,2,0.5,0.140998,0.349066,-1.51767,1.36643,12.0989,0.100133,12.0383,1.20948,-1.1263,1.2838,0.0408656
1.35,12,3,0.5,0.144489,0.420279,-1.27691,1.39062,11.9946,0.116915,11.9128,1.39916,-0.892023,1.2817,0.0275737
1.35,12,4,0.5,0.14798,0.592699,-1.03865,1.4186,11.8666,0.126366,11.772,1.49555,-0.67756,1.24652,0.0216138
1.35,12,5,0.5,0.144489,0.849339,-0.803213,1.44851,11.7273,0.132434,11.6246,1.54856,-0.49853,1.18935,0.0120547
1.35,12,6,0.5,0.140998,1.11114,-0.57072,1.47948,11.5724,0.133086,11.4701,1.53558,-0.344647,1.1495,0.00791269
1.35,12,7,0.5,0.137508,1.37294,-0.341319,1.5102,11.4095,0.1312,11.3115,1.49264,-0.209673,1.13248,0.00630725
1.35,12,8,0.5,0.134017,1.63474,-0.11509,1.54005,11.2416,0.128109,11.1494,1.43621,-0.0870823,1.14103,0.00590802
1.35,12,9,3.70932e-06,0.130526,1.89654,0.107899,1.56877,11.0698,0.124423,10.9842,1.37379,0.0303084,1.17637,0.00610284
1.35,12,10,3.8387e-06,0.127036,2.15834,0.327583,1.59625,11.0832,0.116068,11.0086,1.28352,0.149823,1.23792,0.0109673
1.35,12,11,3.98269e-06,0.130526,2.0104,0.547755,1.62192,11.1014,0.110208,11.034,1.22098,0.426081,1.24087,0.0203187
