u0_opt,u1_opt,u2_opt,x,z,vel
5.79745e-06,0.129932,0.592556,-5,9.75,9.8
5.84164e-06,0.12906,0.349066,-4.902,9.75,9.86271
5.89824e-06,0.128187,0.349066,-4.80343,9.75326,9.922
5.96623e-06,0.127314,0.349066,-4.70438,9.75908,9.97555
6.04506e-06,0.126442,0.349066,-4.60493,9.76687,10.0227
6.13453e-06,0.125569,0.349066,-4.50514,9.77622,10.0638
6.23464e-06,0.124696,0.349066,-4.40505,9.78675,10.0993
6.34552e-06,0.123824,0.349066,-4.30471,9.7982,10.13
6.46741e-06,0.122951,0.349066,-4.20414,9.81036,10.1569
6.60064e-06,0.122078,0.349066,-4.10337,9.82305,10.1805
6.74559e-06,0.121206,0.349066,-4.00241,9.83614,10.2015
6.9027e-06,0.120333,0.349066,-3.90128,9.84953,10.2204
7.07246e-06,0.11946,0.349066,-3.79998,9.86313,10.2376
7.25541e-06,0.118588,0.349066,-3.69854,9.87689,10.2536
7.45212e-06,0.117715,0.349066,-3.59694,9.89076,10.2685
7.6632e-06,0.116842,0.349066,-3.49521,9.90469,10.2826
7.88931e-06,0.11597,0.349066,-3.39333,9.91866,10.2961
8.13109e-06,0.115097,0.349066,-3.29133,9.93264,10.3091
8.38921e-06,0.114224,0.349066,-3.18919,9.94662,10.3218
8.66434e-06,0.113352,0.349066,-3.08692,9.96058,10.3341
8.95711e-06,0.112479,0.349066,-2.98452,9.97451,10.3463
9.26811e-06,0.111606,0.349066,-2.882,9.98841,10.3582
9.59784e-06,0.110734,0.349066,-2.77934,10.0023,10.3701
9.9467e-06,0.109861,0.349066,-2.67657,10.0161,10.3818
1.03149e-05,0.108988,0.349066,-2.57366,10.0298,10.3934
1.07026e-05,0.108116,0.349066,-2.47063,10.0435,10.405
1.11094e-05,0.107243,0.349066,-2.36748,10.0572,10.4165
1.15349e-05,0.10637,0.349066,-2.26421,10.0707,10.428
1.19781e-05,0.105498,0.349066,-2.1608,10.0842,10.4395
1.24379e-05,0.104625,0.349066,-2.05728,10.0977,10.451
1.29125e-05,0.103752,0.349066,-1.95363,10.1111,10.4624
1.33996e-05,0.102879,0.349066,-1.84986,10.1244,10.4738
1.38969e-05,0.102007,0.349066,-1.74596,10.1377,10.4853
1.44012e-05,0.101134,0.349066,-1.64194,10.1509,10.4967
1.49095e-05,0.100261,0.349066,-1.5378,10.164,10.5081
1.54186e-05,0.0993888,0.349066,-1.43353,10.177,10.5195
1.59255e-05,0.0985161,0.349066,-1.32914,10.19,10.5309
1.64276e-05,0.0976434,0.349066,-1.22463,10.2029,10.5423
1.6923e-05,0.0967708,0.349066,-1.11999,10.2158,10.5537
1.74112e-05,0.0958981,0.349066,-1.01524,10.2286,10.5651
1.78927e-05,0.0950254,0.354131,-0.910353,10.2413,10.5765
1.83697e-05,0.0941527,0.399613,-0.805347,10.2539,10.5879
1.8846e-05,0.0932801,0.456982,-0.700218,10.2665,10.5993
1.93275e-05,0.0924074,0.530945,-0.594966,10.279,10.6107
1.98221e-05,0.0915347,0.628524,-0.489592,10.2915,10.6221
2.03393e-05,0.090662,0.759934,-0.384094,10.3038,10.6335
2.08898e-05,0.0897894,0.938457,-0.278473,10.3161,10.6449
2.14844e-05,0.0889167,1.17547,-0.172729,10.3284,10.6563
2.21323e-05,0.088044,1.46496,-0.0668619,10.3405,10.6677
2.28433e-05,0.0871714,1.76848,0.0391278,10.3526,10.6791
2.36313e-05,0.0862987,2.03615,0.14524,10.3646,10.6905
2.4519e-05,0.085426,2.245,0.251476,10.3766,10.7019
2.54639e-05,0.0845533,2.44346,0.357834,10.3885,10.7133
2.64712e-05,0.0836807,2.44346,0.464315,10.4003,10.7247
2.7547e-05,0.082808,2.44346,0.570919,10.412,10.7361
2.8698e-05,0.0819353,2.44346,0.677645,10.4236,10.7475
2.9932e-05,0.0810626,2.44346,0.784494,10.4352,10.759
3.12577e-05,0.08019,2.44346,0.891466,10.4467,10.7704
3.2685e-05,0.0793173,2.44346,0.99856,10.4582,10.7818
3.42255e-05,0.0784446,2.44346,1.10578,10.4695,10.7932
3.58923e-05,0.0775719,2.44346,1.21312,10.4808,10.8046
3.77006e-05,0.0766993,2.44346,1.32058,10.4921,10.8161
3.96685e-05,0.0758266,2.44346,1.42816,10.5032,10.8275
4.18166e-05,0.0749539,2.44346,1.53587,10.5143,10.8389
4.41696e-05,0.0740812,2.44346,1.6437,10.5253,10.8503
4.67569e-05,0.0732086,2.44346,1.75165,10.5362,10.8618
4.96134e-05,0.0723359,2.44346,1.85973,10.5471,10.8732
5.27816e-05,0.0714632,2.44346,1.96792,10.5578,10.8846
5.63131e-05,0.0705905,2.44346,2.07624,10.5685,10.8961
6.02716e-05,0.0697179,2.44346,2.18468,10.5792,10.9075
6.47367e-05,0.0688452,2.44346,2.29325,10.5897,10.919
6.98094e-05,0.0679725,2.44346,2.40193,10.6002,10.9304
7.56193e-05,0.0670998,2.44346,2.51074,10.6106,10.9419
8.23367e-05,0.0662272,2.44346,2.61967,10.6209,10.9533
9.01902e-05,0.0653545,2.44346,2.72873,10.6312,10.9647
9.94942e-05,0.0644818,2.44346,2.8379,10.6413,10.9762
0.000110697,0.0636091,2.44346,2.9472,10.6514,10.9877
0.000124462,0.0627365,2.44346,3.05662,10.6614,10.9991
0.000141829,0.0618638,2.44346,3.16616,10.6714,11.0106
0.000164534,0.0609911,2.44346,3.27582,10.6812,11.022
0.000195787,0.0601184,2.44346,3.3856,10.691,11.0335
0.000242438,0.0592458,2.44346,3.49551,10.7007,11.045
0.000323177,0.0583731,2.44346,3.60554,10.7104,11.0564
0.000525018,0.0575004,2.44346,3.71569,10.7199,11.0679
0.499998,0.0566277,2.44346,3.82596,10.7294,11.0794
0.5,0.0557551,2.44346,3.93636,10.7388,10.9946
0.5,0.0548824,2.44346,4.04591,10.7482,10.9082
0.5,0.0540097,2.44346,4.15459,10.7575,10.8203
0.5,0.0531371,2.44346,4.2624,10.7666,10.7312
0.5,0.0522644,2.44346,4.36933,10.7757,10.6411
0.5,0.0513917,2.44346,4.47537,10.7846,10.55
0.5,0.050519,2.44346,4.58051,10.7933,10.458
0.5,0.0496464,2.44346,4.68474,10.8018,10.3652
0.5,0.0487737,2.44346,4.78806,10.8101,10.2717
0.499999,0.0479011,2.44346,4.89046,10.8182,10.1774
0.499999,0.0470284,2.44346,4.99192,10.8262,10.0825
0.499998,0.0461558,2.44346,5.09245,10.8339,9.9868
0.499996,0.0452834,2.44346,5.19204,10.8414,9.89047
0.247756,0.0452934,2.44346,5.29068,10.8486,9.79346
0.25,0.0452987,2.44346,5.38836,10.8557,9.77575
5.89972e-06,0.12755,0.592556,-5,9.75,9.9
5.94525e-06,0.126677,0.349066,-4.901,9.75,9.96321
6.0037e-06,0.125804,0.349066,-4.80142,9.7533,10.0228
6.07403e-06,0.124932,0.349066,-4.70137,9.75916,10.0765
6.15567e-06,0.124059,0.349066,-4.60091,9.76701,10.1236
6.24843e-06,0.123186,0.349066,-4.50011,9.77641,10.1645
6.35232e-06,0.122314,0.349066,-4.39902,9.787,10.1998
6.46748e-06,0.121441,0.349066,-4.29767,9.7985,10.2303
6.5942e-06,0.120568,0.349066,-4.1961,9.81069,10.2569
6.73282e-06,0.119696,0.349066,-4.09432,9.82341,10.2802
6.88376e-06,0.118823,0.349066,-3.99236,9.83653,10.301
7.04751e-06,0.11795,0.349066,-3.89022,9.84993,10.3197
7.22459e-06,0.117077,0.349066,-3.78793,9.86354,10.3367
7.41559e-06,0.116205,0.349066,-3.68548,9.8773,10.3525
7.62114e-06,0.115332,0.349066,-3.58289,9.89116,10.3673
7.8419e-06,0.114459,0.349066,-3.48015,9.90508,10.3813
8.07857e-06,0.113587,0.349066,-3.37728,9.91903,10.3947
8.33187e-06,0.112714,0.349066,-3.27428,9.933,10.4076
8.60253e-06,0.111841,0.349066,-3.17114,9.94695,10.4202
8.89127e-06,0.110969,0.349066,-3.06788,9.96089,10.4324
9.19878e-06,0.110096,0.349066,-2.96448,9.97479,10.4445
9.52569e-06,0.109223,0.349066,-2.86096,9.98866,10.4564
9.87254e-06,0.108351,0.349066,-2.75732,10.0025,10.4682
1.02397e-05,0.107478,0.349066,-2.65354,10.0162,10.4799
1.06275e-05,0.106605,0.349066,-2.54964,10.03,10.4915
1.10359e-05,0.105733,0.349066,-2.44562,10.0436,10.503
1.14645e-05,0.10486,0.349066,-2.34148,10.0572,10.5145
1.19128e-05,0.103987,0.349066,-2.2372,10.0707,10.526
1.23796e-05,0.103115,0.349066,-2.13281,10.0842,10.5375
1.28635e-05,0.102242,0.349066,-2.02829,10.0976,10.5489
1.33624e-05,0.101369,0.349066,-1.92365,10.1109,10.5603
1.38737e-05,0.100497,0.349066,-1.81888,10.1242,10.5717
1.43946e-05,0.099624,0.349066,-1.71399,10.1374,10.5831
1.49216e-05,0.0987513,0.349066,-1.60898,10.1506,10.5945
1.54511e-05,0.0978787,0.349066,-1.50385,10.1636,10.6059
1.59797e-05,0.097006,0.349066,-1.39859,10.1766,10.6173
1.65039e-05,0.0961333,0.349066,-1.29321,10.1896,10.6286
1.70211e-05,0.0952606,0.349066,-1.1877,10.2024,10.64
1.75295e-05,0.094388,0.349066,-1.08207,10.2152,10.6514
1.80287e-05,0.0935153,0.349066,-0.976321,10.228,10.6628
1.85199e-05,0.0926426,0.36233,-0.870446,10.2406,10.6742
1.90058e-05,0.0917699,0.41161,-0.764449,10.2532,10.6855
1.94914e-05,0.0908973,0.474512,-0.658329,10.2657,10.6969
1.99838e-05,0.0900246,0.556723,-0.552086,10.2782,10.7083
2.0492e-05,0.0891519,0.666797,-0.44572,10.2905,10.7197
2.10267e-05,0.0882792,0.817036,-0.339231,10.3028,10.7311
2.15994e-05,0.0874066,1.0222,-0.23262,10.3151,10.7425
2.22206e-05,0.0865339,1.29007,-0.125885,10.3272,10.7538
2.28991e-05,0.0856612,1.60044,-0.0190282,10.3393,10.7652
2.36461e-05,0.0847885,1.90089,0.0879516,10.3513,10.7766
2.44792e-05,0.0839159,2.14749,0.195054,10.3633,10.788
2.54271e-05,0.0830432,2.33211,0.302279,10.3751,10.7994
2.64384e-05,0.0821705,2.44346,0.409627,10.3869,10.8108
2.75191e-05,0.0812978,2.44346,0.517098,10.3986,10.8222
2.86764e-05,0.0804252,2.44346,0.624691,10.4103,10.8336
2.99181e-05,0.0795525,2.44346,0.732406,10.4219,10.845
3.12534e-05,0.0786798,2.44346,0.840244,10.4334,10.8564
3.26926e-05,0.0778071,2.44346,0.948205,10.4448,10.8678
3.42478e-05,0.0769345,2.44346,1.05629,10.4562,10.8792
3.59328e-05,0.0760618,2.44346,1.16449,10.4674,10.8906
3.77637e-05,0.0751891,2.44346,1.27282,10.4787,10.902
3.97596e-05,0.0743164,2.44346,1.38127,10.4898,10.9134
4.19427e-05,0.0734438,2.44346,1.48984,10.5008,10.9248
4.43395e-05,0.0725711,2.44346,1.59854,10.5118,10.9363
4.69819e-05,0.0716984,2.44346,1.70736,10.5227,10.9477
4.99082e-05,0.0708257,2.44346,1.8163,10.5336,10.9591
5.31653e-05,0.0699531,2.44346,1.92536,10.5443,10.9705
5.68111e-05,0.0690804,2.44346,2.03454,10.555,10.9819
6.0918e-05,0.0682077,2.44346,2.14385,10.5656,10.9934
6.5578e-05,0.067335,2.44346,2.25328,10.5761,11.0048
7.09099e-05,0.0664624,2.44346,2.36283,10.5866,11.0162
7.70702e-05,0.0655897,2.44346,2.4725,10.597,11.0276
8.42701e-05,0.064717,2.44346,2.58229,10.6073,11.0391
9.28031e-05,0.0638443,2.44346,2.69221,10.6175,11.0505
0.000103091,0.0629717,2.44346,2.80225,10.6276,11.0619
0.000115769,0.062099,2.44346,2.91241,10.6377,11.0734
0.000131846,0.0612263,2.44346,3.02269,10.6477,11.0848
0.000153061,0.0603537,2.44346,3.1331,10.6576,11.0963
0.000182747,0.059481,2.44346,3.24362,10.6674,11.1077
0.00022847,0.0586083,2.44346,3.35427,10.6772,11.1192
0.000313361,0.0577356,2.44346,3.46504,10.6868,11.1306
0.000589378,0.056863,2.44346,3.57593,10.6964,11.1421
0.499999,0.0559903,2.44346,3.68694,10.706,11.1535
0.5,0.0551176,2.44346,3.79808,10.7154,11.0693
0.5,0.0542449,2.44346,3.90837,10.7248,10.9833
0.5,0.0533723,2.44346,4.01781,10.7341,10.896
0.5,0.0524996,2.44346,4.12638,10.7434,10.8074
0.5,0.0516269,2.44346,4.23407,10.7524,10.7178
0.5,0.0507542,2.44346,4.34087,10.7614,10.6272
0.5,0.0498816,2.44346,4.44679,10.7701,10.5358
0.5,0.0490089,2.44346,4.5518,10.7787,10.4436
0.5,0.0481362,2.44346,4.6559,10.787,10.3506
0.5,0.0472636,2.44346,4.75908,10.7952,10.2569
0.5,0.0463909,2.44346,4.86134,10.8031,10.1625
0.5,0.0455182,2.44346,4.96267,10.8109,10.0675
0.499999,0.0446456,2.44346,5.06306,10.8184,9.9717
0.499999,0.043773,2.44346,5.16251,10.8257,9.87529
0.499996,0.0429006,2.44346,5.26101,10.8328,9.77821
0.247758,0.0429103,2.44346,5.35855,10.8397,9.68046
0.25,0.0429154,2.44346,5.45512,10.8464,9.66266
3.58181e-06,0.126803,0.592556,-5,9.75,10
3.61017e-06,0.12593,0.349066,-4.9,9.75,10.0643
3.64645e-06,0.125058,0.349066,-4.79941,9.75337,10.1249
3.69e-06,0.124185,0.349066,-4.69834,9.75934,10.1793
3.74049e-06,0.123312,0.349066,-4.59686,9.76734,10.2269
3.7978e-06,0.12244,0.349066,-4.49504,9.77691,10.2681
3.86194e-06,0.121567,0.349066,-4.39293,9.78767,10.3035
3.93301e-06,0.120694,0.349066,-4.29056,9.79935,10.3341
4.0112e-06,0.119822,0.349066,-4.18796,9.81172,10.3607
4.09672e-06,0.118949,0.349066,-4.08516,9.82462,10.384
4.18984e-06,0.118076,0.349066,-3.98217,9.83791,10.4047
4.29086e-06,0.117204,0.349066,-3.87901,9.85148,10.4233
4.40011e-06,0.116331,0.349066,-3.7757,9.86526,10.4402
4.51797e-06,0.115458,0.349066,-3.67223,9.87919,10.4559
4.64481e-06,0.114586,0.349066,-3.56861,9.89321,10.4706
4.78106e-06,0.113713,0.349066,-3.46486,9.90728,10.4845
4.92714e-06,0.11284,0.349066,-3.36097,9.92139,10.4978
5.08351e-06,0.111968,0.349066,-3.25694,9.9355,10.5107
5.25061e-06,0.111095,0.349066,-3.15278,9.94961,10.5232
5.42888e-06,0.110222,0.349066,-3.0485,9.96369,10.5354
5.61875e-06,0.10935,0.349066,-2.94409,9.97774,10.5474
5.82059e-06,0.108477,0.349066,-2.83955,9.99174,10.5592
6.03474e-06,0.107604,0.349066,-2.73488,10.0057,10.571
6.26143e-06,0.106732,0.349066,-2.63009,10.0196,10.5826
6.50078e-06,0.105859,0.349066,-2.52517,10.0334,10.5942
6.75277e-06,0.104986,0.349066,-2.42013,10.0472,10.6057
7.01718e-06,0.104114,0.349066,-2.31497,10.061,10.6172
7.29358e-06,0.103241,0.349066,-2.20968,10.0746,10.6286
7.58129e-06,0.102368,0.349066,-2.10427,10.0882,10.64
7.87932e-06,0.101495,0.349066,-1.99873,10.1018,10.6514
8.1864e-06,0.100623,0.349066,-1.89307,10.1152,10.6628
8.50095e-06,0.0997501,0.349066,-1.78729,10.1286,10.6742
8.82116e-06,0.0988775,0.349066,-1.68138,10.142,10.6855
9.14499e-06,0.0980048,0.349066,-1.57535,10.1552,10.6969
9.47031e-06,0.0971321,0.349066,-1.4692,10.1684,10.7082
9.79508e-06,0.0962594,0.349066,-1.36293,10.1815,10.7196
1.01175e-05,0.0953868,0.349066,-1.25653,10.1946,10.7309
1.04361e-05,0.0945141,0.349066,-1.15001,10.2076,10.7423
1.07502e-05,0.0936414,0.349066,-1.04336,10.2205,10.7536
1.106e-05,0.0927687,0.349066,-0.936596,10.2333,10.765
1.13666e-05,0.0918961,0.380236,-0.829706,10.2461,10.7763
1.16725e-05,0.0910234,0.434893,-0.722693,10.2588,10.7877
1.19811e-05,0.0901507,0.505441,-0.615558,10.2714,10.7991
1.22977e-05,0.089278,0.598761,-0.508299,10.284,10.8104
1.26284e-05,0.0884054,0.725122,-0.400919,10.2965,10.8218
1.29806e-05,0.0875327,0.898588,-0.293415,10.3089,10.8331
1.33615e-05,0.08666,1.13307,-0.185789,10.3212,10.8445
1.37778e-05,0.0857873,1.4267,-0.0780398,10.3335,10.8558
1.42358e-05,0.0849147,1.7418,0.0298317,10.3457,10.8672
1.47447e-05,0.084042,2.02254,0.137826,10.3578,10.8786
1.53199e-05,0.0831693,2.24082,0.245942,10.3698,10.8899
1.59339e-05,0.0822966,2.44346,0.354182,10.3818,10.9013
1.65908e-05,0.081424,2.44346,0.462543,10.3937,10.9127
1.72948e-05,0.0805513,2.44346,0.571027,10.4055,10.924
1.80511e-05,0.0796786,2.44346,0.679634,10.4173,10.9354
1.88655e-05,0.0788059,2.44346,0.788363,10.429,10.9468
1.97444e-05,0.0779333,2.44346,0.897214,10.4406,10.9582
2.06957e-05,0.0770606,2.44346,1.00619,10.4521,10.9695
2.17281e-05,0.0761879,2.44346,1.11528,10.4635,10.9809
2.28523e-05,0.0753152,2.44346,1.2245,10.4749,10.9923
2.40806e-05,0.0744426,2.44346,1.33384,10.4862,11.0037
2.54275e-05,0.0735699,2.44346,1.4433,10.4974,11.0151
2.69108e-05,0.0726972,2.44346,1.55289,10.5086,11.0264
2.85516e-05,0.0718245,2.44346,1.6626,10.5197,11.0378
3.0376e-05,0.0709519,2.44346,1.77243,10.5307,11.0492
3.24162e-05,0.0700792,2.44346,1.88238,10.5416,11.0606
3.47125e-05,0.0692065,2.44346,1.99245,10.5524,11.072
3.73164e-05,0.0683338,2.44346,2.10265,10.5632,11.0834
4.02944e-05,0.0674612,2.44346,2.21296,10.5739,11.0948
4.37349e-05,0.0665885,2.44346,2.3234,10.5845,11.1062
4.7758e-05,0.0657158,2.44346,2.43396,10.595,11.1176
5.25316e-05,0.0648432,2.44346,2.54465,10.6055,11.129
5.83002e-05,0.0639705,2.44346,2.65545,10.6159,11.1404
6.54368e-05,0.0630978,2.44346,2.76638,10.6262,11.1519
7.4547e-05,0.0622251,2.44346,2.87743,10.6364,11.1633
8.67012e-05,0.0613525,2.44346,2.9886,10.6465,11.1747
0.000104037,0.0604798,2.44346,3.09989,10.6566,11.1861
0.000131737,0.0596071,2.44346,3.21131,10.6666,11.1975
0.000187875,0.0587344,2.44346,3.32284,10.6765,11.2089
0.000492617,0.0578618,2.44346,3.4345,10.6863,11.2204
0.5,0.0569891,2.44346,3.54628,10.696,11.2318
0.5,0.0561164,2.44346,3.65818,10.7057,11.1481
0.5,0.0552437,2.44346,3.76925,10.7154,11.0627
0.5,0.0543711,2.44346,3.87946,10.7249,10.9758
0.5,0.0534984,2.44346,3.98881,10.7344,10.8878
0.5,0.0526257,2.44346,4.09729,10.7437,10.7987
0.5,0.051753,2.44346,4.20489,10.7528,10.7086
0.5,0.0508804,2.44346,4.3116,10.7618,10.6178
0.5,0.0500077,2.44346,4.41741,10.7706,10.5261
0.5,0.049135,2.44346,4.52232,10.7792,10.4336
0.5,0.0482623,2.44346,4.62632,10.7875,10.3405
0.5,0.0473897,2.44346,4.7294,10.7957,10.2466
0.5,0.046517,2.44346,4.83156,10.8037,10.1521
0.5,0.0456443,2.44346,4.93278,10.8114,10.0569
0.5,0.0447717,2.44346,5.03307,10.819,9.96106
0.5,0.043899,2.44346,5.13241,10.8263,9.86454
0.5,0.0430263,2.44346,5.2308,10.8334,9.76735
0.499999,0.0421538,2.44346,5.32823,10.8403,9.66951
0.247721,0.0421632,2.44346,5.4247,10.8469,9.57101
0.25,0.0421682,2.44346,5.52019,10.8534,9.55304
3.64447e-06,0.124517,0.592556,-5,9.75,10.1
3.67368e-06,0.123644,0.349066,-4.899,9.75,10.1648
3.71114e-06,0.122771,0.349066,-4.79741,9.7534,10.2257
3.75618e-06,0.121899,0.349066,-4.69533,9.75943,10.2802
3.80846e-06,0.121026,0.349066,-4.59284,9.76748,10.3277
3.86785e-06,0.120153,0.349066,-4.49002,9.7771,10.3688
3.9344e-06,0.119281,0.349066,-4.38689,9.78792,10.404
4.0082e-06,0.118408,0.349066,-4.28352,9.79964,10.4344
4.08946e-06,0.117535,0.349066,-4.17991,9.81205,10.4607
4.17842e-06,0.116663,0.349066,-4.07611,9.82498,10.4837
4.27537e-06,0.11579,0.349066,-3.97212,9.83829,10.5042
4.38063e-06,0.114917,0.349066,-3.86796,9.85188,10.5225
4.49458e-06,0.114045,0.349066,-3.76364,9.86566,10.5393
4.6176e-06,0.113172,0.349066,-3.65917,9.87959,10.5548
4.75012e-06,0.112299,0.349066,-3.55456,9.8936,10.5694
4.8926e-06,0.111427,0.349066,-3.4498,9.90766,10.5832
5.0455e-06,0.110554,0.349066,-3.34492,9.92176,10.5964
5.20931e-06,0.109681,0.349066,-3.23989,9.93585,10.6091
5.38452e-06,0.108809,0.349066,-3.13474,9.94993,10.6216
5.57162e-06,0.107936,0.349066,-3.02946,9.96398,10.6337
5.77105e-06,0.107063,0.349066,-2.92405,9.978,10.6457
5.98324e-06,0.106191,0.349066,-2.81851,9.99198,10.6575
6.20853e-06,0.105318,0.349066,-2.71285,10.0059,10.6692
6.44716e-06,0.104445,0.349066,-2.60707,10.0198,10.6808
6.69925e-06,0.103573,0.349066,-2.50116,10.0336,10.6923
6.96474e-06,0.1027,0.349066,-2.39512,10.0473,10.7038
7.24335e-06,0.101827,0.349066,-2.28896,10.061,10.7152
7.53457e-06,0.100955,0.349066,-2.18268,10.0746,10.7266
7.83755e-06,0.100082,0.349066,-2.07627,10.0882,10.738
8.15116e-06,0.0992092,0.349066,-1.96974,10.1017,10.7494
8.4739e-06,0.0983365,0.349066,-1.86309,10.1151,10.7607
8.80394e-06,0.0974638,0.349066,-1.75631,10.1284,10.7721
9.13917e-06,0.0965912,0.349066,-1.64941,10.1417,10.7834
9.47728e-06,0.0957185,0.349066,-1.54239,10.1549,10.7948
9.81588e-06,0.0948458,0.349066,-1.43525,10.1681,10.8061
1.01527e-05,0.0939731,0.349066,-1.32798,10.1811,10.8174
1.04858e-05,0.0931005,0.349066,-1.22059,10.1941,10.8288
1.08137e-05,0.0922278,0.349066,-1.11308,10.2071,10.8401
1.11359e-05,0.0913551,0.349066,-1.00544,10.2199,10.8514
1.14529e-05,0.0904824,0.349066,-0.89768,10.2327,10.8628
1.17662e-05,0.0896098,0.390877,-0.789798,10.2454,10.8741
1.20788e-05,0.0887371,0.450558,-0.681794,10.258,10.8854
1.23951e-05,0.0878644,0.528635,-0.573667,10.2706,10.8968
1.27211e-05,0.0869917,0.633475,-0.465417,10.2831,10.9081
1.30638e-05,0.0861191,0.777513,-0.357045,10.2955,10.9195
1.34312e-05,0.0852464,0.976843,-0.248551,10.3079,10.9308
1.38305e-05,0.0843737,1.24309,-0.139934,10.3201,10.9421
1.4268e-05,0.083501,1.56071,-0.0311942,10.3323,10.9535
1.47508e-05,0.0826284,1.8752,0.0776678,10.3445,10.9648
1.52907e-05,0.0817557,2.13487,0.186652,10.3565,10.9762
1.59071e-05,0.080883,2.32804,0.295759,10.3685,10.9875
1.6567e-05,0.0800103,2.44346,0.404988,10.3804,10.9989
1.7275e-05,0.0791377,2.44346,0.514339,10.3922,11.0102
1.80362e-05,0.078265,2.44346,0.623813,10.4039,11.0216
1.88568e-05,0.0773923,2.44346,0.733409,10.4156,11.0329
1.97436e-05,0.0765196,2.44346,0.843127,10.4272,11.0443
2.07047e-05,0.075647,2.44346,0.952968,10.4387,11.0557
2.17496e-05,0.0747743,2.44346,1.06293,10.4502,11.067
2.28895e-05,0.0739016,2.44346,1.17302,10.4615,11.0784
2.41375e-05,0.0730289,2.44346,1.28322,10.4728,11.0898
2.55095e-05,0.0721563,2.44346,1.39355,10.4841,11.1011
2.70246e-05,0.0712836,2.44346,1.504,10.4952,11.1125
2.87063e-05,0.0704109,2.44346,1.61458,10.5063,11.1239
3.05835e-05,0.0695382,2.44346,1.72527,10.5172,11.1352
3.26924e-05,0.0686656,2.44346,1.83609,10.5281,11.1466
3.50793e-05,0.0677929,2.44346,1.94703,10.539,11.158
3.7804e-05,0.0669202,2.44346,2.05809,10.5497,11.1694
4.09459e-05,0.0660475,2.44346,2.16927,10.5604,11.1808
4.46128e-05,0.0651749,2.44346,2.28057,10.571,11.1922
4.89562e-05,0.0643022,2.44346,2.392,10.5815,11.2035
5.41963e-05,0.0634295,2.44346,2.50355,10.5919,11.2149
6.067e-05,0.0625569,2.44346,2.61522,10.6023,11.2263
6.89262e-05,0.0616842,2.44346,2.72701,10.6126,11.2377
7.99384e-05,0.0608115,2.44346,2.83892,10.6228,11.2491
9.56623e-05,0.0599388,2.44346,2.95096,10.6329,11.2605
0.000120879,0.0590662,2.44346,3.06312,10.6429,11.2719
0.000172556,0.0581935,2.44346,3.1754,10.6529,11.2833
0.0004813,0.0573208,2.44346,3.2878,10.6628,11.2948
0.5,0.0564481,2.44346,3.40032,10.6726,11.3062
0.5,0.0555755,2.44346,3.51296,10.6823,11.223
0.5,0.0547028,2.44346,3.62477,10.692,11.138
0.5,0.0538301,2.44346,3.73574,10.7016,11.0517
0.5,0.0529574,2.44346,3.84584,10.7111,10.9642
0.5,0.0520848,2.44346,3.95509,10.7204,10.8756
0.5,0.0512121,2.44346,4.06345,10.7296,10.7861
0.5,0.0503394,2.44346,4.17094,10.7387,10.6958
0.5,0.0494667,2.44346,4.27753,10.7475,10.6046
0.5,0.0485941,2.44346,4.38322,10.7561,10.5128
0.5,0.0477214,2.44346,4.48801,10.7645,10.4202
0.5,0.0468487,2.44346,4.59189,10.7728,10.3269
0.5,0.045976,2.44346,4.69485,10.7808,10.233
0.5,0.0451034,2.44346,4.79688,10.7886,10.1384
0.5,0.0442307,2.44346,4.89798,10.7962,10.0431
0.5,0.043358,2.44346,4.99814,10.8035,9.94717
0.5,0.0424854,2.44346,5.09735,10.8107,9.85059
0.5,0.0416127,2.44346,5.19562,10.8176,9.75335
0.5,0.04074,2.44346,5.29292,10.8243,9.65546
0.499999,0.0398675,2.44346,5.38925,10.8309,9.55692
0.247714,0.0398765,2.44346,5.48461,10.8371,9.45771
0.25,0.0398814,2.44346,5.579,10.8432,9.43966
3.67568e-06,0.123816,0.592556,-5,9.75,10.2
3.70588e-06,0.122944,0.349066,-4.898,9.75,10.2659
3.74448e-06,0.122071,0.349066,-4.7954,9.75347,10.3278
3.79077e-06,0.121198,0.349066,-4.6923,9.75961,10.383
3.84443e-06,0.120326,0.349066,-4.5888,9.76782,10.431
3.90533e-06,0.119453,0.349066,-4.48495,9.7776,10.4724
3.97352e-06,0.11858,0.349066,-4.3808,9.78859,10.5078
4.04912e-06,0.117708,0.349066,-4.2764,9.80049,10.5382
4.13235e-06,0.116835,0.349066,-4.17177,9.81308,10.5644
4.22344e-06,0.115962,0.349066,-4.06695,9.82618,10.5874
4.32272e-06,0.11509,0.349066,-3.96193,9.83966,10.6078
4.43051e-06,0.114217,0.349066,-3.85675,9.85342,10.6261
4.5472e-06,0.113344,0.349066,-3.75141,9.86737,10.6427
4.6732e-06,0.112472,0.349066,-3.64592,9.88146,10.6582
4.80895e-06,0.111599,0.349066,-3.54028,9.89563,10.6726
4.95491e-06,0.110726,0.349066,-3.43451,9.90985,10.6863
5.11157e-06,0.109854,0.349066,-3.3286,9.92409,10.6994
5.27943e-06,0.108981,0.349066,-3.22256,9.93834,10.7121
5.45899e-06,0.108108,0.349066,-3.11639,9.95256,10.7245
5.65074e-06,0.107236,0.349066,-3.01008,9.96676,10.7366
5.85515e-06,0.106363,0.349066,-2.90366,9.98092,10.7485
6.07263e-06,0.10549,0.349066,-2.7971,9.99503,10.7603
