t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
6.21,84.1531,227.972,-23.6118,14.6825,0.129585,0.193615,-2.20708,14.5064,0.23
6.22,84.1531,227.972,-23.6118,14.6825,0.129585,0.194392,-2.20996,14.4549,0.23
6.23,84.1423,228.446,-23.6093,14.6831,0.130609,0.193561,-2.21166,14.4549,0.23
6.24,84.1423,228.446,-23.6093,14.6831,0.130609,0.190911,-2.20583,14.4549,0.23
6.25,84.1316,228.919,-23.6065,14.6831,0.131142,0.1872,-2.2025,14.4549,0.23
6.26,84.1316,228.919,-23.6065,14.6831,0.131142,0.189771,-2.20021,14.4549,0.23
6.27,84.1211,229.391,-23.6036,14.6828,0.130923,0.19128,-2.19642,14.3419,0.23
6.28,84.1211,229.391,-23.6036,14.6828,0.130923,0.194594,-2.19493,14.3419,0.23
6.29,84.1081,229.981,-23.5997,14.6822,0.130721,0.189714,-2.19102,14.3419,0.23
6.3,84.0978,230.453,-23.5964,14.6811,0.129781,0.189879,-2.18785,14.3419,0.23
6.31,84.0978,230.453,-23.5964,14.6811,0.129781,0.192067,-2.1872,14.3419,0.23
6.32,84.0847,230.932,-23.5963,14.6846,0.128493,0.184226,-2.19503,14.4005,0.23
6.33,84.0847,230.932,-23.5963,14.6846,0.128493,0.184403,-2.19528,14.4005,0.23
6.34,84.0719,231.409,-23.5959,14.6872,0.126102,0.184232,-2.19842,14.4005,0.23
6.35,84.0719,231.409,-23.5959,14.6872,0.126102,0.183972,-2.20017,14.4005,0.23
6.36,84.0595,231.886,-23.5951,14.6896,0.126492,0.186375,-2.20572,14.4005,0.23
6.37,84.0442,232.481,-23.5936,14.6903,0.128639,0.183855,-2.21132,14.3992,0.23
6.38,84.0442,232.481,-23.5936,14.6903,0.128639,0.184882,-2.21334,14.3992,0.23
6.39,84.0323,232.957,-23.5919,14.6916,0.128325,0.184556,-2.2159,14.3992,0.23
6.4,84.0323,232.957,-23.5919,14.6916,0.128325,0.181224,-2.21585,14.3992,0.23
6.41,84.0207,233.432,-23.5901,14.6937,0.127459,0.181501,-2.21456,14.3992,0.23
6.42,84.0093,233.906,-23.5879,14.6954,0.127322,0.179715,-2.21105,14.427,0.23
6.43,84.0093,233.906,-23.5879,14.6954,0.127322,0.182681,-2.21198,14.427,0.23
6.44,83.998,234.38,-23.5855,14.6957,0.128582,0.18142,-2.21565,14.427,0.23
6.45,83.998,234.38,-23.5855,14.6957,0.128582,0.177677,-2.21434,14.427,0.23
6.46,83.987,234.853,-23.5829,14.6965,0.128227,0.176691,-2.21276,14.427,0.23
6.47,83.9761,235.326,-23.5801,14.6963,0.127243,0.173732,-2.21168,14.3672,0.23
6.48,83.9761,235.326,-23.5801,14.6963,0.127243,0.173234,-2.21063,14.3672,0.23
6.49,83.9627,235.916,-23.5764,14.6946,0.127457,0.172982,-2.20419,14.3672,0.23
6.5,83.9627,235.916,-23.5764,14.6946,0.127457,0.170919,-2.20508,14.3672,0.23
6.51,83.9521,236.388,-23.5733,14.6955,0.127954,0.165826,-2.20709,14.3672,0.23
6.52,83.9521,236.388,-23.5733,14.6955,0.127954,0.168173,-2.21009,14.3672,0.23
6.53,83.9389,236.867,-23.5725,14.699,0.129179,0.172506,-2.21559,14.3502,0.24
6.54,83.926,237.345,-23.5713,14.7015,0.128888,0.170439,-2.22191,14.3502,0.24
6.55,83.926,237.345,-23.5713,14.7015,0.128888,0.171214,-2.22478,14.3502,0.24
6.56,83.9134,237.822,-23.5698,14.7047,0.129042,0.171532,-2.22519,14.3502,0.24
6.57,83.9134,237.822,-23.5698,14.7047,0.129042,0.168699,-2.22742,14.3502,0.24
6.58,83.901,238.299,-23.568,14.7066,0.130266,0.172297,-2.23777,14.5412,0.23
6.59,83.901,238.299,-23.568,14.7066,0.130266,0.17099,-2.24393,14.5412,0.23
6.6,83.8859,238.894,-23.5654,14.7087,0.131569,0.170679,-2.24109,14.5412,0.23
6.61,83.8741,239.369,-23.563,14.7103,0.13093,0.168379,-2.23808,14.5412,0.23
6.62,83.8741,239.369,-23.563,14.7103,0.13093,0.167458,-2.23848,14.5412,0.23
6.63,83.8625,239.843,-23.5604,14.711,0.131466,0.162008,-2.23876,14.4483,0.23
6.64,83.8625,239.843,-23.5604,14.711,0.131466,0.162149,-2.23641,14.4483,0.23
6.65,83.851,240.318,-23.5575,14.7127,0.131445,0.163866,-2.23849,14.4483,0.23
6.66,83.8397,240.791,-23.5545,14.7124,0.132277,0.163186,-2.23583,14.4483,0.23
6.67,83.8397,240.791,-23.5545,14.7124,0.132277,0.163967,-2.233,14.4483,0.23
6.68,83.8286,241.264,-23.5513,14.7141,0.131296,0.164439,-2.22562,14.4078,0.23
6.69,83.8286,241.264,-23.5513,14.7141,0.131296,0.162757,-2.22174,14.4078,0.23
6.7,83.815,241.855,-23.5472,14.7122,0.130108,0.164055,-2.21941,14.4078,0.23
6.71,83.815,241.855,-23.5472,14.7122,0.130108,0.156861,-2.21707,14.4078,0.23
6.72,83.8042,242.328,-23.5439,14.7114,0.130541,0.156963,-2.21854,14.4078,0.23
6.73,83.8042,242.328,-23.5439,14.7114,0.130541,0.159764,-2.22233,14.4078,0.23
6.74,83.7911,242.806,-23.5429,14.7133,0.130277,0.158633,-2.22066,14.5024,0.23
6.75,83.7783,243.283,-23.5417,14.7155,0.129876,0.154321,-2.22662,14.5024,0.23
6.76,83.7783,243.283,-23.5417,14.7155,0.129876,0.15465,-2.2285,14.5024,0.23
6.77,83.7658,243.759,-23.54,14.7175,0.130367,0.154434,-2.23212,14.5024,0.23
6.78,83.7658,243.759,-23.54,14.7175,0.130367,0.156059,-2.23306,14.5024,0.23
6.79,83.7536,244.235,-23.5382,14.7181,0.12914,0.156742,-2.23143,14.4211,0.23
6.8,83.7536,244.235,-23.5382,14.7181,0.12914,0.158027,-2.22919,14.4211,0.23
6.81,83.7387,244.829,-23.5354,14.7169,0.127998,0.154568,-2.22452,14.4211,0.23
6.82,83.727,245.304,-23.5329,14.718,0.128332,0.153467,-2.2248,14.4211,0.23
6.83,83.727,245.304,-23.5329,14.718,0.128332,0.154208,-2.22418,14.4211,0.23
6.84,83.7156,245.778,-23.5301,14.7181,0.128729,0.152023,-2.22428,14.535,0.23
6.85,83.7156,245.778,-23.5301,14.7181,0.128729,0.15105,-2.22407,14.535,0.23
6.86,83.7043,246.252,-23.527,14.718,0.129388,0.150047,-2.21958,14.535,0.23
6.87,83.7043,246.252,-23.527,14.718,0.129388,0.144306,-2.22129,14.535,0.23
6.88,83.6931,246.725,-23.5239,14.718,0.129234,0.150648,-2.21884,14.535,0.23
6.89,83.6822,247.198,-23.5204,14.7168,0.130034,0.143857,-2.21781,14.4468,0.23
6.9,83.6822,247.198,-23.5204,14.7168,0.130034,0.141601,-2.21346,14.4468,0.23
6.91,83.6687,247.788,-23.516,14.7172,0.13072,0.143589,-2.21171,14.4468,0.23
6.92,83.6687,247.788,-23.516,14.7172,0.13072,0.144031,-2.20745,14.4468,0.23
6.93,83.6581,248.26,-23.5123,14.7158,0.131023,0.143104,-2.20535,14.4468,0.23
6.94,83.6581,248.26,-23.5123,14.7158,0.131023,0.147015,-2.204,14.4468,0.23
6.95,83.6438,248.74,-23.5113,14.7185,0.129752,0.146682,-2.20863,14.5217,0.23
6.96,83.6438,248.74,-23.5113,14.7185,0.129752,0.146011,-2.21345,14.5217,0.23
6.97,83.6299,249.219,-23.51,14.7203,0.129279,0.146147,-2.21502,14.5217,0.23
6.98,83.6164,249.697,-23.5085,14.7224,0.129558,0.145537,-2.21697,14.5217,0.23
6.99,83.6164,249.697,-23.5085,14.7224,0.129558,0.14802,-2.21693,14.5217,0.23
7,83.6032,250.174,-23.5066,14.7236,0.130005,0.152188,-2.21339,14.4161,0.23
7.01,83.6032,250.174,-23.5066,14.7236,0.130005,0.150862,-2.21238,14.4161,0.23
7.02,83.5872,250.77,-23.5039,14.7246,0.131219,0.150786,-2.20902,14.4161,0.23
7.03,83.5746,251.246,-23.5013,14.726,0.13262,0.14929,-2.21379,14.4161,0.23
7.04,83.5746,251.246,-23.5013,14.726,0.13262,0.152227,-2.21867,14.4161,0.23
7.05,83.5623,251.721,-23.4985,14.7261,0.133433,0.150664,-2.21757,14.5486,0.23
7.06,83.5623,251.721,-23.4985,14.7261,0.133433,0.147542,-2.21489,14.5486,0.23
7.07,83.5503,252.196,-23.4954,14.7257,0.13316,0.144617,-2.21526,14.5486,0.23
7.08,83.5503,252.196,-23.4954,14.7257,0.13316,0.146987,-2.21424,14.5486,0.23
7.09,83.5385,252.67,-23.4922,14.7266,0.133275,0.149108,-2.21373,14.5486,0.23
7.1,83.5269,253.144,-23.4889,14.7259,0.132632,0.150742,-2.20613,14.4564,0.23
7.11,83.5269,253.144,-23.4889,14.7259,0.132632,0.149194,-2.20312,14.4564,0.23
7.12,83.5128,253.735,-23.4846,14.7241,0.131561,0.150916,-2.20414,14.4564,0.23
7.13,83.5128,253.735,-23.4846,14.7241,0.131561,0.148565,-2.197,14.4564,0.23
7.14,83.5017,254.208,-23.481,14.7238,0.131739,0.148645,-2.19275,14.4564,0.23
7.15,83.4875,254.689,-23.4809,14.7279,0.130732,0.148999,-2.19434,14.5259,0.23
7.16,83.4875,254.689,-23.4809,14.7279,0.130732,0.151062,-2.2031,14.5259,0.23
7.17,83.4737,255.168,-23.4804,14.7306,0.130026,0.15316,-2.2109,14.5259,0.23
7.18,83.4737,255.168,-23.4804,14.7306,0.130026,0.153211,-2.21178,14.5259,0.23
7.19,83.457,255.766,-23.4792,14.7311,0.12779,0.152489,-2.20968,14.5259,0.23
7.2,83.457,255.766,-23.4792,14.7311,0.12779,0.154193,-2.21148,14.5259,0.23
7.21,83.4473,256.125,-23.4782,14.7311,0.126568,0.155176,-2.21073,14.5231,0.23
7.22,83.4314,256.721,-23.4763,14.7308,0.124651,0.156216,-2.21301,14.5231,0.23
7.23,83.4314,256.721,-23.4763,14.7308,0.124651,0.159401,-2.21307,14.5231,0.23
7.24,83.419,257.197,-23.4745,14.7308,0.124959,0.157361,-2.21018,14.5231,0.23
7.25,83.419,257.197,-23.4745,14.7308,0.124959,0.156786,-2.20808,14.5231,0.23
7.26,83.4068,257.672,-23.4724,14.7304,0.124118,0.154217,-2.20408,14.4185,0.23
7.27,83.4068,257.672,-23.4724,14.7304,0.124118,0.153341,-2.20262,14.4185,0.23
7.28,83.3948,258.147,-23.4701,14.7289,0.122803,0.154577,-2.19901,14.4185,0.23
7.29,83.3948,258.147,-23.4701,14.7289,0.122803,0.156967,-2.19894,14.4185,0.23
7.3,83.3831,258.622,-23.4677,14.7277,0.122262,0.159351,-2.19986,14.4185,0.23
7.31,83.3831,258.622,-23.4677,14.7277,0.122262,0.160129,-2.19998,14.4185,0.23
7.32,83.3715,259.096,-23.4651,14.7274,0.122474,0.160245,-2.20507,14.4195,0.23
7.33,83.3715,259.096,-23.4651,14.7274,0.122474,0.163126,-2.20294,14.4195,0.23
7.34,83.3572,259.687,-23.4616,14.7273,0.123856,0.163057,-2.20242,14.4195,0.23
7.35,83.3572,259.687,-23.4616,14.7273,0.123856,0.16431,-2.19651,14.4195,0.23
7.36,83.3459,260.16,-23.4586,14.7272,0.124676,0.16464,-2.18987,14.4195,0.23
7.37,83.3459,260.16,-23.4586,14.7272,0.124676,0.166517,-2.19434,14.4195,0.23
7.38,83.3311,260.64,-23.4584,14.7315,0.125058,0.169792,-2.19988,14.5693,0.23
7.39,83.3167,261.119,-23.4579,14.7343,0.126278,0.173229,-2.2083,14.5693,0.23
7.4,83.3167,261.119,-23.4579,14.7343,0.126278,0.175897,-2.21609,14.5693,0.23
7.41,83.3027,261.598,-23.4569,14.7365,0.127421,0.178072,-2.22604,14.5693,0.23
7.42,83.3027,261.598,-23.4569,14.7365,0.127421,0.179559,-2.22802,14.5693,0.23
7.43,83.289,262.075,-23.4555,14.7369,0.129061,0.182096,-2.22853,14.5056,0.23
7.44,83.2723,262.671,-23.4533,14.7393,0.129709,0.185462,-2.23106,14.5056,0.23
7.45,83.2723,262.671,-23.4533,14.7393,0.129709,0.188274,-2.22968,14.5056,0.23
7.46,83.2723,262.671,-23.4533,14.7393,0.129709,0.188054,-2.23018,14.5056,0.23
7.47,83.2592,263.147,-23.4511,14.7397,0.13046,0.188597,-2.22985,14.5056,0.23
7.48,83.2465,263.622,-23.4487,14.7404,0.130776,0.190912,-2.23302,14.3763,0.24
7.49,83.2465,263.622,-23.4487,14.7404,0.130776,0.19074,-2.23361,14.3763,0.24
7.5,83.234,264.097,-23.4461,14.7399,0.130999,0.18862,-2.23238,14.3763,0.24
7.51,83.234,264.097,-23.4461,14.7399,0.130999,0.188177,-2.22637,14.3763,0.24
7.52,83.2216,264.572,-23.4433,14.7409,0.130856,0.189279,-2.23035,14.3763,0.24
7.53,83.2095,265.046,-23.4404,14.7411,0.131266,0.190887,-2.23087,14.5414,0.24
7.54,83.2095,265.046,-23.4404,14.7411,0.131266,0.190219,-2.22947,14.5414,0.24
7.55,83.1946,265.638,-23.4363,14.7409,0.133305,0.190608,-2.23204,14.5414,0.24
7.56,83.1946,265.638,-23.4363,14.7409,0.133305,0.191275,-2.23365,14.5414,0.24
7.57,83.1828,266.111,-23.4329,14.7404,0.133911,0.191918,-2.23381,14.5414,0.24
7.58,83.1828,266.111,-23.4329,14.7404,0.133911,0.192741,-2.23502,14.5414,0.24
7.59,83.1684,266.592,-23.4325,14.7421,0.13292,0.192413,-2.23362,14.4243,0.24
7.6,83.1543,267.072,-23.4317,14.7452,0.131737,0.193206,-2.24178,14.4243,0.24
7.61,83.1543,267.072,-23.4317,14.7452,0.131737,0.193915,-2.24681,14.4243,0.24
7.62,83.1406,267.552,-23.4305,14.7477,0.132212,0.192174,-2.24657,14.4243,0.24
7.63,83.1406,267.552,-23.4305,14.7477,0.132212,0.194195,-2.25122,14.4243,0.24
7.64,83.1272,268.03,-23.429,14.75,0.131612,0.193854,-2.25728,14.4251,0.24
7.65,83.1272,268.03,-23.429,14.75,0.131612,0.191109,-2.2587,14.4251,0.24
7.66,83.1108,268.627,-23.4267,14.7508,0.132829,0.191897,-2.26222,14.4251,0.24
7.67,83.098,269.104,-23.4246,14.7521,0.13283,0.189728,-2.26376,14.4251,0.24
7.68,83.098,269.104,-23.4246,14.7521,0.13283,0.190516,-2.26232,14.4251,0.24
7.69,83.0853,269.58,-23.4222,14.7531,0.134247,0.189124,-2.2652,14.4119,0.24
7.7,83.0853,269.58,-23.4222,14.7531,0.134247,0.186849,-2.26209,14.4119,0.24
7.71,83.0729,270.055,-23.4195,14.7547,0.135538,0.186142,-2.25986,14.4119,0.24
7.72,83.0607,270.531,-23.4166,14.7561,0.136389,0.185302,-2.26143,14.4119,0.24
7.73,83.0607,270.531,-23.4166,14.7561,0.136389,0.185358,-2.26714,14.4119,0.24
7.74,83.0457,271.124,-23.4126,14.7577,0.139633,0.181473,-2.27047,14.4976,0.24
7.75,83.0457,271.124,-23.4126,14.7577,0.139633,0.182384,-2.27229,14.4976,0.24
7.76,83.0339,271.599,-23.4092,14.7579,0.140713,0.179959,-2.27255,14.4976,0.24
7.77,83.0339,271.599,-23.4092,14.7579,0.140713,0.179842,-2.2723,14.4976,0.24
7.78,83.0222,272.073,-23.4055,14.7584,0.141726,0.179463,-2.26755,14.4976,0.24
7.79,83.0076,272.553,-23.4054,14.7625,0.14269,0.181389,-2.27343,14.4366,0.24
7.8,83.0076,272.553,-23.4054,14.7625,0.14269,0.183307,-2.2774,14.4366,0.24
7.81,82.9934,273.033,-23.4049,14.7642,0.14346,0.180765,-2.28206,14.4366,0.24
7.82,82.9934,273.033,-23.4049,14.7642,0.14346,0.182504,-2.28604,14.4366,0.24
7.83,82.9796,273.512,-23.4038,14.7659,0.144687,0.181361,-2.28936,14.4366,0.24
7.84,82.9661,273.991,-23.4023,14.7678,0.145162,0.181103,-2.29371,14.5064,0.24
7.85,82.9661,273.991,-23.4023,14.7678,0.145162,0.182291,-2.29784,14.5064,0.24
7.86,82.9496,274.588,-23.3997,14.7701,0.147977,0.18286,-2.30132,14.5064,0.24
7.87,82.9496,274.588,-23.3997,14.7701,0.147977,0.178912,-2.30207,14.5064,0.24
7.88,82.9366,275.065,-23.3972,14.7714,0.149356,0.177352,-2.29958,14.5064,0.24
7.89,82.9366,275.065,-23.3972,14.7714,0.149356,0.178594,-2.29807,14.5064,0.24
7.9,82.9238,275.541,-23.3944,14.7731,0.150093,0.181743,-2.29464,14.4903,0.24
7.91,82.9113,276.017,-23.3913,14.7758,0.150209,0.176903,-2.29594,14.4903,0.24
7.92,82.9113,276.017,-23.3913,14.7758,0.150209,0.173291,-2.29571,14.4903,0.24
7.93,82.8988,276.492,-23.388,14.7763,0.151115,0.171291,-2.29513,14.4903,0.24
7.94,82.8988,276.492,-23.388,14.7763,0.151115,0.169306,-2.29596,14.4903,0.24
7.95,82.8866,276.967,-23.3845,14.7755,0.151489,0.168959,-2.29083,14.4653,0.24
7.96,82.8866,276.967,-23.3845,14.7755,0.151489,0.165215,-2.28961,14.4653,0.24
7.97,82.8716,277.56,-23.3798,14.7748,0.15071,0.164472,-2.28664,14.4653,0.24
7.98,82.8597,278.034,-23.3759,14.774,0.151051,0.163612,-2.28461,14.4653,0.24
7.99,82.8597,278.034,-23.3759,14.774,0.151051,0.163461,-2.28512,14.4653,0.24
8,82.8439,278.515,-23.3755,14.7758,0.149914,0.166101,-2.2865,14.6219,0.24
8.01,82.8439,278.515,-23.3755,14.7758,0.149914,0.166459,-2.28891,14.6219,0.24
8.02,82.8286,278.995,-23.3746,14.777,0.149664,0.164972,-2.29811,14.6219,0.24
8.03,82.8286,278.995,-23.3746,14.777,0.149664,0.162885,-2.30395,14.6219,0.24
8.04,82.8136,279.474,-23.3733,14.7775,0.151023,0.159762,-2.30554,14.6219,0.24
8.05,82.7991,279.952,-23.3717,14.7784,0.150075,0.164378,-2.3064,14.4757,0.24
8.06,82.7991,279.952,-23.3717,14.7784,0.150075,0.159571,-2.30876,14.4757,0.24
8.07,82.7813,280.55,-23.3693,14.7793,0.149047,0.160086,-2.309,14.4757,0.24
8.08,82.7813,280.55,-23.3693,14.7793,0.149047,0.15627,-2.30429,14.4757,0.24
8.09,82.7675,281.027,-23.367,14.7803,0.147128,0.153414,-2.30077,14.4757,0.24
8.1,82.754,281.503,-23.3645,14.7803,0.145429,0.152187,-2.29397,14.5845,0.24
8.11,82.754,281.503,-23.3645,14.7803,0.145429,0.151207,-2.29104,14.5845,0.24
8.12,82.7408,281.979,-23.3617,14.7809,0.145283,0.147036,-2.28854,14.5845,0.24
8.13,82.7408,281.979,-23.3617,14.7809,0.145283,0.145531,-2.28858,14.5845,0.24
8.14,82.7278,282.454,-23.3588,14.781,0.145932,0.142618,-2.28633,14.5845,0.24
8.15,82.715,282.929,-23.3555,14.7811,0.14744,0.143491,-2.28644,14.5351,0.24
8.16,82.715,282.929,-23.3555,14.7811,0.14744,0.142045,-2.28132,14.5351,0.24
8.17,82.6992,283.523,-23.3512,14.7788,0.147302,0.141601,-2.27519,14.5351,0.24
8.18,82.6992,283.523,-23.3512,14.7788,0.147302,0.142524,-2.27477,14.5351,0.24
8.19,82.6868,283.997,-23.3476,14.7781,0.148023,0.142079,-2.27007,14.5351,0.24
8.2,82.6868,283.997,-23.3476,14.7781,0.148023,0.143655,-2.26742,14.5351,0.24
8.21,82.672,284.479,-23.3469,14.7794,0.145866,0.142727,-2.26866,14.4613,0.24
8.22,82.672,284.479,-23.3469,14.7794,0.145866,0.142647,-2.27312,14.4613,0.24
8.23,82.6575,284.96,-23.3457,14.7823,0.145058,0.140164,-2.27698,14.4613,0.24
8.24,82.6398,285.56,-23.3437,14.7839,0.143537,0.139383,-2.27794,14.4613,0.24
8.25,82.6398,285.56,-23.3437,14.7839,0.143537,0.136958,-2.27669,14.4613,0.24
8.26,82.6294,285.92,-23.3423,14.7854,0.142554,0.13749,-2.2784,14.4996,0.24
8.27,82.6294,285.92,-23.3423,14.7854,0.142554,0.133796,-2.27818,14.4996,0.24
8.28,82.6125,286.518,-23.3397,14.7885,0.14249,0.135281,-2.27607,14.4996,0.24
8.29,82.5992,286.996,-23.3374,14.7899,0.142099,0.136534,-2.27621,14.4996,0.24
8.3,82.5992,286.996,-23.3374,14.7899,0.142099,0.134,-2.27781,14.4996,0.24
8.31,82.5862,287.473,-23.3348,14.7913,0.142734,0.134345,-2.27353,14.5515,0.24
8.32,82.5862,287.473,-23.3348,14.7913,0.142734,0.128103,-2.26973,14.5515,0.24
8.33,82.5733,287.95,-23.332,14.7912,0.143884,0.127268,-2.2692,14.5515,0.24
8.34,82.5733,287.95,-23.332,14.7912,0.143884,0.124426,-2.26723,14.5515,0.24
8.35,82.5576,288.545,-23.3281,14.7921,0.144084,0.123116,-2.26621,14.5515,0.24
8.36,82.5482,288.902,-23.3256,14.7913,0.144533,0.121206,-2.26773,14.3468,0.24
8.37,82.5482,288.902,-23.3256,14.7913,0.144533,0.122696,-2.26804,14.3468,0.24
8.38,82.5329,289.496,-23.3214,14.7899,0.144281,0.118761,-2.2656,14.3468,0.24
8.39,82.5329,289.496,-23.3214,14.7899,0.144281,0.119445,-2.26234,14.3468,0.24
8.4,82.5207,289.971,-23.3178,14.7899,0.142587,0.118176,-2.26075,14.3468,0.24
8.41,82.5207,289.971,-23.3178,14.7899,0.142587,0.117573,-2.26082,14.3468,0.24
8.42,82.5052,290.453,-23.3173,14.792,0.142284,0.114456,-2.2655,14.5265,0.24
8.43,82.4902,290.933,-23.3162,14.7943,0.142523,0.113748,-2.26988,14.5265,0.24
8.44,82.4902,290.933,-23.3162,14.7943,0.142523,0.111997,-2.28054,14.5265,0.24
8.45,82.4754,291.413,-23.3148,14.7978,0.144124,0.111218,-2.28842,14.5265,0.24
8.46,82.4754,291.413,-23.3148,14.7978,0.144124,0.112905,-2.2927,14.5265,0.24
8.47,82.461,291.892,-23.3129,14.8009,0.145303,0.113026,-2.29562,14.5033,0.24
8.48,82.461,291.892,-23.3129,14.8009,0.145303,0.1114,-2.30199,14.5033,0.24
8.49,82.4434,292.49,-23.3102,14.8026,0.145996,0.110767,-2.3049,14.5033,0.24
8.5,82.4296,292.968,-23.3077,14.8038,0.144695,0.111138,-2.30001,14.5033,0.24
8.51,82.4296,292.968,-23.3077,14.8038,0.144695,0.111592,-2.29519,14.5033,0.24
8.52,82.4161,293.445,-23.305,14.8048,0.144438,0.112553,-2.29379,14.3954,0.24
8.53,82.4161,293.445,-23.305,14.8048,0.144438,0.112626,-2.29387,14.3954,0.24
8.54,82.4028,293.922,-23.3022,14.8064,0.1462,0.108708,-2.29539,14.3954,0.24
8.55,82.4028,293.922,-23.3022,14.8064,0.1462,0.107674,-2.29581,14.3954,0.24
8.56,82.3865,294.517,-23.2984,14.8085,0.147133,0.109383,-2.29847,14.3954,0.24
8.57,82.3768,294.874,-23.2959,14.8093,0.147915,0.108373,-2.29618,14.4908,0.24
8.58,82.3768,294.874,-23.2959,14.8093,0.147915,0.106835,-2.30214,14.4908,0.24
8.59,82.3609,295.469,-23.2916,14.8105,0.149475,0.106017,-2.30435,14.4908,0.24
8.6,82.3609,295.469,-23.2916,14.8105,0.149475,0.0991862,-2.30362,14.4908,0.24
8.61,82.3483,295.944,-23.2879,14.8122,0.150813,0.098921,-2.30452,14.4908,0.24
8.62,82.3483,295.944,-23.2879,14.8122,0.150813,0.0997107,-2.31342,14.4908,0.24
8.63,82.3325,296.427,-23.2883,14.8164,0.149863,0.101907,-2.31924,14.607,0.24
8.64,82.3325,296.427,-23.2883,14.8164,0.149863,0.100135,-2.32536,14.607,0.24
8.65,82.3132,297.029,-23.2881,14.8198,0.148699,0.100228,-2.33125,14.607,0.24
8.66,82.3019,297.39,-23.2876,14.822,0.148629,0.101954,-2.33653,14.607,0.24
8.67,82.3019,297.39,-23.2876,14.822,0.148629,0.103997,-2.33889,14.607,0.24
8.68,82.2871,297.87,-23.2867,14.8236,0.146896,0.10617,-2.33942,14.4996,0.24
8.69,82.2871,297.87,-23.2867,14.8236,0.146896,0.107791,-2.33795,14.4996,0.24
8.7,82.269,298.47,-23.2851,14.8258,0.143886,0.108508,-2.33487,14.4996,0.24
8.71,82.2549,298.949,-23.2835,14.8285,0.143001,0.110441,-2.33301,14.4996,0.24
8.72,82.2549,298.949,-23.2835,14.8285,0.143001,0.109168,-2.33195,14.4996,0.24
8.73,82.241,299.427,-23.2815,14.8297,0.141843,0.108864,-2.3285,14.4936,0.24
8.74,82.241,299.427,-23.2815,14.8297,0.141843,0.108769,-2.32708,14.4936,0.24
8.75,82.2274,299.905,-23.2793,14.8309,0.139831,0.108645,-2.32583,14.4936,0.24
8.76,82.2274,299.905,-23.2793,14.8309,0.139831,0.107097,-2.32075,14.4936,0.24
8.77,82.2274,299.905,-23.2793,14.8309,0.139831,0.105605,-2.31892,14.4936,0.24
8.78,82.214,300.382,-23.2768,14.8322,0.138006,0.104313,-2.3176,14.4936,0.24
8.79,82.2008,300.859,-23.274,14.8315,0.137078,0.103803,-2.31629,14.4983,0.24
8.8,82.2008,300.859,-23.274,14.8315,0.137078,0.100998,-2.30921,14.4983,0.24
8.81,82.1846,301.455,-23.2705,14.8315,0.137432,0.103904,-2.30246,14.4983,0.24
8.82,82.1846,301.455,-23.2705,14.8315,0.137432,0.104365,-2.30389,14.4983,0.24
8.83,82.1718,301.931,-23.2674,14.8322,0.138131,0.103977,-2.30365,14.4983,0.24
8.84,82.1718,301.931,-23.2674,14.8322,0.138131,0.103977,-2.30365,14.4983,0.24
8.85,82.1718,301.931,-23.2674,14.8322,0.138131,0.103977,-2.30365,14.4983,0.24
8.86,82.1718,301.931,-23.2674,14.8322,0.138131,0.103977,-2.30365,14.4983,0.24
8.87,82.1718,301.931,-23.2674,14.8322,0.138131,0.103977,-2.30365,14.4983,0.24
8.88,82.1718,301.931,-23.2674,14.8322,0.138131,0.103977,-2.30365,14.4983,0.24
8.89,82.1718,301.931,-23.2674,14.8322,0.138131,0.100407,-2.30065,14.4983,0.24
8.9,82.156,302.413,-23.2679,14.8335,0.136242,0.103243,-2.30758,14.5584,0.24
8.91,82.156,302.413,-23.2679,14.8335,0.136242,0.106203,-2.31101,14.5584,0.24
8.92,82.1406,302.894,-23.2678,14.8344,0.136275,0.107393,-2.31705,14.5584,0.24
8.93,82.1256,303.374,-23.2674,14.8357,0.136304,0.110826,-2.31539,14.5584,0.24
8.94,82.1256,303.374,-23.2674,14.8357,0.136304,0.11185,-2.31445,14.5584,0.24
8.95,82.1108,303.853,-23.2665,14.8364,0.135234,0.112804,-2.31092,14.519,0.24
8.96,82.1108,303.853,-23.2665,14.8364,0.135234,0.110607,-2.30993,14.519,0.24
8.97,82.0928,304.451,-23.2649,14.8385,0.134928,0.11284,-2.31384,14.519,0.24
8.98,82.0786,304.929,-23.2633,14.8389,0.134948,0.115083,-2.31354,14.519,0.24
8.99,82.0786,304.929,-23.2633,14.8389,0.134948,0.113855,-2.31115,14.519,0.24
9,82.0647,305.407,-23.2613,14.8401,0.135823,0.114222,-2.31144,14.4609,0.24
9.01,82.0647,305.407,-23.2613,14.8401,0.135823,0.115052,-2.30961,14.4609,0.24
9.02,82.051,305.884,-23.2592,14.8405,0.134992,0.112602,-2.31041,14.4609,0.24
9.03,82.051,305.884,-23.2592,14.8405,0.134992,0.109562,-2.30947,14.4609,0.24
9.04,82.0375,306.361,-23.2569,14.8417,0.134828,0.107616,-2.31047,14.4609,0.24
9.05,82.0242,306.838,-23.2544,14.8416,0.135792,0.10854,-2.30661,14.5375,0.24
9.06,82.0242,306.838,-23.2544,14.8416,0.135792,0.10534,-2.30638,14.5375,0.24
9.07,82.0078,307.433,-23.2509,14.8421,0.136119,0.108351,-2.30468,14.5375,0.24
