t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
1.31,167.596,380.902,-22.01,14.6409,-0.240251,4.62481,-1.10692,14.1736,0.25
1.32,167.603,381.37,-22.019,14.6408,-0.236064,4.55146,-1.12201,14.1736,0.25
1.33,167.609,381.838,-22.03,14.6412,-0.232778,4.47663,-1.13016,14.1736,0.25
1.34,167.609,381.838,-22.03,14.6412,-0.232778,4.40606,-1.14615,14.1736,0.25
1.35,167.616,382.423,-22.043,14.6405,-0.228386,4.33269,-1.15708,14.1382,0.25
1.36,167.616,382.423,-22.043,14.6405,-0.228386,4.25964,-1.16685,14.1382,0.25
1.37,167.621,382.891,-22.0529,14.6407,-0.225226,4.21729,-1.17275,14.1382,0.25
1.38,167.621,382.891,-22.0529,14.6407,-0.225226,4.13391,-1.18718,14.1382,0.25
1.39,167.625,383.358,-22.0624,14.6396,-0.221695,4.07945,-1.19781,14.1382,0.25
1.4,167.629,383.826,-22.0714,14.6389,-0.216599,4.00918,-1.21084,14.2012,0.25
1.41,167.629,383.826,-22.0714,14.6389,-0.216599,3.92636,-1.22479,14.2012,0.25
1.42,167.633,384.294,-22.0801,14.6404,-0.212394,3.87258,-1.2335,14.2012,0.25
1.43,167.633,384.294,-22.0801,14.6404,-0.212394,3.78784,-1.24684,14.2012,0.25
1.44,167.636,384.761,-22.0884,14.6391,-0.207929,3.72146,-1.2615,14.2012,0.25
1.45,167.639,385.229,-22.0962,14.6385,-0.202089,3.66225,-1.27113,14.2972,0.24
1.46,167.639,385.229,-22.0962,14.6385,-0.202089,3.62184,-1.28079,14.2972,0.24
1.47,167.641,385.813,-22.1054,14.6386,-0.195254,3.53858,-1.29171,14.2972,0.24
1.48,167.641,385.813,-22.1054,14.6386,-0.195254,3.4878,-1.29865,14.2972,0.24
1.49,167.643,386.28,-22.1124,14.6395,-0.191885,3.42614,-1.30951,14.2972,0.24
1.5,167.643,386.28,-22.1124,14.6395,-0.191885,3.36606,-1.31941,14.2972,0.24
1.51,167.644,386.747,-22.119,14.6391,-0.187349,3.30142,-1.32827,14.1622,0.24
1.52,167.645,387.215,-22.1262,14.6382,-0.182699,3.23553,-1.3397,14.1622,0.24
1.53,167.645,387.215,-22.1262,14.6382,-0.182699,3.18541,-1.34848,14.1622,0.24
1.54,167.644,387.803,-22.1376,14.64,-0.177244,3.13776,-1.35316,14.1622,0.24
1.55,167.644,387.803,-22.1376,14.64,-0.177244,3.09381,-1.36318,14.1622,0.24
1.56,167.643,388.155,-22.144,14.6412,-0.175168,3.03859,-1.3706,14.1485,0.24
1.57,167.643,388.155,-22.144,14.6412,-0.175168,2.98605,-1.38145,14.1485,0.24
1.58,167.642,388.742,-22.1543,14.6418,-0.172055,2.9359,-1.39102,14.1485,0.24
1.59,167.64,389.211,-22.162,14.6422,-0.168111,2.86599,-1.40281,14.1485,0.24
1.6,167.64,389.211,-22.162,14.6422,-0.168111,2.82278,-1.40853,14.1485,0.24
1.61,167.639,389.68,-22.1694,14.6413,-0.165244,2.76838,-1.42074,14.194,0.24
1.62,167.639,389.68,-22.1694,14.6413,-0.165244,2.71681,-1.43142,14.194,0.24
1.63,167.637,390.148,-22.1763,14.6421,-0.160539,2.66562,-1.4404,14.194,0.24
1.64,167.635,390.617,-22.1828,14.6417,-0.156358,2.6112,-1.45314,14.194,0.24
1.65,167.635,390.617,-22.1828,14.6417,-0.156358,2.55618,-1.45888,14.194,0.24
1.66,167.632,391.085,-22.1891,14.6433,-0.152963,2.50447,-1.47052,14.1841,0.24
1.67,167.632,391.085,-22.1891,14.6433,-0.152963,2.45254,-1.4776,14.1841,0.24
1.68,167.629,391.671,-22.1964,14.6434,-0.14861,2.40449,-1.48416,14.1841,0.24
1.69,167.629,391.671,-22.1964,14.6434,-0.14861,2.36421,-1.48969,14.1841,0.24
1.7,167.626,392.139,-22.2019,14.6435,-0.143681,2.31515,-1.49868,14.1841,0.24
1.71,167.623,392.607,-22.2071,14.6441,-0.139856,2.27081,-1.50676,14.2168,0.24
1.72,167.623,392.607,-22.2071,14.6441,-0.139856,2.22486,-1.5194,14.2168,0.24
1.73,167.619,393.076,-22.2127,14.6452,-0.134985,2.17855,-1.52601,14.2168,0.24
1.74,167.619,393.076,-22.2127,14.6452,-0.134985,2.13648,-1.53133,14.2168,0.24
1.75,167.615,393.544,-22.2199,14.6465,-0.132794,2.09963,-1.53644,14.2168,0.24
1.76,167.61,394.013,-22.2266,14.6468,-0.129345,2.05161,-1.54681,14.0915,0.24
1.77,167.61,394.013,-22.2266,14.6468,-0.129345,2.0162,-1.55547,14.0915,0.24
1.78,167.604,394.599,-22.2344,14.6469,-0.124612,1.96774,-1.56688,14.0915,0.24
1.79,167.604,394.599,-22.2344,14.6469,-0.124612,1.93672,-1.57551,14.0915,0.24
1.8,167.599,395.067,-22.2403,14.6488,-0.121732,1.88216,-1.58676,14.0915,0.24
1.81,167.599,395.067,-22.2403,14.6488,-0.121732,1.85708,-1.59246,14.0915,0.24
1.82,167.594,395.535,-22.2458,14.6472,-0.117041,1.81861,-1.60144,14.1632,0.24
1.83,167.589,396.003,-22.251,14.6474,-0.112397,1.77931,-1.60736,14.1632,0.24
1.84,167.589,396.003,-22.251,14.6474,-0.112397,1.74423,-1.61159,14.1632,0.24
1.85,167.584,396.471,-22.2558,14.6472,-0.107567,1.70582,-1.61891,14.1632,0.24
1.86,167.584,396.471,-22.2558,14.6472,-0.107567,1.68178,-1.62234,14.1632,0.24
1.87,167.578,396.939,-22.2605,14.6481,-0.102766,1.64421,-1.62774,14.2655,0.24
1.88,167.578,396.939,-22.2605,14.6481,-0.102766,1.61056,-1.64281,14.2655,0.24
1.89,167.571,397.524,-22.2658,14.6469,-0.0944007,1.57323,-1.6546,14.2655,0.24
1.9,167.566,397.992,-22.2696,14.6465,-0.0905136,1.53667,-1.66058,14.2655,0.24
1.91,167.566,397.992,-22.2696,14.6465,-0.0905136,1.5078,-1.66981,14.2655,0.24
1.92,167.56,398.46,-22.2733,14.6469,-0.087286,1.47476,-1.67912,14.1626,0.24
1.93,167.56,398.46,-22.2733,14.6469,-0.087286,1.43981,-1.68548,14.1626,0.24
1.94,167.554,398.928,-22.2774,14.6463,-0.0850225,1.40379,-1.68954,14.1626,0.24
1.95,167.546,399.397,-22.2826,14.645,-0.0835308,1.37431,-1.69277,14.1626,0.24
1.96,167.546,399.397,-22.2826,14.645,-0.0835308,1.34316,-1.69468,14.1626,0.24
1.97,167.539,399.865,-22.2876,14.644,-0.0810881,1.311,-1.70317,14.1386,0.24
1.98,167.539,399.865,-22.2876,14.644,-0.0810881,1.28622,-1.70683,14.1386,0.24
1.99,167.53,400.451,-22.2933,14.644,-0.076493,1.26083,-1.71308,14.1386,0.24
2,167.53,400.451,-22.2933,14.644,-0.076493,1.23947,-1.72075,14.1386,0.24
2.01,167.523,400.919,-22.2974,14.6446,-0.07109,1.21111,-1.72941,14.1386,0.24
2.02,167.516,401.387,-22.3012,14.6445,-0.0669898,1.17193,-1.73245,14.1431,0.24
2.03,167.516,401.387,-22.3012,14.6445,-0.0669898,1.15776,-1.73617,14.1431,0.24
2.04,167.509,401.855,-22.3047,14.6449,-0.0632118,1.12263,-1.74791,14.1431,0.24
2.05,167.509,401.855,-22.3047,14.6449,-0.0632118,1.10097,-1.75596,14.1431,0.24
2.06,167.501,402.323,-22.3079,14.6444,-0.0589793,1.07056,-1.7663,14.1431,0.24
2.07,167.494,402.79,-22.3108,14.6442,-0.056052,1.04406,-1.77711,14.2199,0.24
2.08,167.494,402.79,-22.3108,14.6442,-0.056052,1.02337,-1.77899,14.2199,0.24
2.09,167.485,403.375,-22.3141,14.6439,-0.0516759,0.996146,-1.78425,14.2199,0.24
2.1,167.485,403.375,-22.3141,14.6439,-0.0516759,0.976976,-1.78956,14.2199,0.24
2.11,167.478,403.842,-22.3165,14.6434,-0.0481009,0.957978,-1.79377,14.2199,0.24
2.12,167.478,403.842,-22.3165,14.6434,-0.0481009,0.934343,-1.80078,14.2199,0.24
2.13,167.471,404.31,-22.3186,14.6431,-0.0436419,0.910957,-1.80503,14.1795,0.24
2.14,167.463,404.778,-22.3212,14.6425,-0.0404803,0.884398,-1.81098,14.1795,0.24
2.15,167.463,404.778,-22.3212,14.6425,-0.0404803,0.871709,-1.81378,14.1795,0.24
2.16,167.455,405.246,-22.3259,14.6429,-0.0370869,0.850737,-1.82296,14.1795,0.24
2.17,167.455,405.246,-22.3259,14.6429,-0.0370869,0.82789,-1.82455,14.1795,0.24
2.18,167.446,405.714,-22.3301,14.6425,-0.0333315,0.813538,-1.82751,14.1363,0.24
2.19,167.446,405.714,-22.3301,14.6425,-0.0333315,0.79106,-1.83199,14.1363,0.24
2.2,167.436,406.299,-22.3348,14.6435,-0.0303077,0.774146,-1.84039,14.1363,0.24
2.21,167.428,406.767,-22.3381,14.6445,-0.026473,0.752508,-1.85058,14.1363,0.24
2.22,167.428,406.767,-22.3381,14.6445,-0.026473,0.739743,-1.8578,14.1363,0.24
2.23,167.419,407.235,-22.3411,14.6441,-0.0231737,0.719647,-1.86063,14.2169,0.24
2.24,167.419,407.235,-22.3411,14.6441,-0.0231737,0.700273,-1.86611,14.2169,0.24
2.25,167.411,407.702,-22.3437,14.6438,-0.020534,0.681307,-1.87135,14.2169,0.24
2.26,167.403,408.17,-22.3462,14.644,-0.0175358,0.668434,-1.87692,14.2169,0.24
2.27,167.403,408.17,-22.3462,14.644,-0.0175358,0.649861,-1.88164,14.2169,0.24
2.28,167.395,408.638,-22.3483,14.6442,-0.0142497,0.628155,-1.88861,14.222,0.24
2.29,167.395,408.638,-22.3483,14.6442,-0.0142497,0.617514,-1.89346,14.222,0.24
2.3,167.386,409.223,-22.3507,14.643,-0.0104033,0.607137,-1.89499,14.222,0.24
2.31,167.386,409.223,-22.3507,14.643,-0.0104033,0.593183,-1.90427,14.222,0.24
2.32,167.378,409.69,-22.3524,14.6435,-0.00821459,0.583391,-1.90841,14.222,0.24
2.33,167.37,410.158,-22.3537,14.6432,-0.00530509,0.56529,-1.91108,14.2907,0.24
2.34,167.37,410.158,-22.3537,14.6432,-0.00530509,0.552116,-1.91876,14.2907,0.24
2.35,167.362,410.626,-22.3555,14.6436,-0.00395478,0.540155,-1.92097,14.2907,0.24
2.36,167.362,410.626,-22.3555,14.6436,-0.00395478,0.530192,-1.91972,14.2907,0.24
2.37,167.352,411.096,-22.3592,14.6437,-0.00314424,0.519903,-1.92304,14.2907,0.24
2.38,167.34,411.682,-22.3631,14.6435,-0.00115412,0.507607,-1.92659,14.2966,0.24
2.39,167.34,411.682,-22.3631,14.6435,-0.00115412,0.49825,-1.93269,14.2966,0.24
2.4,167.331,412.151,-22.3658,14.6428,-0.000783218,0.486163,-1.93398,14.2966,0.24
2.41,167.331,412.151,-22.3658,14.6428,-0.000783218,0.479206,-1.93049,14.2966,0.24
2.42,167.322,412.62,-22.3682,14.6418,-0.000110636,0.469746,-1.93007,14.2966,0.24
2.43,167.322,412.62,-22.3682,14.6418,-0.000110636,0.464771,-1.93048,14.2966,0.24
2.44,167.313,413.089,-22.3703,14.6413,-3.26999e-06,0.453425,-1.9329,14.2025,0.24
2.45,167.304,413.558,-22.3722,14.6416,0.000243296,0.437273,-1.93341,14.2025,0.24
2.46,167.304,413.558,-22.3722,14.6416,0.000243296,0.433515,-1.93496,14.2025,0.24
2.47,167.296,414.026,-22.3738,14.6407,0.00217276,0.423508,-1.93105,14.2025,0.24
2.48,167.296,414.026,-22.3738,14.6407,0.00217276,0.412264,-1.93513,14.2025,0.24
2.49,167.287,414.495,-22.3752,14.6397,0.00372906,0.401301,-1.94384,14.216,0.24
2.5,167.287,414.495,-22.3752,14.6397,0.00372906,0.395986,-1.94545,14.216,0.24
2.51,167.277,415.08,-22.3765,14.6391,0.0072341,0.389316,-1.94214,14.216,0.24
2.52,167.269,415.548,-22.3772,14.6393,0.00771749,0.375405,-1.94753,14.216,0.24
2.53,167.269,415.548,-22.3772,14.6393,0.00771749,0.365337,-1.9502,14.216,0.24
2.54,167.261,416.017,-22.3777,14.6394,0.00978055,0.357679,-1.95602,14.2158,0.24
2.55,167.261,416.017,-22.3777,14.6394,0.00978055,0.351415,-1.95836,14.2158,0.24
2.56,167.252,416.485,-22.3789,14.6381,0.0107689,0.345128,-1.96265,14.2158,0.24
2.57,167.243,416.955,-22.3825,14.6374,0.0114145,0.341,-1.95984,14.2158,0.24
2.58,167.243,416.955,-22.3825,14.6374,0.0114145,0.332358,-1.96632,14.2158,0.24
2.59,167.234,417.424,-22.3855,14.6371,0.0117833,0.324573,-1.97052,14.1006,0.24
2.6,167.234,417.424,-22.3855,14.6371,0.0117833,0.314929,-1.9705,14.1006,0.24
2.61,167.223,418.01,-22.3888,14.6361,0.0141061,0.312997,-1.9783,14.1006,0.24
2.62,167.214,418.479,-22.3909,14.6363,0.0163204,0.302424,-1.98496,14.1006,0.24
2.63,167.214,418.479,-22.3909,14.6363,0.0163204,0.299,-1.98752,14.1006,0.24
2.64,167.206,418.948,-22.3927,14.6371,0.0198281,0.293293,-1.99508,14.1976,0.24
2.65,167.206,418.948,-22.3927,14.6371,0.0198281,0.284973,-2.00554,14.1976,0.24
2.66,167.197,419.416,-22.394,14.6376,0.0243378,0.280434,-2.01155,14.1976,0.24
2.67,167.197,419.416,-22.394,14.6376,0.0243378,0.277825,-2.01558,14.1976,0.24
2.68,167.189,419.885,-22.395,14.6384,0.0276845,0.275237,-2.02018,14.1976,0.24
2.69,167.181,420.353,-22.3956,14.6392,0.030452,0.269764,-2.02603,14.2236,0.24
2.7,167.181,420.353,-22.3956,14.6392,0.030452,0.262031,-2.03442,14.2236,0.24
2.71,167.171,420.939,-22.3959,14.64,0.0359965,0.259649,-2.04214,14.2236,0.24
2.72,167.171,420.939,-22.3959,14.64,0.0359965,0.255859,-2.043,14.2236,0.24
2.73,167.163,421.407,-22.3957,14.6407,0.0401817,0.251681,-2.05078,14.2236,0.24
2.74,167.163,421.407,-22.3957,14.6407,0.0401817,0.248252,-2.05434,14.2236,0.24
2.75,167.156,421.875,-22.3953,14.6414,0.0437159,0.246109,-2.05821,14.2935,0.24
2.76,167.148,422.344,-22.3954,14.6415,0.0474379,0.242621,-2.06156,14.2935,0.24
2.77,167.148,422.344,-22.3954,14.6415,0.0474379,0.239774,-2.06504,14.2935,0.24
2.78,167.138,422.813,-22.3978,14.643,0.0494276,0.238001,-2.07005,14.2935,0.24
2.79,167.138,422.813,-22.3978,14.643,0.0494276,0.235707,-2.07187,14.2935,0.24
2.8,167.129,423.283,-22.3998,14.643,0.0503101,0.232905,-2.07309,14.3427,0.24
2.81,167.129,423.283,-22.3998,14.643,0.0503101,0.23034,-2.07777,14.3427,0.24
2.82,167.118,423.869,-22.4016,14.6424,0.0507816,0.230648,-2.07799,14.3427,0.24
2.83,167.109,424.338,-22.4028,14.6423,0.0507681,0.230959,-2.07889,14.3427,0.24
2.84,167.109,424.338,-22.4028,14.6423,0.0507681,0.231321,-2.07782,14.3427,0.24
2.85,167.1,424.807,-22.4036,14.642,0.0517212,0.223507,-2.07393,14.1856,0.24
