0.1,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59005,10.8365,-63.1765,-0.00234407,-1.9879e-05,-0.000777411,0,0,0,0,0,0,0,0,0
0.11,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59005,10.8365,-63.1765,-0.00234407,-1.9879e-05,-0.000777411,0,0,0,0,0,0,0,0,0
0.12,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59005,10.8365,-63.1765,-0.00234407,-1.9879e-05,-0.000777411,0,0,0,0,0,0,0,0,0
0.13,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59299,10.8371,-63.1699,0.000829417,-5.20985e-05,-0.00299664,0,0,0,0,0,0,0,0,nan
0.14,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59299,10.8371,-63.1699,0.000829417,-5.20985e-05,-0.00299664,0,0,0,0,0,0,0,0,nan
0.15,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59299,10.8371,-63.1699,0.000829417,-5.20985e-05,-0.00299664,0,0,0,0,0,0,0,0,nan
0.16,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59299,10.8371,-63.1699,0.000829417,-5.20985e-05,-0.00299664,0,0,0,0,0,0,0,0,nan
0.17,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59299,10.8371,-63.1699,0.000829417,-5.20985e-05,-0.00299664,0,0,0,0,0,0,0,0,nan
0.18,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.19,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.2,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.21,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.22,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.23,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.24,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.25,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59512,10.8375,-63.1598,0.00157582,0.000673605,-0.00162204,0,0,0,0,0,0,0,0,nan
0.26,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.27,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.28,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.29,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.3,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.31,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.32,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59304,10.8377,-63.1526,0.00165168,0.00059756,0.000695112,0,0,0,0,0,0,0,0,nan
0.33,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59127,10.8378,-63.1492,9.74718e-05,-0.000398949,0.00143223,0,0,0,0,0,0,0,0,nan
0.34,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59127,10.8378,-63.1492,9.74718e-05,-0.000398949,0.00143223,0,0,0,0,0,0,0,0,nan
0.35,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59127,10.8378,-63.1492,9.74718e-05,-0.000398949,0.00143223,0,0,0,0,0,0,0,0,nan
0.36,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59127,10.8378,-63.1492,9.74718e-05,-0.000398949,0.00143223,0,0,0,0,0,0,0,0,nan
0.37,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.38,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.39,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.4,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.41,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.42,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.43,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.44,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59268,10.8371,-63.1425,0.000372052,0.000827539,-0.00117416,0,0,0,0,0,0,0,0,nan
0.45,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.46,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.47,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.48,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.49,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.5,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.51,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59419,10.8374,-63.1347,-0.00139997,0.000272724,-0.00371733,0,0,0,0,0,0,0,0,nan
0.52,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59655,10.8356,-63.1271,0.000868503,-0.00044374,-0.00204514,0,0,0,0,0,0,0,0,nan
0.53,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59655,10.8356,-63.1271,0.000868503,-0.00044374,-0.00204514,0,0,0,0,0,0,0,0,nan
0.54,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59655,10.8356,-63.1271,0.000868503,-0.00044374,-0.00204514,0,0,0,0,0,0,0,0,nan
0.55,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59655,10.8356,-63.1271,0.000868503,-0.00044374,-0.00204514,0,0,0,0,0,0,0,0,nan
0.56,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59655,10.8356,-63.1271,0.000868503,-0.00044374,-0.00204514,0,0,0,0,0,0,0,0,nan
0.57,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.58,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.59,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.6,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.61,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.62,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.63,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59698,10.8329,-63.1211,0.00127134,-0.000569105,0.000909965,0,0,0,0,0,0,0,0,nan
0.64,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59506,10.8333,-63.1185,-0.00102032,-0.000170488,0.00144659,0,0,0,0,0,0,0,0,nan
0.65,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59506,10.8333,-63.1185,-0.00102032,-0.000170488,0.00144659,0,0,0,0,0,0,0,0,nan
0.66,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59506,10.8333,-63.1185,-0.00102032,-0.000170488,0.00144659,0,0,0,0,0,0,0,0,nan
0.67,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59506,10.8333,-63.1185,-0.00102032,-0.000170488,0.00144659,0,0,0,0,0,0,0,0,nan
0.68,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59506,10.8333,-63.1185,-0.00102032,-0.000170488,0.00144659,0,0,0,0,0,0,0,0,nan
0.69,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59506,10.8333,-63.1185,-0.00102032,-0.000170488,0.00144659,0,0,0,0,0,0,0,0,nan
0.7,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.71,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.72,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.73,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.74,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.75,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.76,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.77,0.435748,0.279897,0.0291782,0.000930268,0.000874904,-3.60143e-05,1.59439,10.8328,-63.1127,-0.00188467,-9.86181e-05,0.000140733,0,0,0,0,0,0,0,0,nan
0.78,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.79,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.8,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.81,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.82,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.83,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.839999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59579,10.8331,-63.1076,-0.00137687,-0.000406158,-0.0041895,0,0,0,0,0,0,0,0,nan
0.849999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.859999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.869999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.879999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.889999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.899999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.909999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8342,-63.0997,0.000704951,0.000374237,-0.00194624,0,0,0,0,0,0,0,0,nan
0.919999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59829,10.8343,-63.0946,0.00187629,-0.000998998,0.000473466,0,0,0,0,0,0,0,0,nan
0.929999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59829,10.8343,-63.0946,0.00187629,-0.000998998,0.000473466,0,0,0,0,0,0,0,0,nan
0.939999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59829,10.8343,-63.0946,0.00187629,-0.000998998,0.000473466,0,0,0,0,0,0,0,0,nan
0.949999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59829,10.8343,-63.0946,0.00187629,-0.000998998,0.000473466,0,0,0,0,0,0,0,0,nan
0.959999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59829,10.8343,-63.0946,0.00187629,-0.000998998,0.000473466,0,0,0,0,0,0,0,0,nan
0.969999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
0.979999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
0.989999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
0.999999,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
1.01,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
1.02,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
1.03,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59769,10.8357,-63.0902,0.000268051,-0.000290837,0.00250607,0,0,0,0,0,0,0,0,nan
1.04,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.05,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.06,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.07,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.08,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.09,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.1,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.11,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59774,10.8364,-63.0863,-0.000814098,7.30321e-05,-0.000596907,0,0,0,0,0,0,0,0,nan
1.12,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59905,10.837,-63.0821,-0.0014458,0.000954716,-0.00253483,0,0,0,0,0,0,0,0,nan
1.13,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59905,10.837,-63.0821,-0.0014458,0.000954716,-0.00253483,0,0,0,0,0,0,0,0,nan
1.14,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59905,10.837,-63.0821,-0.0014458,0.000954716,-0.00253483,0,0,0,0,0,0,0,0,nan
1.15,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59905,10.837,-63.0821,-0.0014458,0.000954716,-0.00253483,0,0,0,0,0,0,0,0,nan
1.16,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.17,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.18,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.19,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.2,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.21,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.22,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60033,10.8372,-63.0756,-0.000446883,-0.000131929,-0.00248777,0,0,0,0,0,0,0,0,nan
1.23,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.24,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.25,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.26,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.27,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.28,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.29,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.3,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.60199,10.8366,-63.0712,0.0027085,-9.68389e-05,0.000953671,0,0,0,0,0,0,0,0,nan
1.31,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59981,10.8359,-63.0673,0.00162049,-0.000591287,0.00190041,0,0,0,0,0,0,0,0,nan
1.32,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59981,10.8359,-63.0673,0.00162049,-0.000591287,0.00190041,0,0,0,0,0,0,0,0,nan
1.33,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59981,10.8359,-63.0673,0.00162049,-0.000591287,0.00190041,0,0,0,0,0,0,0,0,nan
1.34,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59981,10.8359,-63.0673,0.00162049,-0.000591287,0.00190041,0,0,0,0,0,0,0,0,nan
1.35,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59981,10.8359,-63.0673,0.00162049,-0.000591287,0.00190041,0,0,0,0,0,0,0,0,nan
1.36,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59981,10.8359,-63.0673,0.00162049,-0.000591287,0.00190041,0,0,0,0,0,0,0,0,nan
1.37,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.38,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.39,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.4,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.41,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.42,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.43,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59645,10.8362,-63.0659,-0.000262436,0.000342127,0.000800798,0,0,0,0,0,0,0,0,nan
1.44,0.434894,0.279416,0.0298658,-0.00172062,-0.000413603,-0.000330731,1.59725,10.8372,-63.0627,-0.000331354,0.000502035,-0.00302451,0,0,0,0,0,0,0,0,nan
