t,north,east,down,vel,roll,pitch,speed,throttle
9.84,152.827,-357.046,-25.2724,14.9509,0.167016,-3.08129,14.4634,0.25
9.85,152.827,-357.046,-25.2724,14.9509,0.164568,-3.05081,14.4634,0.25
9.86,152.843,-356.568,-25.2691,14.9563,0.163968,-3.02227,14.5002,0.25
9.87,152.843,-356.568,-25.2691,14.9563,0.163704,-2.99593,14.5002,0.25
9.88,152.859,-356.09,-25.266,14.963,0.163486,-2.96441,14.5002,0.25
9.89,152.874,-355.612,-25.2631,14.9693,0.160106,-2.93468,14.5002,0.25
9.9,152.874,-355.612,-25.2631,14.9693,0.161266,-2.89951,14.5002,0.25
9.91,152.894,-355.013,-25.2598,14.9761,0.158522,-2.87023,14.5329,0.25
9.92,152.894,-355.013,-25.2598,14.9761,0.159465,-2.84457,14.5329,0.25
9.93,152.909,-354.535,-25.2575,14.9814,0.157966,-2.81177,14.5329,0.25
9.94,152.923,-354.056,-25.2557,14.9872,0.160217,-2.78916,14.5329,0.25
9.95,152.923,-354.056,-25.2557,14.9872,0.161548,-2.75716,14.5329,0.25
9.96,152.938,-353.577,-25.2541,14.9907,0.160266,-2.72603,14.5655,0.25
9.97,152.938,-353.577,-25.2541,14.9907,0.161137,-2.69309,14.5655,0.25
9.98,152.953,-353.098,-25.253,14.9962,0.163573,-2.66729,14.5655,0.25
9.99,152.953,-353.098,-25.253,14.9962,0.166995,-2.63577,14.5655,0.25
10,152.967,-352.619,-25.2522,15.0011,0.166955,-2.60752,14.5655,0.25
10.01,152.985,-352.02,-25.2518,15.0079,0.164494,-2.56939,14.5802,0.26
10.02,152.985,-352.02,-25.2518,15.0079,0.165281,-2.55652,14.5802,0.26
10.03,152.999,-351.54,-25.2518,15.0122,0.163039,-2.5282,14.5802,0.26
10.04,152.999,-351.54,-25.2518,15.0122,0.165327,-2.49711,14.5802,0.26
10.05,153.013,-351.062,-25.2534,15.0155,0.165982,-2.4622,14.5802,0.26
10.06,153.013,-351.062,-25.2534,15.0155,0.163721,-2.42895,14.5802,0.26
10.07,153.028,-350.583,-25.2556,15.0194,0.16065,-2.39856,14.4885,0.26
10.08,153.042,-350.104,-25.258,15.0224,0.162702,-2.37136,14.4885,0.26
10.09,153.042,-350.104,-25.258,15.0224,0.16526,-2.33982,14.4885,0.26
10.1,153.056,-349.626,-25.2607,15.026,0.170002,-2.31419,14.4885,0.26
10.11,153.056,-349.626,-25.2607,15.026,0.167209,-2.28118,14.4885,0.26
10.12,153.073,-349.027,-25.2644,15.03,0.16872,-2.25416,14.4899,0.26
10.13,153.087,-348.547,-25.2677,15.0336,0.167863,-2.22404,14.4899,0.26
10.14,153.087,-348.547,-25.2677,15.0336,0.165449,-2.19472,14.4899,0.26
10.15,153.101,-348.068,-25.2723,15.0383,0.165287,-2.17004,14.4899,0.26
10.16,153.101,-348.068,-25.2723,15.0383,0.164484,-2.14677,14.4899,0.26
10.17,153.115,-347.587,-25.2774,15.0424,0.16422,-2.13175,14.5268,0.26
10.18,153.115,-347.587,-25.2774,15.0424,0.166935,-2.10549,14.5268,0.26
10.19,153.13,-347.107,-25.2826,15.0457,0.166198,-2.07919,14.5268,0.26
10.2,153.144,-346.627,-25.288,15.0499,0.162624,-2.0531,14.5268,0.26
10.21,153.144,-346.627,-25.288,15.0499,0.166472,-2.03239,14.5268,0.26
10.22,153.161,-346.026,-25.295,15.0532,0.16675,-2.00158,14.6154,0.26
10.23,153.161,-346.026,-25.295,15.0532,0.165469,-1.97507,14.6154,0.26
10.24,153.175,-345.545,-25.3007,15.0567,0.16634,-1.95279,14.6154,0.26
10.25,153.188,-345.065,-25.3066,15.0596,0.163242,-1.92976,14.6154,0.26
10.26,153.188,-345.065,-25.3066,15.0596,0.165209,-1.901,14.6154,0.26
10.27,153.202,-344.584,-25.3128,15.0632,0.163813,-1.88246,14.7253,0.26
10.28,153.202,-344.584,-25.3128,15.0632,0.163316,-1.8531,14.7253,0.26
10.29,153.215,-344.103,-25.3193,15.0669,0.16194,-1.81674,14.7253,0.26
10.3,153.215,-344.103,-25.3193,15.0669,0.160814,-1.79472,14.7253,0.26
10.31,153.228,-343.622,-25.326,15.0703,0.162646,-1.75991,14.7253,0.26
10.32,153.228,-343.622,-25.326,15.0703,0.164351,-1.74953,14.7253,0.26
10.33,153.245,-343.02,-25.3346,15.0741,0.162301,-1.72243,14.585,0.26
10.34,153.258,-342.539,-25.3419,15.078,0.163676,-1.69363,14.585,0.26
10.35,153.258,-342.539,-25.3419,15.078,0.160693,-1.66792,14.585,0.26
10.36,153.272,-342.057,-25.3509,15.0811,0.155744,-1.6376,14.585,0.26
10.37,153.272,-342.057,-25.3509,15.0811,0.153175,-1.5981,14.585,0.26
10.38,153.286,-341.576,-25.3606,15.0827,0.15201,-1.56999,14.5914,0.26
10.39,153.3,-341.094,-25.3705,15.0854,0.153802,-1.54231,14.5914,0.26
10.4,153.3,-341.094,-25.3705,15.0854,0.155571,-1.51181,14.5914,0.26
10.41,153.313,-340.612,-25.3806,15.0872,0.160142,-1.485,14.5914,0.26
10.42,153.313,-340.612,-25.3806,15.0872,0.157853,-1.45997,14.5914,0.26
10.43,153.33,-340.01,-25.3935,15.0901,0.153738,-1.44539,14.584,0.27
10.44,153.33,-340.01,-25.3935,15.0901,0.154263,-1.41928,14.584,0.27
10.45,153.344,-339.529,-25.4039,15.0932,0.155915,-1.39128,14.584,0.27
10.46,153.357,-339.047,-25.4147,15.0948,0.157206,-1.35574,14.584,0.27
10.47,153.357,-339.047,-25.4147,15.0948,0.159314,-1.33569,14.584,0.27
10.48,153.371,-338.565,-25.4256,15.0973,0.161692,-1.31413,14.664,0.27
10.49,153.371,-338.565,-25.4256,15.0973,0.159941,-1.29162,14.664,0.27
10.5,153.384,-338.082,-25.4369,15.0998,0.159814,-1.2688,14.664,0.27
10.51,153.397,-337.6,-25.4483,15.1025,0.159721,-1.24018,14.664,0.27
10.52,153.397,-337.6,-25.4483,15.1025,0.157231,-1.205,14.664,0.27
10.53,153.413,-336.997,-25.4631,15.1047,0.158517,-1.18835,14.6374,0.27
10.54,153.413,-336.997,-25.4631,15.1047,0.161702,-1.15994,14.6374,0.27
10.55,153.426,-336.515,-25.4752,15.107,0.162977,-1.13762,14.6374,0.27
10.56,153.426,-336.515,-25.4752,15.107,0.165714,-1.10739,14.6374,0.27
10.57,153.44,-336.032,-25.4887,15.1083,0.163143,-1.08293,14.6374,0.27
10.58,153.454,-335.549,-25.5028,15.1091,0.157603,-1.05528,14.6569,0.27
10.59,153.454,-335.549,-25.5028,15.1091,0.158037,-1.04531,14.6569,0.27
10.6,153.468,-335.066,-25.517,15.1106,0.16323,-1.01662,14.6569,0.27
10.61,153.468,-335.066,-25.517,15.1106,0.160366,-0.995394,14.6569,0.27
10.62,153.482,-334.583,-25.5315,15.1121,0.15606,-0.970622,14.6569,0.27
10.63,153.482,-334.583,-25.5315,15.1121,0.15766,-0.941531,14.6569,0.27
10.64,153.5,-333.98,-25.5497,15.1156,0.156235,-0.916698,14.5379,0.27
10.65,153.513,-333.497,-25.5646,15.1172,0.157729,-0.890221,14.5379,0.27
10.66,153.513,-333.497,-25.5646,15.1172,0.155681,-0.874072,14.5379,0.27
10.67,153.527,-333.014,-25.5796,15.1186,0.156374,-0.848081,14.5379,0.27
10.68,153.527,-333.014,-25.5796,15.1186,0.157513,-0.824363,14.5379,0.27
10.69,153.54,-332.531,-25.5949,15.1198,0.152482,-0.797422,14.7329,0.27
10.7,153.54,-332.531,-25.5949,15.1198,0.154814,-0.785415,14.7329,0.27
10.71,153.554,-332.048,-25.6103,15.1219,0.153012,-0.770476,14.7329,0.27
10.72,153.567,-331.564,-25.626,15.1237,0.156157,-0.743,14.7329,0.27
10.73,153.567,-331.564,-25.626,15.1237,0.151936,-0.717252,14.7329,0.27
10.74,153.583,-330.96,-25.646,15.1258,0.151253,-0.693035,14.6619,0.27
10.75,153.583,-330.96,-25.646,15.1258,0.153281,-0.671359,14.6619,0.27
10.76,153.596,-330.477,-25.6622,15.1289,0.151378,-0.648173,14.6619,0.27
10.77,153.61,-329.994,-25.6796,15.1297,0.152301,-0.616031,14.6619,0.27
10.78,153.61,-329.994,-25.6796,15.1297,0.149901,-0.592521,14.6619,0.27
10.79,153.624,-329.512,-25.6974,15.1294,0.147756,-0.572722,14.7312,0.27
10.8,153.624,-329.512,-25.6974,15.1294,0.146017,-0.546934,14.7312,0.27
10.81,153.638,-329.029,-25.7153,15.1302,0.141351,-0.521119,14.7312,0.27
10.82,153.638,-329.029,-25.7153,15.1302,0.146077,-0.499597,14.7312,0.27
10.83,153.652,-328.546,-25.7333,15.1317,0.151357,-0.475519,14.7312,0.27
10.84,153.669,-327.943,-25.756,15.1319,0.14921,-0.448656,14.6815,0.28
10.85,153.669,-327.943,-25.756,15.1319,0.152187,-0.43186,14.6815,0.28
10.86,153.683,-327.46,-25.7745,15.1325,0.152209,-0.405389,14.6815,0.28
10.87,153.683,-327.46,-25.7745,15.1325,0.152759,-0.386514,14.6815,0.28
10.88,153.696,-326.977,-25.7931,15.1331,0.154674,-0.368078,14.6815,0.28
10.89,153.696,-326.977,-25.7931,15.1331,0.154222,-0.340852,14.6815,0.28
10.9,153.71,-326.494,-25.812,15.1349,0.151997,-0.318289,14.6078,0.28
10.91,153.723,-326.011,-25.8312,15.1352,0.156525,-0.294247,14.6078,0.28
10.92,153.723,-326.011,-25.8312,15.1352,0.15442,-0.276879,14.6078,0.28
10.93,153.739,-325.407,-25.8556,15.136,0.155305,-0.24832,14.6078,0.28
10.94,153.739,-325.407,-25.8556,15.136,0.146448,-0.222876,14.6078,0.28
10.95,153.752,-324.924,-25.8754,15.1365,0.14601,-0.208053,14.7542,0.28
10.96,153.765,-324.441,-25.8953,15.1374,0.146998,-0.191,14.7542,0.28
10.97,153.765,-324.441,-25.8953,15.1374,0.146266,-0.174508,14.7542,0.28
10.98,153.779,-323.957,-25.9165,15.139,0.145216,-0.156837,14.7542,0.28
10.99,153.779,-323.957,-25.9165,15.139,0.139278,-0.132021,14.7542,0.28
11,153.794,-323.474,-25.9382,15.1398,0.141762,-0.106646,14.6628,0.28
11.01,153.808,-322.99,-25.96,15.1405,0.135282,-0.0855991,14.6628,0.28
11.02,153.808,-322.99,-25.96,15.1405,0.134268,-0.0647725,14.6628,0.28
11.03,153.823,-322.507,-25.9821,15.1417,0.135674,-0.0463607,14.6628,0.28
11.04,153.823,-322.507,-25.9821,15.1417,0.133125,-0.0294939,14.6628,0.28
11.05,153.84,-321.902,-26.0099,15.1433,0.133592,-0.00345279,14.6952,0.28
11.06,153.84,-321.902,-26.0099,15.1433,0.13051,0.018087,14.6952,0.28
11.07,153.854,-321.419,-26.0323,15.1442,0.130665,0.0380827,14.6952,0.28
11.08,153.868,-320.935,-26.055,15.1454,0.129283,0.0624102,14.6952,0.28
11.09,153.868,-320.935,-26.055,15.1454,0.13148,0.0794415,14.6952,0.28
11.1,153.881,-320.451,-26.0778,15.1457,0.130172,0.102249,14.6791,0.28
11.11,153.881,-320.451,-26.0778,15.1457,0.13221,0.121139,14.6791,0.28
11.12,153.895,-319.967,-26.1009,15.146,0.132446,0.140229,14.6791,0.28
11.13,153.908,-319.483,-26.1242,15.1487,0.135379,0.159166,14.6791,0.28
11.14,153.908,-319.483,-26.1242,15.1487,0.133594,0.181221,14.6791,0.28
11.15,153.924,-318.878,-26.1534,15.1509,0.132581,0.200667,14.6265,0.28
11.16,153.924,-318.878,-26.1534,15.1509,0.133645,0.228013,14.6265,0.28
11.17,153.937,-318.394,-26.1772,15.1521,0.132059,0.241784,14.6265,0.28
11.18,153.937,-318.394,-26.1772,15.1521,0.131916,0.25545,14.6265,0.28
11.19,153.951,-317.911,-26.2022,15.1528,0.132071,0.278248,14.6265,0.28
11.2,153.966,-317.428,-26.2276,15.1522,0.13128,0.298467,14.7906,0.28
11.21,153.966,-317.428,-26.2276,15.1522,0.133258,0.317034,14.7906,0.28
11.22,153.981,-316.944,-26.2531,15.1518,0.134467,0.337395,14.7906,0.28
11.23,153.981,-316.944,-26.2531,15.1518,0.135965,0.349943,14.7906,0.28
11.24,153.995,-316.461,-26.2787,15.1518,0.136388,0.36907,14.7906,0.28
11.25,153.995,-316.461,-26.2787,15.1518,0.135304,0.392545,14.7906,0.28
11.26,154.012,-315.856,-26.3108,15.1517,0.134303,0.41111,14.5676,0.28
11.27,154.026,-315.373,-26.3368,15.1526,0.134751,0.434729,14.5676,0.28
11.28,154.026,-315.373,-26.3368,15.1526,0.133436,0.450269,14.5676,0.28
11.29,154.04,-314.889,-26.363,15.154,0.132459,0.465653,14.5676,0.28
11.3,154.04,-314.889,-26.363,15.154,0.137411,0.481945,14.5676,0.28
11.31,154.057,-314.285,-26.3959,15.1571,0.134316,0.503565,14.7806,0.28
11.32,154.067,-313.922,-26.4158,15.1578,0.134248,0.516994,14.7806,0.28
11.33,154.067,-313.922,-26.4158,15.1578,0.135854,0.530557,14.7806,0.28
11.34,154.08,-313.438,-26.4423,15.1603,0.132653,0.546943,14.7806,0.28
11.35,154.08,-313.438,-26.4423,15.1603,0.129217,0.554392,14.7806,0.28
11.36,154.096,-312.832,-26.4757,15.1611,0.131509,0.573803,14.7997,0.29
11.37,154.096,-312.832,-26.4757,15.1611,0.129576,0.595514,14.7997,0.29
11.38,154.109,-312.348,-26.5025,15.1622,0.127768,0.608561,14.7997,0.29
11.39,154.123,-311.865,-26.5304,15.1618,0.127959,0.625052,14.7997,0.29
11.4,154.123,-311.865,-26.5304,15.1618,0.131328,0.64785,14.7997,0.29
11.41,154.138,-311.382,-26.5586,15.1609,0.12266,0.671187,14.5923,0.29
11.42,154.138,-311.382,-26.5586,15.1609,0.12298,0.691731,14.5923,0.29
11.43,154.152,-310.899,-26.5871,15.1602,0.125498,0.711138,14.5923,0.29
11.44,154.166,-310.416,-26.6158,15.1594,0.12102,0.733507,14.5923,0.29
11.45,154.166,-310.416,-26.6158,15.1594,0.117874,0.754021,14.5923,0.29
11.46,154.184,-309.812,-26.6518,15.1596,0.119991,0.771302,14.7018,0.29
11.47,154.184,-309.812,-26.6518,15.1596,0.120871,0.785563,14.7018,0.29
11.48,154.197,-309.329,-26.6809,15.1606,0.121616,0.801581,14.7018,0.29
11.49,154.197,-309.329,-26.6809,15.1606,0.115907,0.815573,14.7018,0.29
11.5,154.211,-308.846,-26.71,15.16,0.118704,0.838225,14.7018,0.29
11.51,154.211,-308.846,-26.71,15.16,0.117436,0.845906,14.7018,0.29
11.52,154.224,-308.362,-26.7392,15.1609,0.11531,0.859083,14.7039,0.29
11.53,154.237,-307.879,-26.7685,15.1612,0.114762,0.876042,14.7039,0.29
11.54,154.237,-307.879,-26.7685,15.1612,0.112085,0.890244,14.7039,0.29
11.55,154.25,-307.395,-26.7981,15.1619,0.110191,0.904947,14.7039,0.29
11.56,154.25,-307.395,-26.7981,15.1619,0.111076,0.91781,14.7039,0.29
11.57,154.266,-306.79,-26.8352,15.1626,0.113225,0.929608,14.7129,0.29
11.58,154.279,-306.306,-26.865,15.1647,0.116356,0.948314,14.7129,0.29
11.59,154.279,-306.306,-26.865,15.1647,0.112663,0.963446,14.7129,0.29
11.6,154.293,-305.822,-26.8952,15.1647,0.118215,0.978475,14.7129,0.29
11.61,154.293,-305.822,-26.8952,15.1647,0.116724,0.989986,14.7129,0.29
11.62,154.307,-305.338,-26.9256,15.1646,0.114736,1.00801,14.618,0.29
11.63,154.322,-304.854,-26.956,15.1655,0.11524,1.02543,14.618,0.29
11.64,154.322,-304.854,-26.956,15.1655,0.115466,1.03633,14.618,0.29
11.65,154.335,-304.37,-26.9864,15.167,0.113611,1.05381,14.618,0.29
11.66,154.335,-304.37,-26.9864,15.167,0.112181,1.06392,14.618,0.29
11.67,154.352,-303.764,-27.0247,15.1682,0.108111,1.07671,14.7551,0.29
11.68,154.352,-303.764,-27.0247,15.1682,0.109439,1.08785,14.7551,0.29
11.69,154.366,-303.279,-27.0554,15.168,0.114302,1.09629,14.7551,0.29
11.7,154.379,-302.795,-27.0863,15.1688,0.113769,1.11119,14.7551,0.29
11.71,154.379,-302.795,-27.0863,15.1688,0.111632,1.11706,14.7551,0.29
11.72,154.395,-302.189,-27.1249,15.1696,0.112529,1.12856,14.7044,0.29
11.73,154.395,-302.189,-27.1249,15.1696,0.1156,1.14417,14.7044,0.29
11.74,154.404,-301.826,-27.1483,15.1697,0.117772,1.15542,14.7044,0.29
11.75,154.417,-301.341,-27.1794,15.1711,0.117188,1.17209,14.7044,0.29
11.76,154.417,-301.341,-27.1794,15.1711,0.11696,1.18365,14.7044,0.29
11.77,154.433,-300.735,-27.2186,15.1727,0.116114,1.19733,14.6738,0.29
11.78,154.433,-300.735,-27.2186,15.1727,0.117855,1.2084,14.6738,0.29
11.79,154.445,-300.251,-27.2501,15.1742,0.12073,1.2162,14.6738,0.29
11.8,154.445,-300.251,-27.2501,15.1742,0.120155,1.23361,14.6738,0.29
11.81,154.46,-299.767,-27.2834,15.174,0.120574,1.24332,14.6738,0.29
11.82,154.475,-299.284,-27.3173,15.1733,0.116034,1.25786,14.7608,0.29
11.83,154.475,-299.284,-27.3173,15.1733,0.115139,1.26391,14.7608,0.29
11.84,154.489,-298.801,-27.351,15.1732,0.111297,1.27764,14.7608,0.29
11.85,154.489,-298.801,-27.351,15.1732,0.110146,1.28901,14.7608,0.29
11.86,154.504,-298.317,-27.3847,15.173,0.110897,1.29579,14.7608,0.29
11.87,154.504,-298.317,-27.3847,15.173,0.113286,1.30891,14.7608,0.29
11.88,154.521,-297.713,-27.4269,15.1724,0.111618,1.32394,14.7746,0.29
11.89,154.535,-297.229,-27.4607,15.1726,0.116498,1.33931,14.7746,0.29
11.9,154.535,-297.229,-27.4607,15.1726,0.116052,1.35291,14.7746,0.29
11.91,154.549,-296.745,-27.4945,15.1735,0.11021,1.36811,14.7746,0.29
11.92,154.549,-296.745,-27.4945,15.1735,0.116519,1.37589,14.7746,0.29
11.93,154.562,-296.261,-27.5283,15.1744,0.119457,1.38745,14.7598,0.29
11.94,154.575,-295.777,-27.5621,15.1757,0.118434,1.39398,14.7598,0.29
11.95,154.575,-295.777,-27.5621,15.1757,0.120401,1.39874,14.7598,0.29
11.96,154.588,-295.292,-27.5959,15.1759,0.120131,1.40869,14.7598,0.29
11.97,154.588,-295.292,-27.5959,15.1759,0.121937,1.41735,14.7598,0.29
11.98,154.604,-294.687,-27.6381,15.1747,0.120544,1.42653,14.75,0.29
11.99,154.604,-294.687,-27.6381,15.1747,0.124131,1.43814,14.75,0.29
12,154.617,-294.202,-27.6719,15.1749,0.121931,1.44914,14.75,0.29
12.01,154.631,-293.72,-27.7073,15.1732,0.120372,1.46483,14.75,0.29
12.02,154.631,-293.72,-27.7073,15.1732,0.120311,1.47839,14.75,0.29
12.03,154.645,-293.238,-27.7432,15.1724,0.119632,1.49032,14.8153,0.29
12.04,154.645,-293.238,-27.7432,15.1724,0.124838,1.50403,14.8153,0.29
12.05,154.659,-292.755,-27.779,15.1723,0.12037,1.51881,14.8153,0.29
12.06,154.659,-292.755,-27.779,15.1723,0.121171,1.52731,14.8153,0.29
12.07,154.672,-292.273,-27.8146,15.1721,0.121914,1.53576,14.8153,0.29
12.08,154.689,-291.669,-27.8591,15.1711,0.121519,1.54976,14.803,0.29
12.09,154.689,-291.669,-27.8591,15.1711,0.121984,1.55798,14.803,0.29
12.1,154.702,-291.186,-27.8947,15.1707,0.124918,1.57059,14.803,0.29
12.11,154.702,-291.186,-27.8947,15.1707,0.126205,1.57855,14.803,0.29
12.12,154.715,-290.703,-27.9303,15.1684,0.126547,1.58297,14.803,0.29
12.13,154.715,-290.703,-27.9303,15.1684,0.122601,1.59998,14.803,0.29
12.14,154.731,-290.098,-27.9746,15.1689,0.125054,1.61053,14.7528,0.29
12.15,154.74,-289.736,-28.0013,15.1685,0.124585,1.61859,14.7528,0.29
12.16,154.74,-289.736,-28.0013,15.1685,0.125291,1.63131,14.7528,0.29
12.17,154.753,-289.252,-28.0369,15.168,0.123434,1.63842,14.7528,0.29
12.18,154.753,-289.252,-28.0369,15.168,0.119396,1.64186,14.7528,0.29
12.19,154.768,-288.647,-28.0813,15.1673,0.118245,1.6479,14.8145,0.29
12.2,154.78,-288.163,-28.1169,15.1678,0.118316,1.65614,14.8145,0.29
12.21,154.78,-288.163,-28.1169,15.1678,0.120392,1.665,14.8145,0.29
12.22,154.793,-287.681,-28.1537,15.1665,0.119342,1.67707,14.8145,0.29
12.23,154.793,-287.681,-28.1537,15.1665,0.116027,1.68584,14.8145,0.29
12.24,154.807,-287.198,-28.1909,15.1652,0.11225,1.6968,14.6926,0.3
12.25,154.807,-287.198,-28.1909,15.1652,0.111744,1.70185,14.6926,0.3
12.26,154.82,-286.716,-28.228,15.1655,0.109497,1.70912,14.6926,0.3
12.27,154.833,-286.233,-28.2649,15.1646,0.109256,1.71811,14.6926,0.3
12.28,154.833,-286.233,-28.2649,15.1646,0.106996,1.7255,14.6926,0.3
12.29,154.849,-285.629,-28.3108,15.1644,0.106668,1.73002,14.6452,0.3
12.3,154.849,-285.629,-28.3108,15.1644,0.109716,1.73796,14.6452,0.3
12.31,154.862,-285.146,-28.3476,15.1641,0.108482,1.74475,14.6452,0.3
12.32,154.874,-284.663,-28.3842,15.164,0.111264,1.74549,14.6452,0.3
12.33,154.874,-284.663,-28.3842,15.164,0.108119,1.74709,14.6452,0.3
12.34,154.887,-284.179,-28.4208,15.1645,0.10496,1.75237,14.6294,0.3
12.35,154.887,-284.179,-28.4208,15.1645,0.106212,1.75785,14.6294,0.3
12.36,154.899,-283.696,-28.4574,15.1661,0.108288,1.7591,14.6294,0.3
12.37,154.899,-283.696,-28.4574,15.1661,0.105686,1.75888,14.6294,0.3
12.38,154.911,-283.212,-28.4939,15.1682,0.110606,1.76093,14.6294,0.3
12.39,154.926,-282.607,-28.5393,15.1696,0.107309,1.76166,14.8207,0.3
12.4,154.926,-282.607,-28.5393,15.1696,0.105398,1.75975,14.8207,0.3
12.41,154.938,-282.123,-28.5755,15.1709,0.103503,1.75546,14.8207,0.3
12.42,154.938,-282.123,-28.5755,15.1709,0.10215,1.75674,14.8207,0.3
12.43,154.951,-281.639,-28.6133,15.1717,0.0995727,1.75753,14.8207,0.3
12.44,154.951,-281.639,-28.6133,15.1717,0.0954515,1.76003,14.8207,0.3
12.45,154.965,-281.155,-28.6514,15.1712,0.0951499,1.76448,14.7739,0.3
12.46,154.978,-280.672,-28.6892,15.1709,0.0946535,1.76803,14.7739,0.3
12.47,154.978,-280.672,-28.6892,15.1709,0.0937479,1.77197,14.7739,0.3
12.48,154.99,-280.188,-28.7268,15.1716,0.0909571,1.7755,14.7739,0.3
12.49,154.99,-280.188,-28.7268,15.1716,0.0902152,1.77984,14.7739,0.3
12.5,155.006,-279.583,-28.7735,15.172,0.091538,1.78335,14.6954,0.3
12.51,155.018,-279.099,-28.8108,15.1718,0.0880128,1.78618,14.6954,0.3
12.52,155.018,-279.099,-28.8108,15.1718,0.0850258,1.78588,14.6954,0.3
12.53,155.031,-278.614,-28.8479,15.1726,0.0847964,1.78495,14.6954,0.3
12.54,155.031,-278.614,-28.8479,15.1726,0.0876509,1.78803,14.6954,0.3
12.55,155.043,-278.13,-28.8848,15.1738,0.0873844,1.79064,14.7063,0.3
12.56,155.043,-278.13,-28.8848,15.1738,0.0845955,1.79076,14.7063,0.3
12.57,155.055,-277.646,-28.9216,15.1747,0.0879371,1.7951,14.7063,0.3
12.58,155.067,-277.161,-28.9582,15.175,0.0881091,1.79777,14.7063,0.3
12.59,155.067,-277.161,-28.9582,15.175,0.084695,1.79051,14.7063,0.3
12.6,155.081,-276.555,-29.0037,15.1768,0.0880449,1.79019,14.7673,0.3
12.61,155.081,-276.555,-29.0037,15.1768,0.0843071,1.78182,14.7673,0.3
12.62,155.093,-276.07,-29.0399,15.1776,0.080467,1.77554,14.7673,0.3
12.63,155.106,-275.586,-29.0773,15.178,0.0778848,1.77732,14.7673,0.3
12.64,155.106,-275.586,-29.0773,15.178,0.0769162,1.78133,14.7673,0.3
12.65,155.119,-275.103,-29.115,15.1779,0.0724901,1.78194,14.6547,0.3
12.66,155.119,-275.103,-29.115,15.1779,0.0759149,1.78051,14.6547,0.3
12.67,155.132,-274.619,-29.1524,15.1778,0.0733018,1.78344,14.6547,0.3
12.68,155.132,-274.619,-29.1524,15.1778,0.0694207,1.7858,14.6547,0.3
12.69,155.145,-274.135,-29.1896,15.1776,0.0686416,1.78445,14.6547,0.3
12.7,155.145,-274.135,-29.1896,15.1776,0.0698369,1.78069,14.6547,0.3
12.71,155.16,-273.53,-29.2358,15.1785,0.0708839,1.77966,14.7074,0.3
12.72,155.173,-273.046,-29.2726,15.1785,0.0696516,1.77937,14.7074,0.3
12.73,155.173,-273.046,-29.2726,15.1785,0.0715902,1.77542,14.7074,0.3
12.74,155.185,-272.561,-29.3091,15.1796,0.064959,1.77361,14.7074,0.3
12.75,155.185,-272.561,-29.3091,15.1796,0.0635085,1.77023,14.7074,0.3
12.76,155.2,-271.956,-29.3544,15.1805,0.0640518,1.77021,14.7427,0.3
12.77,155.209,-271.593,-29.3815,15.182,0.0608545,1.76239,14.7427,0.3
12.78,155.209,-271.593,-29.3815,15.182,0.0611052,1.75908,14.7427,0.3
12.79,155.221,-271.108,-29.4175,15.1842,0.061005,1.75578,14.7427,0.3
12.8,155.221,-271.108,-29.4175,15.1842,0.059635,1.75393,14.7427,0.3
12.81,155.235,-270.502,-29.4622,15.1861,0.058452,1.75255,14.6995,0.3
12.82,155.235,-270.502,-29.4622,15.1861,0.0581043,1.75348,14.6995,0.3
12.83,155.247,-270.017,-29.4978,15.1877,0.0569152,1.7475,14.6995,0.3
12.84,155.26,-269.533,-29.5352,15.1882,0.0597759,1.74494,14.6995,0.3
12.85,155.26,-269.533,-29.5352,15.1882,0.0604213,1.7419,14.6995,0.3
12.86,155.274,-269.05,-29.5729,15.1887,0.0538606,1.73795,14.7591,0.3
12.87,155.274,-269.05,-29.5729,15.1887,0.0512066,1.73854,14.7591,0.3
12.88,155.287,-268.567,-29.6102,15.189,0.0516679,1.7394,14.7591,0.3
12.89,155.3,-268.083,-29.6471,15.1911,0.0558389,1.73176,14.7591,0.3
12.9,155.3,-268.083,-29.6471,15.1911,0.0554172,1.73079,14.7591,0.3
12.91,155.316,-267.478,-29.6929,15.1914,0.0557526,1.73179,14.8255,0.29
12.92,155.316,-267.478,-29.6929,15.1914,0.0567931,1.7267,14.8255,0.29
12.93,155.328,-266.994,-29.729,15.192,0.0569638,1.72571,14.8255,0.29
12.94,155.328,-266.994,-29.729,15.192,0.0547062,1.71781,14.8255,0.29
12.95,155.341,-266.509,-29.7649,15.1922,0.0542428,1.71461,14.8255,0.29
12.96,155.353,-266.025,-29.8005,15.1928,0.0550125,1.70724,14.7719,0.29
12.97,155.353,-266.025,-29.8005,15.1928,0.0566982,1.70218,14.7719,0.29
12.98,155.365,-265.54,-29.8359,15.1943,0.0586186,1.69425,14.7719,0.29
12.99,155.365,-265.54,-29.8359,15.1943,0.0587262,1.6915,14.7719,0.29
13,155.378,-265.055,-29.8712,15.1952,0.0558343,1.68789,14.7719,0.29
13.01,155.378,-265.055,-29.8712,15.1952,0.0578391,1.68079,14.7719,0.29
13.02,155.392,-264.449,-29.9151,15.1966,0.0579543,1.67689,14.731,0.29
13.03,155.404,-263.964,-29.95,15.1964,0.0573471,1.67259,14.731,0.29
13.04,155.404,-263.964,-29.95,15.1964,0.0562821,1.66855,14.731,0.29
13.05,155.418,-263.48,-29.9863,15.1976,0.0606286,1.66769,14.731,0.29
13.06,155.418,-263.48,-29.9863,15.1976,0.0570647,1.66415,14.731,0.29
