t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
0,64.5087,39.72,-23.6684,13.1968,-0.196346,46.665,-0.388578,12.5882,0.31
0.01,64.5087,39.72,-23.6684,13.1968,-0.196346,46.5643,-0.391403,12.5882,0.31
0.02,64.8793,39.9109,-23.6759,13.2211,-0.185756,46.4837,-0.392676,12.6233,0.31
0.03,64.8793,39.9109,-23.6759,13.2211,-0.185756,46.3724,-0.402061,12.6233,0.31
0.04,65.2461,40.1114,-23.683,13.2452,-0.175389,46.2608,-0.406073,12.6233,0.31
0.05,65.6093,40.3195,-23.6904,13.2696,-0.165558,46.1429,-0.413198,12.6233,0.31
0.06,65.6093,40.3195,-23.6904,13.2696,-0.165558,46.0158,-0.417333,12.6233,0.31
0.07,65.9688,40.532,-23.6993,13.2924,-0.157872,45.8791,-0.41555,12.8068,0.31
0.08,65.9688,40.532,-23.6993,13.2924,-0.157872,45.7435,-0.415434,12.8068,0.31
0.09,66.4122,40.8108,-23.7096,13.3221,-0.147064,45.6035,-0.41039,12.8068,0.31
0.1,66.7619,41.044,-23.7172,13.3221,-0.139367,45.4531,-0.401625,12.8068,0.31
0.11,66.7619,41.044,-23.7172,13.3464,-0.139367,45.3602,-0.396742,12.8068,0.31
0.12,67.107,41.2862,-23.7243,13.3712,-0.131067,45.2001,-0.384035,12.8017,0.31
0.13,67.107,41.2862,-23.7243,13.3712,-0.131067,45.0049,-0.365258,12.8017,0.31
0.14,67.4473,41.537,-23.7311,13.3961,-0.124713,44.8715,-0.352917,12.8017,0.31
0.15,67.4473,41.537,-23.7311,13.3961,-0.124713,44.6665,-0.333112,12.8017,0.31
0.16,67.7827,41.7962,-23.7374,13.4201,-0.118079,44.5271,-0.313675,12.8017,0.31
0.17,68.1949,42.1317,-23.7447,13.4517,-0.109904,44.312,-0.292927,12.9218,0.31
0.18,68.1949,42.1317,-23.7447,13.4517,-0.109904,44.1301,-0.269629,12.9218,0.31
0.19,68.5189,42.4091,-23.7501,13.4784,-0.103756,43.9412,-0.251295,12.9218,0.31
0.2,68.5189,42.4091,-23.7501,13.4784,-0.103756,43.7863,-0.234531,12.9218,0.31
0.21,68.8377,42.6942,-23.7552,13.5064,-0.0972838,43.6254,-0.211518,12.9218,0.31
0.22,68.8377,42.6942,-23.7552,13.5064,-0.0972838,43.4279,-0.188405,12.9218,0.31
0.23,69.1513,42.9869,-23.7599,13.5347,-0.0926713,43.2244,-0.165667,13.0181,0.31
0.24,69.4596,43.2868,-23.7644,13.5622,-0.0878082,42.9718,-0.131796,13.0181,0.31
0.25,69.4596,43.2868,-23.7644,13.5622,-0.0878082,42.798,-0.108831,13.0181,0.31
0.26,69.7627,43.5926,-23.7691,13.5887,-0.0835672,42.6712,-0.092369,13.0181,0.31
0.27,69.7627,43.5926,-23.7691,13.5887,-0.0835672,42.4542,-0.0644087,13.0181,0.31
0.28,70.0614,43.902,-23.7754,13.615,-0.0812073,42.1849,-0.0305369,13.1547,0.3
0.29,70.0614,43.902,-23.7754,13.615,-0.0812073,42.0013,-0.00882546,13.1547,0.3
0.3,70.4268,44.2985,-23.7826,13.6472,-0.0770511,41.77,0.0204428,13.1547,0.3
0.31,70.7128,44.6232,-23.7879,13.674,-0.0737082,41.532,0.0527863,13.1547,0.3
0.32,70.7128,44.6232,-23.7879,13.674,-0.0737082,41.2917,0.0804468,13.1547,0.3
0.33,70.9932,44.9542,-23.7928,13.7011,-0.0709682,41.0499,0.109615,13.1151,0.3
0.34,70.9932,44.9542,-23.7928,13.7011,-0.0709682,40.8033,0.135563,13.1151,0.3
0.35,71.268,45.2914,-23.7973,13.7272,-0.0704037,40.5541,0.156226,13.1151,0.3
0.36,71.537,45.6346,-23.8015,13.7545,-0.0670369,40.3018,0.17833,13.1151,0.3
0.37,71.537,45.6346,-23.8015,13.7545,-0.0670369,40.0487,0.198796,13.1151,0.3
0.38,71.8654,46.0716,-23.8063,13.7872,-0.0672005,39.844,0.215486,13.1929,0.3
0.39,71.8654,46.0716,-23.8063,13.7872,-0.0672005,39.5826,0.23436,13.1929,0.3
0.4,72.1217,46.4275,-23.8099,13.8135,-0.0666555,39.3724,0.247861,13.1929,0.3
0.41,72.1217,46.4275,-23.8099,13.8135,-0.0666555,39.1093,0.268803,13.1929,0.3
0.42,72.3722,46.7886,-23.8134,13.8403,-0.0669973,38.8414,0.282148,13.1929,0.3
0.43,72.6171,47.1548,-23.8168,13.8679,-0.0671538,38.5207,0.297803,13.3393,0.3
0.44,72.6171,47.1548,-23.8168,13.8679,-0.0671538,38.3011,0.3086,13.3393,0.3
0.45,72.8564,47.526,-23.8201,13.8962,-0.0680302,37.9727,0.325086,13.3393,0.3
0.46,72.8564,47.526,-23.8201,13.8962,-0.0680302,37.6944,0.330276,13.3393,0.3
0.47,73.0906,47.9014,-23.8242,13.9244,-0.0679277,37.4666,0.346291,13.3393,0.3
0.48,73.3207,48.2794,-23.8308,13.9511,-0.0705387,37.131,0.366741,13.4608,0.3
0.49,73.3207,48.2794,-23.8308,13.9511,-0.0705387,36.9074,0.375706,13.4608,0.3
0.5,73.6004,48.7583,-23.8386,13.9837,-0.0738363,36.6165,0.38681,13.4608,0.3
0.51,73.6004,48.7583,-23.8386,13.9837,-0.0738363,36.3859,0.403166,13.4608,0.3
0.52,73.8178,49.1464,-23.8445,14.0103,-0.0765726,36.0907,0.41829,13.4608,0.3
0.53,73.8178,49.1464,-23.8445,14.0103,-0.0765726,35.7993,0.435605,13.4608,0.3
0.54,74.0297,49.5386,-23.8501,14.0355,-0.0796801,35.5059,0.452827,13.4462,0.3
0.55,74.236,49.9348,-23.8555,14.0611,-0.0833869,35.2091,0.467937,13.4462,0.3
0.56,74.236,49.9348,-23.8555,14.0611,-0.0833869,34.9114,0.483081,13.4462,0.3
0.57,74.4369,50.3349,-23.8608,14.0862,-0.0881945,34.7319,0.491246,13.4462,0.3
0.58,74.4369,50.3349,-23.8608,14.0862,-0.0881945,34.4348,0.509136,13.4462,0.3
0.59,74.6324,50.7387,-23.8659,14.1111,-0.0946542,34.1346,0.524473,13.5804,0.3
0.6,74.6324,50.7387,-23.8659,14.1111,-0.0946542,33.8372,0.535714,13.5804,0.3
0.61,74.8692,51.2483,-23.8723,14.1409,-0.102853,33.5294,0.555035,13.5804,0.3
0.62,75.0526,51.6598,-23.8774,14.1641,-0.110044,33.1622,0.568758,13.5804,0.3
0.63,75.0526,51.6598,-23.8774,14.1641,-0.110044,32.9222,0.578541,13.5804,0.3
0.64,75.2307,52.0746,-23.8826,14.1884,-0.116407,32.6161,0.589568,13.6315,0.3
0.65,75.2307,52.0746,-23.8826,14.1884,-0.116407,32.3068,0.608037,13.6315,0.3
0.66,75.4037,52.4924,-23.8879,14.2113,-0.124228,31.9951,0.623681,13.6315,0.3
0.67,75.5719,52.9129,-23.894,14.2353,-0.133557,31.6857,0.639415,13.6315,0.3
0.68,75.5719,52.9129,-23.894,14.2353,-0.133557,31.3725,0.655885,13.6315,0.3
0.69,75.7357,53.3356,-23.9021,14.2565,-0.142878,31.0653,0.677098,13.7362,0.3
0.7,75.7357,53.3356,-23.9021,14.2565,-0.142878,30.8843,0.688827,13.7362,0.3
0.71,75.9334,53.8677,-23.9124,14.2842,-0.156543,30.5686,0.705306,13.7362,0.3
0.72,75.9334,53.8677,-23.9124,14.2842,-0.156543,30.2557,0.718343,13.7362,0.3
0.73,76.086,54.2965,-23.9206,14.3065,-0.165665,29.8769,0.735466,13.7362,0.3
0.74,76.2337,54.7277,-23.9287,14.3285,-0.177512,29.5617,0.75513,13.6836,0.3
0.75,76.2337,54.7277,-23.9287,14.3285,-0.177512,29.3122,0.774246,13.6836,0.3
0.76,76.3767,55.1614,-23.937,14.35,-0.191178,28.9946,0.797622,13.6836,0.3
0.77,76.3767,55.1614,-23.937,14.35,-0.191178,28.6114,0.815678,13.6836,0.3
0.78,76.515,55.5973,-23.9455,14.3715,-0.205717,28.3664,0.830445,13.6836,0.3
0.79,76.6487,56.0355,-23.9542,14.3918,-0.219383,27.9845,0.855358,13.8767,0.3
0.8,76.6487,56.0355,-23.9542,14.3918,-0.219383,27.7336,0.869481,13.8767,0.3
0.81,76.8096,56.5861,-23.9654,14.4161,-0.235577,27.3592,0.88563,13.8767,0.3
0.82,76.8096,56.5861,-23.9654,14.4161,-0.235577,27.0439,0.903301,13.8767,0.3
0.83,76.9333,57.0287,-23.9747,14.4347,-0.247567,26.8508,0.921133,13.8767,0.3
0.84,76.9333,57.0287,-23.9747,14.4347,-0.247567,26.5395,0.9413,13.8767,0.3
0.85,77.0527,57.4731,-23.9842,14.4529,-0.262312,26.2276,0.957827,13.9311,0.3
0.86,77.1678,57.9193,-23.9941,14.4713,-0.277051,25.8572,0.981915,13.9311,0.3
0.87,77.1678,57.9193,-23.9941,14.4713,-0.277051,25.6045,0.999993,13.9311,0.3
0.88,77.2784,58.3672,-24.0053,14.4889,-0.294065,25.2889,1.02171,13.9311,0.3
0.89,77.2784,58.3672,-24.0053,14.4889,-0.294065,24.9837,1.04333,13.9311,0.3
0.9,77.3838,58.8167,-24.0194,14.5057,-0.312095,24.7968,1.05692,13.9074,0.3
0.91,77.3838,58.8167,-24.0194,14.5057,-0.312095,24.4794,1.07839,13.9074,0.3
0.92,77.51,59.3806,-24.0373,14.5259,-0.334002,24.1075,1.10908,13.9074,0.3
0.93,77.6066,59.8333,-24.0519,14.5418,-0.352758,23.8642,1.1308,13.9074,0.3
0.94,77.6066,59.8333,-24.0519,14.5418,-0.352758,23.5546,1.15527,13.9074,0.3
0.95,77.6995,60.2873,-24.0667,14.5575,-0.371198,23.247,1.17424,14.0768,0.3
0.96,77.6995,60.2873,-24.0667,14.5575,-0.371198,23.0621,1.18716,14.0768,0.3
0.97,77.7887,60.7427,-24.0818,14.5732,-0.387217,22.8225,1.20282,14.0768,0.3
0.98,77.7887,60.7427,-24.0818,14.5732,-0.387217,22.6389,1.21475,14.0768,0.3
0.99,77.8743,61.1992,-24.0971,14.5884,-0.405909,22.3342,1.2366,14.0768,0.3
1,77.8743,61.1992,-24.0971,14.5884,-0.405909,22.1564,1.2513,14.0768,0.3
1.01,77.9765,61.7714,-24.1169,14.6059,-0.429414,21.8004,1.28231,14.078,0.3
1.02,77.9765,61.7714,-24.1169,14.6059,-0.429414,21.5579,1.29852,14.078,0.3
1.03,78.0544,62.2304,-24.1332,14.6199,-0.448786,21.3157,1.3164,14.078,0.3
1.04,78.0544,62.2304,-24.1332,14.6199,-0.448786,21.2562,1.32106,14.078,0.3
1.05,78.0544,62.2304,-24.1332,14.6199,-0.448786,20.9583,1.34791,14.078,0.3
1.06,78.129,62.6905,-24.1498,14.634,-0.469192,20.656,1.37745,14.078,0.3
1.07,78.2004,63.1514,-24.1669,14.6457,-0.490561,20.3685,1.40723,14.1542,0.3
1.08,78.2004,63.1514,-24.1669,14.6457,-0.490561,20.0157,1.43781,14.1542,0.3
1.09,78.2851,63.7289,-24.1889,14.6608,-0.514758,19.7827,1.45903,14.1542,0.3
1.1,78.2851,63.7289,-24.1889,14.6608,-0.514758,19.4358,1.49025,14.1542,0.3
1.11,78.3335,64.075,-24.2035,14.6683,-0.529092,19.2644,1.50636,14.1542,0.3
1.12,78.3335,64.075,-24.2035,14.6683,-0.529092,18.9745,1.53501,14.1542,0.3
1.13,78.3949,64.535,-24.2259,14.6759,-0.551185,18.6887,1.56068,14.1445,0.29
1.14,78.4676,65.1112,-24.2542,14.6854,-0.579593,18.3471,1.60205,14.1445,0.29
1.15,78.4676,65.1112,-24.2542,14.6854,-0.579593,18.1195,1.62566,14.1445,0.29
1.16,78.5225,65.5732,-24.2772,14.6938,-0.602441,17.837,1.65856,14.1445,0.29
1.17,78.5225,65.5732,-24.2772,14.6938,-0.602441,17.5621,1.68836,14.1445,0.29
1.18,78.5748,66.0359,-24.3005,14.7012,-0.624134,17.3925,1.70788,14.1132,0.3
1.19,78.5748,66.0359,-24.3005,14.7012,-0.624134,17.1138,1.73104,14.1132,0.3
1.2,78.6244,66.4995,-24.3242,14.7094,-0.646612,16.7851,1.76872,14.1132,0.3
1.21,78.6714,66.9629,-24.3492,14.7168,-0.669084,16.5704,1.79273,14.1132,0.3
1.22,78.6714,66.9629,-24.3492,14.7168,-0.669084,16.2967,1.82103,14.1132,0.3
1.23,78.7156,67.4245,-24.377,14.7203,-0.691524,16.0261,1.85284,14.1739,0.3
1.24,78.7156,67.4245,-24.377,14.7203,-0.691524,15.7582,1.88499,14.1739,0.3
1.25,78.7676,68.0025,-24.412,14.7251,-0.718183,15.4884,1.91663,14.1739,0.3
1.26,78.8065,68.4658,-24.4403,14.7289,-0.738371,15.171,1.94528,14.1739,0.3
1.27,78.8065,68.4658,-24.4403,14.7289,-0.738371,14.9659,1.96387,14.1739,0.3
1.28,78.8433,68.9297,-24.4688,14.733,-0.757465,14.76,1.98416,14.1511,0.3
1.29,78.8433,68.9297,-24.4688,14.733,-0.757465,14.5017,2.01068,14.1511,0.3
1.3,78.8779,69.3943,-24.4975,14.7377,-0.777677,14.253,2.03684,14.1511,0.3
1.31,78.8779,69.3943,-24.4975,14.7377,-0.777677,14.0508,2.05824,14.1511,0.3
1.32,78.9104,69.8595,-24.5265,14.7418,-0.79616,13.8045,2.08215,14.1511,0.3
1.33,78.9408,70.3253,-24.5558,14.7455,-0.816348,13.557,2.10663,14.2714,0.3
1.34,78.9408,70.3253,-24.5558,14.7455,-0.816348,13.266,2.13509,14.2714,0.3
1.35,78.9761,70.9083,-24.5929,14.7521,-0.839036,13.0706,2.15487,14.2714,0.3
1.36,78.9761,70.9083,-24.5929,14.7521,-0.839036,12.8344,2.17619,14.2714,0.3
1.37,79.0022,71.3752,-24.6229,14.7569,-0.856549,12.5531,2.20112,14.2714,0.3
1.38,79.0022,71.3752,-24.6229,14.7569,-0.856549,12.4153,2.21273,14.2714,0.3
1.39,79.0265,71.8427,-24.6533,14.7618,-0.873671,12.1376,2.23881,14.2835,0.3
1.4,79.049,72.3106,-24.684,14.7663,-0.891399,11.9559,2.25843,14.2835,0.3
1.41,79.049,72.3106,-24.684,14.7663,-0.891399,11.8186,2.27192,14.2835,0.3
1.42,79.0699,72.7784,-24.7164,14.7702,-0.91094,11.6001,2.29603,14.2835,0.3
1.43,79.0699,72.7784,-24.7164,14.7702,-0.91094,11.374,2.32178,14.2835,0.3
1.44,79.0892,73.2453,-24.7524,14.7727,-0.930218,11.1511,2.35088,14.1363,0.3
1.45,79.0892,73.2453,-24.7524,14.7727,-0.930218,10.9314,2.37407,14.1363,0.3
1.46,79.1111,73.8294,-24.7974,14.7756,-0.953985,10.7151,2.40227,14.1363,0.3
1.47,79.1269,74.2972,-24.8336,14.7777,-0.973949,10.5008,2.42823,14.1363,0.3
1.48,79.1269,74.2972,-24.8336,14.7777,-0.973949,10.2867,2.45252,14.1363,0.3
1.49,79.1413,74.7653,-24.8699,14.7804,-0.990657,10.0794,2.47866,14.2424,0.3
1.5,79.1413,74.7653,-24.8699,14.7804,-0.990657,9.87491,2.5039,14.2424,0.3
1.51,79.1543,75.2338,-24.9063,14.7824,-1.00679,9.67389,2.52485,14.2424,0.3
1.52,79.166,75.7026,-24.9429,14.7851,-1.023,9.47077,2.54102,14.2424,0.3
1.53,79.166,75.7026,-24.9429,14.7851,-1.023,9.27606,2.55999,14.2424,0.3
1.54,79.1764,76.1717,-24.9796,14.7867,-1.03719,9.08583,2.57744,14.2025,0.3
1.55,79.1764,76.1717,-24.9796,14.7867,-1.03719,8.8933,2.60028,14.2025,0.3
1.56,79.1877,76.7584,-25.0257,14.7899,-1.0547,8.77713,2.61285,14.2025,0.3
1.57,79.1877,76.7584,-25.0257,14.7899,-1.0547,8.59079,2.63641,14.2025,0.3
1.58,79.1955,77.2281,-25.0628,14.7925,-1.06938,8.41088,2.65844,14.2025,0.3
1.59,79.2021,77.6981,-25.1001,14.795,-1.08277,8.23458,2.67447,14.34,0.3
1.6,79.2021,77.6981,-25.1001,14.795,-1.08277,8.01716,2.69669,14.34,0.3
1.61,79.2077,78.1683,-25.1376,14.7982,-1.09428,7.84351,2.71504,14.34,0.3
1.62,79.2077,78.1683,-25.1376,14.7982,-1.09428,7.70579,2.73216,14.34,0.3
1.63,79.212,78.6379,-25.1764,14.8004,-1.10669,7.50244,2.75924,14.34,0.3
1.64,79.2146,79.1052,-25.2185,14.8003,-1.12002,7.33082,2.78365,14.224,0.3
1.65,79.2146,79.1052,-25.2185,14.8003,-1.12002,7.19636,2.80531,14.224,0.3
1.66,79.2167,79.6899,-25.2708,14.7993,-1.13466,7.03129,2.82796,14.224,0.3
1.67,79.2167,79.6899,-25.2708,14.7993,-1.13466,6.83319,2.85566,14.224,0.3
1.68,79.2173,80.1579,-25.3127,14.7992,-1.14764,6.73583,2.86725,14.224,0.3
1.69,79.2173,80.1579,-25.3127,14.7992,-1.14764,6.58174,2.8852,14.224,0.3
1.7,79.2172,80.6262,-25.3545,14.7988,-1.15961,6.42516,2.90494,14.2225,0.3
1.71,79.2162,81.0949,-25.3963,14.8008,-1.17007,6.24195,2.92575,14.2225,0.3
1.72,79.2162,81.0949,-25.3963,14.8008,-1.17007,6.12541,2.9403,14.2225,0.3
1.73,79.2144,81.5638,-25.438,14.7991,-1.18041,5.979,2.96365,14.2225,0.3
1.74,79.2144,81.5638,-25.438,14.7991,-1.18041,5.83302,2.9792,14.2225,0.3
1.75,79.212,82.033,-25.4798,14.7999,-1.19205,5.75173,2.98619,14.1952,0.3
1.76,79.212,82.033,-25.4798,14.7999,-1.19205,5.60951,2.9999,14.1952,0.3
1.77,79.208,82.6198,-25.532,14.802,-1.20373,5.47195,3.01678,14.1952,0.3
1.78,79.204,83.0896,-25.5738,14.8023,-1.21318,5.33963,3.03071,14.1952,0.3
1.79,79.204,83.0896,-25.5738,14.8023,-1.21318,5.20579,3.04945,14.1952,0.3
1.8,79.1994,83.5595,-25.6156,14.8035,-1.2233,5.0563,3.06416,14.12,0.3
1.81,79.1994,83.5595,-25.6156,14.8035,-1.2233,4.95275,3.08024,14.12,0.3
1.82,79.1942,84.0297,-25.6576,14.8055,-1.23198,4.82292,3.09187,14.12,0.3
1.83,79.1887,84.4986,-25.7012,14.8071,-1.24056,4.69844,3.10814,14.12,0.3
1.84,79.1887,84.4986,-25.7012,14.8071,-1.24056,4.56761,3.12165,14.12,0.3
1.85,79.1836,84.9636,-25.7491,14.8054,-1.25096,4.44964,3.13573,14.237,0.3
1.86,79.1836,84.9636,-25.7491,14.8054,-1.25096,4.37632,3.14493,14.237,0.3
1.87,79.1765,85.5456,-25.8085,14.804,-1.26241,4.22974,3.16157,14.237,0.3
1.88,79.1765,85.5456,-25.8085,14.804,-1.26241,4.11189,3.17658,14.237,0.3
1.89,79.1701,86.0118,-25.8556,14.8023,-1.27128,4.00165,3.1924,14.237,0.3
1.9,79.1633,86.4784,-25.9025,14.8031,-1.2788,3.89565,3.20729,14.2626,0.3
1.91,79.1633,86.4784,-25.9025,14.8031,-1.2788,3.77819,3.21676,14.2626,0.3
1.92,79.1559,86.9455,-25.9491,14.8032,-1.28421,3.68609,3.22605,14.2626,0.3
1.93,79.1559,86.9455,-25.9491,14.8032,-1.28421,3.60635,3.23322,14.2626,0.3
1.94,79.1481,87.4131,-25.9955,14.8044,-1.29074,3.48778,3.25052,14.2626,0.3
1.95,79.1398,87.8811,-26.0417,14.8054,-1.29838,3.38345,3.25621,14.2377,0.3
1.96,79.1398,87.8811,-26.0417,14.8054,-1.29838,3.31082,3.26095,14.2377,0.3
1.97,79.129,88.4666,-26.0992,14.8052,-1.30482,3.21923,3.27436,14.2377,0.3
1.98,79.129,88.4666,-26.0992,14.8052,-1.30482,3.14405,3.28317,14.2377,0.3
1.99,79.1199,88.9354,-26.1451,14.806,-1.31198,3.05793,3.29366,14.2377,0.3
2,79.1199,88.9354,-26.1451,14.806,-1.31198,2.96784,3.30656,14.2377,0.3
2.01,79.1104,89.4046,-26.1909,14.8086,-1.31755,2.87943,3.31727,14.2693,0.3
2.02,79.1006,89.8741,-26.2367,14.8101,-1.32291,2.79915,3.32582,14.2693,0.3
2.03,79.1006,89.8741,-26.2367,14.8101,-1.32291,2.74764,3.3325,14.2693,0.3
2.04,79.0911,90.3428,-26.2839,14.8116,-1.32866,2.66632,3.3427,14.2693,0.3
2.05,79.0911,90.3428,-26.2839,14.8116,-1.32866,2.58643,3.35225,14.2693,0.3
2.06,79.0826,90.8084,-26.3354,14.8101,-1.33576,2.50166,3.3657,14.2984,0.3
2.07,79.0826,90.8084,-26.3354,14.8101,-1.33576,2.41861,3.37899,14.2984,0.3
2.08,79.0714,91.3912,-26.3991,14.8067,-1.34561,2.3385,3.38767,14.2984,0.3
2.09,79.0621,91.8579,-26.4495,14.8059,-1.35139,2.26544,3.39705,14.2984,0.3
2.1,79.0621,91.8579,-26.4495,14.8059,-1.35139,2.19257,3.40311,14.2984,0.3
2.11,79.0525,92.3251,-26.4996,14.8056,-1.35732,2.1111,3.41612,14.3529,0.3
2.12,79.0525,92.3251,-26.4996,14.8056,-1.35732,2.0575,3.42794,14.3529,0.3
2.13,79.0425,92.7927,-26.5492,14.8038,-1.36332,1.99326,3.43967,14.3529,0.3
2.14,79.0322,93.2608,-26.5985,14.8044,-1.36794,1.9285,3.447,14.3529,0.3
2.15,79.0322,93.2608,-26.5985,14.8044,-1.36794,1.88924,3.45136,14.3529,0.3
2.16,79.0216,93.7292,-26.6474,14.8041,-1.37277,1.81837,3.46514,14.2386,0.3
2.17,79.0216,93.7292,-26.6474,14.8041,-1.37277,1.76943,3.4731,14.2386,0.3
2.18,79.0081,94.3151,-26.7082,14.804,-1.37753,1.70735,3.478,14.2386,0.3
2.19,79.0081,94.3151,-26.7082,14.804,-1.37753,1.64093,3.48766,14.2386,0.3
2.2,78.997,94.7843,-26.7565,14.805,-1.38187,1.59607,3.49377,14.2386,0.3
2.21,78.9857,95.2538,-26.8047,14.8057,-1.38683,1.54215,3.49963,14.3246,0.3
2.22,78.9857,95.2538,-26.8047,14.8057,-1.38683,1.49127,3.50863,14.3246,0.3
2.23,78.9742,95.7236,-26.8526,14.8068,-1.38982,1.45468,3.52203,14.3246,0.3
2.24,78.9742,95.7236,-26.8526,14.8068,-1.38982,1.3975,3.52196,14.3246,0.3
2.25,78.9635,96.1919,-26.9019,14.8073,-1.39305,1.35163,3.52981,14.3246,0.3
2.26,78.9635,96.1919,-26.9019,14.8073,-1.39305,1.29385,3.54094,14.3246,0.3
2.27,78.9556,96.6553,-26.9555,14.8015,-1.39959,1.24189,3.55026,14.2789,0.3
2.28,78.9452,97.2354,-27.0216,14.7961,-1.40632,1.18928,3.56015,14.2789,0.3
2.29,78.9452,97.2354,-27.0216,14.7961,-1.40632,1.14104,3.56755,14.2789,0.3
2.3,78.9366,97.7002,-27.0739,14.7939,-1.41207,1.10055,3.57583,14.2789,0.3
2.31,78.9366,97.7002,-27.0739,14.7939,-1.41207,1.06385,3.58192,14.2789,0.3
2.32,78.9276,98.1656,-27.1256,14.7908,-1.41564,1.01891,3.58772,14.1766,0.3
2.33,78.9276,98.1656,-27.1256,14.7908,-1.41564,0.977766,3.59686,14.1766,0.3
2.34,78.9183,98.6315,-27.1769,14.7893,-1.41946,0.943539,3.59836,14.1766,0.3
2.35,78.9087,99.098,-27.2278,14.7885,-1.42123,0.904307,3.60178,14.1766,0.3
2.36,78.9087,99.098,-27.2278,14.7885,-1.42123,0.869021,3.60641,14.1766,0.3
2.37,78.8989,99.5649,-27.2783,14.7886,-1.4228,0.832895,3.61352,14.1535,0.31
2.38,78.8989,99.5649,-27.2783,14.7886,-1.4228,0.800513,3.61724,14.1535,0.31
2.39,78.8863,100.149,-27.3409,14.7894,-1.42441,0.771335,3.61504,14.1535,0.31
2.4,78.876,100.617,-27.3906,14.7896,-1.42583,0.738653,3.61527,14.1535,0.31
2.41,78.876,100.617,-27.3906,14.7896,-1.42583,0.720819,3.61843,14.1535,0.31
2.42,78.8656,101.086,-27.44,14.7908,-1.42703,0.701446,3.62069,14.1844,0.31
2.43,78.8656,101.086,-27.44,14.7908,-1.42703,0.66894,3.62419,14.1844,0.31
2.44,78.8549,101.554,-27.4891,14.7923,-1.4285,0.649635,3.62316,14.1844,0.31
2.45,78.8549,101.554,-27.4891,14.7923,-1.4285,0.619384,3.62296,14.1844,0.31
2.46,78.845,102.022,-27.5394,14.7926,-1.42904,0.582887,3.6243,14.1844,0.31
2.47,78.838,102.485,-27.5938,14.7891,-1.43238,0.553832,3.62554,14.2168,0.31
2.48,78.838,102.485,-27.5938,14.7891,-1.43238,0.525674,3.6265,14.2168,0.31
2.49,78.8286,103.065,-27.6607,14.7859,-1.43378,0.500067,3.62766,14.2168,0.31
2.5,78.8286,103.065,-27.6607,14.7859,-1.43378,0.472037,3.62893,14.2168,0.31
2.51,78.8208,103.529,-27.7135,14.7841,-1.43614,0.443491,3.62803,14.2168,0.31
2.52,78.8126,103.994,-27.7657,14.7831,-1.43664,0.41726,3.62718,14.2402,0.31
2.53,78.8126,103.994,-27.7657,14.7831,-1.43664,0.396968,3.62232,14.2402,0.31
2.54,78.8043,104.46,-27.8173,14.7829,-1.43826,0.379293,3.62554,14.2402,0.31
2.55,78.8043,104.46,-27.8173,14.7829,-1.43826,0.364673,3.62444,14.2402,0.31
2.56,78.7957,104.927,-27.8684,14.7821,-1.43927,0.347478,3.6235,14.2402,0.31
2.57,78.7957,104.927,-27.8684,14.7821,-1.43927,0.330132,3.61946,14.2402,0.31
2.58,78.7869,105.393,-27.919,14.7815,-1.43823,0.31272,3.61769,14.3105,0.31
2.59,78.7756,105.978,-27.9818,14.7826,-1.43738,0.298641,3.61629,14.3105,0.31
2.6,78.7756,105.978,-27.9818,14.7826,-1.43738,0.286134,3.61261,14.3105,0.31
2.61,78.7664,106.446,-28.0316,14.7826,-1.43705,0.273215,3.61293,14.3105,0.31
2.62,78.7664,106.446,-28.0316,14.7826,-1.43705,0.268276,3.61465,14.3105,0.31
2.63,78.757,106.914,-28.0809,14.7845,-1.43542,0.259938,3.61462,14.2659,0.31
2.64,78.757,106.914,-28.0809,14.7845,-1.43542,0.24945,3.61224,14.2659,0.31
2.65,78.7475,107.383,-28.1299,14.7868,-1.43383,0.239699,3.60646,14.2659,0.31
2.66,78.7391,107.851,-28.1801,14.7877,-1.4326,0.227381,3.60159,14.2659,0.31
2.67,78.7391,107.851,-28.1801,14.7877,-1.4326,0.210533,3.60001,14.2659,0.31
2.68,78.7342,108.315,-28.2341,14.7847,-1.43507,0.188433,3.60248,14.3251,0.3
2.69,78.7342,108.315,-28.2341,14.7847,-1.43507,0.179397,3.60121,14.3251,0.3
2.7,78.7274,108.896,-28.3006,14.7822,-1.43652,0.169843,3.60052,14.3251,0.3
2.71,78.7215,109.362,-28.353,14.7808,-1.4375,0.156939,3.59611,14.3251,0.3
2.72,78.7215,109.362,-28.353,14.7808,-1.4375,0.1529,3.60002,14.3251,0.3
2.73,78.7153,109.828,-28.4049,14.7784,-1.43774,0.141811,3.60011,14.306,0.3
2.74,78.7153,109.828,-28.4049,14.7784,-1.43774,0.133044,3.59722,14.306,0.3
2.75,78.7088,110.295,-28.4562,14.7785,-1.43701,0.122926,3.60188,14.306,0.3
2.76,78.7088,110.295,-28.4562,14.7785,-1.43701,0.1175,3.60207,14.306,0.3
2.77,78.7021,110.762,-28.5071,14.7783,-1.43775,0.112227,3.60074,14.306,0.3
2.78,78.6951,111.23,-28.5575,14.7775,-1.43646,0.105579,3.60002,14.4062,0.3
2.79,78.6951,111.23,-28.5575,14.7775,-1.43646,0.0982135,3.5984,14.4062,0.3
2.8,78.6859,111.815,-28.6199,14.7784,-1.43401,0.0945714,3.58812,14.4062,0.3
