t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
1.05,82.6871,1718.73,-21.8045,15.3493,0.0178971,-0.1262,-2.32959,14.9578,0.25
1.06,82.6947,1719.22,-21.8038,15.3487,0.0182563,-0.127631,-2.33148,14.9578,0.25
1.07,82.7022,1719.71,-21.8031,15.3491,0.0189595,-0.125466,-2.33337,14.9578,0.25
1.08,82.7022,1719.71,-21.8031,15.3491,0.0189595,-0.122871,-2.33525,14.9578,0.25
1.09,82.7097,1720.2,-21.8025,15.3494,0.018567,-0.117049,-2.33286,15.1893,0.25
1.1,82.7097,1720.2,-21.8025,15.3494,0.018567,-0.111239,-2.33223,15.1893,0.25
1.11,82.7171,1720.7,-21.8019,15.3492,0.0165278,-0.108397,-2.32489,15.1893,0.25
1.12,82.7171,1720.7,-21.8019,15.3492,0.0165278,-0.106135,-2.32349,15.1893,0.25
1.13,82.7263,1721.31,-21.8012,15.348,0.014759,-0.103692,-2.31839,15.1893,0.25
1.14,82.7348,1721.8,-21.8009,15.3467,0.0138773,-0.108034,-2.3136,14.9435,0.25
1.15,82.7348,1721.8,-21.8009,15.3467,0.0138773,-0.102077,-2.30816,14.9435,0.25
1.16,82.7436,1722.3,-21.8008,15.3463,0.010368,-0.0969335,-2.30248,14.9435,0.25
1.17,82.7436,1722.3,-21.8008,15.3463,0.010368,-0.0920594,-2.29521,14.9435,0.25
1.18,82.7521,1722.79,-21.8007,15.3456,0.00640378,-0.0895106,-2.28532,14.9435,0.25
1.19,82.7521,1722.79,-21.8007,15.3456,0.00640378,-0.090307,-2.28114,14.9435,0.25
1.2,82.7626,1723.41,-21.8009,15.3453,0.000557301,-0.0848413,-2.27753,14.9756,0.25
1.21,82.7689,1723.78,-21.801,15.3452,-0.00127476,-0.0830797,-2.27554,14.9756,0.25
1.22,82.7689,1723.78,-21.801,15.3452,-0.00127476,-0.0777417,-2.26884,14.9756,0.25
1.23,82.7791,1724.39,-21.8013,15.3442,-0.00314062,-0.0748568,-2.26733,14.9756,0.25
1.24,82.7791,1724.39,-21.8013,15.3442,-0.00314062,-0.0711508,-2.26176,14.9756,0.25
1.25,82.7872,1724.88,-21.8016,15.3436,-0.00521635,-0.0668476,-2.25927,14.93,0.25
1.26,82.7951,1725.38,-21.802,15.3431,-0.00750947,-0.0674163,-2.25605,14.93,0.25
1.27,82.7951,1725.38,-21.802,15.3431,-0.00750947,-0.0662921,-2.25415,14.93,0.25
1.28,82.803,1725.87,-21.8025,15.3427,-0.00888274,-0.0609019,-2.24854,14.93,0.25
1.29,82.803,1725.87,-21.8025,15.3427,-0.00888274,-0.0572393,-2.24264,14.93,0.25
1.3,82.8108,1726.36,-21.803,15.3407,-0.0110138,-0.0521143,-2.24055,14.9316,0.25
1.31,82.8186,1726.85,-21.8036,15.3398,-0.011911,-0.0523077,-2.23772,14.9316,0.25
1.32,82.8186,1726.85,-21.8036,15.3398,-0.011911,-0.050018,-2.23742,14.9316,0.25
1.33,82.8282,1727.46,-21.8043,15.3389,-0.0126395,-0.0485002,-2.23115,14.9316,0.25
1.34,82.8282,1727.46,-21.8043,15.3389,-0.0126395,-0.0467869,-2.23118,14.9316,0.25
1.35,82.837,1727.96,-21.8052,15.3376,-0.0137378,-0.0470302,-2.23038,14.872,0.25
1.36,82.837,1727.96,-21.8052,15.3376,-0.0137378,-0.0458964,-2.23136,14.872,0.25
1.37,82.846,1728.45,-21.8062,15.3384,-0.0137026,-0.0414967,-2.23117,14.872,0.25
1.38,82.8548,1728.94,-21.8071,15.3388,-0.0132117,-0.0406033,-2.23572,14.872,0.25
1.39,82.8548,1728.94,-21.8071,15.3388,-0.0132117,-0.0414253,-2.23757,14.872,0.25
1.4,82.8635,1729.44,-21.8079,15.339,-0.0135095,-0.0442192,-2.23866,14.8764,0.25
1.41,82.8635,1729.44,-21.8079,15.339,-0.0135095,-0.0406159,-2.23874,14.8764,0.25
1.42,82.872,1729.93,-21.8089,15.3394,-0.0141735,-0.0380573,-2.24009,14.8764,0.25
1.43,82.872,1729.93,-21.8089,15.3394,-0.0141735,-0.0409997,-2.2481,14.8764,0.25
1.44,82.8826,1730.54,-21.81,15.3398,-0.013083,-0.0417571,-2.24914,14.8764,0.25
1.45,82.8908,1731.04,-21.8108,15.339,-0.0126465,-0.0354339,-2.24713,14.9118,0.25
1.46,82.8908,1731.04,-21.8108,15.339,-0.0126465,-0.0346281,-2.24898,14.9118,0.25
1.47,82.899,1731.53,-21.8116,15.3394,-0.012511,-0.0319797,-2.25176,14.9118,0.25
1.48,82.899,1731.53,-21.8116,15.3394,-0.012511,-0.0296181,-2.2598,14.9118,0.25
1.49,82.9071,1732.02,-21.8124,15.3399,-0.0104545,-0.02922,-2.26561,14.9118,0.25
1.5,82.9151,1732.51,-21.8131,15.3402,-0.0100283,-0.0305644,-2.27017,14.9229,0.25
1.51,82.9151,1732.51,-21.8131,15.3402,-0.0100283,-0.0313295,-2.26733,14.9229,0.25
1.52,82.923,1733,-21.8138,15.3395,-0.0100712,-0.0275856,-2.26411,14.9229,0.25
1.53,82.923,1733,-21.8138,15.3395,-0.0100712,-0.025246,-2.2652,14.9229,0.25
1.54,82.9327,1733.62,-21.8145,15.3409,-0.00777987,-0.0237847,-2.27,14.9229,0.25
1.55,82.9327,1733.62,-21.8145,15.3409,-0.00777987,-0.0247007,-2.27119,14.9229,0.25
1.56,82.9412,1734.11,-21.8148,15.3421,-0.0066432,-0.0208133,-2.27188,14.9275,0.25
1.57,82.9496,1734.6,-21.8149,15.3425,-0.00554882,-0.0192522,-2.27482,14.9275,0.25
1.58,82.9496,1734.6,-21.8149,15.3425,-0.00554882,-0.014264,-2.27463,14.9275,0.25
1.59,82.9578,1735.1,-21.8151,15.3421,-0.00429117,-0.0150464,-2.27862,14.9275,0.25
1.6,82.9578,1735.1,-21.8151,15.3421,-0.00429117,-0.0140251,-2.28538,14.9275,0.25
1.61,82.9659,1735.59,-21.8152,15.3429,-0.00344299,-0.0160937,-2.28179,14.9826,0.25
1.62,82.974,1736.08,-21.8153,15.3422,-0.00256566,-0.0136106,-2.28671,14.9826,0.25
1.63,82.974,1736.08,-21.8153,15.3422,-0.00256566,-0.0121836,-2.28385,14.9826,0.25
1.64,82.9839,1736.7,-21.8155,15.3404,-0.000861731,-0.0118364,-2.28151,14.9826,0.25
1.65,82.9839,1736.7,-21.8155,15.3404,-0.000861731,-0.0112062,-2.28009,14.9826,0.25
1.66,82.9918,1737.19,-21.8156,15.3399,-0.000211787,-0.00720911,-2.28104,14.96,0.25
1.67,82.9918,1737.19,-21.8156,15.3399,-0.000211787,-0.00641129,-2.28808,14.96,0.25
1.68,82.9996,1737.68,-21.8156,15.3391,0.00181005,-0.00517117,-2.2906,14.96,0.25
1.69,82.9996,1737.68,-21.8156,15.3391,0.00181005,-0.00477928,-2.28747,14.96,0.25
1.7,83.0073,1738.17,-21.8156,15.3382,0.0021748,-0.000295215,-2.29188,14.96,0.25
1.71,83.015,1738.66,-21.8157,15.3375,0.00115172,0.00179852,-2.28695,14.9636,0.25
1.72,83.015,1738.66,-21.8157,15.3375,0.00115172,0.0028747,-2.28706,14.9636,0.25
1.73,83.0226,1739.16,-21.8158,15.3356,-0.000174026,-0.000305254,-2.2859,14.9636,0.25
1.74,83.0226,1739.16,-21.8158,15.3356,-0.000174026,0.00406549,-2.28677,14.9636,0.25
1.75,83.0321,1739.77,-21.8161,15.3344,0.000499067,0.00303502,-2.28514,14.9636,0.25
1.76,83.0411,1740.26,-21.8162,15.3352,-0.000635312,0.00805887,-2.28384,14.973,0.25
1.77,83.0411,1740.26,-21.8162,15.3352,-0.000635312,0.00940965,-2.28353,14.973,0.25
1.78,83.05,1740.76,-21.8163,15.3352,-0.00076282,0.00859022,-2.28152,14.973,0.25
1.79,83.05,1740.76,-21.8163,15.3352,-0.00076282,0.0106758,-2.28238,14.973,0.25
1.8,83.0586,1741.25,-21.8164,15.3349,-0.00129977,0.0127673,-2.28265,14.973,0.25
1.81,83.0586,1741.25,-21.8164,15.3349,-0.00129977,0.0141737,-2.28113,14.973,0.25
1.82,83.0672,1741.74,-21.8165,15.3337,-0.000551553,0.0145427,-2.27915,14.8543,0.25
1.83,83.0756,1742.24,-21.8166,15.3331,-0.00229105,0.0126582,-2.27582,14.8543,0.25
1.84,83.0756,1742.24,-21.8166,15.3331,-0.00229105,0.0119426,-2.27394,14.8543,0.25
1.85,83.086,1742.85,-21.8169,15.3337,-0.00202406,0.0141439,-2.27711,14.8543,0.25
1.86,83.086,1742.85,-21.8169,15.3337,-0.00202406,0.012994,-2.27968,14.8543,0.25
1.87,83.0942,1743.34,-21.8171,15.3341,-0.00166579,0.0137509,-2.27863,14.9565,0.25
1.88,83.1024,1743.83,-21.8172,15.3337,-0.00235874,0.01516,-2.27711,14.9565,0.25
1.89,83.1024,1743.83,-21.8172,15.3337,-0.00235874,0.0160791,-2.27678,14.9565,0.25
1.9,83.1024,1743.83,-21.8172,15.3337,-0.00235874,0.016087,-2.27629,14.9565,0.25
1.91,83.1124,1744.45,-21.8175,15.3327,-0.0012485,0.0174405,-2.27914,14.9565,0.25
1.92,83.1184,1744.82,-21.8177,15.3333,0.00016647,0.0163973,-2.27613,15.0476,0.25
1.93,83.1184,1744.82,-21.8177,15.3333,0.00016647,0.0147427,-2.27695,15.0476,0.25
1.94,83.1283,1745.43,-21.818,15.3341,0.000298652,0.0169366,-2.27922,15.0476,0.25
1.95,83.1283,1745.43,-21.818,15.3341,0.000298652,0.0222347,-2.27801,15.0476,0.25
1.96,83.1362,1745.92,-21.8182,15.3341,-0.000640639,0.0203514,-2.27691,15.0476,0.25
1.97,83.1449,1746.42,-21.8187,15.3334,-0.00194332,0.0193756,-2.27258,14.8287,0.25
1.98,83.1449,1746.42,-21.8187,15.3334,-0.00194332,0.0173309,-2.26924,14.8287,0.25
1.99,83.1535,1746.91,-21.8193,15.3332,-0.0038235,0.0211857,-2.26914,14.8287,0.25
2,83.1535,1746.91,-21.8193,15.3332,-0.0038235,0.0218289,-2.27117,14.8287,0.25
2.01,83.1619,1747.41,-21.8199,15.3328,-0.00496705,0.0222048,-2.26984,14.8287,0.25
2.02,83.1619,1747.41,-21.8199,15.3328,-0.00496705,0.0201819,-2.2714,14.8287,0.25
2.03,83.1702,1747.9,-21.8205,15.3328,-0.00565109,0.0228165,-2.27565,14.9376,0.25
2.04,83.1785,1748.39,-21.8212,15.333,-0.00505888,0.0242667,-2.27605,14.9376,0.25
2.05,83.1785,1748.39,-21.8212,15.333,-0.00505888,0.0241637,-2.27474,14.9376,0.25
2.06,83.1885,1749.01,-21.8219,15.3337,-0.00519193,0.0252913,-2.2708,14.9376,0.25
2.07,83.1885,1749.01,-21.8219,15.3337,-0.00519193,0.0245036,-2.26846,14.9376,0.25
2.08,83.1965,1749.5,-21.8223,15.3336,-0.00554602,0.0238078,-2.2726,14.9334,0.25
2.09,83.2044,1749.99,-21.8228,15.3331,-0.00397086,0.0245078,-2.27178,14.9334,0.25
2.1,83.2044,1749.99,-21.8228,15.3331,-0.00397086,0.0256706,-2.27208,14.9334,0.25
2.11,83.2122,1750.48,-21.8231,15.334,-0.00265042,0.0289682,-2.26991,14.9334,0.25
2.12,83.2122,1750.48,-21.8231,15.334,-0.00265042,0.0275148,-2.27084,14.9334,0.25
2.13,83.22,1750.97,-21.8233,15.334,-0.00116911,0.0274297,-2.27464,15.006,0.25
2.14,83.2277,1751.47,-21.8235,15.3337,0.000429936,0.0232377,-2.27695,15.006,0.25
2.15,83.2277,1751.47,-21.8235,15.3337,0.000429936,0.0232922,-2.27554,15.006,0.25
2.16,83.2373,1752.08,-21.8236,15.3321,0.00173111,0.0253349,-2.27571,15.006,0.25
2.17,83.2373,1752.08,-21.8236,15.3321,0.00173111,0.0273408,-2.27415,15.006,0.25
2.18,83.2466,1752.57,-21.8239,15.3317,0.00143233,0.0275634,-2.27538,14.9523,0.25
2.19,83.2466,1752.57,-21.8239,15.3317,0.00143233,0.0307431,-2.27485,14.9523,0.25
2.2,83.2557,1753.07,-21.8241,15.333,0.00122152,0.0317135,-2.27697,14.9523,0.25
2.21,83.2557,1753.07,-21.8241,15.333,0.00122152,0.0279341,-2.27963,14.9523,0.25
2.22,83.2647,1753.56,-21.8244,15.3326,0.000693564,0.0295692,-2.28172,14.9523,0.25
2.23,83.2734,1754.06,-21.8246,15.3329,0.000925406,0.0276346,-2.28101,14.977,0.25
2.24,83.2734,1754.06,-21.8246,15.3329,0.000925406,0.0247689,-2.28095,14.977,0.25
2.25,83.2821,1754.55,-21.8248,15.333,0.000513163,0.0255153,-2.27355,14.977,0.25
2.26,83.2821,1754.55,-21.8248,15.333,0.000513163,0.0234295,-2.27236,14.977,0.25
2.27,83.2927,1755.17,-21.8251,15.3324,0.000165477,0.020211,-2.2797,14.977,0.25
2.28,83.3012,1755.66,-21.8253,15.3317,0.000231353,0.0242837,-2.28189,15.0169,0.25
2.29,83.3012,1755.66,-21.8253,15.3317,0.000231353,0.0246632,-2.28094,15.0169,0.25
2.3,83.3096,1756.15,-21.8255,15.3313,-0.000658154,0.0268054,-2.27583,15.0169,0.25
2.31,83.3096,1756.15,-21.8255,15.3313,-0.000658154,0.0296505,-2.27717,15.0169,0.25
2.32,83.3178,1756.64,-21.8258,15.3301,-0.000203022,0.028457,-2.27618,15.0169,0.25
2.33,83.3178,1756.64,-21.8258,15.3301,-0.000203022,0.0280433,-2.27474,15.0169,0.25
2.34,83.3261,1757.13,-21.826,15.3287,-0.00129575,0.0325502,-2.27124,14.9654,0.25
2.35,83.3342,1757.63,-21.8263,15.3271,-0.00247499,0.0366485,-2.26462,14.9654,0.25
2.36,83.3342,1757.63,-21.8263,15.3271,-0.00247499,0.0328891,-2.26452,14.9654,0.25
2.37,83.3443,1758.24,-21.8267,15.3253,-0.00381981,0.0333348,-2.26291,14.9654,0.25
2.38,83.3443,1758.24,-21.8267,15.3253,-0.00381981,0.0343497,-2.25746,14.9654,0.25
2.39,83.3528,1758.73,-21.8269,15.3244,-0.00446159,0.0371759,-2.2573,14.9148,0.25
2.4,83.3528,1758.73,-21.8269,15.3244,-0.00446159,0.0407432,-2.25859,14.9148,0.25
2.41,83.3614,1759.23,-21.8272,15.325,-0.00554308,0.0387415,-2.2609,14.9148,0.25
2.42,83.3699,1759.72,-21.8275,15.3253,-0.00594562,0.0381665,-2.25954,14.9148,0.25
2.43,83.3699,1759.72,-21.8275,15.3253,-0.00594562,0.0390616,-2.25797,14.9148,0.25
2.44,83.3782,1760.21,-21.8279,15.3257,-0.00793058,0.0381886,-2.25595,14.9353,0.25
2.45,83.3782,1760.21,-21.8279,15.3257,-0.00793058,0.0394734,-2.25175,14.9353,0.25
2.46,83.3865,1760.71,-21.8282,15.3263,-0.00894246,0.0385951,-2.25091,14.9353,0.25
2.47,83.3865,1760.71,-21.8282,15.3263,-0.00894246,0.0360569,-2.25269,14.9353,0.25
2.48,83.3968,1761.32,-21.8287,15.3266,-0.00742528,0.0375131,-2.25263,14.9353,0.25
2.49,83.4049,1761.82,-21.8291,15.3268,-0.00747549,0.0359538,-2.24854,14.88,0.25
2.5,83.4049,1761.82,-21.8291,15.3268,-0.00747549,0.033741,-2.24979,14.88,0.25
2.51,83.413,1762.31,-21.8295,15.3275,-0.00723456,0.032182,-2.25155,14.88,0.25
2.52,83.413,1762.31,-21.8295,15.3275,-0.00723456,0.0309734,-2.24786,14.88,0.25
2.53,83.421,1762.8,-21.83,15.3276,-0.00543701,0.0294202,-2.24919,14.88,0.25
2.54,83.429,1763.29,-21.8304,15.3267,-0.00325816,0.0304162,-2.24968,14.944,0.25
2.55,83.429,1763.29,-21.8304,15.3267,-0.00325816,0.0321179,-2.25389,14.944,0.25
2.56,83.4368,1763.78,-21.8308,15.3266,-0.00154597,0.0317386,-2.2531,14.944,0.25
2.57,83.4368,1763.78,-21.8308,15.3266,-0.00154597,0.0302683,-2.25265,14.944,0.25
2.58,83.4466,1764.39,-21.8311,15.3264,-0.000809167,0.0297708,-2.25427,14.944,0.25
2.59,83.4466,1764.39,-21.8311,15.3264,-0.000809167,0.0249866,-2.25559,14.944,0.25
2.6,83.4554,1764.89,-21.8314,15.3274,0.000335864,0.0218215,-2.26163,14.9599,0.25
2.61,83.4641,1765.38,-21.8317,15.3277,0.00306576,0.0222365,-2.26475,14.9599,0.25
2.62,83.4641,1765.38,-21.8317,15.3277,0.00306576,0.0224968,-2.26356,14.9599,0.25
2.63,83.4726,1765.88,-21.8319,15.3293,0.00438606,0.0212865,-2.26228,14.9599,0.25
2.64,83.4726,1765.88,-21.8319,15.3293,0.00438606,0.0218593,-2.26498,14.9599,0.25
2.65,83.4726,1765.88,-21.8319,15.3293,0.00438606,0.0218593,-2.26498,14.9599,0.25
2.66,83.4726,1765.88,-21.8319,15.3293,0.00438606,0.0218593,-2.26498,14.9599,0.25
2.67,83.4726,1765.88,-21.8319,15.3293,0.00438606,0.0218593,-2.26498,14.9599,0.25
