t,north,east,down,vel,roll,pitch,speed,throttle
0.65,4.20942,101.14,0.00480597,0.0689385,-0.381823,1.17708,1.59407,0
0.66,4.20942,101.14,0.00480597,0.0689385,-0.383377,1.17717,1.59407,0
0.67,4.20944,101.14,0.00515693,0.0688642,-0.383789,1.1796,0.911555,0
0.68,4.20944,101.14,0.00515693,0.0688642,-0.382199,1.17913,0.911555,0
0.69,4.20929,101.14,0.00535448,0.068801,-0.38318,1.18314,0.911555,0
0.7,4.20898,101.14,0.00539901,0.0678509,-0.38054,1.18594,0.911555,0
0.71,4.20898,101.14,0.00539901,0.0678509,-0.383512,1.18906,0.911555,0
0.72,4.2085,101.14,0.00529026,0.068589,-0.382994,1.18893,0.911555,0
0.73,4.2085,101.14,0.00529026,0.068589,-0.384049,1.18498,1.99062,0
0.74,4.2077,101.141,0.00496456,0.0681869,-0.381796,1.18212,1.99062,0
0.75,4.2077,101.141,0.00496456,0.0681869,-0.382212,1.18066,1.99062,0
0.76,4.20692,101.141,0.00461078,0.0685439,-0.380342,1.17774,1.99062,0
0.77,4.20601,101.142,0.00415583,0.0681485,-0.379815,1.18078,1.99062,0
0.78,4.20601,101.142,0.00415583,0.0681485,-0.380803,1.18019,-1.67444,0
0.79,4.20714,101.141,0.00530134,0.067198,-0.385302,1.18081,-1.67444,0
0.8,4.20714,101.141,0.00530134,0.067198,-0.385957,1.17991,-1.67444,0
0.81,4.20799,101.14,0.00624262,0.0662101,-0.388563,1.17971,-1.67444,0
0.82,4.2086,101.14,0.00697204,0.0657913,-0.390605,1.17823,-1.67444,0
0.83,4.2086,101.14,0.00697204,0.0657913,-0.391935,1.17705,0.47471,0
0.84,4.20904,101.14,0.00766859,0.0662484,-0.395432,1.18177,0.47471,0
0.85,4.20904,101.14,0.00766859,0.0662484,-0.398388,1.18246,0.47471,0
0.86,4.20916,101.14,0.0079958,0.0662315,-0.39858,1.18315,0.47471,0
0.87,4.20916,101.14,0.0079958,0.0662315,-0.398701,1.18566,0.47471,0
0.88,4.20911,101.14,0.0082231,0.0665188,-0.398222,1.18492,-1.03727,0
0.89,4.20888,101.14,0.00825722,0.066459,-0.396154,1.1878,-1.03727,0
0.9,4.20888,101.14,0.00825722,0.066459,-0.399953,1.18786,-1.03727,0
0.91,4.20852,101.14,0.00809049,0.0663197,-0.402433,1.1872,-1.03727,0
0.92,4.20852,101.14,0.00809049,0.0663197,-0.403346,1.18867,-1.03727,0
0.93,4.20802,101.14,0.00780866,0.0663497,-0.404557,1.18565,0.473625,0
0.94,4.20802,101.14,0.00780866,0.0663497,-0.408905,1.18507,0.473625,0
0.95,4.20723,101.141,0.00746257,0.0658486,-0.410861,1.18158,0.473625,0
0.96,4.20647,101.141,0.00707234,0.0661126,-0.411432,1.18262,0.473625,0
0.97,4.20647,101.141,0.00707234,0.0661126,-0.410733,1.18038,0.473625,0
0.98,4.20627,101.141,0.00693283,0.0662509,-0.409823,1.18531,1.08332,0
0.99,4.20627,101.141,0.00693283,0.0662509,-0.411925,1.18799,1.08332,0
1,4.20788,101.141,0.00771846,0.063996,-0.412826,1.1883,1.08332,0
1.01,4.20788,101.141,0.00771846,0.063996,-0.415762,1.18701,1.08332,0
1.02,4.20921,101.14,0.00830505,0.06241,-0.418183,1.18662,1.08332,0
1.03,4.2103,101.14,0.0087848,0.0623039,-0.418431,1.1852,1.08332,0
1.04,4.2103,101.14,0.0087848,0.0623039,-0.423227,1.18463,-0.852147,0
1.05,4.2113,101.139,0.00919765,0.0629172,-0.419506,1.18877,-0.852147,0
1.06,4.2113,101.139,0.00919765,0.0629172,-0.419621,1.18806,-0.852147,0
1.07,4.21182,101.139,0.00937834,0.0622424,-0.421032,1.18901,-0.852147,0
1.08,4.21213,101.139,0.00939985,0.0615128,-0.427058,1.1906,-0.852147,0
1.09,4.21213,101.139,0.00939985,0.0615128,-0.430943,1.18979,1.76754,0
1.1,4.21226,101.139,0.00933311,0.0601939,-0.433109,1.19172,1.76754,0
1.11,4.21226,101.139,0.00933311,0.0601939,-0.433888,1.19733,1.76754,0
1.12,4.21223,101.139,0.00919318,0.0598084,-0.428766,1.19765,1.76754,0
1.13,4.21223,101.139,0.00919318,0.0598084,-0.424647,1.2039,1.76754,0
1.14,4.21205,101.14,0.00896172,0.0593797,-0.43183,1.20466,-0.244512,0
1.15,4.21161,101.14,0.00871178,0.0601819,-0.431282,1.20649,-0.244512,0
1.16,4.21161,101.14,0.00871178,0.0601819,-0.42949,1.20649,-0.244512,0
1.17,4.21112,101.14,0.00845017,0.0602618,-0.431577,1.2053
