t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
0.55,119.164,180.444,-22.1389,14.7181,-2.19057,9.42837,6.90028,14.3953,0.35
0.56,119.164,180.444,-22.1389,14.7181,-2.19057,9.35229,7.04369,14.3953,0.35
0.57,119.217,181.026,-22.2292,14.7117,-2.26431,9.27323,7.18698,14.3953,0.35
0.58,119.259,181.492,-22.304,14.7069,-2.32434,9.2401,7.24489,14.3953,0.35
0.59,119.259,181.492,-22.304,14.7069,-2.32434,9.15739,7.3866,14.3953,0.35
0.6,119.301,181.958,-22.3811,14.7013,-2.38228,9.05863,7.54638,14.2368,0.36
0.61,119.301,181.958,-22.3811,14.7013,-2.38228,8.97656,7.67811,14.2368,0.36
0.62,119.34,182.424,-22.4597,14.697,-2.43919,8.90948,7.79376,14.2368,0.36
0.63,119.34,182.424,-22.4597,14.697,-2.43919,8.82063,7.9307,14.2368,0.36
0.64,119.377,182.89,-22.5399,14.6919,-2.49803,8.73511,8.06744,14.2368,0.36
0.65,119.412,183.357,-22.6216,14.6869,-2.55595,8.64784,8.20117,14.436,0.37
0.66,119.412,183.357,-22.6216,14.6869,-2.55595,8.54445,8.35198,14.436,0.37
0.67,119.454,183.94,-22.7263,14.6818,-2.62641,8.47821,8.45177,14.436,0.37
0.68,119.454,183.94,-22.7263,14.6818,-2.62641,8.39186,8.57519,14.436,0.37
0.69,119.485,184.407,-22.8117,14.677,-2.68003,8.30092,8.69628,14.436,0.37
0.7,119.514,184.873,-22.8987,14.674,-2.732,8.21214,8.81542,14.4499,0.37
0.71,119.514,184.873,-22.8987,14.674,-2.732,8.12367,8.93459,14.4499,0.37
0.72,119.542,185.34,-22.9871,14.671,-2.78395,8.01835,9.07577,14.4499,0.37
0.73,119.542,185.34,-22.9871,14.671,-2.78395,7.943,9.16619,14.4499,0.37
0.74,119.568,185.808,-23.077,14.6699,-2.8352,7.8321,9.29949,14.4499,0.37
0.75,119.568,185.808,-23.077,14.6699,-2.8352,7.79484,9.34248,14.4499,0.37
0.76,119.593,186.275,-23.1684,14.6664,-2.88604,7.70439,9.45859,14.4196,0.38
0.77,119.622,186.859,-23.2848,14.6626,-2.9489,7.60923,9.5716,14.4196,0.38
0.78,119.622,186.859,-23.2848,14.6626,-2.9489,7.5193,9.6801,14.4196,0.38
0.79,119.644,187.326,-23.3807,14.6596,-2.99837,7.41996,9.79065,14.4196,0.38
0.8,119.644,187.326,-23.3807,14.6596,-2.99837,7.32426,9.8959,14.4196,0.38
0.81,119.666,187.792,-23.479,14.6564,-3.04688,7.22805,10.0023,14.4591,0.38
0.82,119.666,187.792,-23.479,14.6564,-3.04688,7.13341,10.1047,14.4591,0.38
0.83,119.686,188.258,-23.5784,14.6527,-3.09438,7.03793,10.2056,14.4591,0.38
0.84,119.705,188.725,-23.6791,14.6488,-3.14049,6.93504,10.3075,14.4591,0.38
0.85,119.705,188.725,-23.6791,14.6488,-3.14049,6.83858,10.4078,14.4591,0.38
0.86,119.723,189.191,-23.781,14.6452,-3.1832,6.79924,10.4491,14.4992,0.38
0.87,119.723,189.191,-23.781,14.6452,-3.1832,6.68463,10.5563,14.4992,0.38
0.88,119.723,189.191,-23.781,14.6452,-3.1832,6.62595,10.6061,14.4992,0.38
0.89,119.743,189.774,-23.9101,14.6408,-3.23519,6.60784,10.6226,14.4992,0.38
0.9,119.743,189.774,-23.9101,14.6408,-3.23519,6.51238,10.7084,14.4992,0.38
0.91,119.758,190.241,-24.0145,14.638,-3.27465,6.42105,10.7955,14.4992,0.38
0.92,119.772,190.708,-24.1201,14.6352,-3.31183,6.33039,10.8766,14.5433,0.39
0.93,119.772,190.708,-24.1201,14.6352,-3.31183,6.24044,10.9521,14.5433,0.39
0.94,119.784,191.174,-24.2268,14.6334,-3.34652,6.15042,11.0274,14.5433,0.39
0.95,119.784,191.174,-24.2268,14.6334,-3.34652,6.05869,11.101,14.5433,0.39
0.96,119.796,191.641,-24.3344,14.6301,-3.37959,5.97242,11.1686,14.5433,0.39
0.97,119.806,192.108,-24.4429,14.6292,-3.41118,5.88282,11.2359,14.5153,0.39
0.98,119.806,192.108,-24.4429,14.6292,-3.41118,5.79683,11.2947,14.5153,0.39
0.99,119.818,192.692,-24.5798,14.6278,-3.44844,5.68897,11.3691,14.5153,0.39
1,119.818,192.692,-24.5798,14.6278,-3.44844,5.63841,11.4054,14.5153,0.39
1.01,119.827,193.158,-24.6913,14.6255,-3.47882,5.56455,11.4513,14.5153,0.39
1.02,119.827,193.158,-24.6913,14.6255,-3.47882,5.47576,11.5085,14.5153,0.39
1.03,119.836,193.623,-24.8044,14.6224,-3.50644,5.38757,11.5603,14.5833,0.39
1.04,119.836,193.623,-24.8044,14.6224,-3.50644,5.30054,11.6091,14.5833,0.39
1.05,119.844,194.088,-24.918,14.6204,-3.53053,5.20826,11.6525,14.5833,0.39
1.06,119.851,194.553,-25.0322,14.6186,-3.55216,5.12036,11.6939,14.5833,0.39
1.07,119.851,194.553,-25.0322,14.6186,-3.55216,5.03864,11.7306,14.5833,0.39
1.08,119.858,195.019,-25.1468,14.6157,-3.57222,5.00461,11.7436,14.5555,0.39
1.09,119.858,195.019,-25.1468,14.6157,-3.57222,4.92144,11.7794,14.5555,0.39
1.1,119.864,195.601,-25.2907,14.6135,-3.59475,4.83609,11.8095,14.5555,0.39
1.11,119.864,195.601,-25.2907,14.6135,-3.59475,4.7379,11.8418,14.5555,0.39
1.12,119.869,196.067,-25.4063,14.6126,-3.61139,4.67343,11.8603,14.5555,0.39
1.13,119.872,196.533,-25.5223,14.613,-3.62672,4.58854,11.888,14.5636,0.38
1.14,119.872,196.533,-25.5223,14.613,-3.62672,4.50622,11.9049,14.5636,0.38
1.15,119.875,196.999,-25.6386,14.6137,-3.63764,4.4283,11.92,14.5636,0.38
1.16,119.875,196.999,-25.6386,14.6137,-3.63764,4.35433,11.9317,14.5636,0.38
1.17,119.878,197.465,-25.755,14.6145,-3.64732,4.26712,11.9433,14.5636,0.38
1.18,119.879,197.931,-25.8715,14.6152,-3.65408,4.19013,11.95,14.6382,0.38
1.19,119.879,197.931,-25.8715,14.6152,-3.65408,4.13238,11.9556,14.6382,0.38
1.2,119.881,198.514,-26.0174,14.6158,-3.66113,4.06171,11.9536,14.6382,0.38
1.21,119.881,198.514,-26.0174,14.6158,-3.66113,3.98996,11.9504,14.6382,0.38
1.22,119.882,198.98,-26.1346,14.6179,-3.66237,3.94476,11.9466,14.6382,0.38
1.23,119.883,199.445,-26.2521,14.6179,-3.66258,3.84319,11.9358,14.4921,0.38
1.24,119.883,199.445,-26.2521,14.6179,-3.66258,3.7584,11.9195,14.4921,0.38
1.25,119.884,200.027,-26.3988,14.6205,-3.6592,3.72942,11.9114,14.4921,0.38
1.26,119.884,200.027,-26.3988,14.6205,-3.6592,3.65418,11.8958,14.4921,0.38
1.27,119.885,200.377,-26.4866,14.621,-3.65666,3.57087,11.8715,14.4921,0.38
1.28,119.885,200.377,-26.4866,14.621,-3.65666,3.51136,11.8519,14.4921,0.38
1.29,119.884,200.843,-26.6035,14.6214,-3.64966,3.4423,11.8257,14.7119,0.37
1.3,119.883,201.425,-26.7491,14.6239,-3.63857,3.37515,11.802,14.7119,0.37
1.31,119.883,201.425,-26.7491,14.6239,-3.63857,3.31162,11.7614,14.7119,0.37
1.32,119.882,201.892,-26.865,14.6254,-3.62599,3.2465,11.7243,14.7119,0.37
1.33,119.882,201.892,-26.865,14.6254,-3.62599,3.18155,11.6862,14.7119,0.37
1.34,119.88,202.358,-26.9804,14.6282,-3.61067,3.11925,11.6383,14.5166,0.37
1.35,119.88,202.358,-26.9804,14.6282,-3.61067,3.05946,11.5878,14.5166,0.37
1.36,119.878,202.825,-27.0951,14.6333,-3.59084,3.0003,11.5366,14.5166,0.37
1.37,119.875,203.292,-27.2091,14.636,-3.5719,2.93775,11.4852,14.5166,0.37
1.38,119.875,203.292,-27.2091,14.636,-3.5719,2.90206,11.4542,14.5166,0.37
1.39,119.871,203.876,-27.3505,14.6408,-3.54577,2.84198,11.4012,14.4829,0.36
1.4,119.871,203.876,-27.3505,14.6408,-3.54577,2.78202,11.3402,14.4829,0.36
1.41,119.868,204.343,-27.4628,14.6453,-3.52273,2.72468,11.2784,14.4829,0.36
1.42,119.864,204.811,-27.5746,14.648,-3.4973,2.67068,11.2141,14.4829,0.36
1.43,119.864,204.811,-27.5746,14.648,-3.4973,2.61102,11.1458,14.4829,0.36
1.44,119.862,205.278,-27.6857,14.6517,-3.47017,2.5644,11.0875,14.5307,0.36
1.45,119.862,205.278,-27.6857,14.6517,-3.47017,2.51002,11.0149,14.5307,0.36
1.46,119.858,205.746,-27.7958,14.6556,-3.44068,2.45894,10.9455,14.5307,0.36
1.47,119.858,205.746,-27.7958,14.6556,-3.44068,2.39421,10.8552,14.5307,0.36
1.48,119.855,206.213,-27.9049,14.6595,-3.4093,2.3428,10.7725,14.5307,0.36
1.49,119.851,206.681,-28.0129,14.6656,-3.37679,2.29173,10.6797,14.6559,0.35
1.5,119.851,206.681,-28.0129,14.6656,-3.37679,2.25149,10.6094,14.6559,0.35
1.51,119.846,207.267,-28.1464,14.6721,-3.33208,2.19706,10.5018,14.6559,0.35
1.52,119.846,207.267,-28.1464,14.6721,-3.33208,2.14601,10.4041,14.6559,0.35
1.53,119.841,207.735,-28.2519,14.6772,-3.29413,2.09851,10.307,14.6559,0.35
1.54,119.836,208.204,-28.3561,14.6815,-3.25431,2.0542,10.2087,14.4732,0.34
1.55,119.836,208.204,-28.3561,14.6815,-3.25431,2.01046,10.1076,14.4732,0.34
1.56,119.831,208.673,-28.459,14.6861,-3.21414,1.97678,10.0224,14.4732,0.34
1.57,119.831,208.673,-28.459,14.6861,-3.21414,1.92195,9.8941,14.4732,0.34
1.58,119.826,209.142,-28.5605,14.691,-3.17111,1.89099,9.80376,14.4732,0.34
1.59,119.821,209.611,-28.6605,14.6954,-3.12517,1.84913,9.68987,14.4881,0.34
1.6,119.821,209.611,-28.6605,14.6954,-3.12517,1.82171,9.61871,14.4881,0.34
1.61,119.813,210.198,-28.7833,14.7011,-3.06542,1.77809,9.5015,14.4881,0.34
1.62,119.813,210.198,-28.7833,14.7011,-3.06542,1.73221,9.37692,14.4881,0.34
1.63,119.808,210.667,-28.8807,14.7063,-3.01506,1.69947,9.25708,14.4881,0.34
1.64,119.808,210.667,-28.8807,14.7063,-3.01506,1.65987,9.13244,14.4881,0.34
1.65,119.804,211.137,-28.9771,14.7106,-2.966,1.62135,9.00408,14.5205,0.33
1.66,119.804,211.607,-29.0718,14.7106,-2.9124,1.5821,8.86991,14.5205,0.33
1.67,119.799,211.607,-29.0718,14.7142,-2.9124,1.5447,8.73611,14.5205,0.33
1.68,119.794,212.078,-29.1647,14.7184,-2.85637,1.5077,8.59915,14.5205,0.33
1.69,119.794,212.078,-29.1647,14.7184,-2.85637,1.47198,8.45805,14.5205,0.33
1.7,119.789,212.548,-29.2555,14.7232,-2.79903,1.43441,8.31572,14.4698,0.32
1.71,119.789,212.548,-29.2555,14.7232,-2.79903,1.40186,8.17221,14.4698,0.32
1.72,119.782,213.136,-29.3662,14.7293,-2.72484,1.38836,8.11588,14.4698,0.32
1.73,119.776,213.607,-29.4524,14.7339,-2.66428,1.34921,7.93913,14.4698,0.32
1.74,119.776,213.607,-29.4524,14.7339,-2.66428,1.32101,7.79288,14.4698,0.32
1.75,119.77,214.078,-29.5366,14.7381,-2.60268,1.29284,7.64279,14.5842,0.31
1.76,119.77,214.078,-29.5366,14.7381,-2.60268,1.26813,7.51929,14.5842,0.31
1.77,119.764,214.549,-29.6187,14.742,-2.54008,1.23579,7.33582,14.5842,0.31
1.78,119.764,214.549,-29.6187,14.742,-2.54008,1.21154,7.21227,14.5842,0.31
1.79,119.758,215.02,-29.6988,14.7459,-2.47672,1.18707,7.05622,14.5842,0.31
1.8,119.751,215.491,-29.7767,14.7491,-2.41097,1.15393,6.86026,14.49,0.3
1.81,119.751,215.491,-29.7767,14.7491,-2.41097,1.13693,6.73448,14.49,0.3
1.82,119.743,216.08,-29.8711,14.7528,-2.32824,1.10819,6.57597,14.49,0.3
1.83,119.743,216.08,-29.8711,14.7528,-2.32824,1.08268,6.41254,14.49,0.3
1.84,119.737,216.552,-29.945,14.7556,-2.26134,1.05369,6.25467,14.49,0.3
1.85,119.732,217.023,-30.0172,14.7596,-2.19412,1.02374,6.0909,14.4679,0.29
1.86,119.732,217.023,-30.0172,14.7596,-2.19412,0.992608,5.89092,14.4679,0.29
1.87,119.727,217.495,-30.0872,14.7621,-2.12479,0.969604,5.72376,14.4679,0.29
1.88,119.727,217.495,-30.0872,14.7621,-2.12479,0.95197,5.58395,14.4679,0.29
1.89,119.721,217.966,-30.1547,14.7638,-2.05581,0.931088,5.4103,14.4679,0.29
1.9,119.716,218.438,-30.2199,14.7664,-1.98456,0.909493,5.23557,14.3955,0.28
1.91,119.716,218.438,-30.2199,14.7664,-1.98456,0.893558,5.13035,14.3955,0.28
1.92,119.708,219.028,-30.2979,14.7681,-1.89389,0.87609,4.95633,14.3955,0.28
1.93,119.708,219.028,-30.2979,14.7681,-1.89389,0.855582,4.77402,14.3955,0.28
1.94,119.702,219.499,-30.3576,14.7705,-1.81797,0.836004,4.60087,14.3955,0.28
1.95,119.702,219.499,-30.3576,14.7705,-1.81797,0.817517,4.41693,14.3955,0.28
1.96,119.696,219.971,-30.4148,14.7713,-1.74315,0.804511,4.30639,14.4713,0.27
1.97,119.696,219.971,-30.4148,14.7713,-1.74315,0.778525,4.0455,14.4713,0.27
1.98,119.69,220.443,-30.4693,14.7733,-1.66509,0.773437,3.97261,14.4713,0.27
1.99,119.683,220.915,-30.5211,14.7749,-1.58505,0.753375,3.78607,14.4713,0.27
2,119.683,220.915,-30.5211,14.7749,-1.58505,0.736644,3.5929,14.4713,0.27
2.01,119.677,221.387,-30.5703,14.7769,-1.50372,0.719531,3.36653,14.3785,0.26
2.02,119.677,221.387,-30.5703,14.7769,-1.50372,0.697935,3.17205,14.3785,0.26
2.03,119.668,221.978,-30.6281,14.7797,-1.40283,0.688931,3.01931,14.3785,0.26
2.04,119.662,222.449,-30.6722,14.7816,-1.32313,0.671849,2.79171,14.3785,0.26
2.05,119.662,222.449,-30.6722,14.7816,-1.32313,0.654804,2.63703,14.3785,0.26
2.06,119.656,222.921,-30.7145,14.7826,-1.2438,0.637332,2.40701,14.3433,0.25
2.07,119.656,222.921,-30.7145,14.7826,-1.2438,0.627811,2.25128,14.3433,0.25
2.08,119.649,223.392,-30.7541,14.7825,-1.16361,0.610132,2.02304,14.3433,0.25
2.09,119.649,223.392,-30.7541,14.7825,-1.16361,0.600114,1.87128,14.3433,0.25
2.1,119.642,223.864,-30.791,14.7813,-1.08454,0.586709,1.63585,14.3433,0.25
2.11,119.642,223.864,-30.791,14.7813,-1.08454,0.582101,1.51549,14.3433,0.25
2.12,119.634,224.454,-30.8334,14.779,-0.981766,0.569533,1.36047,14.4184,0.23
2.13,119.627,224.925,-30.8641,14.7758,-0.899216,0.56019,1.16124,14.4184,0.23
2.14,119.627,224.925,-30.8641,14.7758,-0.899216,0.547846,0.961246,14.4184,0.23
2.15,119.621,225.397,-30.892,14.7706,-0.815496,0.534686,0.753751,14.4184,0.23
2.16,119.621,225.397,-30.892,14.7706,-0.815496,0.528359,0.508329,14.4184,0.23
2.17,119.614,225.868,-30.917,14.7644,-0.729985,0.521772,0.344229,14.3909,0.2
2.18,119.614,225.868,-30.917,14.7644,-0.729985,0.511838,0.141835,14.3909,0.2
2.19,119.607,226.339,-30.9392,14.7564,-0.646006,0.497634,-0.0578839,14.3909,0.2
2.2,119.6,226.81,-30.9585,14.7482,-0.561692,0.491187,-0.257018,14.3909,0.2
2.21,119.6,226.81,-30.9585,14.7482,-0.561692,0.487745,-0.336985,14.3909,0.2
2.22,119.593,227.281,-30.9752,14.7375,-0.477451,0.472084,-0.577085,14.3454,0.18
2.23,119.593,227.281,-30.9752,14.7375,-0.477451,0.467221,-0.741557,14.3454,0.18
2.24,119.584,227.869,-30.9923,14.7232,-0.370327,0.460371,-0.947555,14.3454,0.18
2.25,119.584,227.869,-30.9923,14.7232,-0.370327,0.450012,-1.18683,14.3454,0.18
2.26,119.577,228.339,-31.0034,14.7103,-0.287812,0.445633,-1.34537,14.3454,0.18
2.27,119.57,228.807,-31.0122,14.6979,-0.205271,0.434208,-1.54218,14.2702,0.16
2.28,119.57,228.807,-31.0122,14.6979,-0.205271,0.424111,-1.74178,14.2702,0.16
2.29,119.562,229.276,-31.0182,14.6846,-0.123083,0.418085,-1.93918,14.2702,0.16
2.3,119.562,229.276,-31.0182,14.6846,-0.123083,0.409071,-2.17479,14.2702,0.16
2.31,119.555,229.744,-31.0215,14.6694,-0.0410876,0.401965,-2.33315,14.2702,0.16
2.32,119.546,230.329,-31.0218,14.6509,0.0604294,0.392078,-2.56998,14.1087,0.14
2.33,119.546,230.329,-31.0218,14.6509,0.0604294,0.387857,-2.72761,14.1087,0.14
2.34,119.539,230.796,-31.019,14.6341,0.142864,0.376776,-2.93343,14.1087,0.14
2.35,119.539,230.796,-31.019,14.6341,0.142864,0.369508,-3.1358,14.1087,0.14
2.36,119.532,231.263,-31.0135,14.6195,0.226046,0.364083,-3.33566,14.1087,0.14
2.37,119.532,231.263,-31.0135,14.6195,0.226046,0.362201,-3.45745,14.1087,0.14
2.38,119.525,231.729,-31.0053,14.6034,0.309385,0.35908,-3.658,14.0724,0.12
2.39,119.518,232.195,-30.9943,14.5877,0.390528,0.351449,-3.8613,14.0724,0.12
2.4,119.518,232.195,-30.9943,14.5877,0.390528,0.346873,-4.06033,14.0724,0.12
2.41,119.511,232.66,-30.9808,14.5719,0.471759,0.33903,-4.25403,14.0724,0.12
2.42,119.511,232.66,-30.9808,14.5719,0.471759,0.334873,-4.456,14.0724,0.12
2.43,119.503,233.125,-30.9647,14.5559,0.553051,0.32825,-4.66004,14.0108,0.11
2.44,119.503,233.125,-30.9647,14.5559,0.553051,0.324432,-4.86462,14.0108,0.11
2.45,119.495,233.706,-30.9408,14.5361,0.655104,0.325219,-5.06529,14.0108,0.11
2.46,119.488,234.169,-30.9196,14.5205,0.735193,0.320839,-5.26226,14.0108,0.11
2.47,119.488,234.169,-30.9196,14.5205,0.735193,0.313276,-5.461,14.0108,0.11
2.48,119.481,234.632,-30.8966,14.5043,0.815116,0.313601,-5.65491,14.0025,0.09
2.49,119.481,234.632,-30.8966,14.5043,0.815116,0.311896,-5.85011,14.0025,0.09
2.5,119.474,235.094,-30.8709,14.4892,0.894642,0.311609,-5.92811,14.0025,0.09
2.51,119.467,235.556,-30.8425,14.4741,0.972352,0.307718,-6.11711,14.0025,0.09
2.52,119.467,235.556,-30.8425,14.4741,0.972352,0.305,-6.30353,14.0025,0.09
2.53,119.46,236.017,-30.8114,14.4587,1.04857,0.300396,-6.53149,13.9844,0.08
2.54,119.46,236.017,-30.8114,14.4587,1.04857,0.303172,-6.6855,13.9844,0.08
2.55,119.451,236.593,-30.7689,14.4414,1.14391,0.301415,-6.87312,13.9844,0.08
2.56,119.444,237.053,-30.732,14.428,1.21872,0.294596,-7.05312,13.9844,0.08
2.57,119.444,237.053,-30.732,14.428,1.21872,0.291335,-7.26539,13.9844,0.08
2.58,119.437,237.513,-30.6926,14.4165,1.29165,0.294634,-7.44442,14.0319,0.06
2.59,119.437,237.513,-30.6926,14.4165,1.29165,0.297039,-7.58951,14.0319,0.06
2.6,119.43,237.973,-30.6508,14.4048,1.36465,0.29198,-7.76882,14.0319,0.06
2.61,119.43,237.973,-30.6508,14.4048,1.36465,0.294991,-7.9805,14.0319,0.06
2.62,119.423,238.433,-30.6066,14.3932,1.43626,0.293814,-8.15129,14.0319,0.06
2.63,119.416,238.892,-30.5601,14.381,1.50522,0.296874,-8.31674,14.0463,0.05
2.64,119.416,238.892,-30.5601,14.381,1.50522,0.297676,-8.4502,14.0463,0.05
2.65,119.408,239.466,-30.4987,14.368,1.58837,0.297105,-8.65323,14.0463,0.05
2.66,119.408,239.466,-30.4987,14.368,1.58837,0.296236,-8.77699,14.0463,0.05
2.67,119.401,239.923,-30.4479,14.3577,1.65253,0.296445,-8.95885,14.0463,0.05
2.68,119.394,240.38,-30.3956,14.3474,1.7144,0.302145,-9.11259,13.9063,0.05
2.69,119.394,240.38,-30.3956,14.3474,1.7144,0.306107,-9.26178,13.9063,0.05
2.7,119.387,240.837,-30.3412,14.3381,1.7766,0.306594,-9.32255,13.9063,0.05
2.71,119.387,240.837,-30.3412,14.3381,1.7766,0.302631,-9.47133,13.9063,0.05
2.72,119.38,241.294,-30.2845,14.3303,1.83699,0.304354,-9.61709,13.9063,0.05
2.73,119.38,241.294,-30.2845,14.3303,1.83699,0.304179,-9.757,13.9063,0.05
2.74,119.373,241.751,-30.2259,14.3233,1.8957,0.300898,-9.89937,13.9524,0.05
2.75,119.364,242.321,-30.1497,14.3233,1.96765,0.303047,-10.0412,13.9524,0.05
2.76,119.364,242.321,-30.1497,14.3187,1.96765,0.304217,-10.173,13.9524,0.05
2.77,119.357,242.778,-30.0866,14.314,2.02429,0.307751,-10.3008,13.9524,0.05
2.78,119.357,242.778,-30.0866,14.314,2.02429,0.311564,-10.4257,13.9524,0.05
2.79,119.35,243.235,-30.0216,14.3109,2.07543,0.315834,-10.5411,14.0369,0.05
2.8,119.35,243.235,-30.0216,14.3109,2.07543,0.319911,-10.6504,14.0369,0.05
2.81,119.344,243.691,-29.9549,14.3078,2.12187,0.320849,-10.7511,14.0369,0.05
2.82,119.337,244.147,-29.8866,14.3062,2.1645,0.322337,-10.7904,14.0369,0.05
2.83,119.337,244.147,-29.8866,14.3062,2.1645,0.322295,-10.8805,14.0369,0.05
2.84,119.33,244.604,-29.8169,14.306,2.20118,0.3217,-10.9765,14.0219,0.05
2.85,119.33,244.604,-29.8169,14.306,2.20118,0.325744,-11.0578,14.0219,0.05
2.86,119.322,245.175,-29.7282,14.3065,2.24526,0.325044,-11.1346,14.0219,0.05
2.87,119.322,245.175,-29.7282,14.3065,2.24526,0.32563,-11.2052,14.0219,0.05
2.88,119.315,245.631,-29.6562,14.3077,2.27718,0.326458,-11.2548,14.0219,0.05
2.89,119.309,246.086,-29.5837,14.3085,2.30442,0.328059,-11.3106,13.9616,0.05
2.9,119.309,246.086,-29.5837,14.3085,2.30442,0.330111,-11.3602,13.9616,0.05
2.91,119.302,246.542,-29.5101,14.31,2.32772,0.332477,-11.4063,13.9616,0.05
