t,north,east,down,vel,roll,pitch,speed,throttle
0.45,393.787,-142.209,-19.8156,15.2739,-0.086289,-2.7679,14.7273,0.25
0.46,393.787,-142.209,-19.8156,15.2739,-0.0868876,-2.7728,14.7273,0.25
0.47,393.76,-142.698,-19.8154,15.2743,-0.0843025,-2.77635,14.8409,0.25
0.48,393.76,-142.698,-19.8154,15.2743,-0.0821883,-2.77989,14.8409,0.25
0.49,393.733,-143.186,-19.8151,15.2749,-0.0842104,-2.78522,14.8409,0.25
0.5,393.706,-143.674,-19.8146,15.276,-0.0822527,-2.7906,14.8409,0.25
0.51,393.706,-143.674,-19.8146,15.276,-0.0807649,-2.79966,14.8409,0.25
0.52,393.673,-144.284,-19.8139,15.2769,-0.0816513,-2.80412,14.9364,0.25
0.53,393.673,-144.284,-19.8139,15.2769,-0.0786725,-2.80785,14.9364,0.25
0.54,393.646,-144.772,-19.8133,15.2767,-0.0838573,-2.80947,14.9364,0.25
0.55,393.646,-144.772,-19.8133,15.2767,-0.0825093,-2.81164,14.9364,0.25
0.56,393.618,-145.263,-19.8139,15.2788,-0.0855051,-2.81137,14.9364,0.25
0.57,393.583,-145.877,-19.8146,15.2801,-0.0878148,-2.80535,14.9926,0.24
0.58,393.583,-145.877,-19.8146,15.2801,-0.0883214,-2.80433,14.9926,0.24
0.59,393.562,-146.245,-19.8149,15.2818,-0.0882366,-2.80785,14.9926,0.24
0.6,393.562,-146.245,-19.8149,15.2818,-0.0892704,-2.80863,14.9926,0.24
0.61,393.534,-146.735,-19.8152,15.2827,-0.0913276,-2.80142,14.9926,0.24
0.62,393.534,-146.735,-19.8152,15.2827,-0.0909021,-2.79849,14.9926,0.24
0.63,393.5,-147.348,-19.8153,15.2826,-0.0891737,-2.79955,14.9389,0.24
0.64,393.472,-147.837,-19.8154,15.2826,-0.0902942,-2.79656,14.9389,0.24
0.65,393.472,-147.837,-19.8154,15.2826,-0.0892704,-2.79239,14.9389,0.24
0.66,393.444,-148.327,-19.8155,15.2831,-0.0872108,-2.78577,14.9389,0.24
0.67,393.444,-148.327,-19.8155,15.2831,-0.0830515,-2.78139,14.9389,0.24
0.68,393.417,-148.816,-19.8156,15.2841,-0.0832132,-2.77982,14.8642,0.24
0.69,393.39,-149.305,-19.8156,15.283,-0.076561,-2.77655,14.8642,0.24
0.7,393.39,-149.305,-19.8156,15.283,-0.0739021,-2.77294,14.8642,0.24
0.71,393.362,-149.794,-19.8155,15.2824,-0.0736563,-2.76606,14.8642,0.24
0.72,393.362,-149.794,-19.8155,15.2824,-0.0712327,-2.76277,14.8642,0.24
0.73,393.328,-150.405,-19.8155,15.2815,-0.0696676,-2.7613,14.9473,0.24
0.74,393.328,-150.405,-19.8155,15.2815,-0.0676175,-2.75861,14.9473,0.24
0.75,393.301,-150.894,-19.8154,15.2819,-0.0673375,-2.75522,14.9473,0.24
0.76,393.273,-151.385,-19.8169,15.2815,-0.0691845,-2.75329,14.9473,0.24
0.77,393.273,-151.385,-19.8169,15.2815,-0.0660533,-2.74634,14.9473,0.24
0.78,393.245,-151.875,-19.8183,15.2811,-0.0656998,-2.74516,14.8213,0.24
0.79,393.245,-151.875,-19.8183,15.2811,-0.0658678,-2.74147,14.8213,0.24
0.8,393.217,-152.366,-19.8196,15.2819,-0.0645437,-2.73893,14.8213,0.24
0.81,393.19,-152.856,-19.8207,15.2821,-0.0628287,-2.73578,14.8213,0.24
0.82,393.19,-152.856,-19.8207,15.2821,-0.062047,-2.74013,14.8213,0.24
0.83,393.155,-153.468,-19.822,15.2829,-0.0626289,-2.74163,14.7694,0.24
0.84,393.155,-153.468,-19.822,15.2829,-0.0577754,-2.73978,14.7694,0.24
0.85,393.127,-153.957,-19.823,15.2822,-0.0493637,-2.73938,14.7694,0.24
0.86,393.127,-153.957,-19.823,15.2822,-0.0492878,-2.73833,14.7694,0.24
0.87,393.1,-154.447,-19.8239,15.2828,-0.0524733,-2.73928,14.7694,0.24
0.88,393.072,-154.936,-19.8247,15.2835,-0.0447827,-2.73955,14.8681,0.25
0.89,393.072,-154.936,-19.8247,15.2835,-0.0448976,-2.73807,14.8681,0.25
0.9,393.044,-155.425,-19.8254,15.2832,-0.044345,-2.74037,14.8681,0.25
0.91,393.044,-155.425,-19.8254,15.2832,-0.0442518,-2.74203,14.8681,0.25
0.92,393.017,-155.913,-19.8262,15.2829,-0.0420737,-2.74596,14.8681,0.25
0.93,393.017,-155.913,-19.8262,15.2829,-0.0363461,-2.75122,14.8681,0.25
0.94,392.982,-156.524,-19.8269,15.2826,-0.0368606,-2.7533,14.8724,0.25
0.95,392.955,-157.013,-19.8273,15.2824,-0.0335163,-2.75188,14.8724,0.25
0.96,392.955,-157.013,-19.8273,15.2824,-0.0351003,-2.74841,14.8724,0.25
0.97,392.927,-157.504,-19.8297,15.2825,-0.0350344,-2.75483,14.8724,0.25
0.98,392.927,-157.504,-19.8297,15.2825,-0.0292456,-2.75572,14.8724,0.25
0.99,392.9,-157.994,-19.8317,15.2837,-0.0256676,-2.75173,14.7128,0.25
1,392.872,-158.484,-19.8336,15.2841,-0.0262932,-2.75538,14.7128,0.25
1.01,392.872,-158.484,-19.8336,15.2841,-0.0259449,-2.75539,14.7128,0.25
1.02,392.845,-158.974,-19.8352,15.2836,-0.0276084,-2.75957,14.7128,0.25
1.03,392.845,-158.974,-19.8352,15.2836,-0.0310321,-2.75923,14.7128,0.25
1.04,392.81,-159.586,-19.8371,15.2851,-0.0329539,-2.76371,14.7666,0.25
1.05,392.81,-159.586,-19.8371,15.2851,-0.0294555,-2.7669,14.7666,0.25
1.06,392.783,-160.076,-19.8383,15.2859,-0.027899,-2.77546,14.7666,0.25
1.07,392.783,-160.076,-19.8383,15.2859,-0.0251222,-2.78085,14.7666,0.25
1.08,392.756,-160.565,-19.8394,15.2868,-0.0247245,-2.78693,14.7666,0.25
1.09,392.722,-161.177,-19.8405,15.2874,-0.0234863,-2.79233,15.0104,0.25
1.1,392.722,-161.177,-19.8405,15.2874,-0.021164,-2.79848,15.0104,0.25
1.11,392.702,-161.543,-19.841,15.2882,-0.0224258,-2.79931,15.0104,0.25
1.12,392.702,-161.543,-19.841,15.2882,-0.0188038,-2.79691,15.0104,0.25
1.13,392.675,-162.032,-19.8415,15.2893,-0.0169753,-2.79764,15.0104,0.25
1.14,392.675,-162.032,-19.8415,15.2893,-0.0184266,-2.79978,15.0104,0.25
1.15,392.641,-162.643,-19.842,15.2901,-0.0178002,-2.79953,14.8162,0.25
1.16,392.614,-163.132,-19.8423,15.291,-0.0210791,-2.79728,14.8162,0.25
1.17,392.614,-163.132,-19.8423,15.291,-0.0220954,-2.79671,14.8162,0.25
1.18,392.587,-163.622,-19.8444,15.2924,-0.0144365,-2.78926,14.8162,0.25
1.19,392.587,-163.622,-19.8444,15.2924,-0.0161195,-2.78675,14.8162,0.25
1.2,392.559,-164.112,-19.8463,15.2927,-0.0194835,-2.79186,14.8117,0.25
1.21,392.532,-164.602,-19.848,15.2936,-0.0181147,-2.79491,14.8117,0.25
1.22,392.532,-164.602,-19.848,15.2936,-0.0150051,-2.7949,14.8117,0.25
1.23,392.505,-165.091,-19.8494,15.2939,-0.015499,-2.79118,14.8117,0.25
1.24,392.505,-165.091,-19.8494,15.2939,-0.0158061,-2.79097,14.8117,0.25
1.25,392.471,-165.703,-19.8511,15.2952,-0.0134756,-2.7895,14.7859,0.25
1.26,392.471,-165.703,-19.8511,15.2952,-0.0132785,-2.79072,14.7859,0.25
1.27,392.444,-166.192,-19.8522,15.296,-0.0111158,-2.79176,14.7859,0.25
1.28,392.416,-166.681,-19.8532,15.2974,-0.0115082,-2.79572,14.7859,0.25
1.29,392.416,-166.681,-19.8532,15.2974,-0.0094174,-2.80328,14.7859,0.25
1.3,392.389,-167.17,-19.854,15.2972,-0.00744905,-2.80808,14.908,0.25
1.31,392.389,-167.17,-19.854,15.2972,-0.00837136,-2.80614,14.908,0.25
1.32,392.362,-167.659,-19.8548,15.2984,-0.00922766,-2.80649,14.908,0.25
1.33,392.335,-168.148,-19.8554,15.2988,-0.00923771,-2.80768,14.908,0.25
1.34,392.335,-168.148,-19.8554,15.2988,-0.00862809,-2.80181,14.908,0.25
1.35,392.301,-168.759,-19.856,15.3001,-0.00516501,-2.80533,14.7998,0.25
1.36,392.301,-168.759,-19.856,15.3001,-0.00709932,-2.80644,14.7998,0.25
1.37,392.274,-169.248,-19.8564,15.3,-0.00685912,-2.80593,14.7998,0.25
1.38,392.274,-169.248,-19.8564,15.3,-0.0065079,-2.80541,14.7998,0.25
1.39,392.246,-169.737,-19.8587,15.3007,-0.00406009,-2.80922,14.7998,0.25
1.4,392.219,-170.227,-19.8608,15.3005,-0.00758615,-2.8099,14.835,0.25
1.41,392.219,-170.227,-19.8608,15.3005,-0.00737376,-2.81418,14.835,0.25
1.42,392.191,-170.716,-19.8626,15.301,-0.0106521,-2.8172,14.835,0.25
1.43,392.191,-170.716,-19.8626,15.301,-0.00923159,-2.817,14.835,0.25
1.44,392.163,-171.205,-19.8642,15.3014,-0.0155187,-2.8157,14.835,0.25
1.45,392.163,-171.205,-19.8642,15.3014,-0.0135265,-2.81877,14.835,0.25
1.46,392.129,-171.817,-19.8658,15.3014,-0.012842,-2.81883,14.8672,0.25
1.47,392.101,-172.306,-19.8669,15.3029,-0.00851635,-2.81925,14.8672,0.25
1.48,392.101,-172.306,-19.8669,15.3029,-0.0050207,-2.81652,14.8672,0.25
1.49,392.074,-172.795,-19.8679,15.3024,-0.00979867,-2.81926,14.8672,0.25
1.5,392.074,-172.795,-19.8679,15.3024,-0.00758685,-2.81933,14.8672,0.25
1.51,392.046,-173.284,-19.8687,15.3021,-0.00572572,-2.81978,14.9515,0.24
1.52,392.019,-173.772,-19.8695,15.3026,-0.00622194,-2.81995,14.9515,0.24
1.53,392.019,-173.772,-19.8695,15.3026,-0.00506357,-2.82023,14.9515,0.24
1.54,391.992,-174.261,-19.8701,15.3035,-0.00362406,-2.81879,14.9515,0.24
1.55,391.992,-174.261,-19.8701,15.3035,-0.00478148,-2.81955,14.9515,0.24
1.56,391.958,-174.872,-19.8706,15.3032,-0.000908874,-2.81832,14.9682,0.24
1.57,391.958,-174.872,-19.8706,15.3032,0.0011917,-2.81357,14.9682,0.24
1.58,391.931,-175.361,-19.8708,15.3031,0.0026923,-2.81012,14.9682,0.24
1.59,391.903,-175.85,-19.8729,15.3034,0.00565216,-2.80884,14.9682,0.24
1.6,391.903,-175.85,-19.8729,15.3034,0.00318348,-2.8058,14.9682,0.24
1.61,391.875,-176.34,-19.8748,15.3024,0.00444781,-2.79833,14.904,0.24
1.62,391.875,-176.34,-19.8748,15.3024,0.00595523,-2.79743,14.904,0.24
1.63,391.847,-176.829,-19.8764,15.3029,0.00827435,-2.79264,14.904,0.24
1.64,391.819,-177.318,-19.8781,15.3025,0.00542128,-2.79248,14.904,0.24
1.65,391.819,-177.318,-19.8781,15.3025,0.00914526,-2.79066,14.904,0.24
1.66,391.785,-177.929,-19.88,15.3024,0.011816,-2.7866,14.9015,0.24
1.67,391.785,-177.929,-19.88,15.3024,0.0115987,-2.78476,14.9015,0.24
1.68,391.757,-178.418,-19.8815,15.3018,0.0140798,-2.78075,14.9015,0.24
1.69,391.757,-178.418,-19.8815,15.3018,0.0181265,-2.77673,14.9015,0.24
1.7,391.73,-178.907,-19.8829,15.3014,0.0206108,-2.77401,14.9015,0.24
1.71,391.702,-179.395,-19.8844,15.301,0.0202217,-2.76953,14.7967,0.24
1.72,391.702,-179.395,-19.8844,15.301,0.0241776,-2.7705,14.7967,0.24
1.73,391.675,-179.884,-19.8857,15.3001,0.0244155,-2.77062,14.7967,0.24
1.74,391.675,-179.884,-19.8857,15.3001,0.030027,-2.76996,14.7967,0.24
1.75,391.647,-180.373,-19.887,15.2999,0.0295948,-2.7651,14.7967,0.24
1.76,391.647,-180.373,-19.887,15.2999,0.0276094,-2.76683,14.7967,0.24
1.77,391.613,-180.983,-19.8885,15.3002,0.0280589,-2.76612,14.8451,0.24
1.78,391.613,-180.983,-19.8885,15.3002,0.0295477,-2.76473,14.8451,0.24
1.79,391.586,-181.472,-19.8896,15.3001,0.0282864,-2.76883,14.8451,0.24
1.8,391.586,-181.472,-19.8896,15.3001,0.0281562,-2.77042,14.8451,0.24
1.81,391.558,-181.96,-19.8923,15.2997,0.0307132,-2.76915,14.8451,0.24
1.82,391.558,-181.96,-19.8923,15.2997,0.0327177,-2.76882,14.8451,0.24
1.83,391.531,-182.448,-19.8953,15.2993,0.0348272,-2.7697,14.8552,0.24
1.84,391.531,-182.448,-19.8953,15.2993,0.0388434,-2.76973,14.8552,0.24
1.85,391.503,-182.936,-19.8982,15.2986,0.0419274,-2.77166,14.8552,0.24
1.86,391.475,-183.425,-19.9008,15.2979,0.0384647,-2.77505,14.8552,0.24
1.87,391.475,-183.425,-19.9008,15.2979,0.0395741,-2.7761,14.8552,0.24
1.88,391.441,-184.035,-19.9036,15.2983,0.0378072,-2.77688,14.8382,0.24
1.89,391.441,-184.035,-19.9036,15.2983,0.0390091,-2.77517,14.8382,0.24
1.9,391.414,-184.523,-19.9057,15.298,0.0348363,-2.77766,14.8382,0.24
1.91,391.414,-184.523,-19.9057,15.298,0.0377459,-2.77709,14.8382,0.24
1.92,391.387,-185.011,-19.9075,15.2981,0.0399695,-2.78408,14.8382,0.24
1.93,391.353,-185.621,-19.9095,15.2984,0.0391155,-2.78685,14.8941,0.24
1.94,391.353,-185.621,-19.9095,15.2984,0.0372235,-2.7865,14.8941,0.24
1.95,391.333,-185.987,-19.9105,15.2976,0.0387929,-2.78794,14.8941,0.24
1.96,391.333,-185.987,-19.9105,15.2976,0.0394304,-2.78842,14.8941,0.24
1.97,391.306,-186.475,-19.9117,15.2975,0.0427862,-2.7927,14.8941,0.24
1.98,391.306,-186.475,-19.9117,15.2975,0.0480606,-2.79904,14.8941,0.24
1.99,391.272,-187.085,-19.913,15.2985,0.0445708,-2.80141,14.9378,0.24
2,391.245,-187.573,-19.914,15.2995,0.0465023,-2.79971,14.9378,0.24
2.01,391.245,-187.573,-19.914,15.2995,0.0471581,-2.79955,14.9378,0.24
2.02,391.217,-188.063,-19.9162,15.2996,0.0508343,-2.807,14.9378,0.24
2.03,391.217,-188.063,-19.9162,15.2996,0.0535859,-2.81074,14.9378,0.24
2.04,391.188,-188.552,-19.9182,15.2991,0.0561124,-2.80685,14.9176,0.24
2.05,391.188,-188.552,-19.9182,15.2991,0.058237,-2.81086,14.9176,0.24
2.06,391.16,-189.041,-19.9201,15.2981,0.0562369,-2.80463,14.9176,0.24
2.07,391.132,-189.53,-19.9219,15.2971,0.0574677,-2.8036,14.9176,0.24
2.08,391.132,-189.53,-19.9219,15.2971,0.0577562,-2.80255,14.9176,0.24
2.09,391.098,-190.141,-19.9241,15.295,0.0609236,-2.80187,14.8709,0.24
2.1,391.098,-190.141,-19.9241,15.295,0.0603084,-2.8038,14.8709,0.24
2.11,391.07,-190.63,-19.9257,15.2946,0.0586724,-2.79903,14.8709,0.24
2.12,391.07,-190.63,-19.9257,15.2946,0.0611765,-2.7939,14.8709,0.24
2.13,391.043,-191.118,-19.9272,15.2937,0.061209,-2.79896,14.8709,0.24
2.14,391.009,-191.729,-19.9289,15.2941,0.0654613,-2.80572,14.9455,0.24
2.15,391.009,-191.729,-19.9289,15.2941,0.067449,-2.80306,14.9455,0.24
2.16,390.988,-192.095,-19.9299,15.2932,0.0632749,-2.80649,14.9455,0.24
2.17,390.988,-192.095,-19.9299,15.2932,0.0602802,-2.80379,14.9455,0.24
2.18,390.961,-192.584,-19.9311,15.2918,0.0626808,-2.80297,14.9455,0.24
2.19,390.961,-192.584,-19.9311,15.2918,0.06629,-2.79873,14.9455,0.24
2.2,390.927,-193.194,-19.9327,15.2893,0.0686074,-2.79507,14.8793,0.24
2.21,390.9,-193.682,-19.934,15.2884,0.0660604,-2.79728,14.8793,0.24
2.22,390.9,-193.682,-19.934,15.2884,0.0627126,-2.79445,14.8793,0.24
2.23,390.873,-194.17,-19.936,15.2878,0.0618249,-2.79592,14.8793,0.24
2.24,390.873,-194.17,-19.936,15.2878,0.0639656,-2.79429,14.8793,0.24
2.25,390.845,-194.658,-19.9381,15.2873,0.0607707,-2.79656,14.7884,0.24
2.26,390.817,-195.146,-19.9401,15.2861,0.0626878,-2.79542,14.7884,0.24
2.27,390.817,-195.146,-19.9401,15.2861,0.061829,-2.79479,14.7884,0.24
2.28,390.79,-195.633,-19.9419,15.2851,0.0621008,-2.79515,14.7884,0.24
2.29,390.79,-195.633,-19.9419,15.2851,0.0627667,-2.79595,14.7884,0.24
2.3,390.755,-196.243,-19.9441,15.2842,0.0623142,-2.79869,14.888,0.24
2.31,390.755,-196.243,-19.9441,15.2842,0.0576358,-2.80067,14.888,0.24
2.32,390.728,-196.731,-19.9458,15.2837,0.0604097,-2.80657,14.888,0.24
2.33,390.7,-197.219,-19.9482,15.2828,0.0600298,-2.80777,14.888,0.24
2.34,390.7,-197.219,-19.9482,15.2828,0.0561981,-2.8122,14.888,0.24
2.35,390.672,-197.707,-19.9504,15.2828,0.0589322,-2.81528,14.8296,0.24
2.36,390.672,-197.707,-19.9504,15.2828,0.0596896,-2.82096,14.8296,0.24
2.37,390.644,-198.196,-19.9524,15.283,0.0622297,-2.82012,14.8296,0.24
2.38,390.616,-198.684,-19.9543,15.2816,0.0624487,-2.8188,14.8296,0.24
2.39,390.616,-198.684,-19.9543,15.2816,0.0644868,-2.82008,14.8296,0.24
2.4,390.581,-199.294,-19.9564,15.2814,0.0654717,-2.82181,14.7747,0.24
2.41,390.581,-199.294,-19.9564,15.2814,0.0653848,-2.82455,14.7747,0.24
2.42,390.553,-199.782,-19.958,15.2814,0.06462,-2.83142,14.7747,0.24
2.43,390.553,-199.782,-19.958,15.2814,0.070715,-2.83175,14.7747,0.24
2.44,390.526,-200.27,-19.9594,15.2817,0.0664409,-2.83906,14.7747,0.24
2.45,390.498,-200.758,-19.9606,15.2832,0.0678256,-2.84448,14.7996,0.24
2.46,390.498,-200.758,-19.9606,15.2832,0.0725454,-2.85054,14.7996,0.24
2.47,390.471,-201.246,-19.9618,15.2833,0.0729997,-2.85629,14.7996,0.24
2.48,390.471,-201.246,-19.9618,15.2833,0.0746294,-2.85924,14.7996,0.24
2.49,390.444,-201.734,-19.9628,15.2827,0.0757994,-2.86294,14.7996,0.24
2.5,390.444,-201.734,-19.9628,15.2827,0.0795041,-2.87109,14.7996,0.24
2.51,390.41,-202.344,-19.9641,15.2821,0.0796492,-2.87724,14.8533,0.24
2.52,390.383,-202.832,-19.965,15.2825,0.0834469,-2.88465,14.8533,0.24
2.53,390.383,-202.832,-19.965,15.2825,0.0842078,-2.88408,14.8533,0.24
2.54,390.354,-203.322,-19.9669,15.2829,0.0830597,-2.88566,14.8533,0.24
2.55,390.354,-203.322,-19.9669,15.2829,0.0831797,-2.88554,14.8533,0.24
2.56,390.326,-203.811,-19.9686,15.2833,0.0830891,-2.88987,14.8329,0.24
2.57,390.299,-204.301,-19.9701,15.2838,0.0807123,-2.89413,14.8329,0.24
2.58,390.299,-204.301,-19.9701,15.2838,0.0821337,-2.89881,14.8329,0.24
2.59,390.271,-204.79,-19.9715,15.2836,0.07699,-2.90048,14.8329,0.24
2.6,390.271,-204.79,-19.9715,15.2836,0.0743378,-2.90162,14.8329,0.24
2.61,390.237,-205.402,-19.973,15.2861,0.075544,-2.90448,14.9444,0.24
2.62,390.209,-205.891,-19.9741,15.2859,0.074094,-2.90388,14.9444,0.24
2.63,390.209,-205.891,-19.9741,15.2859,0.0749886,-2.90368,14.9444,0.24
2.64,390.182,-206.38,-19.975,15.2868,0.0779807,-2.90203,14.9444,0.24
2.65,390.182,-206.38,-19.975,15.2868,0.076381,-2.90621,14.9444,0.24
2.66,390.155,-206.869,-19.9759,15.2875,0.0776547,-2.90991,14.8739,0.24
2.67,390.155,-206.869,-19.9759,15.2875,0.0812756,-2.91585,14.8739,0.24
2.68,390.128,-207.358,-19.9767,15.2875,0.0754026,-2.91393,14.8739,0.24
2.69,390.101,-207.846,-19.9773,15.2895,0.0784307,-2.91122,14.8739,0.24
2.7,390.101,-207.846,-19.9773,15.2895,0.0810876,-2.90953,14.8739,0.24
2.71,390.067,-208.457,-19.9782,15.2895,0.0784008,-2.90892,14.8376,0.24
2.72,390.067,-208.457,-19.9782,15.2895,0.0787177,-2.9049,14.8376,0.24
2.73,390.04,-208.946,-19.9788,15.29,0.0806175,-2.90746,14.8376,0.24
2.74,390.011,-209.437,-19.98,15.2911,0.0834056,-2.91024,14.8376,0.24
2.75,390.011,-209.437,-19.98,15.2911,0.0797857,-2.90623,14.8376,0.24
2.76,389.982,-209.927,-19.9813,15.2921,0.077591,-2.90676,14.874,0.24
2.77,389.982,-209.927,-19.9813,15.2921,0.0782352,-2.90752,14.874,0.24
2.78,389.954,-210.417,-19.9824,15.2924,0.0765801,-2.9108,14.874,0.24
2.79,389.954,-210.417,-19.9824,15.2924,0.0744224,-2.90757,14.874,0.24
2.8,389.925,-210.907,-19.9835,15.2924,0.0750123,-2.90791,14.874,0.24
2.81,389.925,-210.907,-19.9835,15.2924,0.0742796,-2.90945,14.874,0.24
2.82,389.89,-211.52,-19.9848,15.2922,0.075624,-2.91015,14.7908,0.24
2.83,389.862,-212.009,-19.9857,15.2938,0.0753812,-2.91114,14.7908,0.24
2.84,389.862,-212.009,-19.9857,15.2938,0.0810754,-2.91455,14.7908,0.24
2.85,389.835,-212.499,-19.9867,15.2934,0.0891353,-2.91745,14.7908,0.24
2.86,389.835,-212.499,-19.9867,15.2934,0.0903892,-2.91786,14.7908,0.24
2.87,389.807,-212.988,-19.9877,15.2941,0.090275,-2.91574,14.767,0.24
2.88,389.78,-213.477,-19.9887,15.2949,0.087448,-2.91775,14.767,0.24
2.89,389.78,-213.477,-19.9887,15.2949,0.0903086,-2.91705,14.767,0.24
2.9,389.752,-213.966,-19.9896,15.2955,0.0940944,-2.91964,14.767,0.24
2.91,389.752,-213.966,-19.9896,15.2955,0.0977757,-2.92645,14.767,0.24
2.92,389.718,-214.578,-19.9906,15.2964,0.0996654,-2.93486,14.8778,0.24
2.93,389.691,-215.067,-19.9915,15.297,0.0992555,-2.93693,14.8778,0.24
2.94,389.691,-215.067,-19.9915,15.297,0.100285,-2.93543,14.8778,0.24
2.95,389.663,-215.556,-19.9929,15.2972,0.097461,-2.93448,14.8778,0.24
2.96,389.663,-215.556,-19.9929,15.2972,0.104276,-2.93376,14.8778,0.24
2.97,389.635,-216.046,-19.9943,15.2983,0.104662,-2.93897,14.877,0.24
2.98,389.635,-216.046,-19.9943,15.2983,0.105663,-2.94104,14.877,0.24
2.99,389.607,-216.535,-19.9955,15.2995,0.102424,-2.94099,14.877,0.24
3,389.58,-217.025,-19.9965,15.2993,0.106201,-2.93395,14.877,0.24
3.01,389.58,-217.025,-19.9965,15.2993,0.110425,-2.9345,14.877,0.24
3.02,389.545,-217.636,-19.9979,15.2995,0.117036,-2.94073,14.8049,0.24
3.03,389.545,-217.636,-19.9979,15.2995,0.117472,-2.94589,14.8049,0.24
3.04,389.518,-218.125,-19.9989,15.3002,0.114586,-2.94597,14.8049,0.24
3.05,389.518,-218.125,-19.9989,15.3002,0.113727,-2.94733,14.8049,0.24
3.06,389.491,-218.614,-19.9998,15.3013,0.117037,-2.95117,14.8049,0.24
3.07,389.464,-219.103,-20.0006,15.3026,0.117725,-2.95695,14.8697,0.24
3.08,389.464,-219.103,-20.0006,15.3026,0.114999,-2.95716,14.8697,0.24
3.09,389.437,-219.592,-20.0015,15.3017,0.118732,-2.95787,14.8697,0.24
