t,north,east,down,vel,roll,pitch,speed,throttle
0.27,0.688549,81.4378,-20.8859,18.8428,-1.51975,14.4116,19.6038,0.001
0.28,0.712482,82.0363,-21.0822,18.7321,-1.4801,14.3028,19.6038,0.001
0.29,0.712482,82.0363,-21.0822,18.7321,-1.44515,14.1764,19.6038,0.001
0.3,0.735872,82.6315,-21.275,18.6286,-1.41146,14.0368,19.6038,0.001
0.31,0.758752,83.2237,-21.4643,18.5326,-1.38152,13.8366,19.2181,0.0009
0.32,0.758752,83.2237,-21.4643,18.5326,-1.36235,13.6529,19.2181,0.0009
0.33,0.781175,83.8131,-21.6493,18.4431,-1.34698,13.4585,19.2181,0.0009
0.34,0.781175,83.8131,-21.6493,18.4431,-1.33269,13.245,19.2181,0.0009
0.35,0.808568,84.5462,-21.8743,18.3392,-1.32991,13.0633,19.2181,0.0009
0.36,0.808568,84.5462,-21.8743,18.3392,-1.32734,12.8716,19.2181,0.0009
0.37,0.830004,85.1298,-22.0488,18.2634,-1.3263,12.633,18.7995,0.0009
0.38,0.851047,85.7113,-22.2183,18.1917,-1.32971,12.376,18.7995,0.0009
0.39,0.851047,85.7113,-22.2183,18.1917,-1.32852,12.108,18.7995,0.0009
0.4,0.871708,86.2906,-22.3826,18.1244,-1.33453,11.8267,18.7995,0.0009
0.41,0.871708,86.2906,-22.3826,18.1244,-1.33994,11.6535,18.7995,0.0009
0.42,0.892014,86.868,-22.5412,18.0614,-1.34654,11.3558,18.4372,0.0008
0.43,0.911996,87.4434,-22.6941,18.0013,-1.35418,11.0479,18.4372,0.0008
0.44,0.911996,87.4434,-22.6941,18.0013,-1.36453,10.7355,18.4372,0.0008
0.45,0.936589,88.1602,-22.8771,17.9296,-1.37358,10.3475,18.4372,0.0008
0.46,0.936589,88.1602,-22.8771,17.9296,-1.38706,10.0852,18.4372,0.0008
0.47,0.959318,88.7314,-23.0202,17.8762,-1.40048,9.75157,18.0772,0.0008
0.48,0.959318,88.7314,-23.0202,17.8762,-1.41761,9.40836,18.0772,0.0008
0.49,0.984912,89.3007,-23.1602,17.8246,-1.43329,9.06066,18.0772,0.0008
0.5,1.01004,89.8683,-23.2935,17.7754,-1.4476,8.64234,18.0772,0.0008
0.51,1.01004,89.8683,-23.2935,17.7754,-1.4571,8.35996,18.0772,0.0008
0.52,1.0409,90.5759,-23.4506,17.7174,-1.46783,8.07627,17.7888,0.0008
0.53,1.0409,90.5759,-23.4506,17.7174,-1.47241,7.79409,17.7888,0.0008
0.54,1.05911,90.9994,-23.5397,17.6842,-1.48049,7.44727,17.7888,0.0008
0.55,1.05911,90.9994,-23.5397,17.6842,-1.48724,7.05037,17.7888,0.0008
0.56,1.08897,91.7035,-23.68,17.6267,-1.49064,6.79926,17.7888,0.0008
0.57,1.11239,92.2651,-23.7854,17.5753,-1.49255,6.50025,17.4835,0.0007
0.58,1.11239,92.2651,-23.7854,17.5753,-1.49375,6.21653,17.4835,0.0007
0.59,1.13538,92.8251,-23.8852,17.5215,-1.4963,5.89887,17.4835,0.0007
0.6,1.13538,92.8251,-23.8852,17.5215,-1.49321,5.69563,17.4835,0.0007
0.61,1.15796,93.3834,-23.98,17.4654,-1.49464,5.41017,17.4835,0.0007
0.62,1.18011,93.9399,-24.0702,17.4065,-1.49546,5.18804,16.9523,0.0007
0.63,1.18011,93.9399,-24.0702,17.4065,-1.49454,5.05856,16.9523,0.0007
0.64,1.20187,94.4946,-24.1561,17.3465,-1.49292,4.85329,16.9523,0.0007
0.65,1.20187,94.4946,-24.1561,17.3465,-1.48943,4.66011,16.9523,0.0007
0.66,1.22847,95.1853,-24.2579,17.2686,-1.49175,4.47675,16.9523,0.0007
0.67,1.22847,95.1853,-24.2579,17.2686,-1.49346,4.30005,16.9523,0.0007
0.68,1.25306,95.7349,-24.3374,17.2031,-1.49427,4.1403,16.9523,0.0007
0.69,1.28081,96.2817,-24.4154,17.1366,-1.50006,4.04702,16.9523,0.0007
0.7,1.28081,96.2817,-24.4154,17.1366,-1.50306,3.90193,16.9523,0.0007
0.71,1.30791,96.8264,-24.4901,17.0695,-1.50421,3.73679,16.9523,0.0007
0.72,1.30791,96.8264,-24.4901,17.0695,-1.50447,3.63053,16.9523,0.0007
0.73,1.3344,97.3691,-24.5617,17.0013,-1.50666,3.50568,16.5174,0.0008
0.74,1.36033,97.9097,-24.6304,16.9333,-1.50639,3.38781,16.5174,0.0008
0.75,1.36033,97.9097,-24.6304,16.9333,-1.50491,3.28035,16.5174,0.0008
0.76,1.39196,98.5825,-24.7128,16.8472,-1.50487,3.17571,16.5174,0.0008
0.77,1.39196,98.5825,-24.7128,16.8472,-1.50508,3.07421,16.5174,0.0008
0.78,1.41667,99.1184,-24.7761,16.7796,-1.50125,2.9791,16.5174,0.0008
0.79,1.41667,99.1184,-24.7761,16.7796,-1.49837,2.88974,16.5174,0.0008
0.8,1.44085,99.6522,-24.8373,16.711,-1.49536,2.83804,16.5174,0.0008
0.81,1.44085,99.6522,-24.8373,16.711,-1.4869,2.75482,16.5174,0.0008
0.82,1.46449,100.184,-24.8965,16.6425,-1.48593,2.65402,16.5174,0.0008
0.83,1.48762,100.714,-24.9541,16.5758,-1.48346,2.58073,16.1977,0.0008
0.84,1.48762,100.714,-24.9541,16.5758,-1.4785,2.52134,16.1977,0.0008
0.85,1.51023,101.241,-25.0099,16.5084,-1.47543,2.45488,16.1977,0.0008
0.86,1.51023,101.241,-25.0099,16.5084,-1.47472,2.39604,16.1977,0.0008
0.87,1.53778,101.898,-25.0776,16.423,-1.47123,2.33279,16.1977,0.0008
0.88,1.5644,102.419,-25.1315,16.3532,-1.47319,2.26822,16.0131,0.0008
0.89,1.5644,102.419,-25.1315,16.3532,-1.46743,2.23622,16.0131,0.0008
0.9,1.59542,102.937,-25.1852,16.2803,-1.46529,2.18193,16.0131,0.0008
0.91,1.59542,102.937,-25.1852,16.2803,-1.46411,2.15719,16.0131,0.0008
0.92,1.62572,103.453,-25.2375,16.2087,-1.45638,2.10135,16.0131,0.0008
0.93,1.62572,103.453,-25.2375,16.2087,-1.44998,2.06173,16.0131,0.0008
0.94,1.65536,103.966,-25.2885,16.1374,-1.44381,2.02387,15.866,0.0008
0.95,1.68437,104.478,-25.3381,16.066,-1.43983,2.00878,15.866,0.0008
0.96,1.68437,104.478,-25.3381,16.066,-1.42651,1.97519,15.866,0.0008
0.97,1.71975,105.114,-25.3985,15.978,-1.4161,1.94225,15.866,0.0008
0.98,1.71975,105.114,-25.3985,15.978,-1.40567,1.90747,15.866,0.0008
0.99,1.74732,105.621,-25.4458,15.9085,-1.39199,1.87597,15.5286,0.0008
1,1.74732,105.621,-25.4458,15.9085,-1.37707,1.83951,15.5286,0.0008
1.01,1.77425,106.126,-25.492,15.8388,-1.36832,1.8222,15.5286,0.0008
1.02,1.80058,106.629,-25.5375,15.7701,-1.35463,1.79872,15.5286,0.0008
1.03,1.80058,106.629,-25.5375,15.7701,-1.33883,1.776,15.5286,0.0008
1.04,1.82631,107.13,-25.5821,15.7015,-1.3209,1.75268,15.4588,0.0009
1.05,1.82631,107.13,-25.5821,15.7015,-1.31524,1.74091,15.4588,0.0009
1.06,1.85148,107.629,-25.626,15.6335,-1.30118,1.72019,15.4588,0.0009
1.07,1.85148,107.629,-25.626,15.6335,-1.28663,1.70113,15.4588,0.0009
1.08,1.88212,108.25,-25.6799,15.5495,-1.27752,1.68165,15.4588,0.0009
1.09,1.90943,108.743,-25.7234,15.4817,-1.26575,1.66854,15.1854,0.0009
1.1,1.90943,108.743,-25.7234,15.4817,-1.25759,1.65233,15.1854,0.0009
1.11,1.93946,109.234,-25.7672,15.4111,-1.2426,1.64132,15.1854,0.0009
1.12,1.93946,109.234,-25.7672,15.4111,-1.22809,1.63488,15.1854,0.0009
1.13,1.96875,109.722,-25.8102,15.3413,-1.21709,1.63005,15.1854,0.0009
1.14,1.99741,110.209,-25.8524,15.2725,-1.20426,1.62272,14.9183,0.0009
1.15,1.99741,110.209,-25.8524,15.2725,-1.19635,1.61492,14.9183,0.0009
1.16,2.02543,110.693,-25.8941,15.2051,-1.18358,1.60358,14.9183,0.0009
1.17,2.02543,110.693,-25.8941,15.2051,-1.17108,1.59496,14.9183,0.0009
1.18,2.05959,111.296,-25.9455,15.121,-1.15628,1.5791,14.9183,0.0009
1.19,2.05959,111.296,-25.9455,15.121,-1.14507,1.55555,14.9183,0.0009
1.2,2.08625,111.776,-25.9859,15.0568,-1.13744,1.54309,14.7828,0.0011
1.21,2.11234,112.254,-26.0256,14.9941,-1.11992,1.51654,14.7828,0.0011
1.22,2.11234,112.254,-26.0256,14.9941,-1.10225,1.48821,14.7828,0.0011
1.23,2.13787,112.731,-26.0647,14.9344,-1.08746,1.45599,14.7828,0.0011
1.24,2.13787,112.731,-26.0647,14.9344,-1.07336,1.41897,14.7828,0.0011
1.25,2.16289,113.206,-26.103,14.8767,-1.05612,1.38371,14.6094,0.0012
1.26,2.16289,113.206,-26.103,14.8767,-1.04171,1.34787,14.6094,0.0012
1.27,2.18741,113.679,-26.1406,14.8206,-1.03107,1.30636,14.6094,0.0012
1.28,2.21741,114.268,-26.1864,14.7525,-1.01466,1.26328,14.6094,0.0012
1.29,2.21741,114.268,-26.1864,14.7525,-1.00241,1.21946,14.6094,0.0012
1.3,2.24304,114.736,-26.2228,14.6977,-0.988403,1.17536,14.4512,0.0013
1.31,2.24304,114.736,-26.2228,14.6977,-0.975394,1.13853,14.4512,0.0013
1.32,2.27439,115.2,-26.2602,14.6416,-0.965796,1.0994,14.4512,0.0013
1.33,2.27439,115.2,-26.2602,14.6416,-0.950768,1.04431,14.4512,0.0013
1.34,2.30501,115.663,-26.2963,14.588,-0.932007,0.969734,14.4512,0.0013
1.35,2.33495,116.124,-26.3313,14.5352,-0.917852,0.879981,14.2322,0.0012
1.36,2.33495,116.124,-26.3313,14.5352,-0.907703,0.808239,14.2322,0.0012
1.37,2.36427,116.584,-26.3648,14.484,-0.892452,0.714462,14.2322,0.0012
1.38,2.36427,116.584,-26.3648,14.484,-0.876263,0.611226,14.2322,0.0012
1.39,2.4001,117.157,-26.4045,14.4226,-0.856432,0.499879,14.2322,0.0012
1.4,2.4281,117.614,-26.4343,14.3744,-0.833001,0.353897,13.9445,0.0011
1.41,2.4281,117.614,-26.4343,14.3744,-0.820372,0.253574,13.9445,0.0011
1.42,2.45553,118.07,-26.4623,14.3283,-0.809549,0.145526,13.9445,0.0011
1.43,2.45553,118.07,-26.4623,14.3283,-0.792052,0.00681623,13.9445,0.0011
1.44,2.48239,118.525,-26.4884,14.2843,-0.773476,-0.137815,13.9445,0.0011
1.45,2.48239,118.525,-26.4884,14.2843,-0.755838,-0.292682,13.9445,0.0011
1.46,2.50872,118.978,-26.5123,14.2419,-0.739028,-0.457231,13.8756,0.001
1.47,2.53451,119.43,-26.5342,14.2008,-0.731789,-0.557628,13.8756,0.001
1.48,2.53451,119.43,-26.5342,14.2008,-0.719726,-0.736686,13.8756,0.001
1.49,2.56607,119.994,-26.5583,14.1509,-0.703788,-0.911929,13.8756,0.001
1.5,2.56607,119.994,-26.5583,14.1509,-0.684308,-1.09682,13.8756,0.001
1.51,2.59302,120.443,-26.5766,14.1101,-0.671729,-1.28456,13.7033,0.0009
1.52,2.59302,120.443,-26.5766,14.1101,-0.657923,-1.47133,13.7033,0.0009
1.53,2.62154,120.889,-26.5941,14.07,-0.645043,-1.7025,13.7033,0.0009
1.54,2.64945,121.335,-26.6086,14.0323,-0.636501,-1.86296,13.7033,0.0009
1.55,2.64945,121.335,-26.6086,14.0323,-0.633402,-1.98466,13.7033,0.0009
1.56,2.67679,121.779,-26.6204,13.9948,-0.617131,-2.23547,13.5901,0.0008
1.57,2.67679,121.779,-26.6204,13.9948,-0.601234,-2.40086,13.5901,0.0008
1.58,2.70361,122.223,-26.6292,13.96,-0.587851,-2.61121,13.5901,0.0008
1.59,2.70361,122.223,-26.6292,13.96,-0.57669,-2.80682,13.5901,0.0008
1.6,2.73646,122.776,-26.636,13.9164,-0.562811,-3.03022,13.5901,0.0008
1.61,2.76221,123.218,-26.6382,13.8833,-0.5514,-3.16852,13.5025,0.001
1.62,2.76221,123.218,-26.6382,13.8833,-0.540244,-3.32617,13.5025,0.001
1.63,2.78756,123.659,-26.638,13.852,-0.52709,-3.49495,13.5025,0.001
1.64,2.78756,123.659,-26.638,13.852,-0.520602,-3.60259,13.5025,0.001
1.65,2.81253,124.099,-26.6357,13.8222,-0.503864,-3.73953,13.5025,0.001
1.66,2.81253,124.099,-26.6357,13.8222,-0.497543,-3.85196,13.5025,0.001
1.67,2.83711,124.539,-26.6315,13.7946,-0.488242,-3.98145,13.3791,0.001
1.68,2.86131,124.977,-26.6253,13.7664,-0.474394,-4.10964,13.3791,0.001
1.69,2.86131,124.977,-26.6253,13.7664,-0.459275,-4.23086,13.3791,0.001
1.7,2.8911,125.525,-26.6151,13.733,-0.449191,-4.35154,13.3791,0.001
1.71,2.8911,125.525,-26.6151,13.733,-0.444886,-4.42147,13.3791,0.001
1.72,2.9166,125.961,-26.6069,13.7075,-0.433503,-4.53418,13.3298,0.0011
1.73,2.94363,126.396,-26.5985,13.6817,-0.421051,-4.64257,13.3298,0.0011
1.74,2.94363,126.396,-26.5985,13.6817,-0.41124,-4.74804,13.3298,0.0011
1.75,2.97016,126.83,-26.5884,13.6575,-0.405244,-4.85215,13.3298,0.0011
1.76,2.97016,126.83,-26.5884,13.6575,-0.394219,-4.95622,13.3298,0.0011
1.77,2.99625,127.263,-26.5767,13.6351,-0.380368,-5.05331,13.2399,0.0011
1.78,2.99625,127.263,-26.5767,13.6351,-0.375206,-5.14724,13.2399,0.0011
1.79,3.02195,127.696,-26.5634,13.6121,-0.366741,-5.2447,13.2399,0.0011
1.8,3.05355,128.237,-26.5448,13.5854,-0.354433,-5.35494,13.2399,0.0011
1.81,3.05355,128.237,-26.5448,13.5854,-0.346075,-5.42769,13.2399,0.0011
1.82,3.07844,128.669,-26.5284,13.5666,-0.339805,-5.51122,13.2388,0.0012
1.83,3.07844,128.669,-26.5284,13.5666,-0.330687,-5.57887,13.2388,0.0012
1.84,3.10301,129.1,-26.5108,13.5504,-0.324093,-5.66055,13.2388,0.0012
1.85,3.10301,129.1,-26.5108,13.5504,-0.316206,-5.72726,13.2388,0.0012
1.86,3.12728,129.531,-26.492,13.5342,-0.30839,-5.80164,13.2388,0.0012
1.87,3.15127,129.962,-26.472,13.5188,-0.299733,-5.89143,12.9981,0.0012
1.88,3.15127,129.962,-26.472,13.5188,-0.291311,-5.94862,12.9981,0.0012
1.89,3.17502,130.393,-26.451,13.5046,-0.280897,-6.02549,12.9981,0.0012
1.9,3.17502,130.393,-26.451,13.5046,-0.272335,-6.08961,12.9981,0.0012
1.91,3.20439,130.931,-26.4231,13.488,-0.264018,-6.14084,12.9981,0.0012
1.92,3.22894,131.359,-26.4011,13.4741,-0.25256,-6.22085,12.9981,0.0012
1.93,3.22894,131.359,-26.4011,13.4741,-0.247345,-6.25642,13.0268,0.0013
1.94,3.25449,131.784,-26.3795,13.4598,-0.241464,-6.31794,13.0268,0.0013
1.95,3.25449,131.784,-26.3795,13.4598,-0.235535,-6.37924,13.0268,0.0013
1.96,3.2797,132.21,-26.3568,13.447,-0.228273,-6.43835,13.0268,0.0013
1.97,3.2797,132.21,-26.3568,13.447,-0.221293,-6.49291,13.0268,0.0013
1.98,3.30461,132.636,-26.3331,13.4355,-0.210813,-6.5491,13.0268,0.0013
1.99,3.32923,133.062,-26.3085,13.4246,-0.207703,-6.58055,13.0268,0.0013
2,3.32923,133.062,-26.3085,13.4246,-0.198958,-6.63336,13.0268,0.0013
2.01,3.35962,133.594,-26.2764,13.4145,-0.19123,-6.6858,13.0268,0.0013
2.02,3.35962,133.594,-26.2764,13.4145,-0.188509,-6.73458,13.0268,0.0013
2.03,3.38366,134.02,-26.2497,13.406,-0.179831,-6.78752,12.926,0.0014
2.04,3.38366,134.02,-26.2497,13.406,-0.168309,-6.85268,12.926,0.0014
2.05,3.40748,134.446,-26.2223,13.3989,-0.159118,-6.8913,12.926,0.0014
2.06,3.43107,134.872,-26.194,13.3932,-0.154974,-6.94559,12.926,0.0014
2.07,3.43107,134.872,-26.194,13.3932,-0.145315,-6.98134,12.926,0.0014
2.08,3.45448,135.298,-26.1651,13.3881,-0.139637,-7.02395,13.0557,0.0014
2.09,3.45448,135.298,-26.1651,13.3881,-0.132445,-7.06576,13.0557,0.0014
2.1,3.47768,135.724,-26.1354,13.3842,-0.127113,-7.10204,13.0557,0.0014
2.11,3.47768,135.724,-26.1354,13.3842,-0.122499,-7.14301,13.0557,0.0014
2.12,3.50646,136.257,-26.0972,13.3797,-0.121702,-7.17622,13.0557,0.0014
2.13,3.52944,136.682,-26.0668,13.3763,-0.115082,-7.22247,13.0251,0.0015
2.14,3.52944,136.682,-26.0668,13.3763,-0.108266,-7.25553,13.0251,0.0015
2.15,3.55245,137.106,-26.0365,13.3727,-0.104508,-7.2808,13.0251,0.0015
2.16,3.55245,137.106,-26.0365,13.3727,-0.102377,-7.31013,13.0251,0.0015
2.17,3.5753,137.531,-26.0055,13.3714,-0.0959507,-7.33894,13.0251,0.0015
2.18,3.59803,137.955,-25.9739,13.3704,-0.0937658,-7.37122,13.0251,0.0015
2.19,3.59803,137.955,-25.9739,13.3704,-0.0905262,-7.39578,13.0251,0.0015
2.2,3.6206,138.38,-25.9417,13.3712,-0.0842894,-7.41749,13.0251,0.0015
2.21,3.6206,138.38,-25.9417,13.3712,-0.0808221,-7.44047,13.0251,0.0015
2.22,3.64861,138.912,-25.9006,13.3716,-0.0771269,-7.46669,13.0251,0.0015
2.23,3.64861,138.912,-25.9006,13.3716,-0.0720392,-7.48719,13.0251,0.0015
2.24,3.67091,139.337,-25.8674,13.3741,-0.0697836,-7.51157,12.9176,0.0016
2.25,3.69317,139.763,-25.8336,13.3765,-0.0688595,-7.53013,12.9176,0.0016
2.26,3.69317,139.763,-25.8336,13.3765,-0.0658296,-7.54078,12.9176,0.0016
2.27,3.71536,140.189,-25.7995,13.3805,-0.0627467,-7.55716,12.9176,0.0016
2.28,3.71536,140.189,-25.7995,13.3805,-0.0637631,-7.5752,12.9176,0.0016
2.29,3.73745,140.616,-25.7649,13.3844,-0.0616844,-7.59038,12.93,0.0016
2.3,3.75949,141.042,-25.7299,13.3888,-0.0559262,-7.61148,12.93,0.0016
2.31,3.75949,141.042,-25.7299,13.3888,-0.0562846,-7.62891,12.93,0.0016
2.32,3.78701,141.576,-25.6854,13.3949,-0.0550012,-7.64268,12.93,0.0016
2.33,3.78701,141.576,-25.6854,13.3949,-0.0550275,-7.65951,12.93,0.0016
2.34,3.8082,142.001,-25.6504,13.3996,-0.0529757,-7.67492,12.9725,0.0017
2.35,3.8082,142.001,-25.6504,13.3996,-0.0507293,-7.68525,12.9725,0.0017
2.36,3.82869,142.425,-25.6159,13.4027,-0.051394,-7.6928,12.9725,0.0017
2.37,3.82869,142.425,-25.6159,13.4027,-0.0526715,-7.69897,12.9725,0.0017
2.38,3.84921,142.848,-25.581,13.4058,-0.0553681,-7.71205,12.9725,0.0017
2.39,3.86979,143.273,-25.5456,13.4111,-0.0528029,-7.71917,12.9897,0.0017
2.4,3.86979,143.273,-25.5456,13.4111,-0.053258,-7.72764,12.9897,0.0017
2.41,3.89042,143.698,-25.5099,13.4171,-0.0532463,-7.73742,12.9897,0.0017
2.42,3.89042,143.698,-25.5099,13.4171,-0.0467306,-7.74368,12.9897,0.0017
2.43,3.91628,144.23,-25.4647,13.4251,-0.0466079,-7.75219,12.9897,0.0017
2.44,3.93699,144.657,-25.4281,13.4329,-0.0463692,-7.76402,13.0169,0.0017
2.45,3.93699,144.657,-25.4281,13.4329,-0.0456954,-7.77187,13.0169,0.0017
2.46,3.95776,145.083,-25.3912,13.442,-0.0481682,-7.77752,13.0169,0.0017
2.47,3.95776,145.083,-25.3912,13.442,-0.0485098,-7.78793,13.0169,0.0017
2.48,3.97854,145.511,-25.3539,13.4503,-0.0498459,-7.79565,13.0169,0.0017
2.49,3.97854,145.511,-25.3539,13.4503,-0.0521322,-7.8001,13.0169,0.0017
2.5,3.99936,145.939,-25.3164,13.4602,-0.0519132,-7.80242,13.07,0.0018
2.51,4.02022,146.368,-25.2787,13.4709,-0.0474046,-7.80269,13.07,0.0018
2.52,4.02022,146.368,-25.2787,13.4709,-0.0529089,-7.80839,13.07,0.0018
2.53,4.04634,146.904,-25.2313,13.4853,-0.0536302,-7.81201,13.07,0.0018
2.54,4.04634,146.904,-25.2313,13.4853,-0.0569726,-7.81541,13.07,0.0018
2.55,4.06606,147.332,-25.1942,13.495,-0.0606799,-7.81187,13.0185,0.0018
2.56,4.08475,147.758,-25.1579,13.5035,-0.0577632,-7.81146,13.0185,0.0018
2.57,4.08475,147.758,-25.1579,13.5035,-0.0600593,-7.80792,13.0185,0.0018
2.58,4.10363,148.185,-25.1214,13.5131,-0.0596187,-7.80357,13.0185,0.0018
2.59,4.10363,148.185,-25.1214,13.5131,-0.0633551,-7.79665,13.0185,0.0018
2.6,4.12266,148.612,-25.0846,13.5244,-0.0657682,-7.79229,13.1617,0.0019
2.61,4.12266,148.612,-25.0846,13.5244,-0.0641898,-7.79183,13.1617,0.0019
2.62,4.14188,149.041,-25.0476,13.5367,-0.0699307,-7.78707,13.1617,0.0019
2.63,4.16614,149.578,-25.001,13.5528,-0.0719836,-7.7834,13.1617,0.0019
2.64,4.16614,149.578,-25.001,13.5528,-0.0731631,-7.78245,13.1617,0.0019
2.65,4.18572,150.008,-24.9636,13.5655,-0.0720242,-7.78174,13.0663,0.0019
2.66,4.18572,150.008,-24.9636,13.5655,-0.0784351,-7.78026,13.0663,0.0019
2.67,4.20544,150.439,-24.9258,13.5806,-0.0804676,-7.77686,13.0663,0.0019
2.68,4.20544,150.439,-24.9258,13.5806,-0.0822616,-7.77427,13.0663,0.0019
2.69,4.22527,150.871,-24.888,13.5953,-0.0874329,-7.77118,13.0663,0.0019
2.7,4.24524,151.304,-24.8501,13.6106,-0.0899841,-7.76623,13.077,0.002
2.71,4.24524,151.304,-24.8501,13.6106,-0.0935509,-7.76356,13.077,0.002
2.72,4.26534,151.737,-24.8122,13.6256,-0.0968892,-7.7608,13.077,0.002
2.73,4.26534,151.737,-24.8122,13.6256,-0.100539,-7.7557,13.077,0.002
2.74,4.29067,152.28,-24.7646,13.6473,-0.100767,-7.74506,13.077,0.002
2.75,4.29067,152.28,-24.7646,13.6473,-0.10699,-7.73923,13.077,0.002
2.76,4.31033,152.714,-24.7269,13.6635,-0.105812,-7.72793,13.2813,0.002
2.77,4.32793,153.145,-24.6907,13.6779,-0.109958,-7.72041,13.2813,0.002
2.78,4.32793,153.145,-24.6907,13.6779,-0.11088,-7.7142,13.2813,0.002
2.79,4.34578,153.577,-24.6543,13.6932,-0.110604,-7.70138,13.2813,0.002
2.8,4.34578,153.577,-24.6543,13.6932,-0.112217,-7.69337,13.2813,0.002
2.81,4.36389,154.01,-24.6177,13.7098,-0.113663,-7.68472,13.1836,0.002
2.82,4.38226,154.445,-24.5808,13.7258,-0.11429,-7.67583,13.1836,0.002
2.83,4.38226,154.445,-24.5808,13.7258,-0.119522,-7.66597,13.1836,0.002
2.84,4.40558,154.989,-24.5345,13.7473,-0.128464,-7.65539,13.1836,0.002
2.85,4.40558,154.989,-24.5345,13.7473,-0.131972,-7.64002,13.1836,0.002
2.86,4.42445,155.425,-24.4974,13.7641,-0.132145,-7.62635,13.269,0.0021
2.87,4.42445,155.425,-24.4974,13.7641,-0.136202,-7.6187,13.269,0.0021
2.88,4.4435,155.863,-24.4602,13.7823,-0.138666,-7.61586,13.269,0.0021
2.89,4.4435,155.863,-24.4602,13.7823,-0.141126,-7.60751,13.269,0.0021
2.9,4.46275,156.301,-24.4229,13.8016,-0.148911,-7.59783,13.269,0.0021
2.91,4.48215,156.74,-24.3856,13.8205,-0.156135,-7.5891,13.3863,0.0021
2.92,4.48215,156.74,-24.3856,13.8205,-0.15755,-7.58224,13.3863,0.0021
2.93,4.50172,157.18,-24.3482,13.8384,-0.161794,-7.56812,13.3863,0.0021
2.94,4.50172,157.18,-24.3482,13.8384,-0.16754,-7.55694,13.3863,0.0021
2.95,4.52646,157.732,-24.3016,13.863,-0.174734,-7.54578,13.3863,0.0021
2.96,4.54444,158.172,-24.2651,13.8819,-0.17794,-7.52751,13.4118,0.0021
2.97,4.54444,158.172,-24.2651,13.8819,-0.17995,-7.51292,13.4118,0.0021
2.98,4.56079,158.612,-24.2293,13.8989,-0.177527,-7.49293,13.4118,0.0021
2.99,4.56079,158.612,-24.2293,13.8989,-0.177823,-7.47176,13.4118,0.0021
3,4.57752,159.053,-24.1935,13.9158,-0.179074,-7.44454,13.4118,0.0021
3.01,4.57752,159.053,-24.1935,13.9158,-0.184584,-7.41872,13.4118,0.0021
3.02,4.59463,159.495,-24.1578,13.9332,-0.189167,-7.3903,13.4467,0.0021
3.03,4.6121,159.937,-24.1221,13.9521,-0.187409,-7.3771,13.4467,0.0021
3.04,4.6121,159.937,-24.1221,13.9521,-0.191309,-7.35312,13.4467,0.0021
3.05,4.63433,160.492,-24.0775,13.9746,-0.200968,-7.32494,13.4467,0.0021
3.06,4.63433,160.492,-24.0775,13.9746,-0.207074,-7.29813,13.4467,0.0021
