t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
0.2,72.2267,34.9485,-23.3426,13.7507,-0.305193,47.6611,0.201035,13.4025,0.3
0.21,72.6336,35.1186,-23.3519,13.7634,-0.296836,47.5742,0.181215,13.4025,0.3
0.22,72.6336,35.1186,-23.3519,13.7634,-0.296836,47.5228,0.17001,13.4025,0.3
0.23,73.0364,35.2986,-23.361,13.776,-0.289267,47.4305,0.149469,13.4025,0.3
0.24,73.0364,35.2986,-23.361,13.776,-0.289267,47.3129,0.131422,13.4025,0.3
0.25,73.435,35.4882,-23.37,13.7881,-0.280588,47.2279,0.120417,13.4634,0.3
0.26,73.435,35.4882,-23.37,13.7881,-0.280588,47.1148,0.114033,13.4634,0.3
0.27,73.8292,35.6874,-23.3786,13.7997,-0.271702,47.002,0.106784,13.4634,0.3
0.28,73.8292,35.6874,-23.3786,13.7997,-0.271702,46.903,0.10587,13.4634,0.3
0.29,74.3155,35.9495,-23.3892,13.8153,-0.26129,46.8265,0.103947,13.4634,0.3
0.3,74.3155,35.9495,-23.3892,13.8153,-0.26129,46.705,0.106614,13.4634,0.3
0.31,74.6992,36.1693,-23.3974,13.8275,-0.25198,46.6246,0.110345,13.4955,0.3
0.32,74.6992,36.1693,-23.3974,13.8275,-0.25198,46.5192,0.112944,13.4955,0.3
0.33,75.078,36.3981,-23.4054,13.8408,-0.243061,46.4936,0.115083,13.4955,0.3
0.34,75.078,36.3981,-23.4054,13.8408,-0.243061,46.3538,0.121899,13.4955,0.3
0.35,75.078,36.3981,-23.4054,13.8408,-0.243061,46.2945,0.124986,13.4955,0.3
0.36,75.5457,36.6954,-23.4148,13.8594,-0.231757,46.1128,0.124702,13.4955,0.3
0.37,75.5457,36.6954,-23.4148,13.8594,-0.231757,46.0494,0.125108,13.4955,0.3
0.38,75.8254,36.878,-23.42,13.8742,-0.223689,45.8958,0.123377,13.6258,0.3
0.39,75.8254,36.878,-23.42,13.8742,-0.223689,45.8958,0.123377,13.6258,0.3
0.4,75.8254,36.878,-23.42,13.8742,-0.223689,45.8655,0.124006,13.6258,0.3
0.41,75.8254,36.878,-23.42,13.8742,-0.223689,45.8053,0.123471,13.6258,0.3
0.42,76.2848,37.193,-23.4283,13.8975,-0.210986,45.7081,0.126991,13.6258,0.3
0.43,76.2848,37.193,-23.4283,13.8975,-0.210986,45.6428,0.127769,13.6258,0.3
0.44,76.2848,37.193,-23.4283,13.8975,-0.210986,45.5771,0.126744,13.6258,0.3
0.45,76.6465,37.4542,-23.4347,13.9166,-0.200069,45.4434,0.127206,13.6258,0.3
0.46,76.6465,37.4542,-23.4347,13.9166,-0.200069,45.2411,0.132477,13.6258,0.3
0.47,77.0027,37.7234,-23.4408,13.9351,-0.190287,45.0678,0.135479,13.6356,0.29
0.48,77.0027,37.7234,-23.4408,13.9351,-0.190287,44.9578,0.138304,13.6356,0.29
0.49,77.3534,38.0004,-23.4466,13.9521,-0.179834,44.7801,0.141522,13.6356,0.29
0.5,77.3534,38.0004,-23.4466,13.9521,-0.179834,44.5937,0.143435,13.6356,0.29
0.51,77.6986,38.2849,-23.4521,13.97,-0.169658,44.4826,0.14572,13.6356,0.29
0.52,77.6986,38.2849,-23.4521,13.97,-0.169658,44.4826,0.14572,13.6356,0.29
0.53,77.6986,38.2849,-23.4521,13.97,-0.169658,44.4826,0.14572,13.6356,0.29
0.54,77.6986,38.2849,-23.4521,13.97,-0.169658,44.4826,0.14572,13.6356,0.29
0.55,77.6986,38.2849,-23.4521,13.97,-0.169658,44.4826,0.14572,13.6356,0.29
0.56,77.6986,38.2849,-23.4521,13.97,-0.169658,44.4826,0.14572,13.6356,0.29
0.57,77.6986,38.2849,-23.4521,13.97,-0.169658,44.2905,0.145848,13.6356,0.29
0.58,78.0381,38.5767,-23.4573,13.9865,-0.158717,44.0972,0.147212,13.626,0.29
0.59,78.0381,38.5767,-23.4573,13.9865,-0.158717,43.9775,0.147643,13.626,0.29
0.6,78.3719,38.8757,-23.4622,14.0041,-0.148299,43.8983,0.146608,13.626,0.29
0.61,78.3719,38.8757,-23.4622,14.0041,-0.148299,43.7418,0.143774,13.626,0.29
0.62,78.781,39.259,-23.468,14.0244,-0.136095,43.5826,0.145418,13.626,0.29
0.63,78.781,39.259,-23.468,14.0244,-0.136095,43.4151,0.145189,13.626,0.29
0.64,78.781,39.259,-23.468,14.0244,-0.136095,43.2902,0.143238,13.626,0.29
0.65,79.1017,39.5732,-23.4723,14.042,-0.126312,43.0758,0.143489,13.6807,0.29
0.66,79.1017,39.5732,-23.4723,14.042,-0.126312,42.8653,0.140334,13.6807,0.29
0.67,79.4165,39.8938,-23.4761,14.0592,-0.11439,42.6896,0.133628,13.6807,0.29
0.68,79.7255,40.2207,-23.4795,14.0756,-0.102819,42.5165,0.130975,13.6807,0.29
0.69,79.7255,40.2207,-23.4795,14.0756,-0.102819,42.2977,0.119868,13.6807,0.29
0.7,80.0321,40.5542,-23.4819,14.0956,-0.0905912,42.1132,0.10826,13.6807,0.29
0.71,80.0321,40.5542,-23.4819,14.0956,-0.0905912,41.9785,0.0994843,13.7083,0.29
0.72,80.3326,40.8936,-23.484,14.1154,-0.0787551,41.7469,0.0850333,13.7083,0.29
0.73,80.3326,40.8936,-23.484,14.1154,-0.0787551,41.5118,0.0729345,13.7083,0.29
0.74,80.3326,40.8936,-23.484,14.1154,-0.0787551,41.3726,0.065335,13.7083,0.29
0.75,80.6998,41.3259,-23.4863,14.1407,-0.0664154,41.1347,0.0492576,13.7083,0.29
0.76,80.6998,41.3259,-23.4863,14.1407,-0.0664154,41.0391,0.0439121,13.7083,0.29
0.77,80.9868,41.6778,-23.4877,14.1595,-0.0560536,40.7481,0.0175263,13.8098,0.29
0.78,81.2678,42.035,-23.4889,14.18,-0.0441844,40.5528,0.00494335,13.8098,0.29
0.79,81.2678,42.035,-23.4889,14.18,-0.0441844,40.2474,-0.00602935,13.8098,0.29
0.8,81.6108,42.4888,-23.4899,14.2029,-0.0314357,40.1488,-0.0119665,13.8098,0.29
0.81,81.6108,42.4888,-23.4899,14.2029,-0.0314357,39.8978,-0.02694,13.8098,0.29
0.82,81.8121,42.7647,-23.4904,14.2177,-0.0243305,39.5925,-0.048607,13.8762,0.28
0.83,81.8121,42.7647,-23.4904,14.2177,-0.0243305,39.3858,-0.0658157,13.8762,0.28
0.84,82.0753,43.1367,-23.4908,14.236,-0.013875,39.121,-0.0795495,13.8762,0.28
0.85,82.3961,43.6081,-23.4909,14.2589,-0.00236811,38.8045,-0.0942669,13.8762,0.28
0.86,82.3961,43.6081,-23.4909,14.2589,-0.00236811,38.5926,-0.10707,13.8762,0.28
0.87,82.6462,43.9902,-23.4906,14.2766,0.00742045,38.2702,-0.128537,13.9331,0.28
0.88,82.6462,43.9902,-23.4906,14.2766,0.00742045,38.0566,-0.141515,13.9331,0.28
0.89,82.8905,44.3766,-23.4901,14.295,0.0170699,37.8395,-0.152959,13.9331,0.28
0.9,82.8905,44.3766,-23.4901,14.295,0.0170699,37.5623,-0.167912,13.9331,0.28
0.91,83.1291,44.767,-23.4893,14.3132,0.0241911,37.2868,-0.177389,13.9331,0.28
0.92,83.1291,44.767,-23.4893,14.3132,0.0241911,37.1176,-0.187547,13.9331,0.28
0.93,83.365,45.1623,-23.4883,14.3336,0.0307994,36.8359,-0.207394,13.8567,0.28
0.94,83.595,45.5613,-23.4871,14.3538,0.0369428,36.5517,-0.223421,13.8567,0.28
0.95,83.595,45.5613,-23.4871,14.3538,0.0369428,36.269,-0.237083,13.8567,0.28
0.96,83.8746,46.0653,-23.4853,14.3787,0.0419778,35.9867,-0.250205,13.8567,0.28
0.97,83.8746,46.0653,-23.4853,14.3787,0.0419778,35.7027,-0.271814,13.8567,0.28
0.98,84.0919,46.4724,-23.4837,14.3975,0.0478282,35.4123,-0.287239,13.9645,0.28
0.99,84.0919,46.4724,-23.4837,14.3975,0.0478282,35.2396,-0.298498,13.9645,0.28
1,84.3037,46.8829,-23.4819,14.4179,0.0536635,34.8873,-0.319714,13.9645,0.28
1.01,84.3037,46.8829,-23.4819,14.4179,0.0536635,34.5944,-0.335812,13.9645,0.28
1.02,84.51,47.2966,-23.48,14.4375,0.0589628,34.3657,-0.349191,13.9645,0.28
1.03,84.7116,47.7149,-23.4771,14.4569,0.0641652,34.0732,-0.366414,14.0557,0.28
1.04,84.7116,47.7149,-23.4771,14.4569,0.0641652,33.8354,-0.380758,14.0557,0.28
1.05,84.9078,48.136,-23.4741,14.4765,0.0684977,33.5445,-0.396653,14.0557,0.28
1.06,84.9078,48.136,-23.4741,14.4765,0.0684977,33.2478,-0.414135,14.0557,0.28
1.07,85.1456,48.6664,-23.4703,14.4999,0.074913,32.9494,-0.43153,14.0557,0.28
1.08,85.3299,49.0938,-23.4672,14.5187,0.0784482,32.6559,-0.450231,14.0557,0.28
1.09,85.3299,49.0938,-23.4672,14.5187,0.0784482,32.4721,-0.456655,14.0198,0.27
1.1,85.5089,49.5237,-23.464,14.5367,0.0820073,32.1718,-0.471265,14.0198,0.27
1.11,85.5089,49.5237,-23.464,14.5367,0.0820073,31.8753,-0.484882,14.0198,0.27
1.12,85.6829,49.9562,-23.4608,14.556,0.0849287,31.5704,-0.499794,14.0198,0.27
1.13,85.6829,49.9562,-23.4608,14.556,0.0849287,31.2665,-0.507963,14.0198,0.27
1.14,85.8519,50.391,-23.4575,14.5735,0.084372,30.9651,-0.513634,13.9864,0.27
1.15,86.0158,50.8282,-23.4544,14.5909,0.0829802,30.6606,-0.525755,13.9864,0.27
1.16,86.0158,50.8282,-23.4544,14.5909,0.0829802,30.3579,-0.535683,13.9864,0.27
1.17,86.2139,51.3777,-23.4504,14.6116,0.0828167,30.0551,-0.550476,13.9864,0.27
1.18,86.2139,51.3777,-23.4504,14.6116,0.0828167,29.7497,-0.567081,13.9864,0.27
1.19,86.367,51.8197,-23.4473,14.6294,0.0832897,29.5636,-0.574667,14.1491,0.27
1.2,86.367,51.8197,-23.4473,14.6294,0.0832897,29.2028,-0.592561,14.1491,0.27
1.21,86.5154,52.2638,-23.4442,14.6465,0.0830341,28.9592,-0.601444,14.1491,0.27
1.22,86.6593,52.7097,-23.4413,14.6638,0.0822193,28.6564,-0.617596,14.1491,0.27
1.23,86.6593,52.7097,-23.4413,14.6638,0.0822193,28.3497,-0.630217,14.1491,0.27
1.24,86.7985,53.1569,-23.4384,14.6801,0.0812247,27.984,-0.642393,14.1437,0.27
1.25,86.7985,53.1569,-23.4384,14.6801,0.0812247,27.7413,-0.644918,14.1437,0.27
1.26,86.9333,53.6059,-23.4357,14.6954,0.0774607,27.4967,-0.651173,14.1437,0.27
1.27,86.9333,53.6059,-23.4357,14.6954,0.0774607,27.313,-0.656162,14.1437,0.27
1.28,87.0956,54.1697,-23.4325,14.715,0.0738903,26.9456,-0.666209,14.1437,0.27
1.29,87.0956,54.1697,-23.4325,14.715,0.0738903,26.7062,-0.669917,14.1437,0.27
1.3,87.2207,54.6225,-23.4302,14.73,0.0705527,26.4042,-0.676701,14.2248,0.27
1.31,87.3416,55.0769,-23.4279,14.7435,0.0666241,26.104,-0.681444,14.2248,0.27
1.32,87.3416,55.0769,-23.4279,14.7435,0.0666241,25.7965,-0.689851,14.2248,0.27
1.33,87.4585,55.5328,-23.4258,14.7583,0.0629369,25.4972,-0.700096,14.2248,0.27
1.34,87.4585,55.5328,-23.4258,14.7583,0.0629369,25.1907,-0.707251,14.2248,0.27
1.35,87.5713,55.9901,-23.4239,14.771,0.0578657,24.8882,-0.713071,14.1876,0.27
1.36,87.7069,56.5636,-23.4219,14.7878,0.0503845,24.5282,-0.722306,14.1876,0.27
1.37,87.7069,56.5636,-23.4219,14.7878,0.0503845,24.2879,-0.726313,14.1876,0.27
1.38,87.811,57.0239,-23.4206,14.8011,0.0448693,23.9855,-0.734701,14.1876,0.27
1.39,87.811,57.0239,-23.4206,14.8011,0.0448693,23.8049,-0.737531,14.1876,0.27
1.4,87.9114,57.4854,-23.4195,14.8141,0.0396218,23.4553,-0.740102,14.1989,0.27
1.41,87.9114,57.4854,-23.4195,14.8141,0.0396218,23.2161,-0.745981,14.1989,0.27
1.42,88.0081,57.9481,-23.4186,14.8266,0.0337563,22.8618,-0.75169,14.1989,0.27
1.43,88.0081,57.9481,-23.4186,14.8266,0.0337563,22.629,-0.754846,14.1989,0.27
1.44,88.1012,58.4119,-23.4177,14.8372,0.0277065,22.3357,-0.758706,14.1989,0.27
1.45,88.1897,58.8749,-23.419,14.8474,0.0208565,22.1007,-0.764725,14.1989,0.27
1.46,88.1897,58.8749,-23.419,14.8474,0.0208565,21.8069,-0.76743,14.2621,0.26
1.47,88.2747,59.339,-23.4204,14.8574,0.0130652,21.4567,-0.767623,14.2621,0.26
1.48,88.2747,59.339,-23.4204,14.8574,0.0130652,21.2251,-0.771225,14.2621,0.26
1.49,88.3765,59.9206,-23.4223,14.8679,0.00409411,20.9382,-0.776564,14.2621,0.26
1.5,88.4543,60.3869,-23.4238,14.8772,-0.00347131,20.6514,-0.778984,14.2621,0.26
1.51,88.4543,60.3869,-23.4238,14.8772,-0.00347131,20.4788,-0.780746,14.3004,0.26
1.52,88.5291,60.8541,-23.4255,14.8863,-0.0113899,20.197,-0.786387,14.3004,0.26
1.53,88.5291,60.8541,-23.4255,14.8863,-0.0113899,19.9094,-0.791259,14.3004,0.26
1.54,88.6008,61.3222,-23.4274,14.8962,-0.020335,19.6298,-0.79556,14.3004,0.26
1.55,88.6008,61.3222,-23.4274,14.8962,-0.020335,19.2988,-0.794555,14.3004,0.26
1.56,88.6695,61.7912,-23.4295,14.9074,-0.0288294,19.0771,-0.795986,14.2965,0.26
1.57,88.7355,62.261,-23.4317,14.9168,-0.0366224,18.7984,-0.798071,14.2965,0.26
1.58,88.7355,62.261,-23.4317,14.9168,-0.0366224,18.5242,-0.802232,14.2965,0.26
1.59,88.814,62.8494,-23.4348,14.9285,-0.0475512,18.2563,-0.805303,14.2965,0.26
1.6,88.814,62.8494,-23.4348,14.9285,-0.0475512,17.9845,-0.80719,14.2965,0.26
1.61,88.8738,63.3209,-23.4376,14.9377,-0.0562744,17.7193,-0.808267,14.3618,0.26
1.62,88.9309,63.7932,-23.4407,14.9377,-0.0651344,17.5585,-0.811622,14.3618,0.26
1.63,88.9309,63.7932,-23.4407,14.9466,-0.0651344,17.301,-0.816841,14.3618,0.26
1.64,88.9856,64.2661,-23.444,14.9549,-0.0727594,17.0406,-0.820467,14.3618,0.26
1.65,88.9856,64.2661,-23.444,14.9549,-0.0727594,16.7742,-0.814919,14.3618,0.26
1.66,89.0378,64.7345,-23.45,14.9592,-0.0856974,16.4599,-0.809452,14.2384,0.26
1.67,89.0378,64.7345,-23.45,14.9592,-0.0856974,16.2522,-0.804419,14.2384,0.26
1.68,89.0876,65.2038,-23.4562,14.9629,-0.0961977,15.9926,-0.80742,14.2384,0.26
1.69,89.0876,65.2038,-23.4562,14.9629,-0.0961977,15.7334,-0.80398,14.2384,0.26
1.7,89.1465,65.7916,-23.4642,14.9688,-0.108997,15.4799,-0.805298,14.2384,0.26
1.71,89.191,66.2627,-23.4707,14.9728,-0.118723,15.2827,-0.811409,14.2384,0.26
1.72,89.191,66.2627,-23.4707,14.9728,-0.118723,15.0279,-0.804682,14.4124,0.26
1.73,89.2334,66.7345,-23.4773,14.9769,-0.127279,14.7881,-0.798295,14.4124,0.26
1.74,89.2334,66.7345,-23.4773,14.9769,-0.127279,14.6439,-0.800851,14.4124,0.26
1.75,89.2736,67.207,-23.4839,14.9822,-0.136235,14.3993,-0.801422,14.4124,0.26
1.76,89.2736,67.207,-23.4839,14.9822,-0.136235,14.158,-0.806522,14.4124,0.26
1.77,89.3117,67.6801,-23.4907,14.9867,-0.143193,13.9254,-0.807579,14.3161,0.26
1.78,89.3478,68.1539,-23.4974,14.9914,-0.150605,13.6907,-0.816401,14.3161,0.26
1.79,89.3478,68.1539,-23.4974,14.9914,-0.150605,13.459,-0.823667,14.3161,0.26
1.8,89.3902,68.7469,-23.506,14.9979,-0.160707,13.2309,-0.820699,14.3161,0.26
1.81,89.3902,68.7469,-23.506,14.9979,-0.160707,13.0034,-0.81845,14.3161,0.26
1.82,89.422,69.2219,-23.513,15.004,-0.169034,12.7809,-0.818056,14.4501,0.26
1.83,89.452,69.6975,-23.52,15.0104,-0.175445,12.5601,-0.824048,14.4501,0.26
1.84,89.452,69.6975,-23.52,15.0104,-0.175445,12.3425,-0.829364,14.4501,0.26
1.85,89.4803,70.1736,-23.5272,15.0157,-0.182314,12.1224,-0.833012,14.4501,0.26
1.86,89.4803,70.1736,-23.5272,15.0157,-0.182314,11.9924,-0.831447,14.4501,0.26
1.87,89.5066,70.6452,-23.537,15.0166,-0.189635,11.7759,-0.825383,14.4945,0.26
1.88,89.5066,70.6452,-23.537,15.0166,-0.189635,11.5563,-0.817469,14.4945,0.26
1.89,89.5312,71.1175,-23.5467,15.0174,-0.196789,11.3427,-0.814655,14.4945,0.26
1.9,89.5312,71.1175,-23.5467,15.0174,-0.196789,11.1315,-0.81212,14.4945,0.26
1.91,89.5598,71.7088,-23.5588,15.0188,-0.20656,10.964,-0.80937,14.4945,0.26
1.92,89.5808,72.1825,-23.5684,15.0195,-0.21466,10.7593,-0.806393,14.4945,0.26
1.93,89.5808,72.1825,-23.5684,15.0195,-0.21466,10.5534,-0.80262,14.2996,0.26
1.94,89.6004,72.6568,-23.5781,15.0224,-0.223471,10.3507,-0.802223,14.2996,0.26
1.95,89.6004,72.6568,-23.5781,15.0224,-0.223471,10.1946,-0.802436,14.2996,0.26
1.96,89.6186,73.1316,-23.5879,15.0245,-0.230104,10.0402,-0.801831,14.2996,0.26
1.97,89.6186,73.1316,-23.5879,15.0245,-0.230104,9.80895,-0.801898,14.2996,0.26
1.98,89.6354,73.6069,-23.5977,15.0277,-0.236664,9.6581,-0.803487,14.4048,0.26
1.99,89.6509,74.0828,-23.6075,15.0288,-0.242284,9.46963,-0.806516,14.4048,0.26
2,89.6509,74.0828,-23.6075,15.0288,-0.242284,9.29239,-0.803799,14.4048,0.26
2.01,89.6683,74.6782,-23.6198,15.0316,-0.249557,9.11093,-0.810253,14.4048,0.26
2.02,89.6683,74.6782,-23.6198,15.0316,-0.249557,8.93537,-0.812476,14.4048,0.26
2.03,89.6809,75.155,-23.6297,15.0341,-0.253203,8.83055,-0.813011,14.3251,0.26
2.04,89.6809,75.155,-23.6297,15.0341,-0.253203,8.6523,-0.815563,14.3251,0.26
2.05,89.6924,75.6321,-23.6396,15.0365,-0.257848,8.47555,-0.81692,14.3251,0.26
2.06,89.7027,76.1097,-23.6495,15.0407,-0.26219,8.27118,-0.820484,14.3251,0.26
2.07,89.7027,76.1097,-23.6495,15.0407,-0.26219,8.13104,-0.821258,14.3251,0.26
2.08,89.7116,76.5791,-23.6629,15.0368,-0.26726,7.92085,-0.812843,14.4105,0.25
2.09,89.7116,76.5791,-23.6629,15.0368,-0.26726,7.7545,-0.809767,14.4105,0.25
2.1,89.7195,77.0493,-23.676,15.0339,-0.271085,7.58998,-0.810263,14.4105,0.25
2.11,89.7195,77.0493,-23.676,15.0339,-0.271085,7.45931,-0.811929,14.4105,0.25
2.12,89.7281,77.6382,-23.692,15.0321,-0.274094,7.26354,-0.811715,14.4105,0.25
2.13,89.7338,78.1101,-23.7046,15.0308,-0.277174,7.14078,-0.810377,14.4105,0.25
2.14,89.7338,78.1101,-23.7046,15.0308,-0.277174,6.98581,-0.818067,14.3661,0.25
2.15,89.7387,78.5827,-23.7169,15.0305,-0.278566,6.83599,-0.823371,14.3661,0.25
2.16,89.7387,78.5827,-23.7169,15.0305,-0.278566,6.71785,-0.823034,14.3661,0.25
2.17,89.7427,79.056,-23.729,15.0312,-0.28112,6.57244,-0.82908,14.3661,0.25
2.18,89.7459,79.5299,-23.741,15.0326,-0.283345,6.40454,-0.839551,14.3661,0.25
2.19,89.7459,79.5299,-23.741,15.0326,-0.283345,6.34887,-0.842329,14.3559,0.25
2.2,89.7483,80.0045,-23.7528,15.0329,-0.284378,6.20968,-0.845179,14.3559,0.25
2.21,89.7483,80.0045,-23.7528,15.0329,-0.284378,6.07194,-0.853305,14.3559,0.25
2.22,89.7502,80.5985,-23.7673,15.0355,-0.285448,5.94075,-0.861311,14.3559,0.25
2.23,89.7502,80.5985,-23.7673,15.0355,-0.285448,5.80692,-0.863387,14.3559,0.25
2.24,89.751,81.0742,-23.7788,15.0369,-0.287071,5.65088,-0.87193,14.3192,0.25
2.25,89.7511,81.5505,-23.7902,15.0398,-0.285027,5.55139,-0.879732,14.3192,0.25
2.26,89.7511,81.5505,-23.7902,15.0398,-0.285027,5.42344,-0.889474,14.3192,0.25
2.27,89.7505,82.0273,-23.8014,15.0416,-0.285736,5.30215,-0.894897,14.3192,0.25
2.28,89.7505,82.0273,-23.8014,15.0416,-0.285736,5.17585,-0.89746,14.3192,0.25
2.29,89.7519,82.4946,-23.8171,15.0364,-0.288463,5.04745,-0.897698,14.3438,0.25
2.3,89.7525,82.963,-23.8324,15.0325,-0.290298,4.92271,-0.89827,14.3438,0.25
2.31,89.7525,82.963,-23.8324,15.0325,-0.290298,4.82273,-0.900699,14.3438,0.25
2.32,89.7523,83.5498,-23.8508,15.0292,-0.290284,4.72653,-0.904324,14.3438,0.25
2.33,89.7523,83.5498,-23.8508,15.0292,-0.290284,4.60483,-0.910283,14.3438,0.25
2.34,89.7514,84.0202,-23.865,15.0265,-0.289181,4.46539,-0.922565,14.4281,0.25
2.35,89.7514,84.0202,-23.865,15.0265,-0.289181,4.3765,-0.930593,14.4281,0.25
2.36,89.7499,84.4914,-23.8789,15.0245,-0.289051,4.26731,-0.939494,14.4281,0.25
2.37,89.7499,84.4914,-23.8789,15.0245,-0.289051,4.16379,-0.946449,14.4281,0.25
2.38,89.7478,84.9634,-23.8923,15.0228,-0.288823,4.05844,-0.949797,14.4281,0.25
2.39,89.7451,85.4361,-23.9054,15.0221,-0.288501,3.93982,-0.95725,14.285,0.25
2.4,89.7451,85.4361,-23.9054,15.0221,-0.288501,3.84399,-0.963531,14.285,0.25
2.41,89.742,85.9094,-23.9181,15.0224,-0.289006,3.77129,-0.970961,14.285,0.25
2.42,89.742,85.9094,-23.9181,15.0224,-0.289006,3.69635,-0.980399,14.285,0.25
2.43,89.7373,86.5021,-23.9336,15.0235,-0.28727,3.58975,-0.993095,14.285,0.25
2.44,89.733,86.9769,-23.9456,15.0228,-0.284583,3.51672,-1.00199,14.285,0.25
2.45,89.733,86.9769,-23.9456,15.0228,-0.284583,3.43129,-1.01223,14.3623,0.25
2.46,89.7283,87.4522,-23.9573,15.0243,-0.282658,3.34993,-1.01902,14.3623,0.25
2.47,89.7283,87.4522,-23.9573,15.0243,-0.282658,3.26659,-1.02614,14.3623,0.25
2.48,89.7231,87.9281,-23.9688,15.0269,-0.280521,3.21537,-1.03185,14.3623,0.25
2.49,89.7231,87.9281,-23.9688,15.0269,-0.280521,3.12068,-1.03362,14.3623,0.25
2.5,89.7196,88.396,-23.9834,15.0216,-0.280032,3.03983,-1.03838,14.31,0.25
2.51,89.7155,88.8649,-23.9975,15.0179,-0.27886,2.95347,-1.04522,14.31,0.25
2.52,89.7155,88.8649,-23.9975,15.0179,-0.27886,2.90257,-1.04782,14.31,0.25
2.53,89.7155,88.8649,-23.9975,15.0179,-0.27886,2.82008,-1.0562,14.31,0.25
2.54,89.7097,89.4523,-24.0145,15.0144,-0.276275,2.75415,-1.05931,14.31,0.25
2.55,89.7046,89.9232,-24.0274,15.0127,-0.27453,2.66349,-1.06694,14.2551,0.25
2.56,89.7046,89.9232,-24.0274,15.0127,-0.27453,2.60295,-1.07471,14.2551,0.25
2.57,89.6991,90.3948,-24.04,15.0121,-0.271799,2.52899,-1.08084,14.2551,0.25
2.58,89.6991,90.3948,-24.04,15.0121,-0.271799,2.46125,-1.08972,14.2551,0.25
2.59,89.6932,90.8672,-24.0521,15.0108,-0.26863,2.42216,-1.09901,14.2551,0.25
2.6,89.6932,90.8672,-24.0521,15.0108,-0.26863,2.35775,-1.11166,14.2551,0.25
2.61,89.6871,91.3403,-24.0639,15.0109,-0.26485,2.2933,-1.11658,14.3968,0.25
2.62,89.6805,91.8141,-24.0752,15.0115,-0.262104,2.2297,-1.12984,14.3968,0.25
2.63,89.6805,91.8141,-24.0752,15.0115,-0.262104,2.17082,-1.14233,14.3968,0.25
2.64,89.6718,92.4072,-24.0889,15.0124,-0.25689,2.11111,-1.14818,14.3968,0.25
2.65,89.6718,92.4072,-24.0889,15.0124,-0.25689,2.05434,-1.16238,14.3968,0.25
2.66,89.6646,92.8823,-24.0995,15.0137,-0.253566,1.99461,-1.17109,14.2092,0.25
2.67,89.6571,93.3579,-24.1099,15.0152,-0.251619,1.9426,-1.17746,14.2092,0.25
2.68,89.6571,93.3579,-24.1099,15.0152,-0.251619,1.88567,-1.18615,14.2092,0.25
2.69,89.6493,93.8341,-24.12,15.0176,-0.247871,1.83125,-1.19603,14.2092,0.25
2.7,89.6493,93.8341,-24.12,15.0176,-0.247871,1.77405,-1.20531,14.2092,0.25
2.71,89.6442,94.2996,-24.1328,15.0116,-0.243578,1.73962,-1.20701,14.3185,0.25
2.72,89.6442,94.2996,-24.1328,15.0116,-0.243578,1.67215,-1.21741,14.3185,0.25
2.73,89.6388,94.7663,-24.1449,15.0072,-0.240419,1.62565,-1.22074,14.3185,0.25
2.74,89.6314,95.3512,-24.1595,15.0031,-0.236615,1.57477,-1.22305,14.3185,0.25
2.75,89.6314,95.3512,-24.1595,15.0031,-0.236615,1.52113,-1.23133,14.3185,0.25
2.76,89.625,95.8202,-24.1706,15.0004,-0.232277,1.47393,-1.23791,14.3045,0.25
