t,north,east,down,vel,vel_dwn,roll,pitch,speed,throttle
0.53,100.293,135.097,-22.5883,10.7414,-0.520099,8.35125,1.55774,10.2434,0.23
0.54,100.293,135.097,-22.5883,10.7414,-0.520099,8.338,1.55077,10.2434,0.23
0.55,100.336,135.438,-22.6058,10.7442,-0.516703,8.30258,1.53549,10.5502,0.23
0.56,100.392,135.861,-22.6338,10.7464,-0.511327,8.26028,1.51565,10.5502,0.23
0.57,100.392,135.861,-22.6338,10.7464,-0.511327,8.21831,1.49505,10.5502,0.23
0.58,100.435,136.201,-22.6552,10.7499,-0.504543,8.16736,1.47319,10.5502,0.23
0.59,100.435,136.201,-22.6552,10.7499,-0.504543,8.11268,1.45373,10.5502,0.23
0.6,100.476,136.541,-22.6758,10.7518,-0.499544,8.05809,1.43463,10.5411,0.23
0.61,100.516,136.881,-22.6957,10.755,-0.492925,8.00095,1.41074,10.5411,0.23
0.62,100.516,136.881,-22.6957,10.755,-0.492925,7.94418,1.38897,10.5411,0.23
0.63,100.554,137.222,-22.7148,10.7569,-0.486817,7.89011,1.36641,10.5411,0.23
0.64,100.554,137.222,-22.7148,10.7569,-0.486817,7.82926,1.35066,10.5411,0.23
0.65,100.59,137.563,-22.7334,10.759,-0.479889,7.76738,1.3382,10.2302,0.23
0.66,100.59,137.563,-22.7334,10.759,-0.479889,7.70468,1.3313,10.2302,0.23
0.67,100.634,137.989,-22.7557,10.7605,-0.47302,7.63817,1.32193,10.2302,0.23
0.68,100.667,138.331,-22.773,10.7615,-0.468912,7.59556,1.31767,10.2302,0.23
0.69,100.667,138.331,-22.773,10.7615,-0.468912,7.52598,1.30646,10.2302,0.23
0.7,100.699,138.673,-22.7899,10.7632,-0.466165,7.46019,1.29279,10.6355,0.23
0.71,100.699,138.673,-22.7899,10.7632,-0.466165,7.39062,1.27821,10.6355,0.23
0.72,100.729,139.015,-22.8063,10.7661,-0.460112,7.32487,1.26421,10.6355,0.23
0.73,100.729,139.015,-22.8063,10.7661,-0.460112,7.27104,1.24468,10.6355,0.23
0.74,100.765,139.443,-22.8262,10.7683,-0.451446,7.19905,1.2234,10.6355,0.23
0.75,100.765,139.443,-22.8262,10.7683,-0.451446,7.15673,1.21005,10.6355,0.23
0.76,100.786,139.7,-22.8378,10.7697,-0.445231,7.13089,1.20107,10.5446,0.22
0.77,100.786,139.7,-22.8378,10.7697,-0.445231,7.04418,1.17672,10.5446,0.22
0.78,100.822,140.127,-22.8622,10.7697,-0.437279,6.98649,1.15781,10.5446,0.22
0.79,100.822,140.127,-22.8622,10.7697,-0.437279,6.9154,1.13894,10.5446,0.22
0.8,100.849,140.469,-22.8808,10.7705,-0.431161,6.84089,1.12598,10.5446,0.22
0.81,100.875,140.812,-22.8986,10.7704,-0.426292,6.77024,1.10704,10.5225,0.22
0.82,100.875,140.812,-22.8986,10.7704,-0.426292,6.72764,1.09799,10.5225,0.22
0.83,100.875,140.812,-22.8986,10.7704,-0.426292,6.65594,1.08334,10.5225,0.22
0.84,100.899,141.154,-22.9157,10.7713,-0.421231,6.58543,1.06278,10.5225,0.22
0.85,100.923,141.497,-22.9321,10.7721,-0.41578,6.50883,1.04653,10.5225,0.22
0.86,100.923,141.497,-22.9321,10.7721,-0.41578,6.43883,1.03199,10.5225,0.22
0.87,100.945,141.84,-22.9481,10.773,-0.41177,6.41189,1.02575,10.415,0.22
0.88,100.945,141.84,-22.9481,10.773,-0.41177,6.32541,1.01305,10.415,0.22
0.89,100.971,142.269,-22.9673,10.7736,-0.406671,6.26296,1.00421,10.415,0.22
0.9,100.99,142.612,-22.9821,10.7727,-0.401315,6.1895,0.997306,10.415,0.22
0.91,100.99,142.612,-22.9821,10.7727,-0.401315,6.11904,0.980669,10.415,0.22
0.92,101.009,142.955,-22.9965,10.7717,-0.396495,6.03375,0.965416,10.2398,0.22
0.93,101.009,142.955,-22.9965,10.7717,-0.396495,5.97587,0.961393,10.2398,0.22
0.94,101.031,143.385,-23.014,10.7711,-0.391573,5.88445,0.951701,10.2398,0.22
0.95,101.031,143.385,-23.014,10.7711,-0.391573,5.82819,0.945412,10.2398,0.22
0.96,101.043,143.642,-23.0242,10.7708,-0.388965,5.75754,0.935066,10.2398,0.22
0.97,101.062,144.071,-23.0423,10.7702,-0.385915,5.66807,0.91496,10.5829,0.22
0.98,101.062,144.071,-23.0423,10.7702,-0.385915,5.59813,0.901265,10.5829,0.22
0.99,101.078,144.415,-23.0601,10.7698,-0.383693,5.56941,0.893046,10.5829,0.22
1,101.078,144.415,-23.0601,10.7698,-0.383693,5.49406,0.875735,10.5829,0.22
1.01,101.093,144.758,-23.0772,10.7699,-0.378356,5.42742,0.853193,10.5829,0.22
1.02,101.093,144.758,-23.0772,10.7699,-0.378356,5.3556,0.83356,10.5829,0.22
1.03,101.107,145.102,-23.0934,10.7699,-0.37221,5.28032,0.810199,10.423,0.22
1.04,101.107,145.102,-23.0934,10.7699,-0.37221,5.20968,0.792002,10.423,0.22
1.05,101.12,145.445,-23.1089,10.7696,-0.366805,5.13369,0.770922,10.423,0.22
1.06,101.133,145.789,-23.1239,10.7703,-0.360976,5.08804,0.760477,10.423,0.22
1.07,101.133,145.789,-23.1239,10.7703,-0.360976,5.03351,0.74641,10.423,0.22
1.08,101.144,146.132,-23.1382,10.7702,-0.355115,4.95329,0.730116,10.2969,0.22
1.09,101.144,146.132,-23.1382,10.7702,-0.355115,4.87955,0.715712,10.2969,0.22
1.1,101.157,146.562,-23.1554,10.7707,-0.34846,4.80498,0.703521,10.2969,0.22
1.11,101.157,146.562,-23.1554,10.7707,-0.34846,4.71979,0.688276,10.2969,0.22
1.12,101.166,146.906,-23.1687,10.7704,-0.344574,4.65679,0.674482,10.2969,0.22
1.13,101.175,147.25,-23.1815,10.7712,-0.340832,4.56744,0.652231,10.4554,0.22
1.14,101.175,147.25,-23.1815,10.7712,-0.340832,4.49684,0.637163,10.4554,0.22
1.15,101.182,147.593,-23.194,10.7701,-0.336504,4.44045,0.621236,10.4554,0.22
1.16,101.182,147.593,-23.194,10.7701,-0.336504,4.37147,0.597521,10.4554,0.22
1.17,101.189,147.937,-23.2061,10.7716,-0.331011,4.2845,0.574981,10.4554,0.22
1.18,101.196,148.281,-23.2178,10.7716,-0.324987,4.22496,0.56039,10.3123,0.22
1.19,101.196,148.281,-23.2178,10.7716,-0.324987,4.14088,0.540792,10.3123,0.22
1.2,101.204,148.71,-23.2369,10.7699,-0.319975,4.0812,0.52685,10.3123,0.22
1.21,101.204,148.71,-23.2369,10.7699,-0.319975,4.00409,0.514897,10.3123,0.22
1.22,101.21,149.054,-23.2514,10.7691,-0.316241,3.91849,0.496015,10.3123,0.22
1.23,101.21,149.054,-23.2514,10.7691,-0.316241,3.89079,0.489776,10.3123,0.22
1.24,101.214,149.397,-23.2654,10.7676,-0.312841,3.82119,0.469004,10.489,0.22
1.25,101.219,149.74,-23.2787,10.7676,-0.30897,3.75011,0.446358,10.489,0.22
1.26,101.219,149.74,-23.2787,10.7676,-0.30897,3.68299,0.424413,10.489,0.22
1.27,101.222,150.084,-23.2914,10.767,-0.302552,3.6139,0.401421,10.489,0.22
1.28,101.222,150.084,-23.2914,10.767,-0.302552,3.54543,0.380002,10.489,0.22
1.29,101.225,150.427,-23.3036,10.7658,-0.295904,3.51876,0.373715,10.4528,0.21
1.3,101.225,150.427,-23.3036,10.7658,-0.295904,3.4528,0.354398,10.4528,0.21
1.31,101.228,150.857,-23.3181,10.7659,-0.289693,3.38885,0.335614,10.4528,0.21
1.32,101.23,151.2,-23.3292,10.7647,-0.284987,3.32476,0.317017,10.4528,0.21
1.33,101.23,151.2,-23.3292,10.7647,-0.284987,3.2469,0.289202,10.4528,0.21
1.34,101.231,151.544,-23.3399,10.7654,-0.280825,3.19415,0.272127,10.5758,0.21
1.35,101.231,151.544,-23.3399,10.7654,-0.280825,3.13744,0.258964,10.5758,0.21
1.36,101.232,151.887,-23.3503,10.7651,-0.275741,3.07726,0.236513,10.5758,0.21
1.37,101.232,152.231,-23.3603,10.7648,-0.270225,3.01743,0.213422,10.5758,0.21
1.38,101.232,152.231,-23.3603,10.7648,-0.270225,2.9609,0.193645,10.5758,0.21
1.39,101.232,152.574,-23.3698,10.7634,-0.263457,2.88718,0.171293,10.565,0.21
1.4,101.232,152.574,-23.3698,10.7634,-0.263457,2.83016,0.157264,10.565,0.21
1.41,101.232,153.003,-23.3875,10.7614,-0.257453,2.76988,0.137499,10.565,0.21
1.42,101.232,153.003,-23.3875,10.7614,-0.257453,2.71227,0.122851,10.565,0.21
1.43,101.231,153.346,-23.4008,10.76,-0.253116,2.65276,0.108149,10.565,0.21
1.44,101.23,153.689,-23.4135,10.7581,-0.24865,2.60411,0.0980407,10.3074,0.21
1.45,101.23,153.689,-23.4135,10.7581,-0.24865,2.54841,0.093724,10.3074,0.21
1.46,101.229,154.032,-23.4257,10.7567,-0.24636,2.48137,0.0854882,10.3074,0.21
1.47,101.229,154.032,-23.4257,10.7567,-0.24636,2.45631,0.0814036,10.3074,0.21
1.48,101.227,154.374,-23.4373,10.7544,-0.244983,2.39983,0.0740376,10.3074,0.21
1.49,101.227,154.374,-23.4373,10.7544,-0.244983,2.34631,0.0605224,10.3074,0.21
1.5,101.224,154.717,-23.4484,10.7517,-0.244646,2.29501,0.053543,10.5008,0.21
1.51,101.221,155.146,-23.4617,10.7498,-0.241262,2.24156,0.0466852,10.5008,0.21
1.52,101.221,155.146,-23.4617,10.7498,-0.241262,2.19588,0.0365728,10.5008,0.21
1.53,101.218,155.489,-23.4719,10.7484,-0.238017,2.14187,0.0220662,10.5008,0.21
1.54,101.218,155.489,-23.4719,10.7484,-0.238017,2.08948,0.00823262,10.5008,0.21
1.55,101.215,155.831,-23.4816,10.7476,-0.233737,2.03935,-0.00228459,10.4642,0.21
1.56,101.215,155.831,-23.4816,10.7476,-0.233737,1.99075,-0.0180606,10.4642,0.21
1.57,101.211,156.174,-23.4909,10.7466,-0.228742,1.93922,-0.0301683,10.4642,0.21
1.58,101.207,156.517,-23.4997,10.7454,-0.2246,1.89684,-0.0452372,10.4642,0.21
1.59,101.207,156.517,-23.4997,10.7454,-0.2246,1.84157,-0.0545891,10.4642,0.21
1.6,101.203,156.86,-23.5083,10.7453,-0.22134,1.79512,-0.0614006,10.2957,0.21
1.61,101.203,156.86,-23.5083,10.7453,-0.22134,1.77031,-0.0662704,10.2957,0.21
1.62,101.198,157.287,-23.5251,10.743,-0.220901,1.72882,-0.0698767,10.2957,0.21
1.63,101.194,157.629,-23.5377,10.7411,-0.220106,1.69335,-0.0770698,10.2957,0.21
1.64,101.194,157.629,-23.5377,10.7411,-0.220106,1.64447,-0.0819792,10.2957,0.21
1.65,101.189,157.971,-23.5497,10.7399,-0.218859,1.59088,-0.0903454,10.4275,0.21
1.66,101.189,157.971,-23.5497,10.7399,-0.218859,1.55966,-0.0972972,10.4275,0.21
1.67,101.185,158.313,-23.5611,10.7386,-0.215915,1.51159,-0.106452,10.4275,0.21
1.68,101.185,158.313,-23.5611,10.7386,-0.215915,1.47431,-0.122272,10.4275,0.21
1.69,101.18,158.654,-23.5719,10.7364,-0.213448,1.44336,-0.130652,10.4275,0.21
1.7,101.175,158.996,-23.5823,10.7351,-0.209531,1.3959,-0.144894,10.4716,0.21
1.71,101.175,158.996,-23.5823,10.7351,-0.209531,1.36421,-0.156382,10.4716,0.21
1.72,101.169,159.423,-23.5993,10.7332,-0.205221,1.3219,-0.177523,10.4716,0.21
1.73,101.169,159.423,-23.5993,10.7332,-0.205221,1.29518,-0.192541,10.4716,0.21
1.74,101.164,159.764,-23.612,10.7312,-0.201304,1.25458,-0.210385,10.4716,0.21
1.75,101.159,160.105,-23.6239,10.7286,-0.198686,1.21191,-0.218487,10.3103,0.21
1.76,101.159,160.105,-23.6239,10.7286,-0.198686,1.17306,-0.231593,10.3103,0.21
1.77,101.154,160.446,-23.635,10.7272,-0.195572,1.13259,-0.244253,10.3103,0.21
1.78,101.154,160.446,-23.635,10.7272,-0.195572,1.10632,-0.255299,10.3103,0.21
1.79,101.149,160.788,-23.6456,10.7252,-0.191601,1.06789,-0.268618,10.3103,0.21
1.8,101.143,161.129,-23.6555,10.7237,-0.188482,1.03484,-0.280562,10.461,0.21
1.81,101.143,161.129,-23.6555,10.7237,-0.188482,1.02225,-0.287802,10.461,0.21
1.82,101.136,161.556,-23.6671,10.7223,-0.184729,0.987156,-0.303413,10.461,0.21
1.83,101.136,161.556,-23.6671,10.7223,-0.184729,0.95593,-0.317779,10.461,0.21
1.84,101.13,161.897,-23.6759,10.7213,-0.180112,0.927895,-0.335396,10.461,0.21
1.85,101.13,161.897,-23.6759,10.7213,-0.180112,0.89962,-0.348614,10.461,0.21
1.86,101.124,162.239,-23.6841,10.7203,-0.175108,0.86651,-0.364042,10.3705,0.21
1.87,101.118,162.581,-23.6919,10.7187,-0.171504,0.836224,-0.375929,10.3705,0.21
1.88,101.118,162.581,-23.6919,10.7187,-0.171504,0.807158,-0.38915,10.3705,0.21
1.89,101.112,162.922,-23.6992,10.718,-0.168325,0.781703,-0.404686,10.3705,0.21
1.9,101.112,162.922,-23.6992,10.718,-0.168325,0.755944,-0.421291,10.3705,0.21
1.91,101.106,163.264,-23.7062,10.7175,-0.165126,0.729508,-0.437347,10.3192,0.21
1.92,101.106,163.264,-23.7062,10.7175,-0.165126,0.701377,-0.44574,10.3192,0.21
1.93,101.1,163.691,-23.7192,10.7163,-0.162629,0.676361,-0.457686,10.3192,0.21
1.94,101.094,164.032,-23.7288,10.7142,-0.160295,0.649919,-0.469552,10.3192,0.21
1.95,101.094,164.032,-23.7288,10.7142,-0.160295,0.626043,-0.48088,10.3192,0.21
1.96,101.089,164.374,-23.7379,10.7137,-0.158671,0.607787,-0.485129,10.4031,0.21
1.97,101.089,164.374,-23.7379,10.7137,-0.158671,0.591509,-0.49183,10.4031,0.21
1.98,101.084,164.716,-23.7465,10.7118,-0.156021,0.569919,-0.507101,10.4031,0.21
1.99,101.078,165.057,-23.7545,10.7102,-0.152833,0.546667,-0.519095,10.4031,0.21
2,101.078,165.057,-23.7545,10.7102,-0.152833,0.523158,-0.532359,10.4031,0.21
2.01,101.072,165.399,-23.7621,10.71,-0.148808,0.501978,-0.551108,10.5319,0.2
2.02,101.072,165.399,-23.7621,10.71,-0.148808,0.480906,-0.561455,10.5319,0.2
2.03,101.065,165.826,-23.7709,10.7078,-0.144091,0.461082,-0.576981,10.5319,0.2
2.04,101.065,165.826,-23.7709,10.7078,-0.144091,0.441275,-0.595595,10.5319,0.2
2.05,101.059,166.167,-23.7774,10.7063,-0.138378,0.424693,-0.615097,10.5319,0.2
2.06,101.053,166.509,-23.7833,10.706,-0.132505,0.400216,-0.630662,10.3458,0.2
2.07,101.053,166.509,-23.7833,10.706,-0.132505,0.383865,-0.64075,10.3458,0.2
2.08,101.047,166.85,-23.7889,10.706,-0.128809,0.36672,-0.653186,10.3458,0.2
2.09,101.047,166.85,-23.7889,10.706,-0.128809,0.353456,-0.662685,10.3458,0.2
2.1,101.041,167.192,-23.7941,10.7061,-0.124779,0.33554,-0.66801,10.3458,0.2
2.11,101.035,167.534,-23.799,10.7043,-0.119901,0.322253,-0.679041,10.3257,0.2
2.12,101.035,167.534,-23.799,10.7043,-0.119901,0.306486,-0.68849,10.3257,0.2
2.13,101.028,167.963,-23.8097,10.7051,-0.116009,0.290997,-0.693241,10.3257,0.2
2.14,101.028,167.963,-23.8097,10.7051,-0.116009,0.277506,-0.703646,10.3257,0.2
2.15,101.023,168.306,-23.8175,10.7062,-0.114189,0.26852,-0.70605,10.3257,0.2
2.16,101.023,168.306,-23.8175,10.7062,-0.114189,0.258656,-0.714773,10.3257,0.2
2.17,101.018,168.649,-23.8248,10.7064,-0.113104,0.249856,-0.723721,10.388,0.2
2.18,101.013,168.992,-23.8316,10.7058,-0.111252,0.238953,-0.732554,10.388,0.2
2.19,101.013,168.992,-23.8316,10.7058,-0.111252,0.22282,-0.739897,10.388,0.2
2.2,101.007,169.335,-23.8381,10.7044,-0.108884,0.218507,-0.743933,10.388,0.2
2.21,101.007,169.335,-23.8381,10.7044,-0.108884,0.202684,-0.758079,10.388,0.2
2.22,101.002,169.677,-23.844,10.7042,-0.106224,0.196056,-0.766826,10.3742,0.2
2.23,101.002,169.677,-23.844,10.7042,-0.106224,0.185276,-0.778926,10.3742,0.2
2.24,100.995,170.105,-23.8508,10.7033,-0.10147,0.171576,-0.790528,10.3742,0.2
2.25,100.989,170.448,-23.8558,10.7046,-0.0986246,0.156941,-0.798805,10.3742,0.2
2.26,100.989,170.448,-23.8558,10.7046,-0.0986246,0.147233,-0.808298,10.3742,0.2
2.27,100.984,170.79,-23.8604,10.7046,-0.0959213,0.132489,-0.817476,10.4173,0.2
2.28,100.984,170.79,-23.8604,10.7046,-0.0959213,0.125124,-0.824559,10.4173,0.2
2.29,100.979,171.133,-23.8647,10.7038,-0.0914709,0.111911,-0.835415,10.4173,0.2
2.3,100.979,171.133,-23.8647,10.7038,-0.0914709,0.105499,-0.84237,10.4173,0.2
2.31,100.973,171.475,-23.8686,10.7039,-0.0879631,0.0986045,-0.855998,10.4173,0.2
2.32,100.967,171.817,-23.8724,10.7047,-0.0840775,0.090996,-0.864072,10.2453,0.2
2.33,100.967,171.817,-23.8724,10.7047,-0.0840775,0.0821897,-0.868455,10.2453,0.2
2.34,100.961,172.246,-23.8811,10.7058,-0.0820431,0.0752164,-0.873181,10.2453,0.2
2.35,100.961,172.246,-23.8811,10.7058,-0.0820431,0.0729471,-0.87559,10.2453,0.2
2.36,100.955,172.588,-23.8874,10.7059,-0.0805435,0.0677872,-0.879873,10.2453,0.2
2.37,100.95,172.931,-23.8933,10.7055,-0.0790776,0.0618024,-0.890895,10.3429,0.2
2.38,100.95,172.931,-23.8933,10.7055,-0.0790776,0.0605731,-0.894936,10.3429,0.2
2.39,100.945,173.273,-23.8987,10.7073,-0.0779797,0.0554854,-0.90376,10.3429,0.2
2.4,100.945,173.273,-23.8987,10.7073,-0.0779797,0.0470131,-0.912481,10.3429,0.2
2.41,100.939,173.615,-23.9038,10.705,-0.075058,0.0451243,-0.917036,10.3429,0.2
2.42,100.939,173.615,-23.9038,10.705,-0.075058,0.0410086,-0.925533,10.3429,0.2
2.43,100.934,173.958,-23.9085,10.7047,-0.071877,0.0375985,-0.933799,10.4818,0.2
2.44,100.927,174.385,-23.9138,10.7046,-0.0666537,0.0380823,-0.940855,10.4818,0.2
2.45,100.927,174.385,-23.9138,10.7046,-0.0666537,0.0340784,-0.949698,10.4818,0.2
2.46,100.922,174.728,-23.9176,10.7052,-0.0624442,0.0270754,-0.959099,10.4818,0.2
2.47,100.922,174.728,-23.9176,10.7052,-0.0624442,0.0274731,-0.971502,10.4818,0.2
2.48,100.917,175.07,-23.9211,10.7041,-0.0567231,0.0221976,-0.987627,10.34,0.2
2.49,100.917,175.07,-23.9211,10.7041,-0.0567231,0.0169855,-0.999035,10.34,0.2
2.5,100.912,175.412,-23.9243,10.7034,-0.0522135,0.0186856,-1.00825,10.34,0.2
2.51,100.907,175.754,-23.9271,10.7033,-0.0486403,0.018132,-1.02039,10.34,0.2
2.52,100.907,175.754,-23.9271,10.7033,-0.0486403,0.0140837,-1.02698,10.34,0.2
2.53,100.901,176.096,-23.9297,10.7029,-0.0458115,0.0131749,-1.03071,10.3058,0.2
2.54,100.901,176.096,-23.9297,10.7029,-0.0458115,0.00561442,-1.03545,10.3058,0.2
2.55,100.895,176.524,-23.9363,10.7016,-0.044732,0.00559858,-1.03685,10.3058,0.2
2.56,100.89,176.867,-23.941,10.7006,-0.0434165,0.00413497,-1.03701,10.3058,0.2
2.57,100.89,176.867,-23.941,10.7006,-0.0434165,0.00156784,-1.04255,10.3058,0.2
2.58,100.885,177.209,-23.9453,10.7006,-0.0417507,0.0072103,-1.04444,10.3119,0.2
2.59,100.885,177.209,-23.9453,10.7006,-0.0417507,0.00891083,-1.04682,10.3119,0.2
2.6,100.88,177.551,-23.9492,10.7003,-0.0391302,0.00537996,-1.05801,10.3119,0.2
2.61,100.88,177.551,-23.9492,10.7003,-0.0391302,0.00327457,-1.05887,10.3119,0.2
2.62,100.875,177.893,-23.9527,10.7004,-0.0355904,0.00411098,-1.06143,10.3119,0.2
2.63,100.87,178.235,-23.9558,10.701,-0.0339569,0.00700163,-1.06925,10.4164,0.2
2.64,100.87,178.235,-23.9558,10.701,-0.0339569,0.00627533,-1.07633,10.4164,0.2
2.65,100.864,178.663,-23.9593,10.7002,-0.0302779,0.0062983,-1.08486,10.4164,0.2
2.66,100.864,178.663,-23.9593,10.7002,-0.0302779,0.00857619,-1.10109,10.4164,0.2
2.67,100.859,179.005,-23.9617,10.7,-0.0277331,0.00781019,-1.10996,10.4164,0.2
2.68,100.855,179.347,-23.9638,10.6997,-0.0240093,0.00690962,-1.11726,10.3602,0.2
2.69,100.855,179.347,-23.9638,10.6997,-0.0240093,0.00672156,-1.12313,10.3602,0.2
2.7,100.85,179.689,-23.9656,10.7,-0.0203888,0.0122229,-1.12727,10.3602,0.2
2.71,100.85,179.689,-23.9656,10.7,-0.0203888,0.0147323,-1.13415,10.3602,0.2
2.72,100.846,180.031,-23.9671,10.6993,-0.0170386,0.0163002,-1.14086,10.3602,0.2
2.73,100.846,180.031,-23.9671,10.6993,-0.0170386,0.0176973,-1.14428,10.3602,0.2
2.74,100.841,180.373,-23.9683,10.6989,-0.0133932,0.0188488,-1.14803,10.3003,0.2
2.75,100.836,180.801,-23.9745,10.6993,-0.0111723,0.0262839,-1.15039,10.3003,0.2
2.76,100.836,180.801,-23.9745,10.6993,-0.0111723,0.0268,-1.15532,10.3003,0.2
2.77,100.832,181.143,-23.9788,10.6989,-0.0092405,0.0273297,-1.15462,10.3003,0.2
2.78,100.832,181.143,-23.9788,10.6989,-0.0092405,0.0266687,-1.15752,10.3003,0.2
2.79,100.827,181.485,-23.9827,10.6996,-0.00907406,0.0274494,-1.16269,10.4105,0.2
2.8,100.827,181.485,-23.9827,10.6996,-0.00907406,0.0328377,-1.1719,10.4105,0.2
2.81,100.823,181.828,-23.9862,10.7002,-0.00724483,0.0365077,-1.18058,10.4105,0.2
2.82,100.819,182.17,-23.9893,10.7006,-0.00478161,0.0392402,-1.18659,10.4105,0.2
2.83,100.819,182.17,-23.9893,10.7006,-0.00478161,0.0399765,-1.18984,10.4105,0.2
2.84,100.815,182.512,-23.992,10.6998,-0.00240068,0.0415068,-1.19486,10.4164,0.2
2.85,100.815,182.512,-23.992,10.6998,-0.00240068,0.044605,-1.2025,10.4164,0.2
