z0,vx0,i,u0_opt,u1_opt,u2_opt,x,z,v_abs,v_arg,vx,vz,gripx,gripz,aoa
1.4,10.5,21,0.5,0.0915561,0.702702,-0.794228,1.77451,8.16387,0.0674084,8.14533,0.549897,-0.466632,1.54499,0.0241477
1.4,10.5,22,0.5,0.0880654,0.847134,-0.631322,1.78551,7.94312,0.0614901,7.92811,0.488115,-0.341131,1.51021,0.0265753
1.4,10.5,23,0.5,0.0845747,1.01597,-0.47276,1.79527,7.71941,0.0553183,7.7076,0.426807,-0.234073,1.47429,0.0292564
1.4,10.5,24,0.5,0.0810841,1.2063,-0.318608,1.80381,7.49281,0.0488601,7.48387,0.365954,-0.146214,1.44286,0.0322239
1.4,10.5,25,0.5,0.0775934,1.41287,-0.16893,1.81113,7.26338,0.0420768,7.25695,0.305529,-0.0755892,1.42217,0.0355166
1.4,10.5,26,0.5,0.0741027,1.62842,-0.0237912,1.81724,7.03122,0.0349225,7.02694,0.245498,-0.0171993,1.41729,0.0391802
1.4,10.5,27,0.5,0.0706121,1.84476,0.116747,1.82215,6.79643,0.0273437,6.79389,0.185817,0.0359667,1.43039,0.0432683
1.4,10.5,28,7.45219e-07,0.0671214,2.05422,0.252625,1.82586,6.55915,0.0192769,6.55793,0.126432,0.0908745,1.46003,0.0478445
1.4,10.5,29,2.42803e-07,0.0636307,2.25104,0.383784,1.82839,6.57626,0.00760521,6.57607,0.0500133,0.152475,1.50205,0.0560255
1.4,10.5,30,2.54952e-07,0.06014,2.44346,0.515305,1.82939,6.59794,-0.00144109,6.59793,-0.0095082,0.224895,1.55433,0.0615811
1.4,10.5,31,2.75646e-07,0.0566494,2.25036,0.647264,1.8292,6.623,-0.0086071,6.62275,-0.0570041,0.413903,1.50433,0.0652565
1.4,10.5,32,3.15178e-07,0.0531587,2.08793,0.779719,1.82806,6.65048,-0.0144286,6.64978,-0.095954,0.600718,1.47035,0.0675873
1.4,10.5,33,4.1517e-07,0.049668,1.95145,0.912715,1.82614,6.67964,-0.0192919,6.67839,-0.128855,0.782725,1.44785,0.06896
1.4,10.5,34,0.136054,0.0461774,1.8383,1.04628,1.82357,6.70993,-0.0234755,6.70808,-0.157504,0.958474,1.43332,0.0696529
1.4,10.5,35,0.163493,0.0426867,1.74591,1.18044,1.82042,6.72205,-0.0271265,6.71958,-0.182323,1.12763,1.42392,0.0698132
1.4,10.5,36,6.11894e-06,0.039196,1.67152,1.31484,1.81677,6.72606,-0.0306171,6.72291,-0.205901,1.29024,1.41753,0.0698132
1.4,10.5,37,4.74717e-06,0.0357054,1.61227,1.44929,1.81265,6.75747,-0.0341078,6.75354,-0.230438,1.44699,1.41266,0.0698132
1.4,10.5,38,5.23015e-06,0.0324852,1.56546,1.58436,1.80804,6.78918,-0.037328,6.78445,-0.253368,1.59949,1.40833,0.0698132
1.4,10.5,39,5.81579e-06,0.0295354,1.52871,1.72005,1.80298,6.82119,-0.0402777,6.81566,-0.274668,1.74868,1.404,0.0698132
1.4,10.5,40,6.54054e-06,0.0268562,1.49998,1.85637,1.79748,6.85349,-0.042957,6.84717,-0.294315,1.89537,1.39939,0.0698132
1.4,10.5,41,7.46046e-06,0.0244471,1.47762,1.99331,1.7916,6.88605,-0.0453661,6.87897,-0.312286,2.04025,1.39436,0.0698132
1.4,10.5,42,8.66654e-06,0.0223079,1.46028,2.13089,1.78535,6.91888,-0.0475052,6.91107,-0.328559,2.18386,1.38887,0.0698132
1.4,10.5,43,1.0317e-05,0.0204382,1.44691,2.26911,1.77878,6.95196,-0.049375,6.94348,-0.343113,2.32664,1.38294,0.0698132
1.4,10.5,44,1.27136e-05,0.0188374,1.4367,2.40798,1.77192,6.98528,-0.0509758,6.97621,-0.355926,2.46892,1.37658,0.0698132
1.4,10.5,45,1.65157e-05,0.0175048,1.42901,2.5475,1.7648,7.01884,-0.0523084,7.00924,-0.366977,2.61095,1.36986,0.0698132
1.4,10.5,46,2.35043e-05,0.0164399,1.42336,2.68769,1.75746,7.05264,-0.0533733,7.0426,-0.376244,2.75295,1.36282,0.0698132
1.4,10.5,47,4.09705e-05,0.0156419,1.41941,2.82854,1.74993,7.08667,-0.0541713,7.07627,-0.383706,2.89504,1.3555,0.0698132
1.4,10.5,48,0.209929,0.0132178,1.41691,2.97007,1.74226,7.12093,-0.0547032,7.11028,-0.389343,3.0366,1.34783,0.0679209
1.4,10.5,49,0.25,0.0114611,1.41569,3.11227,1.73447,7.11039,-0.0558578,7.0993,-0.396964,3.17859,1.34001,0.0673189
1.4,10.75,0,8.50371e-08,0.119644,0.349066,-5,1.4,10.75,1.96311e-42,10.75,2.11361e-41,-4.61048,1.30903,0.119644
1.4,10.75,1,9.15081e-08,0.116153,0.349066,-4.785,1.4,10.9478,0.0463399,10.9361,0.507139,-4.3958,1.30767,0.0698132
1.4,10.75,2,1.07899e-07,0.119644,0.349066,-4.56628,1.41014,11.0438,0.0693912,11.0172,0.765727,-4.17676,1.31918,0.0502525
1.4,10.75,3,1.35107e-07,0.123134,0.349066,-4.34593,1.42546,11.1099,0.0831395,11.0715,0.922604,-3.9561,1.33585,0.0399949
1.4,10.75,4,1.961e-07,0.126625,0.349066,-4.12451,1.44391,11.1623,0.0920005,11.1151,1.02549,-3.73436,1.35567,0.0346245
1.4,10.75,5,0.231446,0.130116,0.349066,-3.9022,1.46442,11.2084,0.0983382,11.1542,1.10044,-3.51175,1.37754,0.0317775
1.4,10.75,6,0.5,0.133606,0.349066,-3.67912,1.48643,11.2112,0.104238,11.1504,1.16653,-3.28837,1.40091,0.029368
1.4,10.75,7,0.5,0.132818,0.349066,-3.45611,1.50976,11.0645,0.112226,10.9949,1.23911,-3.06543,1.42393,0.0205922
1.4,10.75,8,0.5,0.130313,0.349066,-3.23621,1.53454,10.9036,0.115455,10.831,1.25609,-2.84575,1.44774,0.0148574
1.4,10.75,9,0.5,0.126914,0.349066,-3.01959,1.55966,10.7331,0.115423,10.6617,1.23611,-2.62942,1.47153,0.0114906
1.4,10.75,10,0.5,0.123423,0.349066,-2.80636,1.58438,10.5558,0.113284,10.4881,1.19325,-2.4165,1.49489,0.010139
1.4,10.75,11,0.5,0.119933,0.349066,-2.5966,1.60825,10.3736,0.110008,10.3109,1.13888,-2.20705,1.5174,0.00992427
1.4,10.75,12,0.5,0.116442,0.349066,-2.39038,1.63103,10.1875,0.106118,10.1302,1.07905,-2.00115,1.53881,0.0103237
1.4,10.75,13,0.5,0.112951,0.349066,-2.18777,1.65261,9.998,0.101871,9.94616,1.01675,-1.79887,1.55904,0.0110802
1.4,10.75,14,0.5,0.109461,0.349066,-1.98885,1.67294,9.80524,0.0973925,9.75878,0.953448,-1.60028,1.57802,0.0120682
1.4,10.75,15,0.5,0.10597,0.349066,-1.79368,1.69201,9.60935,0.0927418,9.56806,0.889911,-1.40544,1.59573,0.0132282
1.4,10.75,16,0.5,0.102479,0.354428,-1.60231,1.70981,9.41038,0.0879444,9.37401,0.826524,-1.21494,1.61009,0.0145349
1.4,10.75,17,0.5,0.0989886,0.389223,-1.41483,1.72634,9.20834,0.0830075,9.17663,0.763484,-1.03156,1.61187,0.0159811
1.4,10.75,18,0.5,0.095498,0.449611,-1.2313,1.74161,9.00325,0.0779281,8.97593,0.700896,-0.85612,1.60291,0.0175699
1.4,10.75,19,0.5,0.0920073,0.535074,-1.05178,1.75563,8.79513,0.0726966,8.7719,0.638813,-0.690406,1.58414,0.0193107
1.4,10.75,20,0.5,0.0885166,0.646531,-0.876345,1.7684,8.58399,0.067299,8.56456,0.577258,-0.537021,1.5566,0.0212176
1.4,10.75,21,0.5,0.085026,0.784994,-0.705053,1.77995,8.36986,0.0617174,8.35393,0.516238,-0.399108,1.52227,0.0233085
1.4,10.75,22,0.5,0.0815353,0.95044,-0.537975,1.79027,8.15276,0.0559305,8.14001,0.45575,-0.27971,1.48483,0.0256048
1.4,10.75,23,0.5,0.0780446,1.14086,-0.375175,1.79939,7.93274,0.0499129,7.92286,0.395781,-0.18061,1.4499,0.0281318
1.4,10.75,24,0.5,0.0745539,1.35169,-0.216717,1.80731,7.70984,0.0436351,7.7025,0.336313,-0.100936,1.42443,0.0309189
1.4,10.75,25,0.5,0.0710633,1.57586,-0.0626675,1.81403,7.48412,0.0370628,7.47898,0.277319,-0.0362882,1.4149,0.0340005
1.4,10.75,26,0.5,0.0675726,1.80473,0.0869122,1.81958,7.25568,0.0301559,7.25238,0.218768,0.0206759,1.4251,0.0374167
1.4,10.75,27,0.5,0.0640819,2.02966,0.23196,1.82395,7.02459,0.0228676,7.02275,0.160622,0.0781176,1.45472,0.0412143
1.4,10.75,28,2.58504e-06,0.0605913,2.24382,0.372415,1.82717,6.79099,0.015143,6.79021,0.102832,0.142471,1.49987,0.0454483
1.4,10.75,29,2.72782e-06,0.0571006,2.44346,0.508219,1.82922,6.8087,0.00439851,6.80864,0.029948,0.216974,1.55504,0.0527021
1.4,10.75,30,2.89679e-06,0.0605913,2.25035,0.644392,1.82982,6.83047,-0.00392744,6.83042,-0.0268262,0.412314,1.50403,0.0645187
1.4,10.75,31,3.08013e-06,0.0614514,2.08792,0.781,1.82928,6.85897,-0.0083618,6.85873,-0.0573527,0.604975,1.4701,0.0698132
1.4,10.75,32,3.28581e-06,0.0589236,1.95143,0.918175,1.82814,6.89099,-0.0108896,6.89058,-0.0750386,0.7917,1.44866,0.0698132
1.4,10.75,33,3.51844e-06,0.0566611,1.83826,1.05599,1.82664,6.92333,-0.0131521,6.92273,-0.0910538,0.972288,1.43549,0.0698132
1.4,10.75,34,3.78359e-06,0.054664,1.74585,1.19444,1.82482,6.95598,-0.0151492,6.95519,-0.105374,1.1464,1.42771,0.0698132
1.4,10.75,35,4.08853e-06,0.0529323,1.67143,1.33354,1.82271,6.98894,-0.0168809,6.98795,-0.117974,1.31447,1.42316,0.0698132
1.4,10.75,36,4.44283e-06,0.051466,1.61214,1.4733,1.82035,7.0222,-0.0183472,7.02102,-0.12883,1.47735,1.42037,0.0698132
1.4,10.75,37,4.85943e-06,0.050265,1.56528,1.61372,1.81777,7.05575,-0.0195482,7.0544,-0.137919,1.63602,1.41839,0.0698132
1.4,10.75,38,5.35621e-06,0.049329,1.52846,1.75481,1.81501,7.0896,-0.0204842,7.08811,-0.145214,1.79143,1.41669,0.0698132
1.4,10.75,39,5.95862e-06,0.0486579,1.49965,1.89657,1.81211,7.12374,-0.0211553,7.12214,-0.150694,1.94438,1.41498,0.0698132
1.4,10.75,40,6.70417e-06,0.0482513,1.47718,2.03902,1.8091,7.15817,-0.0215619,7.1565,-0.154332,2.09557,1.41311,0.0698132
1.4,10.75,41,7.65058e-06,0.0481089,1.45971,2.18215,1.80601,7.19289,-0.0217043,7.19119,-0.156104,2.24556,1.41107,0.0698132
1.4,10.75,42,8.89148e-06,0.0482305,1.44618,2.32597,1.80289,7.22791,-0.0215827,7.22622,-0.155986,2.39477,1.40885,0.0698132
1.4,10.75,43,1.05896e-05,0.0486157,1.43575,2.4705,1.79977,7.26323,-0.0211975,7.26159,-0.153951,2.54355,1.40649,0.0698132
1.4,10.75,44,1.30558e-05,0.0492641,1.42779,2.61573,1.79669,7.29885,-0.020549,7.29731,-0.149974,2.69216,1.40406,0.0698132
1.4,10.75,45,1.69684e-05,0.0501756,1.42179,2.76167,1.79369,7.3348,-0.0196376,7.33338,-0.144028,2.84082,1.4016,0.0698132
1.4,10.75,46,2.41604e-05,0.0513498,1.41739,2.90834,1.79081,7.37106,-0.0184634,7.36981,-0.136087,2.98967,1.39916,0.0698132
1.4,10.75,47,4.21352e-05,0.0527865,1.41431,3.05574,1.78809,7.40767,-0.0170267,7.40659,-0.126122,3.13884,1.39681,0.0698132
1.4,10.75,48,0.253137,0.0510379,1.41236,3.20387,1.78556,7.44462,-0.0153277,7.44375,-0.114104,3.28705,1.39431,0.0663656
1.4,10.75,49,0.25,0.0500937,1.41141,3.35274,1.78328,7.41671,-0.0142368,7.41595,-0.105586,3.43592,1.39203,0.0643305
1.4,11,0,8.89818e-08,0.12328,0.349066,-5,1.4,11,1.10627e-44,11,1.56844e-43,-4.61015,1.31045,0.12328
1.4,11,1,9.5655e-08,0.119789,0.349066,-4.78,1.4,11.2194,0.0499761,11.2054,0.560467,-4.39047,1.30909,0.0698132
1.4,11,2,1.12917e-07,0.12328,0.349066,-4.55589,1.41121,11.3219,0.0744286,11.2906,0.841898,-4.16605,1.32166,0.0488513
1.4,11,3,1.41538e-07,0.126771,0.349066,-4.33008,1.42805,11.3906,0.0886561,11.3459,1.00853,-3.93992,1.33986,0.0381145
1.4,11,4,2.05686e-07,0.130261,0.349066,-4.10316,1.44822,11.4444,0.0976266,11.3899,1.1155,-3.7127,1.36139,0.0326347
1.4,11,5,0.428156,0.133752,0.349066,-3.87537,1.47053,11.4913,0.103947,11.4292,1.19233,-3.4846,1.38507,0.0298049
1.4,11,6,0.5,0.132618,0.349066,-3.64678,1.49437,11.4008,0.111863,11.3296,1.27267,-3.25611,1.40847,0.0207552
1.4,11,7,0.5,0.129127,0.349066,-3.42019,1.51983,11.2478,0.115973,11.1723,1.30152,-3.02983,1.43256,0.0131541
1.4,11,8,0.5,0.125637,0.349066,-3.19674,1.54586,11.083,0.115791,11.0087,1.28044,-2.80669,1.45723,0.00984552
1.4,11,9,0.5,0.122146,0.349066,-2.97657,1.57147,10.9114,0.113512,10.8411,1.23592,-2.58682,1.48148,0.00863353
1.4,11,10,0.5,0.118655,0.349066,-2.75975,1.59619,10.7351,0.110185,10.67,1.18046,-2.37032,1.50483,0.00847003
1.4,11,11,0.5,0.115165,0.349066,-2.54635,1.61979,10.5552,0.10631,10.4956,1.12001,-2.15724,1.52709,0.0088548
1.4,11,12,0.5,0.111674,0.349066,-2.33643,1.64219,10.3719,0.102125,10.3179,1.05739,-1.94765,1.54813,0.00954874
1.4,11,13,0.5,0.108183,0.349066,-2.13008,1.66334,10.1855,0.097745,10.1369,0.993999,-1.74162,1.56792,0.0104382
1.4,11,14,0.5,0.104693,0.349066,-1.92734,1.68322,9.99605,0.0932217,9.95265,0.9305,-1.53922,1.58644,0.0114708
1.4,11,15,0.5,0.101202,0.349066,-1.72829,1.70183,9.80356,0.0885773,9.76512,0.867237,-1.34051,1.6037,0.0126246
1.4,11,16,0.5,0.0977112,0.367711,-1.53298,1.71918,9.60805,0.0838178,9.57432,0.804383,-1.14747,1.61248,0.0138935
1.4,11,17,0.5,0.0942206,0.415428,-1.3415,1.73527,9.40954,0.0789409,9.38023,0.742026,-0.961954,1.60898,0.0152797
1.4,11,18,0.5,0.0907299,0.489964,-1.15389,1.75011,9.20802,0.073939,9.18286,0.680211,-0.785348,1.59462,0.0167909
1.4,11,19,0.5,0.0872392,0.591707,-0.970234,1.76371,9.0035,0.068801,8.9822,0.618961,-0.620061,1.57037,0.0184382
1.4,11,20,0.5,0.0837485,0.721909,-0.79059,1.77609,8.796,0.063513,8.77826,0.558284,-0.469313,1.5378,0.0202356
1.4,11,21,0.5,0.0802579,0.881319,-0.615025,1.78725,8.58552,0.0580582,8.57105,0.49818,-0.336647,1.50002,0.0221996
1.4,11,22,0.5,0.0767672,1.06898,-0.443604,1.79722,8.37209,0.0524174,8.36059,0.438642,-0.22487,1.46232,0.0243498
1.4,11,23,0.5,0.0732765,1.28135,-0.276392,1.80599,8.15575,0.0465679,8.14691,0.379659,-0.134464,1.43202,0.0267087
1.4,11,24,0.5,0.0697859,1.51195,-0.113454,1.81358,7.93654,0.0404837,7.93004,0.321213,-0.0621442,1.41689,0.0293022
1.4,11,25,0.5,0.0662952,1.75203,0.0451469,1.82001,7.71452,0.0341347,7.71002,0.263282,-0.000729218,1.42265,0.0321605
1.4,11,26,0.5,0.0628045,1.99215,0.199347,1.82527,7.48974,0.0274861,7.48691,0.205838,0.0589809,1.45071,0.0353184
1.4,11,27,2.54822e-06,0.0593139,2.22425,0.349086,1.82939,7.26231,0.0204974,7.26078,0.148848,0.125169,1.49794,0.0388165
1.4,11,28,2.67762e-06,0.0558232,2.44346,0.494301,1.83237,7.27936,0.010659,7.27894,0.0775894,0.202706,1.55856,0.0451642
1.4,11,29,2.82272e-06,0.0593139,2.25035,0.63988,1.83392,7.30001,0.00306675,7.29998,0.0223873,0.407387,1.50842,0.0562471
1.4,11,30,2.99058e-06,0.0628045,2.08791,0.78588,1.83437,7.32705,-0.000662081,7.32705,-0.0048511,0.610342,1.47494,0.0634666
1.4,11,31,3.19154e-06,0.0662952,1.95142,0.932421,1.83427,7.35892,-0.00176796,7.35891,-0.0130103,0.808751,1.45387,0.0680632
1.4,11,32,3.40858e-06,0.0687202,1.83824,1.0796,1.83401,7.39429,-0.00109303,7.39429,-0.00808217,1.00063,1.44188,0.0698132
1.4,11,33,3.65433e-06,0.0702417,1.74582,1.22748,1.83385,7.43131,0.000428501,7.43131,0.00318432,1.18565,1.43604,0.0698132
1.4,11,34,3.93491e-06,0.0720268,1.67137,1.37611,1.83391,7.46871,0.00221365,7.4687,0.0165331,1.36469,1.43408,0.0698132
1.4,11,35,4.25822e-06,0.0740757,1.61206,1.52548,1.83424,7.50653,0.00426255,7.50646,0.0319969,1.53861,1.43446,0.0698132
1.4,11,36,4.63478e-06,0.0763886,1.56517,1.67561,1.83488,7.54478,0.0065754,7.54462,0.0496096,1.70838,1.43623,0.0698132
1.4,11,37,5.07888e-06,0.0789657,1.52831,1.82651,1.83588,7.58347,0.00915248,7.58316,0.0694066,1.87497,1.43882,0.0698132
1.4,11,38,5.61046e-06,0.0818073,1.49945,1.97817,1.83726,7.62264,0.0119941,7.62209,0.0914249,2.03919,1.44195,0.0698132
1.4,11,39,6.25827e-06,0.0849141,1.47692,2.13061,1.83909,7.66231,0.0151009,7.66143,0.115703,2.20175,1.44547,0.0698132
1.4,11,40,6.97127e-06,0.0882864,1.45937,2.28384,1.84141,7.7025,0.0184732,7.70118,0.142282,2.3632,1.44936,0.0698132
1.4,11,41,7.94986e-06,0.0917771,1.44573,2.43786,1.84425,7.74325,0.0221119,7.74135,0.171204,2.52392,1.45362,0.0696652
1.4,11,42,9.23647e-06,0.0952678,1.43518,2.59269,1.84768,7.78445,0.0259657,7.78183,0.202106,2.68423,1.45829,0.069302
1.4,11,43,1.10023e-05,0.0987584,1.42705,2.74833,1.85172,7.82594,0.0299587,7.82243,0.23442,2.84438,1.46342,0.0687998
1.4,11,44,1.35745e-05,0.102249,1.42084,2.90478,1.85641,7.8676,0.0340399,7.86305,0.267761,3.00459,1.46906,0.0682092
1.4,11,45,1.7668e-05,0.10574,1.41616,3.06204,1.86176,7.90936,0.0381756,7.9036,0.301871,3.16501,1.47524,0.0675642
1.4,11,46,2.52157e-05,0.10923,1.41273,3.22011,1.8678,7.95117,0.0423432,7.94405,0.336577,3.32576,1.482,0.0668873
1.4,11,47,4.41313e-05,0.112721,1.41033,3.37899,1.87453,7.993,0.0465278,7.98435,0.371763,3.48691,1.48936,0.0661933
1.4,11,48,0.262669,0.111921,1.40881,3.53868,1.88197,8.03483,0.0507198,8.0245,0.40735,3.64688,1.49688,0.0612013
1.4,11,49,0.25,0.111557,1.40807,3.69917,1.89011,8.00803,0.0547037,7.99605,0.43785,3.80751,1.50506,0.0568533
1.4,11.25,0,9.88768e-08,0.127012,0.349066,-5,1.4,11.25,3.15292e-45,11.25,1.46942e-42,-4.60982,1.31191,0.127012
1.4,11.25,1,1.07407e-07,0.123521,0.349066,-4.775,1.4,11.4931,0.0537082,11.4765,0.616975,-4.38513,1.31055,0.0698132
1.4,11.25,2,1.29878e-07,0.127012,0.349066,-4.54547,1.41234,11.6026,0.0795481,11.5659,0.921994,-4.15529,1.32425,0.0474639
1.4,11.25,3,1.71228e-07,0.130503,0.349066,-4.31415,1.43078,11.674,0.0942155,11.6222,1.09824,-3.92367,1.34405,0.0362873
1.4,11.25,4,3.00093e-07,0.133993,0.349066,-4.08171,1.45274,11.7291,0.103264,11.6666,1.20904,-3.69092,1.36738,0.0307295
1.4,11.25,5,0.5,0.131098,0.349066,-3.84838,1.47692,11.7769,0.109549,11.7063,1.28757,-3.45784,1.39043,0.0215492
1.4,11.25,6,0.5,0.127608,0.349066,-3.61425,1.50268,11.6334,0.114916,11.5567,1.33393,-3.22402,1.41482,0.0126919
1.4,11.25,7,0.5,0.124117,0.349066,-3.38312,1.52935,11.4763,0.115229,11.4002,1.31948,-2.99319,1.44013,0.00888783
1.4,11.25,8,0.5,0.120626,0.349066,-3.15511,1.55574,11.3119,0.113164,11.2396,1.27738,-2.7655,1.46516,0.00746191
1.4,11.25,9,0.5,0.117136,0.349066,-2.93032,1.58129,11.1429,0.109959,11.0756,1.22279,-2.54103,1.48935,0.00717663
1.4,11.25,10,0.5,0.113645,0.349066,-2.70881,1.60575,10.9701,0.106185,10.9083,1.16267,-2.31984,1.51245,0.00746036
1.4,11.25,11,0.5,0.110154,0.349066,-2.49064,1.629,10.7941,0.102106,10.7379,1.10023,-2.102,1.53434,0.00804828
1.4,11.25,12,0.5,0.106664,0.349066,-2.27588,1.65101,10.615,0.0978457,10.5642,1.03698,-1.88758,1.55499,0.00881796
1.4,11.25,13,0.5,0.103173,0.349066,-2.0646,1.67175,10.4329,0.0934591,10.3874,0.973633,-1.67663,1.57438,0.00971392
1.4,11.25,14,0.5,0.0996823,0.349066,-1.85685,1.69122,10.2479,0.0889696,10.2074,0.910549,-1.46923,1.5925,0.0107128
1.4,11.25,15,0.5,0.0961917,0.350377,-1.65271,1.70943,10.0599,0.0843847,10.0241,0.847897,-1.26556,1.60885,0.0118069
1.4,11.25,16,0.5,0.092701,0.385368,-1.45222,1.72639,9.86899,0.0797039,9.83765,0.785764,-1.06923,1.61098,0.0129971
1.4,11.25,17,0.5,0.0892103,0.449402,-1.25547,1.7421,9.67509,0.0749218,9.64795,0.724197,-0.881138,1.60112,0.0142886
1.4,11.25,18,0.5,0.0857197,0.541979,-1.06251,1.75659,9.47824,0.0700301,9.45501,0.663219,-0.703428,1.58035,0.0156896
1.4,11.25,19,0.5,0.082229,0.66438,-0.87341,1.76985,9.27842,0.0650183,9.25882,0.602843,-0.539298,1.54992,0.0172107
1.4,11.25,20,0.5,0.0787383,0.817979,-0.688234,1.78191,9.07565,0.059874,9.05939,0.543071,-0.392642,1.51242,0.0188643
1.4,11.25,21,0.5,0.0752477,1.0028,-0.507046,1.79277,8.86993,0.0545827,8.85672,0.483904,-0.267129,1.47271,0.020665
1.4,11.25,22,0.5,0.071757,1.21631,-0.329912,1.80245,8.66129,0.0491276,8.65084,0.425337,-0.164531,1.43824,0.0226294
1.4,11.25,23,0.5,0.0682663,1.45271,-0.156895,1.81095,8.44974,0.0434897,8.44175,0.36736,-0.0827862,1.41788,0.0247767
1.4,11.25,24,0.5,0.0647757,1.70322,0.0119398,1.8183,8.23532,0.0376469,8.22948,0.309961,-0.0150982,1.41922,0.0271287
1.4,11.25,25,0.5,0.061285,1.95756,0.176529,1.8245,8.01808,0.0315742,8.01408,0.253122,0.0486255,1.4455,0.0297108
1.4,11.25,26,2.57796e-06,0.0577943,2.20635,0.336811,1.82956,7.79807,0.0252424,7.79558,0.196821,0.118351,1.49449,0.0325519
1.4,11.25,27,2.70757e-06,0.0543037,2.44346,0.492723,1.8335,7.81487,0.0162719,7.81383,0.127157,0.200712,1.56013,0.0380318
1.4,11.25,28,2.84931e-06,0.0577943,2.25035,0.648999,1.83604,7.83484,0.00937241,7.8345,0.0734303,0.416013,1.5109,0.0484219
1.4,11.25,29,3.00639e-06,0.061285,2.08791,0.805689,1.83751,7.86087,0.00633078,7.86072,0.0497651,0.629607,1.47835,0.0549542
1.4,11.25,30,3.18124e-06,0.0647757,1.95141,0.962904,1.83851,7.89137,0.00580543,7.89123,0.0458125,0.838659,1.45829,0.0589702
1.4,11.25,31,3.37689e-06,0.0682663,1.83822,1.12073,1.83942,7.92499,0.00692196,7.9248,0.054856,1.04159,1.44733,0.0613444
1.4,11.25,32,3.59708e-06,0.071757,1.74579,1.27922,1.84052,7.96076,0.00910855,7.96043,0.07251,1.238,1.44265,0.0626484
1.4,11.25,33,3.84656e-06,0.0752477,1.67134,1.43843,1.84197,7.99797,0.0119908,7.9974,0.0958996,1.42832,1.4421,0.0632569
1.4,11.25,34,4.1314e-06,0.0787383,1.61201,1.59838,1.84389,8.03613,0.0153235,8.03519,0.123137,1.61339,1.44417,0.0634149
1.4,11.25,35,4.45951e-06,0.082229,1.5651,1.75908,1.84635,8.07492,0.0189463,8.07347,0.15298,1.79421,1.4479,0.0632828
1.4,11.25,36,4.84134e-06,0.0857197,1.52822,1.92055,1.84941,8.11412,0.0227543,8.11202,0.184615,1.97173,1.4527,0.0629654
1.4,11.25,37,5.29105e-06,0.0892103,1.49933,2.08279,1.8531,8.15358,0.0266794,8.15068,0.217507,2.14679,1.45825,0.062531
1.4,11.25,38,5.82824e-06,0.092701,1.47676,2.24581,1.85745,8.19322,0.030677,8.18936,0.251304,2.32007,1.46441,0.0620241
1.4,11.25,39,6.48087e-06,0.0961917,1.45916,2.4096,1.86248,8.23296,0.0347183,8.228,0.285777,2.49213,1.47109,0.0614734
1.4,11.25,40,7.2902e-06,0.0996823,1.44546,2.57416,1.86819,8.27278,0.0387847,8.26656,0.320777,2.6634,1.47828,0.0608976
1.4,11.25,41,8.31981e-06,0.103173,1.43483,2.73949,1.87461,8.31265,0.0428643,8.30502,0.356207,2.83423,1.48599,0.0603087
1.4,11.25,42,9.67302e-06,0.106664,1.4266,2.90559,1.88173,8.35256,0.0469493,8.34335,0.392003,3.00488,1.49425,0.0597144
1.4,11.25,43,1.15297e-05,0.110154,1.42026,3.07245,1.88957,8.3925,0.051035,8.38157,0.428125,3.17555,1.50309,0.0591194
1.4,11.25,44,1.42336e-05,0.113645,1.41542,3.24009,1.89814,8.43247,0.0551182,8.41966,0.464547,3.3464,1.51252,0.0585269
1.4,11.25,45,1.85359e-05,0.117136,1.41177,3.40848,1.90743,8.47247,0.059197,8.45763,0.501252,3.51754,1.52258,0.0579387
1.4,11.25,46,2.64675e-05,0.120626,1.4091,3.57763,1.91745,8.5125,0.0632704,8.49547,0.53823,3.68907,1.53329,0.0573559
1.4,11.25,47,4.63434e-05,0.124117,1.40723,3.74754,1.92822,8.55257,0.0673377,8.53319,0.575475,3.86103,1.54466,0.0567793
1.4,11.25,48,0.254155,0.123781,1.40604,3.9182,1.93973,8.59268,0.0713985,8.57078,0.612983,4.03202,1.55626,0.0523824
1.4,11.25,49,0.25,0.123619,1.40547,4.08962,1.95199,8.5708,0.0753345,8.54649,0.645067,4.2036,1.56857,0.0482842
1.4,11.5,0,1.11102e-07,0.130845,0.349066,-5,1.4,11.5,-1.81165e-40,11.5,-1.19915e-39,-4.60949,1.3134,0.130845
1.4,11.5,1,1.23116e-07,0.127354,0.349066,-4.77,1.4,11.7691,0.0575409,11.7496,0.67683,-4.37979,1.31204,0.0698132
1.4,11.5,2,1.5457e-07,0.130845,0.349066,-4.53501,1.41354,11.886,0.0847562,11.8434,1.00621,-4.14449,1.32694,0.0460886
1.4,11.5,3,2.24548e-07,0.134335,0.349066,-4.29814,1.43366,11.9602,0.0998248,11.9006,1.19194,-3.90733,1.34843,0.0345106
1.4,11.5,4,0.144072,0.130845,0.349066,-4.06013,1.4575,12.0166,0.108921,11.9454,1.30628,-3.66961,1.3709,0.0219233
1.4,11.5,5,0.5,0.127354,0.349066,-3.82122,1.48363,12.0406,0.111683,11.9656,1.34194,-3.43101,1.39567,0.015671
1.4,11.5,6,0.5,0.123863,0.349066,-3.58191,1.51046,11.8957,0.114395,11.8179,1.35784,-3.19201,1.42114,0.00946871
1.4,11.5,7,0.5,0.120373,0.349066,-3.34555,1.53762,11.7407,0.113394,11.6653,1.32848,-2.95596,1.44694,0.00697847
