u0_opt,u1_opt,u2_opt
0.435451,0.139916,0.349066
0.5,0.136426,0.349066
0.5,0.132935,0.349066
0.5,0.129444,0.349066
0.5,0.125954,0.349066
0.5,0.122463,0.349066
0.5,0.118972,0.349066
0.5,0.115482,0.349066
0.5,0.111991,0.349066
0.5,0.1085,0.349066
0.5,0.10501,0.349066
0.5,0.101519,0.352761
0.5,0.0980282,0.395222
0.5,0.0945376,0.471856
0.5,0.0910469,0.582871
0.5,0.0875562,0.73035
0.5,0.0840656,0.91606
0.5,0.0805749,1.13949
0.5,0.0770842,1.39626
0.5,0.0735936,1.65806
0.5,0.0701029,1.91986
2.55704e-06,0.0666122,2.18166
2.67797e-06,0.0631216,2.44346
2.8102e-06,0.0666122,2.25035
2.95595e-06,0.0701029,2.0879
3.11695e-06,0.0735936,1.9514
3.29539e-06,0.0770842,1.83821
3.49396e-06,0.0805749,1.74577
3.71606e-06,0.0840656,1.6713
3.96593e-06,0.0875562,1.61196
4.24894e-06,0.0910469,1.56504
4.57199e-06,0.0945376,1.52813
4.94403e-06,0.0980282,1.49921
5.37691e-06,0.101519,1.4766
5.88663e-06,0.10501,1.45896
6.49538e-06,0.1085,1.4452
7.23474e-06,0.111991,1.43449
8.15133e-06,0.115482,1.42616
9.31695e-06,0.118972,1.41969
1.08482e-05,0.122463,1.41469
1.29481e-05,0.125954,1.41084
1.60044e-05,0.129444,1.4079
2.08644e-05,0.132935,1.40569
2.98187e-05,0.136426,1.40406
5.2245e-05,0.139916,1.40292
0.247176,0.139879,1.4022
0.25,0.13988,1.40185
5.96039e-08,0.109261,0.349066
6.18231e-08,0.10577,0.349066
6.80563e-08,0.109261,0.349066
7.60562e-08,0.112751,0.349066
8.6919e-08,0.116242,0.349066
1.02875e-07,0.119733,0.349066
1.29621e-07,0.123223,0.349066
1.89585e-07,0.126714,0.349066
0.3979,0.130205,0.349066
0.5,0.133695,0.349066
0.5,0.137186,0.349066
0.5,0.13882,0.349066
0.5,0.136398,0.349066
0.5,0.132908,0.349066
0.5,0.129417,0.349066
0.5,0.125926,0.349066
0.5,0.122436,0.349066
0.5,0.118945,0.353872
0.5,0.115454,0.385074
0.5,0.111964,0.438937
0.5,0.108473,0.514684
0.5,0.104982,0.612885
0.5,0.101492,0.734341
0.5,0.0980011,0.879172
0.5,0.0945105,1.04605
0.5,0.0910198,1.2317
0.5,0.0875291,1.43071
0.31496,0.0840385,1.63609
2.8386e-07,0.0805478,1.84017
2.01504e-07,0.0770571,2.04378
1.66532e-07,0.0735665,2.24625
1.90515e-07,0.0700758,2.44346
2.51335e-07,0.0665851,2.25036
0.069484,0.0630945,2.08794
0.168839,0.0596038,1.95148
0.1689,0.0561131,1.83836
0.168586,0.0526225,1.74601
0.166739,0.0491318,1.67167
0.156528,0.0456411,1.61249
6.28446e-06,0.0421504,1.56576
6.46103e-06,0.0386598,1.52912
7.3681e-06,0.035439,1.50052
8.55729e-06,0.0324881,1.47833
1.01846e-05,0.0298072,1.4612
1.25476e-05,0.0273961,1.44812
1.62962e-05,0.0252545,1.43826
2.31864e-05,0.0233819,1.43102
4.04066e-05,0.0217779,1.42595
0.206852,0.0190865,1.42274
0.25,0.0169678,1.42118
6.85989e-08,0.112639,0.349066
7.20002e-08,0.109149,0.349066
8.09403e-08,0.112639,0.349066
9.32791e-08,0.11613,0.349066
1.12073e-07,0.119621,0.349066
1.46081e-07,0.123111,0.349066
2.42293e-07,0.126602,0.349066
0.5,0.130093,0.349066
0.5,0.133583,0.349066
0.5,0.137074,0.349066
0.5,0.1361,0.349066
0.5,0.133331,0.349066
0.5,0.12984,0.349066
0.5,0.126349,0.349066
0.5,0.122859,0.349066
0.5,0.119368,0.349066
0.5,0.115877,0.349066
0.5,0.112387,0.358846
0.5,0.108896,0.39418
0.5,0.105405,0.451946
0.5,0.101915,0.531638
0.5,0.0984239,0.633862
0.5,0.0949332,0.75926
0.5,0.0914426,0.907626
0.5,0.0879519,1.07717
0.5,0.0844612,1.26408
0.5,0.0809706,1.46249
0.269993,0.0774799,1.66506
2.72624e-07,0.0739892,1.86406
1.93582e-07,0.0704985,2.06176
1.60272e-07,0.0670079,2.25621
1.83419e-07,0.0635172,2.44346
2.42082e-07,0.0600265,2.25036
0.0934518,0.0565359,2.08794
0.169323,0.0530452,1.95148
0.169395,0.0495545,1.83836
0.168865,0.0460639,1.74601
0.163779,0.0425732,1.67167
5.25468e-06,0.0390825,1.61249
5.77366e-06,0.0355919,1.56576
6.49221e-06,0.0323717,1.52912
7.40426e-06,0.029422,1.50052
8.6e-06,0.0267428,1.47833
1.02362e-05,0.0243338,1.4612
1.26123e-05,0.0221947,1.44812
1.63816e-05,0.0203251,1.43826
2.33098e-05,0.0187244,1.43102
4.06252e-05,0.017392,1.42595
0.204593,0.0147912,1.42274
0.249896,0.0127947,1.42118
7.41116e-08,0.116099,0.349066
7.8373e-08,0.112608,0.349066
8.93938e-08,0.116099,0.349066
1.05407e-07,0.119589,0.349066
1.32169e-07,0.12308,0.349066
1.92244e-07,0.126571,0.349066
0.418335,0.130061,0.349066
0.5,0.133552,0.349066
0.5,0.135853,0.349066
0.5,0.133444,0.349066
0.5,0.129953,0.349066
0.5,0.126463,0.349066
0.5,0.122972,0.349066
0.5,0.119481,0.349066
0.5,0.115991,0.349066
0.5,0.1125,0.349066
0.5,0.109009,0.349066
0.5,0.105519,0.371143
0.5,0.102028,0.418377
0.5,0.0985374,0.489062
0.5,0.0950467,0.583518
0.5,0.0915561,0.702702
0.5,0.0880654,0.847134
0.5,0.0845747,1.01597
0.5,0.0810841,1.2063
0.5,0.0775934,1.41287
0.5,0.0741027,1.62842
0.5,0.0706121,1.84476
7.45219e-07,0.0671214,2.05422
2.42803e-07,0.0636307,2.25104
2.54952e-07,0.06014,2.44346
2.75646e-07,0.0566494,2.25036
3.15178e-07,0.0531587,2.08793
4.1517e-07,0.049668,1.95145
0.136054,0.0461774,1.8383
0.163493,0.0426867,1.74591
6.11894e-06,0.039196,1.67152
4.74717e-06,0.0357054,1.61227
5.23015e-06,0.0324852,1.56546
5.81579e-06,0.0295354,1.52871
6.54054e-06,0.0268562,1.49998
7.46046e-06,0.0244471,1.47762
8.66654e-06,0.0223079,1.46028
1.0317e-05,0.0204382,1.44691
1.27136e-05,0.0188374,1.4367
1.65157e-05,0.0175048,1.42901
2.35043e-05,0.0164399,1.42336
4.09705e-05,0.0156419,1.41941
0.209929,0.0132178,1.41691
0.25,0.0114611,1.41569
8.50371e-08,0.119644,0.349066
9.15081e-08,0.116153,0.349066
1.07899e-07,0.119644,0.349066
1.35107e-07,0.123134,0.349066
1.961e-07,0.126625,0.349066
0.231446,0.130116,0.349066
0.5,0.133606,0.349066
0.5,0.132818,0.349066
0.5,0.130313,0.349066
0.5,0.126914,0.349066
0.5,0.123423,0.349066
0.5,0.119933,0.349066
0.5,0.116442,0.349066
0.5,0.112951,0.349066
0.5,0.109461,0.349066
0.5,0.10597,0.349066
0.5,0.102479,0.354428
0.5,0.0989886,0.389223
0.5,0.095498,0.449611
0.5,0.0920073,0.535074
0.5,0.0885166,0.646531
0.5,0.085026,0.784994
0.5,0.0815353,0.95044
0.5,0.0780446,1.14086
0.5,0.0745539,1.35169
0.5,0.0710633,1.57586
0.5,0.0675726,1.80473
0.5,0.0640819,2.02966
2.58504e-06,0.0605913,2.24382
2.72782e-06,0.0571006,2.44346
2.89679e-06,0.0605913,2.25035
3.08013e-06,0.0614514,2.08792
3.28581e-06,0.0589236,1.95143
3.51844e-06,0.0566611,1.83826
3.78359e-06,0.054664,1.74585
4.08853e-06,0.0529323,1.67143
4.44283e-06,0.051466,1.61214
4.85943e-06,0.050265,1.56528
5.35621e-06,0.049329,1.52846
5.95862e-06,0.0486579,1.49965
6.70417e-06,0.0482513,1.47718
7.65058e-06,0.0481089,1.45971
8.89148e-06,0.0482305,1.44618
1.05896e-05,0.0486157,1.43575
1.30558e-05,0.0492641,1.42779
1.69684e-05,0.0501756,1.42179
2.41604e-05,0.0513498,1.41739
4.21352e-05,0.0527865,1.41431
0.253137,0.0510379,1.41236
0.25,0.0500937,1.41141
8.89818e-08,0.12328,0.349066
9.5655e-08,0.119789,0.349066
1.12917e-07,0.12328,0.349066
1.41538e-07,0.126771,0.349066
2.05686e-07,0.130261,0.349066
0.428156,0.133752,0.349066
0.5,0.132618,0.349066
0.5,0.129127,0.349066
0.5,0.125637,0.349066
0.5,0.122146,0.349066
0.5,0.118655,0.349066
0.5,0.115165,0.349066
0.5,0.111674,0.349066
0.5,0.108183,0.349066
0.5,0.104693,0.349066
0.5,0.101202,0.349066
0.5,0.0977112,0.367711
0.5,0.0942206,0.415428
0.5,0.0907299,0.489964
0.5,0.0872392,0.591707
0.5,0.0837485,0.721909
0.5,0.0802579,0.881319
0.5,0.0767672,1.06898
0.5,0.0732765,1.28135
0.5,0.0697859,1.51195
0.5,0.0662952,1.75203
0.5,0.0628045,1.99215
2.54822e-06,0.0593139,2.22425
2.67762e-06,0.0558232,2.44346
2.82272e-06,0.0593139,2.25035
2.99058e-06,0.0628045,2.08791
3.19154e-06,0.0662952,1.95142
3.40858e-06,0.0687202,1.83824
3.65433e-06,0.0702417,1.74582
3.93491e-06,0.0720268,1.67137
4.25822e-06,0.0740757,1.61206
4.63478e-06,0.0763886,1.56517
5.07888e-06,0.0789657,1.52831
5.61046e-06,0.0818073,1.49945
6.25827e-06,0.0849141,1.47692
6.97127e-06,0.0882864,1.45937
7.94986e-06,0.0917771,1.44573
9.23647e-06,0.0952678,1.43518
1.10023e-05,0.0987584,1.42705
1.35745e-05,0.102249,1.42084
1.7668e-05,0.10574,1.41616
2.52157e-05,0.10923,1.41273
4.41313e-05,0.112721,1.41033
0.262669,0.111921,1.40881
0.25,0.111557,1.40807
9.88768e-08,0.127012,0.349066
1.07407e-07,0.123521,0.349066
1.29878e-07,0.127012,0.349066
1.71228e-07,0.130503,0.349066
3.00093e-07,0.133993,0.349066
0.5,0.131098,0.349066
0.5,0.127608,0.349066
0.5,0.124117,0.349066
0.5,0.120626,0.349066
0.5,0.117136,0.349066
0.5,0.113645,0.349066
0.5,0.110154,0.349066
0.5,0.106664,0.349066
0.5,0.103173,0.349066
0.5,0.0996823,0.349066
0.5,0.0961917,0.350377
0.5,0.092701,0.385368
0.5,0.0892103,0.449402
0.5,0.0857197,0.541979
0.5,0.082229,0.66438
0.5,0.0787383,0.817979
0.5,0.0752477,1.0028
0.5,0.071757,1.21631
0.5,0.0682663,1.45271
0.5,0.0647757,1.70322
0.5,0.061285,1.95756
2.57796e-06,0.0577943,2.20635
2.70757e-06,0.0543037,2.44346
2.84931e-06,0.0577943,2.25035
3.00639e-06,0.061285,2.08791
3.18124e-06,0.0647757,1.95141
3.37689e-06,0.0682663,1.83822
3.59708e-06,0.071757,1.74579
3.84656e-06,0.0752477,1.67134
4.1314e-06,0.0787383,1.61201
4.45951e-06,0.082229,1.5651
4.84134e-06,0.0857197,1.52822
5.29105e-06,0.0892103,1.49933
5.82824e-06,0.092701,1.47676
6.48087e-06,0.0961917,1.45916
7.2902e-06,0.0996823,1.44546
8.31981e-06,0.103173,1.43483
9.67302e-06,0.106664,1.4266
1.15297e-05,0.110154,1.42026
1.42336e-05,0.113645,1.41542
1.85359e-05,0.117136,1.41177
2.64675e-05,0.120626,1.4091
4.63434e-05,0.124117,1.40723
0.254155,0.123781,1.40604
0.25,0.123619,1.40547
1.11102e-07,0.130845,0.349066
1.23116e-07,0.127354,0.349066
1.5457e-07,0.130845,0.349066
2.24548e-07,0.134335,0.349066
0.144072,0.130845,0.349066
0.5,0.127354,0.349066
0.5,0.123863,0.349066
0.5,0.120373,0.349066
0.5,0.116882,0.349066
0.5,0.113391,0.349066
0.5,0.109901,0.349066
0.5,0.10641,0.349066
0.5,0.102919,0.349066
0.5,0.0994288,0.349066
0.5,0.0959381,0.349066
0.5,0.0924474,0.366865
0.5,0.0889567,0.418224
0.5,0.0854661,0.50059
0.5,0.0819754,0.614656
0.5,0.0784847,0.762113
0.5,0.0749941,0.943862
0.5,0.0715034,1.15845
0.5,0.0680127,1.40093
0.5,0.0645221,1.66271
0.5,0.0610314,1.92451
2.56e-06,0.0575407,2.18631
2.6849e-06,0.0540501,2.44346
2.82124e-06,0.0575407,2.25035
2.97178e-06,0.0610314,2.08791
3.13861e-06,0.0645221,1.9514
3.32427e-06,0.0680127,1.83822
3.53194e-06,0.0715034,1.74578
3.7656e-06,0.0749941,1.67132
4.03025e-06,0.0784847,1.61198
4.33234e-06,0.0819754,1.56506
4.68024e-06,0.0854661,1.52817
5.08503e-06,0.0889567,1.49926
5.56169e-06,0.0924474,1.47666
6.13096e-06,0.0959381,1.45903
6.82242e-06,0.0994288,1.4453
7.67973e-06,0.102919,1.43462
8.77012e-06,0.10641,1.42632
1.02028e-05,0.109901,1.41991
1.21681e-05,0.113391,1.41496
1.50293e-05,0.116882,1.41119
1.95806e-05,0.120373,1.40835
2.79691e-05,0.123863,1.40627
4.89854e-05,0.127354,1.40481
0.249895,0.127204,1.40389
0.25,0.127138,1.40344
1.16636e-07,0.134782,0.349066
1.28695e-07,0.131292,0.349066
1.61886e-07,0.134782,0.349066
2.34982e-07,0.131607,0.349066
0.174031,0.128116,0.349066
0.5,0.124625,0.349066
0.5,0.121135,0.349066
0.5,0.117644,0.349066
0.5,0.114153,0.349066
0.5,0.110663,0.349066
0.5,0.107172,0.349066
0.5,0.103681,0.349066
0.5,0.100191,0.349066
0.5,0.0967,0.349066
0.5,0.0932094,0.35206
0.5,0.0897187,0.393701
0.5,0.086228,0.469407
0.5,0.0827374,0.579502
0.5,0.0792467,0.726315
0.5,0.075756,0.912003
0.5,0.0722654,1.13658
0.5,0.0687747,1.39626
0.5,0.065284,1.65806
0.5,0.0617934,1.91986
2.55148e-06,0.0583027,2.18166
2.67268e-06,0.054812,2.44346
2.80485e-06,0.0583027,2.25035
2.95034e-06,0.0617934,2.0879
3.11095e-06,0.065284,1.9514
3.28886e-06,0.0687747,1.83821
3.4868e-06,0.0722654,1.74577
3.70815e-06,0.075756,1.6713
3.95716e-06,0.0792467,1.61196
4.23917e-06,0.0827374,1.56504
4.56106e-06,0.086228,1.52813
4.93174e-06,0.0897187,1.49921
5.36303e-06,0.0932094,1.4766
5.87087e-06,0.0967,1.45896
6.47735e-06,0.100191,1.4452
7.21395e-06,0.103681,1.43449
8.12712e-06,0.107172,1.42616
9.28838e-06,0.110663,1.41969
1.08139e-05,0.114153,1.41469
1.2906e-05,0.117644,1.41084
1.5951e-05,0.121135,1.4079
2.07932e-05,0.124625,1.40569
2.97152e-05,0.128116,1.40406
5.20609e-05,0.131607,1.40292
0.247297,0.131568,1.4022
0.25,0.131569,1.40185
1.21465e-07,0.138829,0.349066
1.3474e-07,0.135338,0.349066
1.69523e-07,0.134822,0.349066
2.46038e-07,0.131332,0.349066
0.177299,0.127841,0.349066
0.5,0.12435,0.349066
0.5,0.12086,0.349066
0.5,0.117369,0.349066
0.5,0.113878,0.349066
0.5,0.110388,0.349066
0.5,0.106897,0.349066
0.5,0.103406,0.349066
0.5,0.0999156,0.349066
0.5,0.0964249,0.349066
0.5,0.0929343,0.376621
0.5,0.0894436,0.442637
0.5,0.0859529,0.546037
0.5,0.0824623,0.689301
0.5,0.0789716,0.875733
0.5,0.0754809,1.10705
0.5,0.0719903,1.36885
0.5,0.0684996,1.63065
0.5,0.0650089,1.89245
2.55271e-06,0.0615183,2.15424
2.67108e-06,0.0580276,2.41604
2.80017e-06,0.0615183,2.22747
2.94198e-06,0.0650089,2.06861
3.09801e-06,0.0684996,1.9353
3.27018e-06,0.0719903,1.82497
3.46085e-06,0.0754809,1.73505
3.67295e-06,0.0789716,1.66272
3.91014e-06,0.0824623,1.60515
4.17697e-06,0.0859529,1.55966
4.47922e-06,0.0894436,1.52391
4.82424e-06,0.0929343,1.49589
5.22162e-06,0.0964249,1.47399
5.68403e-06,0.0999156,1.4569
6.22857e-06,0.103406,1.44357
6.87892e-06,0.106897,1.43318
7.66881e-06,0.110388,1.4251
8.648e-06,0.113878,1.41881
9.89309e-06,0.117369,1.41394
1.15285e-05,0.12086,1.41016
1.37706e-05,0.12435,1.40726
1.70329e-05,0.127841,1.40504
2.22186e-05,0.131332,1.40337
3.17691e-05,0.134822,1.40215
5.56783e-05,0.138313,1.40129
0.245173,0.138361,1.40074
0.25,0.138418,1.40048
5.94559e-08,0.109261,0.349066
6.2094e-08,0.10577,0.349066
6.83623e-08,0.109261,0.349066
7.64115e-08,0.112751,0.349066
8.73469e-08,0.116242,0.349066
1.03418e-07,0.119733,0.349066
1.30374e-07,0.123223,0.349066
1.90837e-07,0.126714,0.349066
0.346697,0.130205,0.349066
0.5,0.130211,0.349066
0.5,0.12672,0.349066
0.5,0.123306,0.349066
0.5,0.119815,0.349066
0.5,0.116325,0.349066
0.5,0.112834,0.349066
0.5,0.109343,0.349066
0.5,0.105853,0.349066
0.5,0.102362,0.355746
0.5,0.0988712,0.38808
0.5,0.0953805,0.44264
0.5,0.0918898,0.518806
0.5,0.0883992,0.617228
0.5,0.0849085,0.738744
0.5,0.0814178,0.883498
0.5,0.0779272,1.05019
0.5,0.0744365,1.23556
0.5,0.0709458,1.43429
0.348505,0.0674552,1.63941
2.83571e-07,0.0639645,1.84334
2.00623e-07,0.0604738,2.0458
1.65057e-07,0.0569832,2.24721
1.88932e-07,0.0534925,2.44346
2.49408e-07,0.0500018,2.25036
0.0550825,0.0465111,2.08794
0.170222,0.0430205,1.95148
0.172033,0.0395298,1.83836
4.27553e-06,0.0360391,1.74601
4.70588e-06,0.0325485,1.67167
5.18442e-06,0.0293289,1.61249
5.76466e-06,0.0263804,1.56576
6.48271e-06,0.0237029,1.52912
7.39413e-06,0.021296,1.50052
8.58905e-06,0.0191595,1.47833
1.02242e-05,0.0172927,1.4612
1.25986e-05,0.0156952,1.44812
1.63654e-05,0.0143663,1.43826
2.3289e-05,0.0133052,1.43102
4.05929e-05,0.0125112,1.42595
0.206338,0.0100867,1.42274
0.25,0.00832342,1.42118
2.15503e-07,0.112639,0.349066
2.2644e-07,0.109149,0.349066
2.51828e-07,0.112639,0.349066
2.86033e-07,0.11613,0.349066
3.36134e-07,0.119621,0.349066
4.20098e-07,0.123111,0.349066
6.0857e-07,0.126602,0.349066
0.494126,0.130093,0.349066
0.5,0.128588,0.349066
0.5,0.125097,0.349066
0.5,0.122211,0.349066
0.5,0.118721,0.349066
0.5,0.11523,0.349066
0.5,0.111739,0.349066
0.5,0.108249,0.349066
0.5,0.104758,0.349066
0.5,0.101267,0.349066
0.5,0.0977766,0.360106
0.5,0.0942859,0.395948
0.5,0.0907953,0.453688
0.5,0.0873046,0.53293
0.5,0.0838139,0.634345
0.5,0.0803232,0.758636
0.5,0.0768326,0.90568
0.5,0.0733419,1.07382
0.5,0.0698512,1.25942
0.5,0.0663606,1.45681
0.247279,0.0628699,1.65885
8.67955e-07,0.0593792,1.85796
6.17297e-07,0.0558886,2.05707
5.10398e-07,0.0523979,2.25357
5.82994e-07,0.0489072,2.44346
7.66695e-07,0.0454166,2.25036
0.105922,0.0419259,2.08794
0.175312,0.0384352,1.95148
1.16826e-05,0.0349446,1.83836
1.34309e-05,0.0314539,1.74601
1.46832e-05,0.0282345,1.67167
1.61763e-05,0.0252865,1.61249
1.79868e-05,0.0226095,1.56576
2.02274e-05,0.0202035,1.52912
2.30713e-05,0.0180678,1.50052
2.67998e-05,0.0162021,1.47833
3.19019e-05,0.0146058,1.4612
3.9311e-05,0.0132781,1.44812
5.10649e-05,0.0122183,1.43826
7.26695e-05,0.0114256,1.43102
0.000126665,0.0108993,1.42595
0.207924,0.00856,1.42274
0.249472,0.0069047,1.42118
7.36882e-08,0.116099,0.349066
7.85319e-08,0.112608,0.349066
8.95931e-08,0.116099,0.349066
1.05676e-07,0.119589,0.349066
1.32573e-07,0.12308,0.349066
1.92987e-07,0.126571,0.349066
0.388439,0.12986,0.349066
0.5,0.126369,0.349066
0.5,0.122878,0.349066
0.5,0.119388,0.349066
0.5,0.115897,0.349066
0.5,0.112406,0.349066
0.5,0.108916,0.349066
0.5,0.105425,0.349066
0.5,0.101934,0.349066
0.5,0.0984437,0.349066
0.5,0.094953,0.349066
0.5,0.0914623,0.372381
0.5,0.0879717,0.420272
0.5,0.084481,0.491227
0.5,0.0809903,0.585667
0.5,0.0774997,0.704608
0.5,0.074009,0.848615
0.5,0.0705183,1.0169
0.5,0.0670277,1.20663
0.5,0.063537,1.41263
0.5,0.0600463,1.62778
0.5,0.0565556,1.84396
0.112281,0.053065,2.05357
2.53581e-07,0.0495743,2.25091
2.65495e-07,0.0460836,2.44346
2.85453e-07,0.042593,2.25036
3.22467e-07,0.0391023,2.08793
4.09373e-07,0.0356116,1.95145
9.96492e-07,0.032121,1.8383
4.00277e-06,0.0286303,1.74591
4.34823e-06,0.0253505,1.67152
4.7544e-06,0.0223427,1.61227
5.23871e-06,0.0196068,1.56546
5.82596e-06,0.0171422,1.52871
6.55272e-06,0.0149488,1.49998
7.4752e-06,0.0130258,1.47762
8.68464e-06,0.0113727,1.46028
1.03397e-05,0.00998868,1.44691
1.27431e-05,0.00887303,1.4367
1.6556e-05,0.00802491,1.42901
2.35644e-05,0.00744344,1.42336
4.10802e-05,0.00712771,1.41941
0.206875,0.00485269,1.41691
0.25,0.00327151,1.41569
8.46523e-08,0.119644,0.349066
9.18143e-08,0.116153,0.349066
1.0829e-07,0.119644,0.349066
1.35657e-07,0.123134,0.349066
1.97044e-07,0.126625,0.349066
0.157786,0.127736,0.349066
0.5,0.124245,0.349066
0.5,0.120754,0.349066
0.5,0.117264,0.349066
0.5,0.113773,0.349066
0.5,0.110282,0.349066
0.5,0.106792,0.349066
0.5,0.103301,0.349066
0.5,0.0998102,0.349066
0.5,0.0963195,0.349066
0.5,0.0928288,0.349066
0.5,0.0893382,0.355637
0.5,0.0858475,0.391119
0.5,0.0823568,0.45186
0.5,0.0788662,0.537434
0.5,0.0753755,0.648809
0.5,0.0718848,0.787024
0.5,0.0683942,0.952081
0.5,0.0649035,1.14201
0.5,0.0614128,1.35232
0.5,0.0579222,1.576
0.5,0.0544315,1.8045
0.5,0.0509408,2.02926
2.58888e-06,0.0474502,2.24349
2.73082e-06,0.0439595,2.44346
2.8971e-06,0.0474502,2.25035
3.08058e-06,0.0478681,2.08792
3.28652e-06,0.0455515,1.95143
3.51943e-06,0.0435017,1.83826
3.78491e-06,0.0417187,1.74585
4.09022e-06,0.0402023,1.67143
4.44497e-06,0.0389521,1.61214
4.8621e-06,0.0379678,1.56528
5.35951e-06,0.0372489,1.52846
5.9627e-06,0.0367952,1.49965
6.70924e-06,0.036606,1.47718
7.65692e-06,0.036681,1.45971
8.8995e-06,0.0370195,1.44618
1.06e-05,0.0376212,1.43575
1.30696e-05,0.0384855,1.42779
1.69877e-05,0.0396122,1.42179
2.41899e-05,0.0410006,1.41739
4.21904e-05,0.0426506,1.41431
0.246288,0.0409476,1.41236
0.25,0.0400227,1.41141
8.84688e-08,0.12328,0.349066
9.58948e-08,0.119789,0.349066
1.13222e-07,0.12328,0.349066
1.41993e-07,0.126771,0.349066
2.06296e-07,0.127407,0.349066
0.390732,0.123916,0.349066
0.5,0.120425,0.349066
0.5,0.116935,0.349066
0.5,0.113444,0.349066
0.5,0.109953,0.349066
0.5,0.106463,0.349066
0.5,0.102972,0.349066
0.5,0.0994812,0.349066
0.5,0.0959906,0.349066
0.5,0.0924999,0.349066
0.5,0.0890092,0.349066
0.5,0.0855186,0.368843
0.5,0.0820279,0.417193
0.5,0.0785372,0.492035
0.5,0.0750466,0.59384
0.5,0.0715559,0.723909
0.5,0.0680652,0.883019
0.5,0.0645746,1.07026
0.5,0.0610839,1.28212
0.5,0.0575932,1.51223
0.5,0.0541026,1.75191
0.5,0.0506119,1.99181
2.55542e-06,0.0471212,2.22393
2.68562e-06,0.0436305,2.44346
2.83077e-06,0.0471212,2.25035
2.99773e-06,0.0506119,2.08791
3.1962e-06,0.0541026,1.95142
3.41431e-06,0.0566845,1.83824
3.66146e-06,0.058389,1.74582
3.94384e-06,0.060356,1.67137
4.26954e-06,0.0625856,1.61206
4.64931e-06,0.0650779,1.56517
5.09786e-06,0.067833,1.52831
5.6358e-06,0.0708511,1.49945
6.21729e-06,0.0741327,1.47692
6.98742e-06,0.0776234,1.45937
7.96738e-06,0.081114,1.44573
9.25557e-06,0.0846047,1.43518
1.10233e-05,0.0880954,1.42705
1.35978e-05,0.091586,1.42084
1.76946e-05,0.0950767,1.41616
2.52474e-05,0.0985674,1.41273
4.41741e-05,0.102058,1.41033
0.259916,0.101289,1.40881
0.25,0.100931,1.40807
9.38177e-08,0.127012,0.349066
1.02011e-07,0.123521,0.349066
1.21256e-07,0.127012,0.349066
1.53775e-07,0.127534,0.349066
2.30788e-07,0.124043,0.349066
0.5,0.120553,0.349066
0.5,0.117062,0.349066
0.5,0.113571,0.349066
0.5,0.110081,0.349066
0.5,0.10659,0.349066
0.5,0.103099,0.349066
0.5,0.0996087,0.349066
0.5,0.096118,0.349066
0.5,0.0926274,0.349066
0.5,0.0891367,0.349066
0.5,0.085646,0.351511
0.5,0.0821554,0.386942
0.5,0.0786647,0.45092
0.5,0.075174,0.543039
0.5,0.0716834,0.664639
0.5,0.0681927,0.817167
0.5,0.064702,1.00077
0.5,0.0612113,1.21311
0.5,0.0577207,1.44863
0.5,0.05423,1.69883
0.5,0.0507393,1.95367
2.57738e-06,0.0472487,2.20391
2.70765e-06,0.043758,2.44346
2.84968e-06,0.0472487,2.25035
3.00687e-06,0.0507393,2.08791
3.1817e-06,0.05423,1.95141
3.3772e-06,0.0577207,1.83822
3.59715e-06,0.0612113,1.74579
3.84629e-06,0.064702,1.67134
4.13069e-06,0.0681927,1.61201
4.45824e-06,0.0716834,1.5651
4.8394e-06,0.075174,1.52822
5.28827e-06,0.0786647,1.49933
5.82442e-06,0.0821554,1.47676
6.47573e-06,0.085646,1.45916
7.28338e-06,0.0891367,1.44546
8.31078e-06,0.0926274,1.43483
9.66099e-06,0.096118,1.4266
1.15134e-05,0.0996087,1.42026
1.42109e-05,0.103099,1.41542
1.85027e-05,0.10659,1.41177
2.64145e-05,0.110081,1.4091
4.62397e-05,0.113571,1.40723
0.253512,0.113228,1.40604
0.25,0.113061,1.40547
1.80485e-07,0.130845,0.349066
2.01055e-07,0.127354,0.349066
2.48789e-07,0.127538,0.349066
3.47507e-07,0.124047,0.349066
9.93036e-07,0.120556,0.349066
0.5,0.117066,0.349066
0.5,0.113575,0.349066
0.5,0.110084,0.349066
0.5,0.106594,0.349066
0.5,0.103103,0.349066
0.5,0.0996123,0.349066
0.5,0.0961216,0.349066
0.5,0.092631,0.349066
0.5,0.0891403,0.349066
0.5,0.0856496,0.349066
0.5,0.082159,0.367988
0.5,0.0786683,0.419877
0.5,0.0751776,0.502365
0.5,0.071687,0.616239
0.5,0.0681963,0.763249
0.5,0.0647056,0.944364
0.5,0.0612149,1.15823
0.5,0.0577243,1.40007
0.5,0.0542336,1.66144
0.5,0.0507429,1.92324
4.22187e-06,0.0472523,2.18504
4.42885e-06,0.0437616,2.44346
4.65413e-06,0.0472523,2.25035
4.90253e-06,0.0507429,2.08791
5.17756e-06,0.0542336,1.9514
5.48349e-06,0.0577243,1.83822
5.82557e-06,0.0612149,1.74578
6.21036e-06,0.0647056,1.67132
6.64614e-06,0.0681963,1.61198
7.14351e-06,0.071687,1.56506
7.71626e-06,0.0751776,1.52817
8.38262e-06,0.0786683,1.49926
9.16725e-06,0.082159,1.47666
1.01043e-05,0.0856496,1.45903
1.12424e-05,0.0891403,1.4453
1.26534e-05,0.092631,1.43462
1.4448e-05,0.0961216,1.42632
1.68059e-05,0.0996123,1.41991
